metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",8,0,5.13259,0.563263
"perf-freq",160,15911,3.79347,0.00156942
"perf-ipc",161,16011,2.70243,0.000172075
"sysfs-powercap-rapl",160,15911,308.132,1.391
"sysfs-powercap-rapl/package-0",160,15911,163.186,0.888538
"sysfs-powercap-rapl/package-0-dram",160,15911,12.3726,0.0696491
"sysfs-powercap-rapl/package-1",160,15911,121.306,0.941318
"sysfs-powercap-rapl/package-1-dram",160,15911,11.2681,0.0593081
