metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",4,0,1.13462,0.0269618
"perf-freq",72,7109,0.795064,0.00313478
"perf-ipc",73,7209,2.89282,0.00137136
"sysfs-powercap-rapl",72,7109,223.698,0.860977
"sysfs-powercap-rapl/package-0",72,7109,99.4858,0.636386
"sysfs-powercap-rapl/package-0-dram",72,7109,12.013,0.0576959
"sysfs-powercap-rapl/package-1",72,7109,100.972,0.533122
"sysfs-powercap-rapl/package-1-dram",72,7109,11.2272,0.081148
