# Loop @ Start frequency 2900000Hz took 732.13 cycles
# Interval [731 ; 733]
# Q1 : 730 ; Q3 : 732
# Loop @ Target frequency 2800000Hz took 760.56 cycles
# Interval [758 ; 764]
# Q1 : 756 ; Q3 : 758
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
662490	643180	19310	8567	210826056	211258892	71488151238601
204834	187704	17130	14812	32677496	29995922	71488184294677
1174598	1157052	17546	5907	14714752	13155674	71488200356319
470206	453996	16210	18036	39312652	36709562	71488240311589
1173694	1155932	17762	14996	32871542	31332758	71488274528839
785248	771004	14244	2463	8131784	5877808	71488283618323
1170722	1156418	14304	9156	21550536	19650704	71488306511595
253854	238812	15042	8982	20822730	18387454	71488327760561
1174074	1158530	15544	9075	21137784	19490526	71488350244721
1171850	1155618	16232	3998	11137708	9337102	71488362726291
1182816	1167886	14930	8427	19821954	18204862	71488383903097
1173318	1157300	16018	7191	17551284	15722138	71488402799447
1174350	1156732	17618	14544	32035780	30428602	71488436182199
1170108	1155048	15060	8891	20965562	19121816	71488458489791
474318	459760	14558	14101	31155358	28843730	71488490291749
1175392	1158016	17376	3295	9367620	7933130	71488501006731
1282702	1257956	24746	17535	38274592	36517912	71488540735721
1180942	1158500	22442	5027	13160702	11402322	71488555249869
1170280	1155484	14796	12511	27920250	26358458	71488584514951
793608	776464	17144	9626	22231150	20212996	71488607712111
1170012	1154746	15266	9697	22725794	20730790	71488631780347
290872	273378	17494	4859	12406008	10175970	71488644649103
1171732	1156064	15668	6572	16230690	14483006	71488662223825
376568	243466	133102	5447	13570146	11437896	71488676342541
838658	823472	15186	3556	10145606	8120532	71488687498533
1172984	1158622	14362	4871	12436970	11081900	71488701280689
1171652	1156746	14906	8275	19578026	17888442	71488722205275
1171736	1156354	15382	11540	26131866	24420958	71488749681141
1171460	1157124	14336	18078	38930038	37493422	71488789998441
622596	604706	17890	1572	6314842	3933920	71488797107599
531626	517132	14494	11286	25669594	23269686	71488823480435
1036790	1022612	14178	9158	21451510	19519690	71488846141425
1188298	1172276	16022	156	3368498	1667464	71488850870901
1172522	1156170	16352	5590	12521540	12519312	71488864737009
257858	240296	17562	11788	26690824	24000404	71488891858111
441374	426388	14986	4822	12757478	10252782	71488905229525
1171248	1156782	14466	271	3608280	1879616	71488910181363
1171594	1156118	15476	2722	6657136	6785714	71488918181651
1172060	1154232	17828	8041	19064966	17420736	71488938591975
536230	518368	17862	16519	35891362	33740596	71488975191849
1232426	1159058	73368	16506	35950684	34413138	71489012547725
1173478	1157314	16164	19306	41422384	39955390	71489055316451
1285380	1154908	130472	18273	39722772	37999478	71489096500055
1069830	920792	149038	16904	36729766	35045778	71489134472191
1238502	1160610	77892	2294	7359870	5996358	71489143242793
1055800	1040246	15554	11597	26342220	24415984	71489170815851
906318	890562	15756	7113	17057418	15299142	71489188952223
1171226	1154738	16488	412	3989190	2163466	71489194285101
960422	946056	14366	138	3911894	1402808	71489199330279
1172002	1157294	14708	3347	8033976	8033988	71489208711765
1171174	1156094	15080	15016	33130734	31370784	71489243186645
1170706	1155706	15000	6746	16554826	14828664	71489261084037
392598	375958	16640	9935	22779006	20429492	71489284427745
1171656	1156670	14986	8464	19910954	18267000	71489305682675
1171738	1156486	15252	18745	40637596	38827102	71489347664395
1174582	1158532	16050	2732	8555970	6805490	71489357567153
1174490	1159352	15138	1498	6065584	4336856	71489364979035
743590	728184	15406	4146	11461192	9202720	71489377355995
1155226	1134448	20778	6096	15271802	13515028	71489393957541
1175822	1160808	15014	6260	15432708	13862924	71489410737977
1169726	1155058	14668	9117	21299814	19570092	71489433379697
1171868	1157260	14608	17011	36995686	35359188	71489471721535
1171524	1156634	14890	15172	33282430	31682454	71489506346931
1175108	1158052	17056	7268	17506938	15880230	71489525200377
586872	572060	14812	14094	31268656	28941656	71489557227869
186060	171852	14208	5745	14291066	11843228	71489571876931
398782	383868	14914	17672	38356010	35908580	71489610803369
1170780	1156766	14014	18355	39531564	38048446	71489651679065
1170086	1154830	15256	16239	35602260	33814846	71489688624085
319860	285700	34160	19099	41184728	38685506	71489730301515
1182284	1166294	15990	8278	19520984	17907874	71489751177759
1172288	1157548	14740	12673	28438556	26685302	71489780961555
1172722	1156274	16448	17143	37528736	35625372	71489819835651
516150	501262	14888	11737	26262632	24157034	71489846786891
1173222	1156762	16460	1406	6017248	4153504	71489854149905
1171438	1156228	15210	15797	34583618	32933198	71489890077837
1175272	1159172	16100	10643	24495444	22630598	71489915921457
250324	234786	15538	8558	20223418	17534070	71489936568333
278614	258514	20100	4047	11082908	8539944	71489948102537
1172430	1156932	15498	10882	24790798	23104524	71489974238159
1169450	1154884	14566	12473	28048140	26285854	71490003628933
1178138	1160916	17222	1585	6125146	4516738	71490011105565
783866	767780	16086	12540	27966066	26031524	71490040029075
1171652	1155874	15778	14264	31704406	29867460	71490073078621
1175232	1159188	16044	7738	18439388	16819860	71490092866011
612930	598218	14712	12733	28417144	26247168	71490122069507
777656	762134	15522	14271	31461138	29487730	71490154481935
1174726	1159022	15704	12902	28921388	27148006	71490184750789
493754	476482	17272	3628	10071690	7917378	71490195489719
1174378	1158420	15958	8111	19312346	17564444	71490216150187
1170846	1155850	14996	10266	23455376	21871794	71490240950455
1172168	1157656	14512	14833	32757446	31005972	71490275053537
1170794	1155584	15210	15157	33126714	31652464	71490309523891
1172512	1156924	15588	5226	13207378	11792532	71490324077469
1176624	1160658	15966	16531	35910056	34406540	71490361337285
394272	378414	15858	13004	28977504	26570868	71490390884717
1181162	1163786	17376	3731	10320424	8811074	71490402559513
1172376	1157890	14486	4131	11392746	9601584	71490415298629
1172310	1157858	14452	3481	10252190	8303052	71490426898447
1173618	1159004	14614	10587	24514040	22515018	71490452759597
1173348	1159044	14304	4252	11552978	9845876	71490465659211
1281442	1159126	122316	3693	10430968	8834936	71490477545213
1169980	1155974	14006	8638	20314752	18615136	71490499203579
1171724	1156440	15284	2737	8544452	6812938	71490509093221
1173230	1157392	15838	16854	36448870	35048876	71490546888457
1171590	1157048	14542	5262	13581298	11864044	71490561814671
1170642	1155886	14756	7312	17510984	15962786	71490580669563
1168696	1152466	16230	5533	14358200	12404024	71490596369521
1171406	1154924	16482	13593	29987512	28524670	71490627701987
567964	543086	24878	99	3156962	934086	71490631600495
208918	172080	36838	14288	29808804	28953720	71490661791217
335310	319984	15326	14109	31556042	28722322	71490693855345
674730	659628	15102	12408	27901018	25660152	71490722604565
874604	857662	16942	8027	19063622	17096464	71490742716251
764530	749134	15396	9985	22973448	20903420	71490766636007
1189120	1172994	16126	15678	34241248	32714364	71490802240319
1175524	1160618	14906	7117	17136888	15577826	71490820726565
1172282	1156988	15294	12293	27626570	25927006	71490849699121
1169648	1155462	14186	16789	36625586	34916684	71490887668151
1184734	1160154	24580	10914	24700054	23181640	71490913727045
1172464	1155818	16646	19153	41510752	39648126	71490956584467
1166546	1151788	14758	1515	5915544	4364874	71490963840481
1170506	1154924	15582	11040	25047748	23419342	71490990232245
509064	493436	15628	19496	42020860	39671934	71491032936441
1188624	1151666	36958	3415	9993200	8187360	71491044291927
1188720	1173626	15094	9104	21300458	19568578	71491066955849
1174004	1156996	17008	13390	29721378	28122154	71491098024893
506804	490594	16210	13186	29359108	27048212	71491128065431
1156802	1141428	15374	14864	32623878	31054724	71491162021191
0	0	0	0	0	0	0
1173598	1156788	16810	9098	21269146	19540744	71491216707531
647096	632214	14882	15155	33426698	31126086	71491250956779
710410	695400	15010	13875	30871348	28631074	71491282713851
1172768	1156308	16460	9861	22619002	21066164	71491306681995
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
414924	398920	16004	9545	22017106	19676698	71491380503591
518634	504122	14512	3369	9904602	7426818	71491391103197
1171810	1157232	14578	7297	17489234	15937270	71491409940249
740678	726260	14418	19406	41880846	39725040	71491452738765
1171132	1156156	14976	5787	14803362	12916246	71491468891105
356922	339712	17210	8521	20211150	17570340	71491489636713
1170758	1156096	14662	2005	6869614	5352476	71491497854495
263168	247908	15260	16318	35509710	33070256	71491533804645
768282	752478	15804	14294	31757302	29528264	71491566507469
1177492	1161924	15568	5824	14447684	13000748	71491582310581
1196522	1180006	16516	16278	35668632	33927362	71491619355345
1107606	1089822	17784	17680	38389320	36641570	71491659034087
706324	690590	15734	11094	25400598	23068120	71491685320595
1191070	1156364	34706	18047	39061178	37458614	71491725755031
255006	238534	16472	10162	23189678	20753490	71491749392797
1173554	1157634	15920	1420	6014004	4187656	71491756759265
666424	648950	17474	16616	36162798	34073292	71491793767847
1171460	1156522	14938	4621	12330344	10587846	71491807448789
276224	259490	16734	6886	16837772	14222828	71491824743407
1049068	1033126	15942	19189	41598986	39601866	71491867571931
871812	854236	17576	19642	42188478	40330656	71491910812315
1171174	1152418	18756	12200	27447652	25746848	71491939611445
1172206	1156552	15654	4100	11250224	9548428	71491952214375
977504	962202	15302	8859	20859222	18873504	71491974231511
1219572	1203208	16364	16704	36471738	34806910	71492012103275
1170768	1155582	15186	14153	31273532	29652854	71492044728227
1173208	1156420	16788	3768	10560110	8884056	71492056642559
1174214	1157028	17186	17718	38661642	36784506	71492096659261
1183016	1165044	17972	8756	20396832	18871398	71492118419873
1174052	1154138	19914	1692	6445780	4732618	71492126220881
479012	462192	16820	9481	22017146	19619554	71492148897639
1013110	995940	17170	1863	6590466	4913952	71492156681675
1177250	1159044	18206	12575	28095768	26501754	71492186135597
1338974	1239610	99364	6574	16129844	14662488	71492203785159
667690	651278	16412	19855	42765980	40553114	71492247399559
364466	347548	16918	5044	13229554	10627654	71492261174235
279730	262880	16850	19716	42496936	39886662	71492304131111
1172482	1156514	15968	3488	9763858	8323588	71492315247789
1243850	1160618	83232	7537	18278434	16492258	71492334983019
1172670	1156616	16054	18773	40413566	38894452	71492376749515
1170270	1154450	15820	5320	13784524	11985596	71492391885001
1173182	1158124	15058	1013	4949558	3375238	71492398187849
1169482	1154382	15100	613	4434070	2570396	71492403972117
1171104	1154244	16860	14795	32733700	30937506	71492438057471
443818	428492	15326	16000	34835940	32618666	71492473517889
927100	909044	18056	7181	17515216	15465004	71492492141027
713186	696794	16392	4979	13122652	10850130	71492506156973
1176436	1160002	16434	16799	36413810	34949464	71492543927953
404936	387576	17360	11483	26160494	23546612	71492570674247
1299632	1158738	140894	11306	25550108	24085558	71492597704721
1176708	1158924	17784	11083	25345830	23517676	71492624407593
1172106	1156022	16084	2629	8124776	6608578	71492633884937
1185214	1168394	16820	5847	15070590	13058682	71492650321905
1182264	1164474	17790	18437	39816188	38236664	71492691500607
1172108	1156854	15254	7324	17512932	15995356	71492710366335
1172246	1156338	15908	12335	27480868	26017098	71492739200219
1172590	1156596	15994	4813	12683946	10974576	71492753240477
1042066	1023576	18490	19546	42265298	40308626	71492796731559
1185942	1159772	26170	13083	29417210	27528258	71492827515231
1082622	1066900	15722	9348	21698840	19954644	71492850477727
1174586	1157532	17054	1639	6366974	4628826	71492858199635
993468	977560	15908	19708	42228988	40584946	71492901602155
1173746	1157538	16208	13991	30893804	29331194	71492933850191
1173744	1156906	16838	10895	24623116	23139776	71492959827955
1017252	1001380	15872	10130	23203924	21453208	71492984229311
574424	545112	29312	13547	30093670	27845770	71493015078241
1176254	1156838	19416	17350	37941812	36050414	71493054377739
914226	896826	17400	8611	20260912	18311128	71493075733539
488360	470214	18146	13071	29334300	26805688	71493105737453
0	0	0	0	0	0	0
1303192	1157760	145432	13537	30296812	28553494	71493168063769
1170094	1154876	15218	11541	26061854	24426288	71493195476481
717030	699658	17372	9851	22648660	20594984	71493219023225
