# Loop @ Start frequency 1300000Hz took 1637.18 cycles
# Interval [1635 ; 1639]
# Q1 : 1630 ; Q3 : 1634
# Loop @ Target frequency 3300000Hz took 708.89 cycles
# Interval [708 ; 710]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1001608	952428	49180	3567	391995784	391630746	1121417040769433
1776498	1745824	30674	4812	10831720	11761088	1121417053572185
1742586	1612688	129898	907	3384882	3908466	1121417058890261
1413270	1379636	33634	3036	7438890	7834682	1121417067932843
1318160	1288246	29914	4996	11542278	11659750	1121417080983619
1623594	1566518	57076	2463	6451364	6900794	1121417089249017
1073724	1046472	27252	4156	9846748	9737220	1121417100359033
1236560	1209138	27422	3982	8852360	9551156	1121417110637829
1569782	1541616	28166	4075	9676784	10070870	1121417122074983
1483640	1434346	49294	3998	9117528	9829518	1121417132866719
1183684	1156524	27160	3427	8394284	8389250	1121417142634701
1404698	1378692	26006	2191	5447918	6137570	1121417149677669
1140816	1111986	28830	4544	10617028	10580638	1121417161625649
453842	383744	70098	3891	9344870	8585110	1121417171614625
1604274	1577656	26618	4101	9728218	10155562	1121417183136981
1515370	1488386	26984	3295	8114920	8454920	1121417192957965
1429766	1397114	32652	2535	6598256	6850720	1121417201176327
1188124	1159018	29106	27	1714386	1591336	1121417204268691
1406874	1378114	28760	2511	6455946	6778060	1121417212321387
1400146	1373040	27106	4626	10397070	11001964	1121417224308547
1400830	1298572	102258	4697	10781586	11145322	1121417236681133
956518	928562	27956	4859	10789174	11030116	1121417248616723
1671594	1644024	27570	1572	4669332	5165070	1121417255147795
268242	240386	27856	447	2422162	1512534	1121417258028415
1071042	1044002	27040	3556	8643316	8533492	1121417267933087
1339042	1310774	28268	4871	11276180	11432010	1121417280738975
1538210	1511102	27108	3275	8078922	8439528	1121417290546073
585034	559548	25486	1540	4615798	4014302	1121417295936891
1192782	1166646	26136	3078	7686712	7698210	1121417305006553
1327302	1300142	27160	1572	4668876	4821004	1121417311193063
1459530	1431874	27656	1286	4104570	4380932	1121417316947211
1034020	1003926	30094	4158	9853756	9700956	1121417328025653
649520	618264	31256	156	1839834	1312382	1121417330705057
1440474	1413206	27268	590	2709898	2969782	1121417335046017
1400580	1355070	45510	1788	4652868	5327806	1121417341290053
1358332	1329262	29070	4822	11179236	11351966	1121417354017777
280660	254774	25886	271	2075540	1174396	1121417356564037
959822	933404	26418	2722	6973226	6754200	1121417364687125
1595160	1554250	40910	3041	7286162	8032880	1121417373758377
585558	509370	76188	1519	4573152	3974116	1121417379110735
586406	543400	43006	1506	4542166	3950086	1121417384429553
1562242	1534460	27782	4306	10165302	10548844	1121417396347341
790134	763482	26652	3273	7711480	7686190	1121417405039201
1317504	1290304	27200	1904	5169324	5593724	1121417411716403
1466614	1375464	91150	2294	6128426	6405110	1121417419501477
1596296	1569476	26820	1597	4721152	5141508	1121417426009183
1407962	1380138	27824	2113	5759434	5990076	1121417433366653
1193930	1159344	34586	412	1923940	2369010	1121417436674691
1187198	1157566	29632	138	1811346	1813466	1121417439885953
1551026	1523384	27642	3347	8218774	8594122	1121417449849733
1183000	1156468	26532	16	1263428	1566588	1121417452489645
1736028	1706988	29040	1746	5051102	5600446	1121417459466669
499710	471426	28284	4935	10808046	10720012	1121417470964183
1160204	1132420	27784	3464	8062378	8439476	1121417480376633
1511912	1483404	28508	3745	8627530	9352508	1121417490706255
579890	545192	34698	2732	6991856	6393860	1121417498468181
1403212	1376026	27186	1498	4531538	4755184	1121417504593431
1401318	1374682	26636	4146	9816390	10042550	1121417516001489
987478	961452	26026	1096	3866458	3530446	1121417521045605
1567088	1539492	27596	1260	4052036	4438448	1121417526855145
894092	867520	26572	4117	9246548	9485370	1121417537186057
1401158	1375130	26028	2011	5483322	5773578	1121417544261085
1186342	1157084	29258	172	1790678	1881566	1121417547428257
1731516	1702636	28880	2268	6087764	6618316	1121417555437391
1523958	1497592	26366	4094	9719954	10062926	1121417566871753
503046	430364	72682	745	2987908	2343980	1121417570552753
1455804	1428014	27790	2672	6542528	7155620	1121417578741433
672580	644112	28468	3355	8153616	7732192	1121417587758181
1169468	1142254	27214	1239	4010880	3997206	1121417593133033
1805086	1777572	27514	4099	9728534	10354104	1121417604856625
1499702	1469970	29732	3278	14954370	8407526	1121417621501033
1048716	1018728	29988	2673	6879406	6744672	1121417629619975
1415790	1384926	30864	2143	5817034	6053022	1121417637043041
1403348	1376922	26426	1737	4997740	5226876	1121417643634509
1105942	1072336	33606	1406	4170522	4267492	1121417649101109
1629506	1603040	26466	797	3119976	3572570	1121417654040547
1330346	1303202	27144	643	2160608	2967214	1121417657721443
1361634	1333486	28148	3558	8341808	8830218	1121417667618607
1737574	1710540	27034	4047	9624254	10182056	1121417679170513
1598404	1572530	25874	882	3184428	3712766	1121417684143223
1221266	1194380	26886	2473	5973340	6517314	1121417691528067
1513294	1486610	26684	1585	4810350	5033714	1121417698042101
1074926	1047154	27772	2540	6194298	6507166	1121417705501629
547680	508428	39252	4264	10055018	9427474	1121417716294343
1422260	1375294	46966	2738	7019982	7256574	1121417724926843
823484	778924	44560	2733	6844942	6640572	1121417732785991
1627902	1600416	27486	4271	10074480	10519776	1121417744678359
1532848	1506246	26602	2902	6787972	7687198	1121417753189185
1527316	1499266	28050	3628	8259492	9133186	1121417763165573
1359856	1333238	26618	3111	7540204	7932334	1121417772256073
609006	581878	27128	266	2063890	1497982	1121417775119199
1334162	1306132	28030	4833	11204640	11351508	1121417787848229
892362	859956	32406	157	1846704	1557224	1121417790780413
1686956	1659882	27074	226	2225628	2490446	1121417794882967
1563452	1471662	91790	1531	4004566	4982764	1121417800641439
1626594	1600096	26498	3004	7540238	7985198	1121417809998531
1432426	1403454	28972	3731	8787258	9244998	1121417820408261
1444054	1415070	28984	4131	9409444	10055636	1121417831451831
784100	657648	126452	3481	8487732	8096872	1121417840913797
1764676	1736254	28422	587	2702080	3287886	1121417845570339
1494474	1467124	27350	4252	9927344	10349958	1121417857182039
1171804	1145030	26774	3693	8929948	8908648	1121417867473277
842252	814994	27258	3638	8803982	8469760	1121417877309651
1406840	1379754	27086	2737	7003688	7231058	1121417885910183
1475700	1448426	27274	1854	5308948	5534464	1121417892884957
1429884	1402270	27614	262	2076096	2304170	1121417896581097
1446172	1419622	26550	2312	5773800	6425632	1121417903991325
1730766	1704156	26610	533	2591672	3147452	1121417908503893
1662116	1634982	27134	3593	8722760	9204442	1121417919079209
1186856	1159644	27212	99	1081866	1741914	1121417921537901
770162	742080	28082	4288	10110986	9696778	1121417932609127
1649962	1622466	27496	4109	9745630	10217842	1121417944194859
626456	600610	25846	2408	6141834	5792024	1121417951153243
1673810	1645702	28108	3027	7579670	8078756	1121417960596583
983048	953836	29212	4985	10853904	11303318	1121417972623735
1696066	1616192	79874	678	2884632	3401986	1121417977394733
1420966	1392702	28264	2117	5777934	6004704	1121417984783509
1344452	1317764	26688	2293	5943860	6280858	1121417992261023
859176	829120	30056	1789	5113344	4794868	1121417998423595
1466124	1376016	90108	914	3360744	3651050	1121418003440605
1518512	1489426	29086	4153	9847382	10174262	1121418014996873
1402412	1375112	27300	1515	4453816	4782096	1121418021064689
1129860	1102490	27370	1040	3617636	3561998	1121418026002147
1637930	1608564	29366	4496	10515748	10979044	1121418038346051
1426734	1397082	29652	3415	7844596	8606956	1121418047806803
1678654	1650980	27674	4104	9650622	10237306	1121418059330677
1413944	1385072	28872	3390	7935664	8545312	1121418068869837
1470668	1443760	26908	3186	7816730	8192552	1121418078346519
588202	561604	26598	4864	11105156	10672438	1121418090229941
1796592	1767690	28902	3823	9035344	9792560	1121418101252245
758840	732008	26832	4098	9267566	9306244	1121418111468427
851706	824110	27596	155	1837174	1513312	1121418114347265
1481290	1455206	26084	3875	9284170	9587638	1121418125302765
1639560	1612874	26686	4861	11256148	11711358	1121418138388937
787846	759824	28022	2928	6846568	6993168	1121418146213195
717830	691132	26698	110	1757482	1295958	1121418148879145
1628390	1601966	26424	1900	5333928	5778464	1121418156031585
1551326	1521748	29578	4545	10620876	10991382	1121418168394463
1406430	1379344	27086	3369	8228522	8502512	1121418178219505
1710772	1681962	28810	2297	6331062	6661304	1121418186451779
716220	689630	26590	4406	10312454	9888562	1121418197671173
1561044	1527044	34000	787	3101606	3484690	1121418202523903
1561292	1534922	26370	3521	8580792	8963028	1121418212856109
1698062	1670914	27148	2005	5538802	6057690	1121418220282817
623826	595858	27968	1318	3760426	3609624	1121418224856505
1536404	1506456	29948	4294	9661932	10479940	1121418236245009
1131562	1103162	28400	824	2795882	3128288	1121418240362169
1569266	1534872	34394	1278	3636414	4474048	1121418245757865
1621262	1593154	28108	2680	6894808	7333926	1121418254467731
1139698	1111466	28232	1094	3574338	3683670	1121418259372145
1269306	1173762	95544	3047	7628234	7714360	1121418268459733
1616440	1589180	27260	162	1992654	2289108	1121418272258827
1641128	1615012	26116	1420	4377626	4838544	1121418278467419
1652312	1624222	28090	1616	4270948	5234890	1121418284580593
1731090	1703716	27374	4621	10361854	11323832	1121418296863237
916670	882800	33870	1886	4770824	5047178	1121418302740789
918990	891950	27040	4189	9907134	9648906	1121418313757049
1436814	1405990	30824	4642	10812756	11071188	1121418326200807
1655514	1614690	40824	2200	5935052	6411736	1121418333981377
1185830	1156444	29386	4100	9737740	9738984	1121418345095271
1666294	1639176	27118	3859	9266832	9736488	1121418356218055
1417044	1389964	27080	1704	4643134	5174294	1121418362468701
1571334	1543088	28246	4153	9731582	10232490	1121418373960929
1612730	1580940	31790	3768	8979238	9499010	1121418384742237
825564	798084	27480	2718	6385276	6611146	1121418392142999
1637804	1576952	60852	3756	9184514	9505688	1121418403155169
1088002	1060696	27306	1692	4415896	4823118	1121418408849301
1757598	1729860	27738	4481	10497890	11069728	1121418421294821
1716890	1691378	25512	1863	5080394	5793722	1121418428282077
588842	558614	30228	2575	6246748	6088576	1121418435307941
1293106	1265740	27366	1574	4786708	4792376	1121418441578147
1596400	1544180	52220	4855	11256292	11656202	1121418454621329
994298	967628	26670	44	1625662	1431134	1121418457431201
1235536	1209342	26194	4716	10957896	11018720	1121418469814377
1530012	1499748	30264	3488	8499886	8856014	1121418480036767
1422424	1384604	37820	2537	6616358	6845904	1121418488265123
1547708	1518504	29204	3773	8425568	9444692	1121418498428377
283434	215166	68268	320	2187948	1294056	1121418501090017
1446490	1419140	27350	1013	3550610	3823432	1121418506277079
1144542	1118274	26268	613	2779974	2728062	1121418510391057
599680	572272	27408	4795	10709634	10539440	1121418521890119
1475534	1448974	26560	1000	3361140	3824510	1121418526919929
1471302	1435650	35652	2181	5892126	6183878	1121418534473633
952926	926374	26552	4979	11516440	11284732	1121418547133167
1699490	1673832	25658	1799	5140770	5648068	1121418554163713
1546566	1517012	29554	1483	4010412	4862390	1121418559910739
994300	967496	26804	1306	4147026	3956788	1121418565242381
1541270	1515326	25944	1083	3193826	4056978	1121418570167407
1682360	1653392	28968	2629	6790976	7291792	1121418578830433
1498820	1375124	123696	847	3225430	3543906	1121418583744853
1502812	1475584	27228	3437	8221316	8726796	1121418593662733
1406754	1380376	26378	2324	6187252	6404972	1121418601446635
1491586	1464432	27154	2335	6197672	6514402	1121418609325357
1437518	1408896	28622	4813	10734480	11413028	1121418621687193
1453314	1422220	31094	4546	10188204	10896768	1121418633518933
1545056	1513572	31484	3083	7706914	8061514	1121418642960623
1483416	1456748	26668	4348	9831358	10528256	1121418654464873
1575812	1548104	27708	1639	4440542	5204464	1121418660671229
1654910	1625930	28980	4708	10857686	11419608	1121418673374201
1080174	1053504	26670	3991	8920906	9412688	1121418683565413
1541054	1387404	153650	895	3328114	3680520	1121418688624193
1187860	1159620	28240	130	1796988	1796834	1121418691798981
1439206	1412824	26382	3547	8526782	8884732	1121418701958265
779876	735848	44028	2350	6012358	5829304	1121418708940883
1497766	1459988	37778	3611	8238358	9078212	1121418718866709
1648730	1620024	28706	3071	7158616	8146366	1121418727863571
1609594	1581638	27956	3121	7585246	8201446	1121418737252421
472438	445964	26474	3537	7968032	7896090	1121418745883181
3732934	3727648	5286	1541	4616356	7165560	1121418754425641
1583828	1523980	59848	4851	11240980	11644976	1121418767440433
1532100	1426454	105646	3520	8507886	8923038	1121418777670585
466552	437602	28950	3752	8723694	8322860	1121418787051021
1457512	1430046	27466	1926	5379362	5659464	1121418794077899
1414974	1385936	29038	4751	10366658	11268170	1121418806049249
1750734	1714622	36112	2108	5375046	6316502	1121418813365001
1662342	1635860	26482	3409	8364170	8850206	1121418823581713
879594	851664	27930	1582	4692614	4395018	1121418829343693
1398594	1370498	28096	1307	4140442	4362710	1121418835072641
490726	463898	26828	3269	7651204	7379720	1121418843404693
1175144	1147216	27928	1444	4417608	4414544	1121418849187069
1176132	1150306	25826	367	2266646	2260132	1121418852819999
1427842	1401166	26676	4526	10581444	10830316	1121418865019665
1512172	1484802	27370	1010	3596564	3881590	1121418870317951
655456	579624	75832	3218	7815990	7442612	1121418878979183
1660104	1632086	28018	4507	10542580	11024316	1121418891371705
1672914	1646436	26478	3592	8723320	9208136	1121418901958469
646744	620006	26738	4429	9764832	9855332	1121418912560241
1691858	1629916	61942	2363	6261642	6767900	1121418920703265
1809932	1772442	37490	3697	8636012	9562114	1121418931339309
1571476	1545814	25662	765	3066376	3454076	1121418936166733
1680804	1654310	26494	3037	7102586	8105708	1121418945140063
1482806	1454940	27866	1186	3262576	4212360	1121418950075967
1790856	1687118	103738	2722	6981144	7584928	1121418959037981
1678912	1650906	28006	2586	6700974	7201298	1121418967608005
1478698	1450622	28076	2562	5992778	6953404	1121418975269617
1387150	1361126	26024	3618	8601048	8973422	1121418985448057
880464	852326	28138	410	1945164	2052098	1121418988463379
1337412	1310858	26554	4858	11124312	11408366	1121419001114213
1277074	1249824	27250	1582	4691978	4791382	1121419007273777
978586	952938	25648	3846	9260956	9021858	1121419017703253
1290618	1262356	28262	3808	9151662	9256236	1121419028335237
1556974	1529722	27252	616	2773006	3147738	1121419032855505
1783394	1643136	140258	730	2986842	3594286	1121419037815937
1631816	1602554	29262	4975	11362792	11932566	1121419051004199
1367248	1338730	28518	3171	7875780	8059792	1121419060437597
1714258	1687790	26468	3263	7498276	8592172	1121419069840493
777382	750272	27110	3658	8418794	8445394	1121419079287525
1744776	1716042	28734	2970	7469942	8035296	1121419088692909
1508680	1481418	27262	1899	5349340	5657886	1121419095740693
1399152	1372300	26852	4467	10462732	10682548	1121419107797153
1636184	1605570	30614	4256	10047800	10499484	1121419119674077
1733444	1706812	26632	1769	5038084	5621416	1121419126635245
