# Loop @ Start frequency 1500000Hz took 1418.33 cycles
# Interval [1417 ; 1420]
# Q1 : 1412 ; Q3 : 1416
# Loop @ Target frequency 2600000Hz took 817.55 cycles
# Interval [816 ; 819]
# Q1 : 814 ; Q3 : 816
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1363186	1325050	38136	8567	357781702	358694324	32045190720335
1575212	1549626	25586	14812	31122832	31508194	32045223628087
1259564	1223348	36216	5907	13307568	13387952	32045238402259
1560838	1525086	35752	18036	37560456	37942902	32045277731299
752544	725826	26718	14996	31481820	31057468	32045310174727
1613782	1587478	26304	2463	6412538	6849188	32045318407859
958804	933184	25620	9156	19815630	19578210	32045339388767
1718952	1690236	28716	8982	19452736	19991634	32045360766743
573468	545584	27884	9075	19085974	19030632	32045380633087
1403590	1376470	27120	3998	9481122	9709120	32045391725099
1920710	1895644	25066	8427	18363170	19106036	32045412218059
1156934	1130266	26668	7191	15864288	15846294	32045429446169
1542304	1517016	25288	14544	30575288	30939086	32045461773291
1487834	1462170	25664	8891	19264612	19578232	32045482734623
1130742	1105134	25608	14101	29603406	29641518	32045513675285
652006	625290	26716	3295	8088148	7560136	32045522622487
1402842	1377662	25180	17535	36556520	36781298	32045560789053
1408190	1376370	31820	5027	11599728	11771182	32045574006261
1412018	1377362	34656	12511	26506770	26741672	32045602131893
1414648	1388576	26072	9626	20656680	20974526	32045624412293
670612	644804	25808	9697	20880564	20373350	32045646170099
1500506	1474408	26098	4859	11206554	11527474	32045659083901
1155974	1129940	26034	6572	14630748	14608618	32045675083259
1708710	1684514	24196	5447	12377186	12910690	32045689381853
848904	821724	27180	3556	8050900	8270002	32045698488003
588078	560292	27786	4871	11237854	10638742	32045710523179
1106872	1080420	26452	8275	18048968	17965304	32045729885723
1407668	1375374	32294	11540	24123446	24796976	32045755626275
1665450	1640430	25020	18078	37597424	38135410	32045795095761
1694868	1668432	26436	1572	4632052	5147740	32045801635147
1463908	1438088	25820	11286	24090376	24351046	32045827395971
0	0	0	0	0	0	0
1186822	1162342	24480	156	1811356	1807124	32045852398747
755744	731700	24044	5590	12673052	12243364	32045866055495
0	0	0	0	0	0	0
752914	728212	24702	4822	10625676	10704466	32045903908417
374314	348906	25408	271	2027930	1225236	32045906517735
972038	945658	26380	2722	6932532	6725554	32045914629457
1490446	1466306	24140	8041	17566734	17880366	32045933895693
2041724	2016798	24926	16519	34466370	35387096	32045970610685
1324350	1298848	25502	16506	33521056	34648286	32046005663013
1697022	1665672	31350	19306	40101070	40622200	32046047667423
907252	881830	25422	18273	37843870	37765410	32046086625271
565938	539922	26016	16904	35292918	34682088	32046122691653
1526454	1500890	25564	2294	6070052	6422438	32046130494129
676788	650164	26624	11597	24712604	24178896	32046156090299
1748826	1684182	64644	7113	15712462	16282122	32046173758177
1184660	1157916	26744	412	1856732	2318934	32046177005961
0	0	0	0	0	0	0
1259134	1234516	24618	3347	8099566	8262846	32046189894307
1873350	1847596	25754	15016	31516416	32214222	32046223490273
1267868	1242986	24882	6746	14233636	15067234	32046239198705
1237286	1209420	27866	9935	21473218	21415312	32046262117971
0	0	0	0	0	0	0
1571250	1539446	31804	18745	38972696	39369322	32046322689441
1630490	1603440	27050	2732	6725438	7404534	32046331254561
1399778	1375200	24578	1498	4501022	4705124	32046337361859
1113328	1088700	24628	4146	9390592	9713874	32046348075319
1071454	1046508	24946	6096	13723632	13572426	32046363077289
1151856	1125560	26296	6260	14003882	13981412	32046378443587
1542644	1517240	25404	9117	19716684	20085370	32046399912171
1474946	1448592	26354	17011	35388930	35805942	32046436982197
2119562	2092600	26962	15172	31345476	32773448	32046470658591
1511184	1486422	24762	7268	16149356	16354342	32046488526065
1033806	1007576	26230	14094	29653604	29530570	32046519420457
1216546	1191072	25474	5745	12972742	13014908	32046533819047
1392642	1366426	26216	17672	36375798	37044276	32046571796865
1792288	1768158	24130	18355	38197436	38812892	32046611994139
1527608	1502070	25538	16239	33961966	34313410	32046647693213
984466	958288	26178	19099	39613026	39501300	32046688499767
1546936	1519708	27228	8278	18038256	18411538	32046708292099
1730364	1704412	25952	12673	26763638	27385474	32046736995303
1846792	1820958	25834	17143	35061334	36442398	32046774113405
1872298	1845876	26422	11737	24963450	25655304	32046801156661
1232054	1205644	26410	1406	3556302	4352046	32046806152403
890894	865580	25314	15797	33082474	32793120	32046840332971
1754884	1693078	61806	10643	22774112	23350124	32046865068729
1549362	1524654	24708	8558	18604184	18973650	32046885433073
1707560	1680728	26832	4047	9586070	10110352	32046896933183
798110	772750	25360	10882	22836304	22871950	32046920777573
1402460	1376488	25972	12473	25781940	26656948	32046948167727
1535832	1510692	25140	1585	4480750	5013416	32046954391011
1736852	1567104	169748	12540	26529068	27125620	32046982863787
952154	925966	26188	14264	30023256	29789770	32047014048861
1410096	1378244	31852	7738	16875156	17195796	32047032540699
1412886	1388170	24716	12733	26866604	27188268	32047061027207
973498	947862	25636	14271	29848400	29823800	32047092059565
1371036	1345516	25520	12902	27285210	27482744	32047120922887
1119234	1094542	24692	3628	8265754	8684134	32047130516985
1546576	1486862	59714	8111	17718252	18076400	32047149988203
1865182	1839744	25438	10266	21967636	22706436	32047174030611
1595368	1560080	35288	14833	30613676	31576210	32047206446541
1816352	1788526	27826	15157	31807802	32438814	32047240277253
1353894	1327748	26146	5226	11303700	12137578	32047253142729
588420	552146	36274	16531	34564946	33958490	32047288504943
1699032	1673778	25254	13004	27498768	28015202	32047317909353
0	0	0	0	0	0	0
690980	588888	102092	4131	9825772	9262168	32047338039159
1796340	1771900	24440	3481	8586308	9067384	32047348628467
1647842	1621214	26628	10587	22186284	23130888	32047372671725
1500060	1474046	26014	4252	9428906	10312912	32047383809873
1010338	985432	24906	3693	8704836	8710568	32047393732039
1519742	1495120	24622	8638	18772280	19109642	32047414233349
1418078	1392860	25218	2737	6197252	7205352	32047422055539
1842682	1809666	33016	16854	35192206	35859098	32047459299847
1913792	1888202	25590	5262	11908228	12745624	32047473328853
1561968	1527892	34076	7312	15483452	16494268	32047490580919
1627520	1601488	26032	5533	12461352	13002806	32047504876365
1532244	1507316	24928	13593	28638304	29026914	32047535256815
1185948	1161700	24248	99	1553208	1692264	32047538202515
1112154	1086846	25308	14288	30070904	29997182	32047569592493
1751062	1725986	25076	14109	29726556	30282730	32047601277117
1546512	1521088	25424	12408	25535954	26670792	32047628566373
1551510	1526976	24534	8027	17541044	17913588	32047647865221
636674	597870	38804	9985	21451740	20914440	32047670160205
0	0	0	0	0	0	0
1817268	1790062	27206	7117	15250106	16367606	32047721294401
1596186	1570002	26184	12293	25391660	26491420	32047748489079
855406	830592	24814	16789	35049126	34742166	32047784602011
879476	853234	26242	10914	22775744	23014726	32047808463893
0	0	0	0	0	0	0
1507482	1472126	35356	1515	3960450	4846212	32047854531593
1404678	1380598	24080	11040	23193454	23793082	32047879336523
1479372	1453996	25376	19496	40511674	40778902	32047921534945
1350830	1326382	24448	3415	8308206	8499808	32047931400293
1523624	1495352	28272	9104	19162260	20040760	32047952294917
2141376	2096352	45024	13390	28097190	29230370	32047982740445
1258534	1233242	25292	13186	26935790	27939280	32048011141357
1403452	1378876	24576	14864	31010344	31440122	32048043762039
3525010	3499442	25568	13823	28729426	31478924	32048076223313
1594016	1568480	25536	9098	19680488	20098650	32048097704149
1088448	1063936	24512	15155	31242306	31707036	32048130244327
0	0	0	0	0	0	0
1668830	1642844	25986	9861	21218932	21699780	32048184212321
1574868	1549384	25484	7928	16754752	17743768	32048202748149
650076	622974	27102	110	1706544	1178032	32048205311347
1498392	1461374	37018	11900	25295380	25606462	32048232311513
1519706	1489096	30610	9545	20580724	20918416	32048254618639
899630	784226	115404	3369	8221038	7946874	32048263948493
1396132	1370722	25410	7297	16078992	16299246	32048281630803
1442656	1418200	24456	19406	40303074	40568216	32048323583047
1511788	1484468	27320	5787	13062922	13398602	32048338364073
1888504	1816318	72186	8521	18550140	19238022	32048359008603
881132	856108	25024	2005	5065942	5199908	32048365167159
467834	441204	26630	16318	34234460	33411798	32048400075605
3678272	3652466	25806	14294	30072772	32573650	32048434033793
1663704	1639324	24380	5824	13012978	13619336	32048448917059
0	0	0	0	0	0	0
913054	882106	30948	17680	36362664	36581098	32048520981833
1731822	1705058	26764	11094	23175074	24230022	32048546102481
1635124	1517858	117266	18047	37421042	38039150	32048585365459
0	0	0	0	0	0	0
1487140	1462838	24302	1420	3731564	4636488	32048614619227
977070	948992	28078	16616	34718300	34515562	32048650520853
1396674	1372172	24502	4621	10761818	10947612	32048662888413
1860858	1832434	28424	6886	15259744	15941732	32048680216415
1521544	1496886	24658	19189	39322032	40213364	32048721266755
1239042	1191000	48042	19642	40553168	40831834	32048763265981
1405294	1377688	27606	12200	25361778	26112698	32048790240005
1403736	1376132	27604	4100	9560118	9913676	32048801410327
1445818	1421742	24076	8859	19319574	19477258	32048822382229
1900320	1873480	26840	16704	34746832	35617068	32048859238475
1217656	1192652	25004	14153	29102510	29830856	32048889765533
1472050	1447338	24712	3768	9023052	9316456	32048900467829
1625260	1600600	24660	17718	36828810	37369480	32048939128761
1672004	1647008	24996	8756	18564954	19492386	32048959577347
0	0	0	0	0	0	0
646358	620654	25704	9481	20307556	19915824	32048987405453
1246104	1221332	24772	1863	5208970	5280040	32048994069167
725772	697108	28664	12575	26635284	26184322	32049021636593
1124836	1099580	25256	6574	14640036	14586110	32049037607539
2058056	2026800	31256	19855	41203674	42084844	32049081078451
1662464	1524242	138222	5044	11126838	12058872	32049094086733
1407342	1380280	27062	19716	40748508	41147954	32049136449325
1914898	1888584	26314	3488	8469714	9200470	32049147040773
1688592	1659712	28880	7537	15662844	17069882	32049164602353
1651022	1622886	28136	18773	38364188	39505370	32049204824453
0	0	0	0	0	0	0
1639950	1614740	25210	1013	3457550	3975128	32049223409267
1612934	1585958	26976	613	2707036	3146274	32049227936181
1754452	1726814	27638	14795	30663516	31657006	32049260561395
682450	655906	26544	16000	33487466	32990466	32049294941135
1184118	1158880	25238	7181	15850822	15855326	32049312188721
1143744	1119176	24568	4979	10883038	11418166	32049324422211
984380	958602	25778	16799	35080802	34890162	32049360694567
