# Loop @ Start frequency 3200000Hz took 708.22 cycles
# Interval [707 ; 709]
# Q1 : 706 ; Q3 : 708
# Loop @ Target frequency 1200000Hz took 1774.04 cycles
# Interval [1772 ; 1776]
# Q1 : 1766 ; Q3 : 1770
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1192328	1162188	30140	3567	774563928	220255114	1126459341909881
1180582	1162954	17628	4812	11347688	10994314	1126459354812939
1198316	1181894	16422	907	3526114	3197224	1126459359909721
1181694	1162144	19550	3036	8031252	7438156	1126459369495011
1178922	1161216	17706	4996	11685424	11356140	1126459382736145
487884	470444	17440	2463	6644110	5585900	1126459390238939
1190034	1172660	17374	4156	9878702	9674136	1126459401666991
1125804	976486	149318	3982	9613466	9270720	1126459412764689
1175300	1157144	18156	4075	9895124	9498404	1126459424194205
323736	304520	19216	3998	9931460	8506320	1126459434820545
239994	221606	18388	3427	8500640	7278456	1126459443932749
418666	402882	15784	2191	5728908	4990216	1126459450451355
986530	968756	17774	4544	10884446	10258744	1126459462693155
1177460	1162120	15340	3891	9582454	9145368	1126459473823865
384514	369548	14966	4101	10133594	8759992	1126459484700849
1185532	1165046	20486	3295	8180472	7949732	1126459494425809
193322	176220	17102	2535	6693862	5437558	1126459501671639
1192704	1174930	17774	27	1827086	1432046	1126459505060995
1200166	1169486	30680	2511	6440970	6406556	1126459513072411
1181262	1162340	18922	4626	11177750	10618900	1126459525801391
1263166	1244810	18356	4697	11242134	10842026	1126459538677215
1028280	1007394	20886	4859	11465456	10931614	1126459551542221
1163050	1134394	28656	1572	4805750	4491888	1126459557888939
802762	784946	17816	447	2460804	1882876	1126459561524625
648866	629920	18946	3556	8742938	7946004	1126459571292649
1183536	1159924	23612	4871	11433908	11110410	1126459584299239
809554	792446	17108	3275	8392002	7545452	1126459593871041
1172652	1157334	15318	1540	4439654	4425452	1126459599842101
1181108	1162744	18364	3078	7662616	7513604	1126459609044485
691124	674992	16132	1572	4564492	4008322	1126459614658465
1292768	1276756	16012	1286	4537578	4038416	1126459620846081
1166666	1146664	20002	4158	10288368	9656590	1126459632659859
1208428	1191990	16438	156	2091178	1692876	1126459636319601
571330	552538	18792	590	2978934	1936802	1126459640242579
1117604	1100392	17212	1788	4692762	4904022	1126459646422811
358696	341592	17104	4822	11313910	10187492	1126459658465841
426286	409868	16418	271	2520592	1153436	1126459661781369
1190084	1170924	19160	2722	6765576	6819940	1126459670107129
1176784	1158334	18450	3041	7989228	7444666	1126459679641741
688548	637038	51510	1519	4864182	3911452	1126459685565451
389140	372572	16568	1506	4800176	3577958	1126459691131911
1196050	1181090	14960	4306	10481532	9980532	1126459703166741
1175528	1160694	14834	3273	7895380	7893900	1126459712596109
1624800	1608896	15904	1904	5571554	5604868	1126459720151361
1179876	1161196	18680	2294	6278080	5940372	1126459727968461
538494	510256	28238	1597	5262390	3916836	1126459734139025
1184082	1164252	19830	2113	5840692	5595494	1126459741534585
1178186	1160984	17202	412	2515648	2187874	1126459745604649
1183844	1162692	21152	138	1616476	1645164	1126459748792301
1107454	1090438	17016	3347	8015826	7986498	1126459758285819
1184122	1165366	18756	16	2032208	1401018	1126459761872459
1064096	1047410	16686	1746	4600904	4742144	1126459767908305
1176632	1158236	18396	4935	11709124	11230976	1126459781164721
497830	480148	17682	3464	8736690	7599320	1126459790757809
1061640	1046360	15280	3745	9147410	8725134	1126459801325541
641028	625538	15490	2732	7235650	6277540	1126459809566899
952634	931384	21250	1498	4660206	4121318	1126459815544449
1171356	1156504	14852	4146	10192758	9635062	1126459827275079
1186196	1170338	15858	1096	3865108	3551028	1126459832691879
264872	246586	18286	1260	4179444	2957592	1126459837494521
1135764	1119818	15946	4117	10022614	9546480	1126459849017319
654092	628580	25512	2011	5496610	4849348	1126459855525601
1189640	1174000	15640	172	1866290	1706132	1126459858945121
1238732	1221786	16946	2268	5547984	5946794	1126459866092151
1113242	1096482	16760	4094	9868312	9474106	1126459877432595
257516	242064	15452	745	2990728	1921268	1126459881046805
1177420	1160402	17018	2672	6454784	6728020	1126459889056809
1175686	1158536	17150	3355	8003618	8071052	1126459898606999
1183360	1165416	17944	1239	4371260	3847258	1126459904532605
1181240	1162396	18844	4099	9744308	9565534	1126459915830419
1176522	1157544	18978	3278	8298608	7918434	1126459925675635
294998	275628	19370	2673	6708222	5826236	1126459933049905
470744	451860	18884	2143	6041832	4929166	1126459939921601
1193108	1174570	18538	1737	5285996	4839018	1126459946759899
1298450	1161458	136992	1406	4469870	4284626	1126459952887235
1286606	1163614	122992	797	3295156	3053764	1126459957827331
1183628	1168264	15364	643	2930336	2641982	1126459962300315
1176182	1160816	15366	3558	8412630	8464912	1126459972246821
384474	369612	14862	4047	9854852	8650318	1126459982845011
1053564	1033720	19844	882	3278508	2989842	1126459987536081
1060900	1044692	16208	2473	6647960	6179974	1126459995609345
836744	820520	16224	1585	5034286	4178748	1126460001847121
1180338	1164466	15872	2540	6883242	6431960	1126460010268661
1027194	1012340	14854	4264	9835312	9727512	1126460021489431
468030	453298	14732	2738	7462720	6117384	1126460029788195
1323802	1306868	16934	2733	7124626	6961842	1126460038593911
199816	184074	15742	4271	10149196	8914550	1126460049301841
988114	972052	16062	2902	7423238	6963710	1126460058078081
1183088	1167046	16042	3628	9050232	8612290	1126460068670979
1240146	1162418	77728	3111	8174248	7633908	1126460078443959
1311344	1158704	152640	266	2642828	2016236	1126460082757121
1109944	1092206	17738	4833	11451636	10961806	1126460095677741
742442	725192	17250	157	2239214	1241658	1126460099030225
