# Loop @ Start frequency 2600000Hz took 817.50 cycles
# Interval [816 ; 819]
# Q1 : 814 ; Q3 : 816
# Loop @ Target frequency 3300000Hz took 708.13 cycles
# Interval [707 ; 709]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1630376	1609632	20744	8567	227299902	227700658	63467635120499
1408752	1393396	15356	14812	30984246	31214160	63467667678641
1314578	1297772	16806	5907	13168334	13311104	63467682324359
1527356	1511640	15716	18036	37427434	37781782	63467721442825
1100564	1084370	16194	14996	31176580	31275830	63467753883741
1494354	1478832	15522	2463	6280334	6600608	63467761821477
1663148	1647540	15608	9156	19544152	20157602	63467783192101
1603776	1586276	17500	8982	18759730	19748038	63467803718573
1348162	1331914	16248	9075	19364796	19679216	63467824594799
1663332	1646364	16968	3998	9348134	9839746	63467835771893
0	0	0	0	0	0	0
1390490	1372922	17568	7191	15741520	15954192	63467872448741
1550568	1534932	15636	14544	30536016	30827830	63467904698601
1294276	1278836	15440	8891	18973934	19259238	63467925134119
1580362	1565214	15148	14101	29560754	29964224	63467956439969
1536412	1517706	18706	3295	7826832	8309460	63467965967953
1421100	1402436	18664	17535	36286422	36673756	63468003840333
649868	621008	28860	5027	11412258	10887706	63468016069029
1055218	1038396	16822	12511	26378396	26261982	63468043668163
765138	748488	16650	9626	20608736	20201286	63468065207905
1387894	1372098	15796	9697	20750986	20968172	63468087512457
1241650	1225816	15834	4859	10931628	11143858	63468099852159
1630842	1612748	18094	6572	14499464	14960490	63468116149229
1655108	1639128	15980	5447	12101852	12734462	63468130073369
1386808	1370130	16678	3556	8495400	8684252	63468140122965
1429564	1412190	17374	4871	10694224	11357184	63468152413677
682094	648290	33804	8275	17914818	17417046	63468171178013
1402786	1386210	16576	11540	24030464	24669452	63468196778549
1627868	1611962	15906	18078	37598150	37969908	63468236173293
1421250	1405576	15674	1572	4268738	4752836	63468242032635
1643868	1628178	15690	11286	23559024	24403246	63468267405089
1328938	1312572	16366	9158	19582332	19834706	63468288485979
1190504	1157938	32566	156	1121196	1690458	63468290967497
1767844	1669594	98250	5590	12351160	13136480	63468305256745
0	0	0	0	0	0	0
1737942	1720034	17908	4822	10473764	11570596	63468343292553
1178176	1159782	18394	271	1217918	1908214	63468345858775
1392084	1373518	18566	2722	6636708	7024588	63468354058617
663430	578816	84614	8041	17365518	16933606	63468372257809
1394318	1373044	21274	16519	34256538	34621362	63468408080457
1587190	1570982	16208	16506	34373656	34789486	63468444213025
988762	970900	17862	19306	39396258	39789438	63468484770261
1437598	1419356	18242	18273	37907274	38172622	63468524286797
1596292	1578646	17646	16904	35038090	35594064	63468561093165
1439380	1421166	18214	2294	5385750	6216602	63468568090221
1475396	1454688	20708	11597	24126300	24858324	63468593864037
0	0	0	0	0	0	0
0	0	0	0	0	0	0
2056024	2025076	30948	138	1644512	2523578	63468618720497
1509324	1492834	16490	3347	8085776	8394240	63468628487721
1452214	1435688	16526	15016	31392634	31673118	63468661504293
1464012	1374510	89502	6746	14855868	15147046	63468677996003
1602192	1584356	17836	9935	21240152	21662306	63468701009995
1448040	1431322	16718	8464	17798158	18565532	63468720427679
666786	648662	18124	18745	38842072	38348322	63468760108119
1611720	1594964	16756	2732	6829320	7266664	63468768720957
1658198	1642098	16100	1498	4020728	4844280	63468774571417
1397312	1379288	18024	4146	9485138	9880196	63468785630423
1704832	1686608	18224	6096	13372684	14086608	63468800879841
1704506	1687324	17182	6260	13365730	14414010	63468816121397
1488912	1472136	16776	9117	19595548	19911530	63468837377613
1387228	1370366	16862	17011	35385304	35598458	63468874321673
736888	719094	17794	15172	31707118	31269866	63468906937071
1542586	1526570	16016	7268	15902994	16269376	63468924554621
0	0	0	0	0	0	0
1356610	1340286	16324	5745	12849978	13037044	63468969788265
1399754	1382822	16932	17672	36291084	36932292	63469007651117
1323486	1306846	16640	18355	37708226	38225310	63469046854559
0	0	0	0	0	0	0
1649092	1632546	16546	19099	39559414	40036728	63469123233557
1635272	1619216	16056	8278	17485392	18381040	63469142525567
470022	453266	16756	12673	26109670	26006158	63469169280093
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1532140	1513402	18738	10643	22649218	23008004	63469297095243
1705210	1623550	81660	8558	18049996	19010190	63469317022129
0	0	0	0	0	0	0
1425316	1409118	16198	10882	23128726	23379924	63469351607983
1339466	1322588	16878	12473	26316722	26475764	63469379435893
1455194	1438752	16442	1585	4678756	4815268	63469385741601
1391722	1374112	17610	12540	26453060	26661756	63469413757885
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
969140	950694	18446	14271	29932220	29701464	63469522832421
790514	772666	17848	12902	27167100	26784014	63469550961581
1462002	1445282	16720	3628	8619860	8908174	63469561215001
0	0	0	0	0	0	0
0	0	0	0	0	0	0
908472	891060	17412	14833	31027740	30764520	63469636156853
946114	928424	17690	15157	31697426	31450244	63469668972231
1466378	1448592	17786	5226	11822610	12107476	63469682432417
1392600	1374880	17720	16531	34041442	34645920	63469718038333
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1497598	1479818	17780	4131	9623514	9950602	63469767738933
1098700	1080432	18268	3481	7836618	8254588	63469776845963
0	0	0	0	0	0	0
1414504	1397422	17082	4252	9872134	10109834	63469812157501
1764314	1634908	129406	3693	8751722	9340580	63469822845213
1761096	1697948	63148	8638	18632166	19227574	63469843409871
1581488	1563706	17782	2737	6475094	7246222	63469851638181
1387822	1370612	17210	16854	35075992	35284742	63469888274233
1252616	1235390	17226	5262	11885888	11965388	63469901584933
608796	591802	16994	7312	15987538	15424236	63469918352955
1242884	1226442	16442	5533	12429814	12499440	63469932196957
1666530	1646006	20524	13593	28549068	29043478	63469962584359
1034278	1017966	16312	99	1564426	1422586	63469965358077
1740938	1721690	19248	14288	29941648	30506524	63469997212473
1696806	1635774	61032	14109	29121024	30105298	63470028202095
0	0	0	0	0	0	0
888206	871608	16598	8027	17398650	17132746	63470074463159
716242	699788	16454	9985	21333894	20877074	63470096684981
1573880	1556738	17142	15678	32718766	33119742	63470131152357
1446636	1429912	16724	7117	15541764	15871064	63470148313001
1565454	1545954	19500	12293	25949058	26341526	63470175999593
