# Loop @ Start frequency 3300000Hz took 707.88 cycles
# Interval [707 ; 709]
# Q1 : 706 ; Q3 : 708
# Loop @ Target frequency 2700000Hz took 787.38 cycles
# Interval [786 ; 789]
# Q1 : 784 ; Q3 : 786
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1026582	991902	34680	8567	4182023282	213876602	80762116100627
1175850	1161864	13986	14812	32007136	30963712	80762149467643
1174898	1158526	16372	5907	14094536	13153674	80762164916543
760232	745270	14962	18036	37949374	36997926	80762203805583
1287838	1159986	127852	14996	31978442	31446772	80762237252931
1177848	1161432	16416	2463	7306892	6271562	80762245918887
1310168	1159052	151116	9156	20471438	19792508	80762267881021
1013058	998290	14768	8982	20388394	19144520	80762289463731
1173008	1157458	15550	9075	20317356	19490792	80762311135545
1171336	1155670	15666	3998	10485176	9334050	80762322973763
572410	557458	14952	8427	18931552	17593414	80762342658669
1214032	1157350	56682	7191	16688982	15764210	80762360744177
485118	469500	15618	14544	31525744	29740682	80762392936991
964408	948494	15914	8891	20206158	18914782	80762414290149
1173064	1155238	17826	14101	30585352	29541590	80762446230569
852696	836600	16096	3295	8784688	7609946	80762456050065
1180302	1164256	16046	17535	37147988	36420558	80762494563393
1176184	1158288	17896	5027	12541482	11399122	80762508463153
1182810	1167958	14852	12511	27075228	26372150	80762536903551
1172086	1155600	16486	9626	21750778	20591448	80762560008673
980434	963286	17148	9697	21366840	20540802	80762582540843
594228	579100	15128	4859	11753184	10479844	80762595070509
693784	679276	14508	6572	15437556	14005014	80762611383937
698270	682532	15738	5447	13331156	11760138	80762625596337
1175928	1159572	16356	3556	9481848	8455696	80762636435897
920828	905356	15472	4871	11998718	10831032	80762649538709
1159454	1143942	15512	8275	18884044	17877504	80762669765155
646690	630376	16314	11540	25400644	23897810	80762695996191
1171716	1156318	15398	18078	38553084	37495430	80762735904887
1095562	1080918	14644	1572	5452672	4408578	80762742636709
1062664	1047648	15016	11286	25195784	23803680	80762769077573
1170870	1155748	15122	9158	20763786	19656560	80762791195629
1171332	1155846	15486	156	2749838	1651646	80762795300051
1170668	1155146	15522	5590	13189206	12519230	80762809843275
759238	743612	15626	11788	25916028	24502922	80762836701619
1171500	1156062	15438	4822	12187154	10983898	80762850243775
1174290	1157890	16400	271	2765408	1884670	80762854366555
1261684	1245948	15736	2722	6794590	6876204	80762862605881
421900	404878	17022	8041	18278932	16671124	80762881489921
1176912	1159470	17442	16519	35299892	34383800	80762918150663
1173366	1158096	15270	16506	34926960	34356282	80762954436853
678444	663312	15132	19306	40925860	39459244	80762996225605
1172866	1157798	15068	18273	39033468	37887642	80763036615715
1171726	1155672	16054	16904	36018242	35150378	80763073990283
293108	272490	20618	2294	6866318	5051670	80763081333597
1183668	1167580	16088	11597	25498360	24547314	80763108199959
1172260	1156968	15292	7113	16032912	15572180	80763125590401
1018482	1003778	14704	412	3176162	2013622	80763129970569
20400	3562	16838	138	1519376	470134	80763131696529
1174298	1157654	16644	3347	7437724	8039032	80763140494307
180000	164416	15584	15016	32187936	30382852	80763173047757
1172632	1156984	15648	6746	15850562	14834960	80763190256261
1172480	1155834	16646	9935	21951540	21212798	80763213565933
1181120	1165528	15592	8464	19257584	18280236	80763234190389
1176058	1159006	17052	18745	39622776	38837904	80763275175023
1096360	1080874	15486	2732	7724448	6732230	80763284181263
1215738	1201084	14654	1498	5326714	4381632	80763290912583
1173164	1156792	16372	4146	10440070	9636788	80763302711885
1301182	1157064	144118	6096	14621204	13664188	80763318819801
284802	264978	19824	6260	14882594	12975404	80763334173283
1172896	1155824	17072	9117	20526502	19577902	80763356061217
1171348	1155190	16158	17011	36131806	35363468	80763393553349
1170434	1154818	15616	15172	32553374	31683938	80763427462195
1172152	1156396	15756	7268	16686272	15878660	80763445505753
1173360	1155822	17538	14094	30244318	29531556	80763477108721
1173972	1155596	18376	5745	13904618	12834406	80763492373237
283850	264962	18888	17672	37776288	35798788	80763530618811
412996	395218	17778	18355	38941962	37293110	80763570159639
1197586	1154878	42708	16239	34755414	33845430	80763606301931
1175936	1156802	19134	19099	40714162	39544248	80763648377961
1181304	1163808	17496	8278	19129610	17908084	80763668875151
1226472	1156982	69490	12673	27242960	26744178	80763697530095
415888	373280	42608	17143	36325748	34872810	80763734457231
961464	945980	15484	11737	26135700	24607428	80763761756569
781362	684882	96480	1406	5338912	3763700	80763768062441
1033300	1017836	15464	15797	34047650	32798168	80763803332077
193672	164324	29348	10643	23509390	21651584	80763827220281
757908	742282	15626	8558	19606918	18045160	80763847770363
1091638	1075066	16572	4047	10302508	9356616	80763859349977
1172590	1154892	17698	10882	23795144	23106270	80763884502741
1175276	1158754	16522	12473	26987416	26291078	80763912851199
1173792	1157820	15972	1585	5331048	4513486	80763919541675
1175218	1157112	18106	12540	27296442	26426620	80763948198861
1170184	1154122	16062	14264	31044688	29869084	80763980599581
1173490	1157212	16278	7738	17846416	16819260	80763999804729
1175380	1160330	15050	12733	27588796	26812894	80764028754383
1038684	1022726	15958	14271	30762206	29750280	80764060741421
1129174	1112308	16866	12902	27885460	27103690	80764089941725
1174860	1158228	16632	3628	9397176	8604590	80764100699305
621932	605752	16180	8111	18291120	17014472	80764119798229
941948	925332	16616	10266	22384312	21645232	80764143310045
1183084	1168030	15054	14833	31865946	31019782	80764176544915
666284	651018	15266	15157	32829138	31150706	80764210225861
1171652	1156142	15510	5226	12776064	11794640	80764224359121
1174646	1158314	16332	16531	35340510	34407586	80764261059827
1144524	1127404	17120	13004	28311874	27323532	80764290701485
751802	727130	24672	3731	9807786	8384048	80764301446663
675700	652440	23260	4131	10548652	9112420	80764312856781
1171708	1156808	14900	3481	8936230	8304604	80764323150389
1170942	1154910	16032	10587	23194538	22516332	80764347701445
1172464	1155030	17434	4252	10813422	9850972	80764359872875
369872	354444	15428	3693	9319820	7927550	80764369748201
456852	440232	16620	8638	19212782	17903760	80764389603013
465000	448832	16168	2737	7935540	6116692	80764398189085
1194318	1162032	32286	16854	35842554	35072206	80764435412119
566674	551790	14884	5262	12473646	11260766	80764448638379
238766	223140	15626	7312	16857082	15032708	80764465920325
1186324	1159780	26544	5533	13513176	12424228	80764480805761
1179886	1156054	23832	13593	29437872	28537190	80764511609103
1108522	1093758	14764	99	2820912	1478710	80764515723675
1173842	1158746	15096	14288	29921456	29921194	80764547004767
1190840	1159176	31664	14109	30431830	29579338	80764578813499
1177576	1160760	16816	12408	26994482	26165528	80764607172041
1171888	1157020	14868	8027	18270710	17397492	80764626800189
1174600	1156496	18104	9985	22406142	21316522	80764650566705
1177162	1160056	17106	15678	33389864	32703078	80764685318987
515548	412940	102608	7117	16639256	14921178	80764702659231
1182954	1156434	26520	12293	27178392	25939034	80764731206435
929494	910286	19208	16789	35948900	34678778	80764768270675
1176896	1160858	16038	10914	24230922	23175964	80764793863881
745752	728926	16826	19153	40329388	39221568	80764835124397
1197022	1180570	16452	1515	5000872	4397942	80764841507643
1126350	1108334	18016	11040	24685296	23379888	80764867504771
1179090	1160070	19020	19496	41261276	40341746	80764910131171
1178368	1156938	21430	3415	9187968	8179210	80764920686371
1174470	1158398	16072	9104	20401772	19553360	80764942448291
956470	940342	16128	13390	28867570	27908132	80764972458029
1170904	1155496	15408	13186	28679492	27712646	80765002494229
1237542	1159730	77812	14864	32177272	31137154	80765036094625
301624	286606	15018	13823	29669236	28121484	80765066254445
518606	503500	15106	9098	20219966	18886038	80765087179251
1172506	1156108	16398	15155	32391142	31653694	80765120928891
1174228	1158776	15452	13875	29865788	29094448	80765152154359
1172760	1157050	15710	9861	21980234	21065386	80765175504739
1174306	1158634	15672	7928	18025512	17201692	80765194890109
582196	566842	15354	110	2833894	972882	80765198491997
823300	806816	16484	11900	25024108	24793816	80765224524903
1172142	1156202	15940	9545	21678722	20433590	80765247561531
1176002	1158746	17256	3369	9306764	8088982	80765258229311
785628	769732	15896	7297	16836060	15551406	80765276036783
1178788	1160120	18668	19406	41012734	40160432	80765318415603
1060760	1045816	14944	5787	13549054	12805004	80765333209467
352300	334642	17658	8521	19281240	17564368	80765353028883
1173942	1159206	14736	2005	6250588	5354112	80765360638443
1171896	1156410	15486	16318	34636882	33979396	80765396632119
1174028	1158488	15540	14294	30700110	29933644	80765428692017
625770	601006	24764	5824	13857918	12443696	80765443361611
975650	960482	15168	16278	34498312	33703424	80765479021241
439388	350660	88728	17680	37752422	35970730	80765517398663
332916	315996	16920	11094	24415340	22692612	80765542332001
1171980	1155432	16548	18047	38233450	37436334	80765581922753
479436	462840	16596	10162	22320210	20974036	80765604908029
1082356	1066986	15370	1420	5087472	4092758	80765611262881
1194802	1160456	34346	16616	35341568	34598180	80765647985025
1173800	1155746	18054	4621	11566332	10587978	80765660913959
1171660	1155664	15996	6886	16048124	15115088	80765678319649
452300	435136	17164	19189	40838588	39001188	80765719795989
1175232	1156602	18630	19642	41399198	40630628	80765762556589
726090	709698	16392	12200	26434828	25295630	80765789903219
1171094	1156476	14618	4100	10199970	9542194	80765801460117
494964	479080	15884	8859	19806874	18383728	80765821947857
1171564	1155870	15694	16704	35641638	34749958	80765858946149
941140	924564	16576	14153	30460852	29417516	80765890533481
1171830	1155780	16050	3768	9799276	8879368	80765901690051
1174130	1158674	15456	17718	37394076	36780586	80765940444051
1173268	1157910	15358	8756	19830160	18856922	80765961633051
1173006	1156910	16096	1692	7674844	4728064	80765970666689
206552	188598	17954	9481	20868762	19340038	80765991928071
192616	175348	17268	1863	6026110	4089788	80765998332101
1128378	1113020	15358	12575	27268168	26448320	80766026913621
1173346	1157346	16000	6574	15409934	14491434	80766043682475
1173274	1156710	16564	19855	41922052	41053782	80766086964051
250578	232694	17884	5044	12665058	10510766	80766100065241
1172508	1156452	16056	19716	41631026	40776160	80766143058845
1178190	1156156	22034	3488	9211814	8325182	80766153634459
326162	308610	17552	7537	17512154	15573906	80766171658263
1188168	1171540	16628	18773	39924114	38908190	80766212955949
1172918	1156846	16072	5320	12632048	11984030	80766226946583
493374	477386	15988	1013	4175890	2690472	80766231801019
638180	621646	16534	613	3886762	2035580	80766236511799
808892	792344	16548	14795	32053928	30569480	80766269560221
1175476	1158130	17346	16000	34103998	33345788	80766305024527
1174788	1158892	15896	7181	16568632	15707412	80766322953725
1175470	1158390	17080	4979	12354214	11305184	80766336668279
883174	867980	15194	16799	35576790	34652854	80766373313691
0	0	0	0	0	0	0
501898	486026	15872	11306	25055460	23284046	80766425562013
1176206	1157802	18404	11083	24298002	23513452	80766451222105
302198	183714	118484	2629	7720596	5731498	80766459430051
1173952	1158124	15828	5847	13721874	13038798	80766474511673
1061412	1045720	15692	18437	38938510	38105096	80766514696813
1231308	1158432	72876	7324	16744454	16050312	80766532858577
557544	541984	15560	12335	26972420	25399380	80766560574591
1172780	1155380	17400	4813	11658262	10968950	80766573591725
815776	798844	16932	19546	41307996	40078038	80766615900377
1173160	1156282	16878	13083	28565602	27510586	80766645825527
860894	842426	18468	9348	20735294	19728624	80766667607091
348056	333112	14944	1639	5895530	3797320	80766674036217
241204	226230	14974	19708	40634760	39827866	80766715101019
1161108	1139468	21640	13991	30216876	29313080	80766746664669
1173396	1156354	17042	10895	24058778	23133440	80766772082761
1178910	1155728	23182	10130	22355784	21609834	80766795806085
1172178	1155234	16944	13547	29457218	28435940	80766826621133
1183098	1155882	27216	17350	37154140	36053244	80766865143737
1171098	1155630	15468	8611	19596924	18563002	80766886097587
407408	391604	15804	13071	28435688	26719842	80766915129657
323718	306832	16886	13121	28566964	26737872	80766944205721
1175856	1158938	16918	13537	29156280	28420190	80766974723641
321974	303306	18668	11541	25110258	23574600	80767000341543
700074	685236	14838	9851	22008490	20572378	80767023235469
1173384	1157330	16054	3520	9374250	8385232	80767033968685
1058914	1043812	15102	3752	9764046	8733484	80767044980125
1171852	1156700	15152	6926	15873092	15195296	80767062210937
371616	354776	16840	14751	32110012	30045628	80767094878441
1173112	1157808	15304	12108	26248914	25560078	80767122485719
1173918	1156860	17058	13409	28805228	28161936	80767152650271
1173340	1156810	16530	6582	15566770	14507196	80767169575561
890942	874938	16004	1307	5030732	3697042	80767175683143
600940	584926	16014	18269	38921188	37314928	80767215390807
1226548	1159228	67320	6444	15360872	14285294	80767232164297
528516	512022	16494	5367	13100032	11433524	80767245978137
1175372	1159486	15886	14526	31360162	30398612	80767278702749
1177204	1158958	18246	16010	34234938	33368310	80767314300303
293620	273598	20022	18218	38653356	36899716	80767353432383
1170104	1155194	14910	9507	20980592	20354816	80767375768709
1253566	1158858	94708	3592	9458132	8612598	80767386666099
279356	175206	104150	9429	20995510	19308424	80767408125713
320136	303668	16468	2363	7217178	5217980	80767415852419
624302	607196	17106	8697	19560190	18191392	80767436222427
