# Loop @ Start frequency 1300000Hz took 1641.04 cycles
# Interval [1638 ; 1644]
# Q1 : 1630 ; Q3 : 1634
# Loop @ Target frequency 1100000Hz took 1942.89 cycles
# Interval [1939 ; 1947]
# Q1 : 1926 ; Q3 : 1930
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
470242	422846	47396	8567	399725528	399123040	25179093246361
1192340	1165386	26954	14812	31220620	31163624	25179126072197
1199360	1169738	29622	5907	13351244	13361952	25179141021103
1017106	988598	28508	18036	37424546	37436330	25179179860547
1186480	1157966	28514	14996	31541440	31536898	25179212987619
454132	425862	28270	2463	6211868	5727194	25179220051195
1214412	1160568	53844	9156	19845402	19872926	25179241509299
1189970	1164068	25902	8982	19437768	19500384	25179262534743
891780	862906	28874	9075	19679770	19388740	25179283504333
1189812	1161132	28680	3998	9180624	9531126	25179294272259
599200	571646	27554	8427	18232806	17798834	25179313503521
1192186	1161796	30390	7191	15916550	15922124	25179331010351
1189442	1162174	27268	14544	30622806	30624060	25179363221351
757622	728582	29040	8891	19251868	18885036	25179383651361
1187034	1158994	28040	14101	29754200	29758180	25179414990533
1188740	1152854	35886	3295	8036906	8125478	25179424614219
1196104	1167750	28354	17535	36364394	36612706	25179462573219
918752	890352	28400	5027	11592164	11319378	25179475481831
1217604	1181580	36024	12511	26196658	26585908	25179503294427
813658	782936	30722	9626	20787530	20411990	25179525314263
1188504	1162154	26350	9697	20932112	20929436	25179547842973
1124738	1097314	27424	4859	10997248	11201110	25179560363093
210326	159096	51230	6572	14676972	13701950	25179575648529
1189896	1162274	27622	5447	12433188	12437290	25179589669987
795782	769308	26474	3556	8343894	8255884	25179599207805
1188556	1161406	27150	4871	11275956	11277046	25179612080503
1185606	1158382	27224	8275	17936660	18083276	25179631601423
1186896	1158228	28668	11540	24225158	24613688	25179657412489
1128160	1100018	28142	18078	37549860	37631870	25179696497423
247756	217852	29904	1572	4676832	3738862	25179701821001
1210720	1161270	49450	11286	24129770	24138356	25179727559801
793688	766756	26932	9158	19787188	19458398	25179748540597
719618	692606	27012	156	1845502	1378556	25179751504435
1181486	1154168	27318	5590	12713270	12708972	25179765796241
1206000	1178450	27550	11788	24843242	25134984	25179792244531
965128	938410	26718	4822	10995144	10955758	25179804603557
505712	478988	26724	271	2079474	1394462	25179807586067
1300694	1272670	28024	2722	6999404	7099034	25179816285001
236112	203408	32704	8041	17217690	16664728	25179834138295
1185492	1156852	28640	16519	34569596	34570126	25179870293413
1112302	1083296	29006	16506	34442978	34472414	25179906247907
932676	835376	97300	19306	40053066	39891568	25179947631969
351490	323878	27612	18273	37784746	37243238	25179986166445
1194464	1165714	28750	16904	35065104	35348562	25180022825173
879202	850528	28674	2294	5739898	5813924	25180029843803
1199308	1171784	27524	11597	24788182	24739478	25180056229725
1192300	1162412	29888	7113	15690312	15765834	25180073510573
1188292	1161878	26414	412	2370766	2365280	25180077468565
1205934	1179392	26542	138	1547600	1828670	25180080620161
678772	652708	26064	3347	7960148	7719658	25180089658921
1195742	1162264	33478	15016	31833240	31839064	25180123085663
1186972	1159230	27742	6746	14906584	15025002	25180139600721
1195146	1162654	32492	9935	21437916	21420974	25180162632729
1197920	1165314	32606	8464	18397616	18473552	25180182627307
1193592	1164376	29216	18745	38782662	39030838	25180223002649
597406	571134	26272	2732	6996092	6407028	25180230994401
1312902	1159148	153754	1498	4376600	4656354	25180237081915
1305956	1161234	144722	4146	9524208	9943510	25180248320863
1192328	1164284	28044	6096	13675530	13730222	25180263587089
238930	212020	26910	6260	13965160	13104970	25180278189535
810498	783748	26750	9117	19425920	19400270	25180298822983
1184602	1157374	27228	17011	35692880	35554624	25180336098763
1317618	1160200	157418	15172	31774986	32007426	25180369589525
1188228	1162086	26142	7268	16027514	16077590	25180387204041
597876	569480	28396	14094	29474964	29132370	25180417683343
1197750	1170224	27526	5745	13039202	13048098	25180432319179
487328	460304	27024	17672	36771872	36178488	25180469976459
1061926	1031922	30004	18355	38242394	38119368	25180509678773
