# Loop @ Start frequency 3400000Hz took 707.97 cycles
# Interval [707 ; 709]
# Q1 : 706 ; Q3 : 708
# Loop @ Target frequency 900000Hz took 2373.78 cycles
# Interval [2370 ; 2378]
# Q1 : 2352 ; Q3 : 2360
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1181550	1156794	24756	8567	9706223582	213194468	81185238077235
701538	685838	15700	14812	31041026	30491160	81185270274965
807150	792510	14640	5907	13429912	12787014	81185284962463
1178242	1162774	15468	18036	37550688	37418638	81185324143263
392994	375472	17522	14996	31469278	30550486	81185356457775
1179058	1160948	18110	2463	6612742	6271560	81185364715773
643676	629162	14514	9156	19948710	19121486	81185385768227
752246	736364	15882	8982	19841302	18884002	81185406812623
1181832	1166460	15372	9075	19724618	19502992	81185428188055
690474	674394	16080	3998	9336810	8855200	81185438668627
669744	653672	16072	8427	18429874	17693682	81185458241761
1128580	1109206	19374	7191	16126224	15680896	81185475950467
217972	202142	15830	14544	30802198	29477522	81185507423583
837608	821980	15628	8891	19606484	18790080	81185528323053
1180044	1164324	15720	14101	31359662	29553454	81185561317241
1042256	1026056	16200	3295	7894304	7803750	81185570709365
618834	601186	17648	17535	36900380	35865160	81185608693655
1320740	1182886	137854	5027	11878286	11548226	81185622369467
1191034	1174178	16856	12511	26694654	26384726	81185650711543
1182658	1165348	17310	9626	20668996	20606308	81185673030975
1177656	1160454	17202	9697	21001222	20741620	81185695663795
369868	354416	15452	4859	11194812	10259648	81185707683885
1180340	1163180	17160	6572	15004632	14495528	81185724326253
1178902	1161852	17050	5447	12698038	12243978	81185738658675
1047764	1031266	16498	3556	8524928	8331106	81185748695507
216388	196352	20036	4871	11320944	10130216	81185760706013
577914	562210	15704	8275	18143876	17299312	81185779901361
431454	415722	15732	11540	24734346	23682104	81185805522703
317852	302282	15570	18078	37862074	36645092	81185844156801
868094	850500	17594	1572	4746744	4183766	81185850225013
1186122	1168370	17752	11286	23674336	23929348	81185875540837
983148	966684	16464	9158	19899924	19471726	81185896879725
392776	377582	15194	156	2208678	875508	81185899937281
810854	794162	16692	5590	12148246	12161092	81185913351255
948182	929968	18214	11788	25162840	24694862	81185939916383
1178350	1161122	17228	4822	11569952	10993230	81185953118485
1176092	1157816	18276	271	2005656	1889230	81185956754173
1303452	1166318	137134	2722	7381588	6919060	81185965905455
978132	957842	20290	8041	17637726	17232088	81185984976001
1170864	1151246	19618	16519	34882576	34379134	81186021482423
1173536	1157256	16280	16506	34755024	34356524	81186057866801
270844	253970	16874	19306	40124498	39053122	81186098719787
1176254	1160308	15946	18273	38125208	37893912	81186138486903
1178166	1160704	17462	16904	35660222	35156544	81186175796515
1186086	1170694	15392	2294	6160394	5944810	81186183600383
1180746	1158474	22272	11597	24777102	24545736	81186210012835
1175638	1158464	17174	7113	15918034	15572838	81186227561557
1183324	1166008	17316	412	2301686	2178580	81186231501245
1178802	1162816	15986	138	4017342	1626938	81186237150677
1174052	1159092	14960	3347	7907740	8039792	81186246687845
1178256	1161022	17234	15016	31357598	31382076	81186279695797
243482	226330	17152	6746	14989932	13907130	81186295384855
1174830	1158250	16580	9935	23132806	21216018	81186320146063
1290772	1158610	132162	8464	18587558	18390506	81186340477815
1176794	1160720	16074	18745	38948316	38838412	81186381077533
1174784	1159592	15192	2732	7177066	6810796	81186389887455
1178672	1163338	15334	1498	3971390	4346102	81186395491285
1179810	1164620	15190	4146	9443346	9642414	81186406570357
1086026	1066364	19662	6096	13795094	13448454	81186421924423
1174700	1158596	16104	6260	14099892	13866080	81186437655005
1181012	1164500	16512	9117	21135028	19588852	81186460425107
717322	701820	15502	17011	35319692	34909650	81186496929135
1184904	1162668	22236	15172	32178216	31700032	81186530952445
1177222	1161334	15888	7268	15767402	15883222	81186548352623
1176818	1159908	16910	14094	29785034	29535200	81186579771955
846336	830416	15920	5745	13054580	12507426	81186594127401
1175750	1157132	18618	17672	37075228	36690590	81186632834441
1082732	1066104	16628	18355	38287002	37966076	81186672671157
999686	983926	15760	16239	34308246	33651072	81186708445835
605072	588840	16232	19099	40032052	38973614	81186749542907
1183612	1167468	16144	8278	18496618	17911390	81186769677293
1193076	1176242	16834	12673	27011226	26710442	81186798336503
1185084	1167602	17482	17143	35913396	35641628	81186835890241
721468	705230	16238	11737	24870944	24366188	81186861938395
1184326	1169124	15202	1406	4392562	4168082	81186867971223
1175922	1156502	19420	15797	32962358	32940402	81186902564543
1174254	1158562	15692	10643	23206058	22633308	81186927412655
1185484	1163672	21812	8558	18567650	18472392	81186947619761
220446	204370	16076	4047	9953022	8485412	81186958248615
1183894	1168444	15450	10882	23354298	23120022	81186983241855
1184192	1165730	18462	12473	26081448	26302518	81187010961943
921602	905256	16346	1585	6094932	4263174	81187018433281
484834	467474	17360	12540	27059096	25737832	81187046442325
1184442	1165384	19058	14264	30111334	29883250	81187078205681
468114	450968	17146	7738	16719094	16114804	81187095849183
1108406	1092966	15440	12733	27045926	26745648	81187124457275
1178646	1162250	16396	14271	30122282	29892264	81187156225281
1178746	1162134	16612	12902	27002312	27154148	81187184861121
805680	788428	17252	3628	9113982	8232130	81187195235983
1180676	1165620	15056	8111	18206604	17573828	81187215078805
502918	487452	15466	10266	22140042	21205386	81187238178881
830700	810808	19892	14833	31338598	30668746	81187270804401
874876	857604	17272	15157	31925720	31363084	81187304078321
1281726	1174580	107146	5226	12131592	11904524	81187317945065
1175802	1159538	16264	16531	34814038	34408330	81187354390867
1178412	1162170	16242	13004	27790456	27357896	81187383823241
1173568	1157650	15918	3731	9115392	8806992	81187394568293
1262878	1167710	95168	4131	9930082	9696868	81187406235507
998720	983134	15586	3481	8546240	8132138	81187416235281
1174648	1158524	16124	10587	22947798	22519318	81187440813029
1173010	1158208	14802	4252	9831884	9848002	81187452283295
193258	177802	15456	3693	9179372	7749320	81187462109475
1176642	1161250	15392	8638	19160340	18624326	81187482900667
1184588	1168558	16030	2737	6598622	6829958	81187491138583
1178812	1163708	15104	16854	35350566	35057248	81187528122481
1058708	1042266	16442	5262	12421438	11753352	81187542058293
976126	959368	16758	7312	16565888	15770706	81187560055557
1173720	1158878	14842	5533	12357498	12411684	81187574041041
193884	170196	23688	13593	28784490	27550978	81187603474961
1041878	1025876	16002	99	1895522	1410372	81187606868943
1173992	1158114	15878	14288	30187080	29924370	81187638684775
1177692	1160976	16716	14109	29831140	29566562	81187670156277
1181246	1162938	18308	12408	26191966	26168098	81187697985587
323960	306780	17180	8027	17805550	16549540	81187716572133
471742	454056	17686	9985	21701858	20613040	81187739211743
496546	480354	16192	15678	32946382	32023106	81187773108303
1185138	1169126	16012	7117	16036970	15590086	81187790786743
1175948	1156710	19238	12293	26381624	25934220	81187818807333
1185132	1167114	18018	16789	35080194	34934046	81187855538241
202258	185398	16860	10914	23625858	22201044	81187879823183
1177478	1161054	16424	19153	39737434	39655332	81187921194055
1176262	1160494	15768	1515	4770372	4377958	81187927596795
1181432	1160854	20578	11040	23564440	23433378	81187952795775
239482	221960	17522	19496	40854118	39402362	81187994357463
625762	609376	16386	3415	8052008	7627636	81188003491685
1179624	1162154	17470	9104	20090028	19558612	81188025215373
746444	729880	16564	13390	28576160	27697084	81188054993965
717648	701252	16396	13186	28129236	27260844	81188084298925
227146	206064	21082	14864	31543538	30127194	81188116526187
1054144	1038714	15430	13823	29310066	28871132	81188147356925
1183344	1167780	15564	9098	19864660	19551452	81188168857961
482998	467170	15828	15155	33944758	30966794	81188203741343
1174082	1158914	15168	13875	29040528	29095222	81188234412175
331162	313706	17456	9861	21284664	20224650	81188256501107
1173580	1157440	16140	7928	17593856	17199768	81188275741351
389140	370548	18592	110	2104016	779452	81188278688877
708366	692904	15462	11900	25160942	24679968	81188305023921
1037896	1021708	16188	9545	20672402	20299652	81188327189253
1179078	1163218	15860	3369	8418962	8088826	81188337242383
1182616	1165460	17156	7297	16429444	15949026	81188355311755
1181444	1163578	17866	19406	40443450	40164638	81188397392255
1179854	1162130	17724	5787	12995896	12924666	81188412024555
999166	980120	19046	8521	18693692	18213102	81188432173725
1178060	1161458	16602	2005	5697052	5359280	81188439502535
1181860	1166394	15466	16318	33959368	33988264	81188475098063
915278	898600	16678	14294	29980070	29678280	81188506449215
371876	355792	16084	5824	13366858	12191320	81188520663717
1286544	1170584	115960	16278	34137580	34014288	81188556554125
1199300	1175548	23752	17680	36833536	36730110	81188595054561
1172614	1156934	15680	11094	23968456	23532236	81188620651675
391486	373946	17540	18047	37670216	36656152	81188659178235
547878	532862	15016	10162	22199920	21042496	81188682382439
560716	545670	15046	1420	4711702	3573016	81188688121241
1173672	1158190	15482	16616	35023484	34576098	81188724773911
958164	943350	14814	4621	10897942	10374674	81188737096307
1175572	1160696	14876	6886	15472902	15119314	81188754199595
1179630	1162950	16680	19189	40106832	39727596	81188795941307
1175120	1157780	17340	19642	41017422	40629820	81188838588463
1186100	1160486	25614	12200	26245860	25759412	81188866485223
1191934	1175648	16286	4100	9780946	9562536	81188877932973
1176890	1159844	17046	8859	19020860	19065752	81188898587773
697824	682200	15624	16704	34889126	34277558	81188934638413
194570	177880	16690	14153	29975016	28672724	81188965272881
1178296	1163506	14790	3768	9120486	8884732	81188976026565
1178246	1161330	16916	17718	37145394	36785188	81189014806183
1179588	1164668	14920	8756	19064530	18863600	81189035515373
1179388	1163610	15778	1692	4989994	4734588	81189042139125
1178082	1160136	17946	9481	22696148	20311246	81189066467639
1215366	1166562	48804	1863	5336924	5113140	81189073492855
1190794	1174658	16136	12575	26836086	26511094	81189101976035
1175532	1159166	16366	6574	15006286	14495858	81189118612681
1182592	1166584	16008	19855	41563168	41065100	81189161821361
1124786	1105400	19386	5044	11572512	11383952	81189174973453
1183914	1162932	20982	19716	41176128	40786570	81189217788267
1138182	1117444	20738	3488	8615966	8285306	81189227996467
1190422	1173162	17260	7537	16730248	16435448	81189246370515
1173974	1158588	15386	18773	39394786	38891866	81189287403775
1178248	1162862	15386	5320	11810964	11988570	81189300845933
612702	597464	15238	1013	3763258	2809520	81189305676343
1181682	1166810	14872	613	2593584	2578162	81189309907303
1206910	1174198	32712	14795	31269578	30967978	81189342840263
1041020	1021220	19800	16000	33515930	33210820	81189377854093
1180334	1164914	15420	7181	15858694	15713526	81189395349295
1175336	1158324	17012	4979	11701524	11305796	81189408682195
1188588	1171202	17386	16799	35077440	34960878	81189445713135
1060430	1044340	16090	11483	24732240	24198516	81189471960773
1053192	1036804	16388	11306	24225342	23835702	81189497693317
1124384	1107342	17042	11083	23984300	23462694	81189523258321
1176684	1160050	16634	2629	6761854	6606672	81189531652561
1172446	1157484	14962	5847	12995906	13037048	81189546276205
505242	489734	15508	18437	38033646	37550470	81189585270703
251538	234418	17120	7324	16294906	15071010	81189602270827
1179166	1161888	17278	12335	26248902	26020270	81189630154263
591120	573944	17176	4813	11452004	10388854	81189642652125
1175274	1158558	16716	19546	40848156	40440758	81189685139915
1177100	1161672	15428	13083	27354336	27514596	81189714125521
486494	471132	15362	9348	20520280	19354382	81189735588735
443220	426118	17102	1639	5066768	3892984	81189741555441
1046490	1030500	15990	19708	40295844	40637462	81189783352375
239884	220628	19256	13991	29829868	28392374	81189813877547
1177660	1161916	15744	10895	23417780	23137652	81189838927121
1175986	1158378	17608	10130	21617906	21606158	81189862177235
984316	966332	17984	13547	28711910	28250094	81189892329347
1185542	1168104	17438	17350	36379548	36056706	81189930350263
1181712	1164720	16992	8611	19096546	18574120	81189951082273
1174834	1157706	17128	13071	27752440	27488968	81189980463155
499058	483642	15416	13121	27484794	26912992	81190008913155
586682	570480	16202	13537	28875246	27831422	81190038828525
1178528	1162998	15530	11541	24845510	24431112	81190065306173
1139064	1117610	21454	9851	21296936	21011632	81190088198543
1178392	1158364	20028	3520	8966044	8389998	81190098797761
217078	200780	16298	3752	10158472	7891134	81190109636365
222848	207396	15452	6926	15210574	14246422	81190125524037
1173244	1157054	16190	14751	30766308	30847072	81190157918165
1177270	1160700	16570	12108	25633690	25564870	81190185183987
328510	313418	15092	13409	28589270	27317778	81190214558975
1181326	1164676	16650	6582	14744672	14517832	81190230947693
328966	313284	15682	1307	3915306	3113250	81190235647255
1179982	1160878	19104	18269	38003284	37887806	81190275287987
437720	422100	15620	6444	14663960	13497174	81190290847605
1177560	1161714	15846	5367	12553938	12082210	81190305035343
1178200	1162402	15798	14526	30286946	30401882	81190336955733
1190718	1170938	19780	16010	33626934	33381050	81190372229947
247900	230372	17528	18218	38012798	36853672	81190410946841
1175370	1159570	15800	9507	20606608	20360542	81190433184121
1178752	1160888	17864	3592	8788724	8534128	81190443605441
638942	621184	17758	9429	20721374	19668972	81190465421463
1168242	1151868	16374	2363	6543940	6064804	81190473588677
1172964	1157428	15536	8697	19291886	18738592	81190494509245
270250	249742	20508	10765	23112856	21971214	81190518358347
398814	381326	17488	13037	27667666	26644860	81190546890663
711186	631344	79842	11186	23954574	23258460	81190572010853
1176232	1160298	15934	2722	6615474	6791756	81190580257853
1180882	1165878	15004	12586	26867176	26523186	81190608762263
1178240	1161246	16994	12562	26433228	26473048	81190636877383
832052	814332	17720	18618	39140420	38239278	81190677304895
448892	430760	18132	15410	32814196	31439230	81190711023445
1182772	1165388	17384	9858	21296018	21068902	81190733957155
578010	560346	17664	6582	14290906	13913308	81190749280277
1179356	1163814	15542	8846	19441294	19042276	81190770355455
1187802	1170012	17790	3808	9203024	8975312	81190781199813
223682	206518	17164	5616	13128806	11626902	81190795007583
466056	315062	150994	15730	33038806	32097982	81190828967675
257302	240222	17080	4975	11556828	10378696	81190841236823
695422	680064	15358	18171	37979588	37209006	81190880366663
701432	684790	16642	18263	38236938	37398542	81190919770343
417462	400818	16644	13658	29142046	27904022	81190949784121
1174168	1157530	16638	17970	37773210	37285022	81190989186525
1183864	1168804	15060	1899	5640602	5152652	81190996466187
1190660	1172052	18608	19467	40504846	40296100	81191038624641
717936	702688	15248	14256	29911118	29401264	81191069719681
1179944	1161460	18484	16769	35241038	34888950	81191106597405
1132446	1115880	16566	4276	9959300	9856632	81191118163813
1188786	1166326	22460	10301	22182704	21962186	81191141989943
1190244	1172726	17518	13424	28452734	28209704	81191172089165
947284	932120	15164	2861	7542578	6841568	81191181036125
236944	201980	34964	9112	20050484	18632044	81191201779623
1184780	1167034	17746	4151	10070140	9658330	81191213489383
1176332	1160958	15374	17256	36028006	35860354	81191251148653
1173254	1158186	15068	19034	39654186	39412722	81191292433223
1188680	1170604	18076	9903	21125352	21164696	81191315212485
1180174	1164796	15378	1688	4782548	4726620	81191321629935
966048	950194	15854	17109	35741912	35355460	81191358793503
756242	740722	15520	11608	24907278	24145054	81191384931475
1179348	1163110	16238	15962	33523202	33274760	81191420088333
1175300	1160166	15134	3338	8412398	8021008	81191430132183
1179892	1161518	18374	10735	22966856	22820862	81191454732601
1188166	1169866	18300	11482	24308166	24323920	81191480690675
1189790	1170880	18910	13071	27749554	27503288	81191510104037
1179120	1160878	18242	14014	29869920	29378066	81191541609143
1183134	1166900	16234	1443	4676174	4240668	81191547923103
1182702	1161366	21336	11781	24828228	24933962	81191574388463
1180044	1162032	18012	12561	26757956	26474532	81191602791583
1046356	1029548	16808	12849	27060612	26915080	81191631367645
1178422	1162494	15928	16244	34332098	33836614	81191667331467
1182356	1166822	15534	17967	37741992	37287840	81191706711081
1183228	1167862	15366	1604	4782892	4562454	81191713141903
558374	540472	17902	39	1845818	807498	81191716001015
1177982	1162534	15448	6695	15662800	14739946	81191733296503
1176618	1160720	15898	14374	30274888	30096108	81191765202881
1176222	1159376	16846	13531	28963848	28407962	81191795798245
1200692	1182528	18164	17513	36615188	36397282	81191834070383
1175530	1160096	15434	7483	16671970	16311836	81191852373115
1181338	1165902	15436	9695	20975844	20742160	81191874994703
343038	327778	15260	2080	5745690	4673842	81191881538383
1182904	1165888	17016	9985	21243324	21322902	81191904418035
1224684	1163656	61028	14703	31252718	30804298	81191937445557
954684	938708	15976	18532	38770458	38188950	81191977625235
1270416	1170312	100104	17604	37003496	36649180	81192016354677
224820	206826	17994	9218	20075732	18831748	81192037128925
1176190	1158982	17208	15596	32402850	32539090	81192071162041
1176126	1159718	16408	14133	29431544	29613686	81192102225715
1174290	1157898	16392	19664	41182554	40673670	81192145039547
