# Loop @ Start frequency 1600000Hz took 1330.53 cycles
# Interval [1329 ; 1333]
# Q1 : 1324 ; Q3 : 1326
# Loop @ Target frequency 2100000Hz took 1015.75 cycles
# Interval [1011 ; 1021]
# Q1 : 1008 ; Q3 : 1012
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
982612	944306	38306	8567	341899532	342227766	34368066686115
1535200	1510616	24584	14812	31094728	31452982	34368099576481
0	0	0	0	0	0	0
1406342	1380118	26224	18036	36993628	37772448	34368153429191
2034202	2010084	24118	14996	31460964	32319062	34368187166805
1260470	1222038	38432	2463	5827530	6481592	34368194496991
2149426	2096324	53102	9156	19783792	20755630	34368216677747
2234186	2071210	162976	8982	18887562	20490632	34368238046309
1958558	1933934	24624	9075	18833828	20406940	34368259080547
758962	734922	24040	3998	8874930	9048708	34368268956885
769550	743880	25670	8427	18442532	17926020	34368288411283
1519138	1492934	26204	7191	15863914	16195452	34368306036751
1233826	1208076	25750	14544	30560192	30616526	34368338073209
1560896	1536676	24220	8891	19252748	19636586	34368359130059
2092662	2066012	26650	14101	29682824	30592592	34368391147585
641024	616660	24364	3295	8064436	7529074	34368400095897
1166482	1141148	25334	17535	36543658	36529468	34368438049061
0	0	0	0	0	0	0
1274884	1250476	24408	12511	26497906	26590714	34368478041163
1814632	1791680	22952	9626	20250700	21360520	34368500348713
1554658	1531174	23484	9697	20872886	21242378	34368523018511
1496014	1454014	42000	4859	10602680	11507530	34368535359827
1517346	1491962	25384	6572	14273824	14960086	34368551393035
2032808	1773482	259326	5447	11891892	13219650	34368565560371
1604894	1581180	23714	3556	7798858	9011524	34368575206347
1816208	1650688	165520	4871	11222112	11856500	34368588487541
964200	939904	24296	8275	17783282	17807746	34368607479433
828906	802782	26124	11540	24549270	24200452	34368633099869
2092486	2064518	27968	18078	37636722	38550202	34368673071595
1959490	1936614	22876	1572	3622162	5397490	34368678902143
1897968	1873872	24096	11286	23314942	24763668	34368704360425
1827292	1803162	24130	9158	18959050	20438388	34368725391601
1200392	1174454	25938	156	1028228	1806742	34368727862681
1846696	1812196	34500	5590	12584580	13319332	34368742538819
1018824	993452	25372	11788	24350232	24887416	34368768156733
1590882	1566570	24312	4822	10872466	11529992	34368780864691
636068	612880	23188	271	2015278	1471302	34368783757921
1952574	1927890	24684	2722	6919916	7689390	34368792872303
1694068	1670814	23254	8041	16588798	18071184	34368811397681
0	0	0	0	0	0	0
1450974	1424064	26910	16506	34251102	34756140	34368883067987
1802828	1778432	24396	19306	39740132	40709518	34368924853531
919298	895238	24060	18273	37572478	37758930	34368963587731
1801346	1774496	26850	16904	35283712	35903456	34369000915469
1870480	1844828	25652	2294	5186026	6752684	34369008214561
665380	640730	24650	11597	24520942	24153080	34369033643233
0	0	0	0	0	0	0
311830	270576	41254	412	2297078	1428902	34369053139513
2019432	1995060	24372	138	1887824	2594676	34369057289109
1496332	1471778	24554	3347	7390540	8483930	34369066417905
0	0	0	0	0	0	0
2116966	2012548	104418	6746	14963452	15902836	34369117568149
1485420	1461896	23524	9935	21156586	21649890	34369140452393
1977518	1953392	24126	8464	18397876	19200298	34369161070381
2086138	2061818	24320	18745	38099702	39869118	34369201498631
1031770	1007018	24752	2732	6224898	6789652	34369208998271
982970	959044	23926	1498	4474010	4277594	34369214697371
2166398	2048276	118122	4146	9820882	10751678	34369226930757
1809754	1784982	24772	6096	12745624	14296572	34369241727925
1862932	1839298	23634	6260	13425888	14681194	34369257258991
0	0	0	0	0	0	0
944436	920300	24136	17011	34569902	35261024	34369314092083
2086720	2058924	27796	15172	31819002	32724750	34369348240037
1749306	1725230	24076	7268	15122832	16579956	34369365354569
2104792	2080418	24374	14094	29693946	30587358	34369397395785
1529774	1504562	25212	5745	12974750	13312206	34369412142595
1575586	1549882	25704	17672	36932712	37214246	34369450894079
772840	743126	29714	18355	38020162	37777046	34369489929059
1540020	1515230	24790	16239	33950396	34310950	34369525661933
877772	854010	23762	19099	39673426	39368946	34369566455395
1442420	1419110	23310	8278	18033572	18292564	34369586173887
1376306	1352122	24184	12673	26310230	27018240	34369614103319
1851644	1824844	26800	17143	35760914	36430894	34369651958577
2059236	2036172	23064	11737	24943588	25827442	34369679203949
1831784	1787744	44040	1406	3798348	4937524	34369685076437
1292324	1268382	23942	15797	33087146	33191634	34369719698703
1318374	1289300	29074	10643	22759122	22899266	34369744018547
2273846	2248454	25392	8558	18587120	19682726	34369765121927
1170904	1142766	28138	4047	9395966	9558856	34369775930847
0	0	0	0	0	0	0
2028324	2003426	24898	12473	26421562	27267600	34369830223827
0	0	0	0	0	0	0
1162512	1138778	23734	12540	25941732	26536150	34369864065751
1851134	1823842	27292	14264	30031188	30671958	34369896190111
1562616	1431656	130960	7738	16950698	17332102	34369914945475
0	0	0	0	0	0	0
1100012	1065512	34500	14271	29302342	29934236	34369973784435
1247962	1224114	23848	12902	27277716	27345664	34370002552097
2159498	2135304	24194	3628	8750398	9708494	34370013713591
1741926	1696014	45912	8111	17698064	18256970	34370033395847
1887150	1859144	28006	10266	21857702	22718006	34370057382883
1775982	1752268	23714	14833	30495876	31735004	34370089897481
577594	553146	24448	15157	31097212	31190890	34370121814827
1803730	1776942	26788	5226	11925954	12549416	34370135786819
1712814	1688134	24680	16531	33823446	35080990	34370171565627
1490640	1466960	23680	13004	27008552	27797700	34370200307233
1834786	1810182	24604	3731	8944352	9590722	34370211329295
1917198	1892570	24628	4131	9736664	10472890	34370223225627
0	0	0	0	0	0	0
1897090	1871860	25230	10587	22140836	23364862	34370257021263
2249156	2099914	149242	4252	9506560	11045764	34370269019237
2108958	2083622	25336	3693	8660202	9787558	34370280030911
0	0	0	0	0	0	0
1990802	1964282	26520	2737	6800430	7758904	34370308954545
1280630	1256870	23760	16854	34670798	35282616	34370345148057
2097344	2071300	26044	5262	12001136	12919644	34370359488667
1811746	1787980	23766	7312	15246322	16728026	34370376788969
861116	835182	25934	5533	12080302	12220426	34370389972185
1536772	1509582	27190	13593	28658152	29015648	34370420409615
1183988	1160032	23956	99	1573152	1675838	34370423408851
491290	466078	25212	14288	29923434	29403698	34370454065851
1220598	1196334	24264	14109	29786574	29732150	34370485314897
1807380	1781332	26048	12408	26419556	26917206	34370513783509
1567778	1540604	27174	8027	17167820	17916502	34370532761745
1103278	1002614	100664	9985	20819018	21367010	34370554927017
1881334	1852414	28920	15678	32090396	33531374	34370589140821
1909810	1885450	24360	7117	15551818	16437856	34370606845179
1859048	1823624	35424	12293	25801512	26737264	34370634748231
1970526	1945960	24566	16789	34372122	35842206	34370671333363
1523564	1489678	33886	10914	22689886	23644754	34370695790227
1695168	1668256	26912	19153	39782826	40295584	34370737511537
1798664	1773420	25244	1515	3658144	5121784	34370743211007
1454562	1429360	25202	11040	23082574	23826674	34370767990631
1067456	1042248	25208	19496	40475492	40356318	34370809776151
2025924	2002204	23720	3415	8456786	9149424	34370820501617
2012522	1984112	28410	9104	19004674	20514756	34370841766049
1194684	1170894	23790	13390	27664764	28271798	34370870867987
1407608	1379198	28410	13186	27994056	28089372	34370900512631
1496684	1467970	28714	14864	31149952	31518548	34370933405491
1816406	1791290	25116	13823	29246408	29757450	34370964710953
1786644	1655502	131142	9098	19666626	20275168	34370986408991
1808876	1783694	25182	15155	31786234	32412136	34371020246993
2123796	2099446	24350	13875	28318192	30167446	34371050931625
1290080	1266272	23808	9861	20514146	21304378	34371072977761
1392272	1350108	42164	7928	17457202	17546662	34371092069765
807584	783020	24564	110	1825112	1320534	34371094945033
1662682	1639128	23554	11900	25271958	25757088	34371122122001
1370106	1346078	24028	9545	20564444	20753002	34371144299235
925308	900532	24776	3369	8211592	7957692	34371153678381
1818178	1793722	24456	7297	16065816	16705872	34371171805065
2028680	2005252	23428	19406	39743866	41138902	34371213819255
1430136	1404206	25930	5787	12257276	13302086	34371227748599
1974498	1874418	100080	8521	18254938	19310528	34371248220781
1394586	1368762	25824	2005	5005268	5697586	34371254862809
1569814	1542072	27742	16318	33984976	34498624	34371290659771
1660508	1634232	26276	14294	30069702	30541778	34371322636201
0	0	0	0	0	0	0
1952986	1927274	25712	16278	33126876	34801780	34371372786267
1404816	1381372	23444	17680	36860238	37059030	34371411293849
1345568	1289822	55746	11094	23558642	23833072	34371436440385
1404422	1376526	27896	18047	37580850	37791476	34371475696903
871992	848086	23906	10162	21632300	21489292	34371498446295
1611310	1575034	36276	1420	4317162	4745230	34371504619547
1538566	1514896	23670	16616	34399434	35063836	34371540806525
1472166	1447782	24384	4621	10642782	11006896	34371553164069
614298	491224	123074	6886	15311202	14683808	34371569334061
1333782	1199630	134152	19189	39401436	40002770	34371610311239
987704	960372	27332	19642	39891250	40565258	34371651432751
1806904	1782770	24134	12200	25872116	26499976	34371679353793
