# Loop @ Start frequency 2500000Hz took 853.26 cycles
# Interval [852 ; 854]
# Q1 : 848 ; Q3 : 850
# Loop @ Target frequency 3100000Hz took 708.49 cycles
# Interval [707 ; 710]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1493816	1471380	22436	8567	232391162	232553942	60489515710547
1854860	1838266	16594	14812	31076660	31665808	60489548805349
1389112	1373330	15782	5907	12605516	13390244	60489562963463
1439010	1422828	16182	18036	37449778	37704564	60489602015109
1499066	1481974	17092	14996	31348890	31678342	60489635026909
1213868	1196400	17468	2463	6098634	6331038	60489642503631
1099110	1082096	17014	9156	19669694	19598236	60489663436695
1370978	1354624	16354	8982	19323086	19522252	60489684294433
1577630	1561536	16094	9075	19508660	19915060	60489705544907
1745676	1730122	15554	3998	9291408	9930056	60489716746835
1416334	1400808	15526	8427	18225516	18462672	60489736553371
1652790	1635120	17670	7191	15850166	16223510	60489754221695
1417380	1385088	32292	14544	29677718	30693874	60489785484033
1525688	1380958	144730	8891	19148872	19496894	60489806324165
2157994	2140588	17406	14101	29570574	30548626	60489838218233
1382392	1362986	19406	3295	7183400	8161892	60489846952573
899800	883006	16794	17535	36428414	36159006	60489884447677
1393788	1374098	19690	5027	11420616	11639102	60489897429573
1912468	1868774	43694	12511	26228678	27124004	60489925738021
1145544	1129304	16240	9626	20614846	20589480	60489947666963
1398370	1382002	16368	9697	20761422	20983820	60489969995613
905768	889038	16730	4859	10985884	10817410	60489982056905
1255542	1238458	17084	6572	13784680	14592222	60489997266545
1428866	1412944	15922	5447	12369140	12516274	60490011233775
1480392	1463452	16940	3556	8321390	8785330	60490021205191
1334592	1317706	16886	4871	11183630	11269684	60490033893345
648302	630790	17512	8275	17916010	17391286	60490052626877
1350006	1333046	16960	11540	24448048	24623476	60490078594389
1496148	1478860	17288	18078	37522962	37847064	60490117784231
1569942	1552446	17496	1572	4501026	4908648	60490124025993
0	0	0	0	0	0	0
1394970	1375168	19802	9158	19686196	19904930	60490169806633
1175346	1158386	16960	156	1660982	1682890	60490172815009
2068200	2049738	18462	5590	12566912	13446570	60490187621721
1395052	1377776	17276	11788	24045918	25168740	60490213234373
527416	494788	32628	4822	11125278	10366172	60490225058631
897580	880574	17006	271	1913348	1636266	60490228040793
2019558	2003120	16438	2722	6810822	7659782	60490237042721
2086662	2067062	19600	8041	16656562	18363878	60490255957669
1577506	1534452	43054	16519	34407272	34810672	60490292114231
2266884	2247258	19626	16506	34377568	35473284	60490328933315
1602306	1585014	17292	19306	39982852	40410706	60490370690381
1504332	1486224	18108	18273	37791170	38245200	60490410158087
1996598	1977342	19256	16904	34828010	35999692	60490447158085
1525478	1384118	141360	2294	6045960	6308692	60490454900901
454522	426506	28016	11597	24572506	23843826	60490480099737
0	0	0	0	0	0	0
713582	695958	17624	412	2192206	1732604	60490499648629
1688412	1671368	17044	138	1642724	2158560	60490503151437
1398170	1381438	16732	3347	7202250	8287250	60490511923185
2380212	2349548	30664	15016	31257630	32607214	60490545732933
1659872	1639868	20004	6746	14700410	15347456	60490562264483
1615742	1599384	16358	9935	20780090	21680514	60490584832161
2076198	2059086	17112	8464	18298314	19201264	60490605378453
1472060	1453732	18328	18745	38062302	39156674	60490645084011
714034	696912	17122	2732	6658546	6381684	60490652627901
855646	837874	17772	1498	4366116	4047886	60490658021493
1137350	1119074	18276	4146	9665830	9624054	60490668997053
1055580	1039094	16486	6096	13562590	13442782	60490683787175
732088	714780	17308	6260	13887068	13447216	60490698577583
1557866	1541246	16620	9117	19603966	19986944	60490719911221
1042260	1021348	20912	17011	35246444	35258564	60490756371307
1394386	1377434	16952	15172	31713218	31934114	60490789651153
1725730	1707790	17940	7268	15825970	16457678	60490807374381
1591466	1575086	16380	14094	28850544	29975396	60490837987881
1653750	1633088	20662	5745	12290870	13339188	60490852104035
832896	814018	18878	17672	36278722	36373306	60490889390889
1226714	1208068	18646	18355	38076750	38132838	60490928866371
853382	836470	16912	16239	33507818	33526052	60490963398777
1498080	1480176	17904	19099	39566758	39890810	60491004635157
928110	909480	18630	8278	17928082	17679174	60491023663061
1086910	1068012	18898	12673	26715794	26629010	60491051637633
737768	720454	17314	17143	35653032	35218822	60491088200181
1461090	1442930	18160	11737	24841462	25129984	60491114677301
1544442	1527010	17432	1406	4183248	4553658	60491120576613
1550962	1409766	141196	15797	32962312	33340206	60491155260877
960186	941432	18754	10643	22664518	22441066	60491179057897
1247400	1228974	18426	8558	18483760	18559254	60491198960909
1414382	1396102	18280	4047	9468854	9703074	60491210015877
659576	641856	17720	10882	23089952	22618550	60491233936817
1532942	1515992	16950	12473	26212748	26673246	60491261853983
1474058	1456292	17766	1585	4539354	4839836	60491268039083
750352	731458	18894	12540	26449904	26025034	60491295411121
1632088	1573158	58930	14264	29893586	30354390	60491327108623
1056416	1037840	18576	7738	16764184	16726368	60491345100821
1524636	1508030	16606	12733	26837324	27186354	60491373634821
916408	899338	17070	14271	29655594	29653208	60491404378343
2054562	2034678	19884	12902	27183350	28052608	60491433788279
897330	880130	17200	3628	7923904	8347856	60491442780923
1504094	1483518	20576	8111	17640670	17972562	60491462097581
1418762	1399634	19128	10266	21897334	22145372	60491485588025
688760	672252	16508	14833	31032840	30550232	60491517481761
1563538	1544386	19152	15157	31681298	32072152	60491550898313
2063096	2045226	17870	5226	11826636	12710954	60491564959773
814026	794820	19206	16531	33852996	34070700	60491599798371
1510078	1493282	16796	13004	26632062	27713388	60491628112241
1403448	1386014	17434	3731	8724714	9060656	60491638415517
