# Loop @ Start frequency 2300000Hz took 923.52 cycles
# Interval [923 ; 924]
# Q1 : 920 ; Q3 : 924
# Loop @ Target frequency 3100000Hz took 708.27 cycles
# Interval [707 ; 709]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1668800	1572154	96646	8567	245555944	245892950	54898169338305
1422304	1405458	16846	14812	30918154	31247856	54898201843193
1507766	1490176	17590	5907	13190202	13521290	54898216704897
866114	847704	18410	18036	37442322	37137040	54898255176905
1702302	1686116	16186	14996	31364474	31894112	54898288406861
1683892	1667746	16146	2463	5861742	6809926	54898296118357
835618	730348	105270	9156	19568564	19347408	54898316685939
1429786	1413374	16412	8982	19018318	19593476	54898337297955
1536248	1519544	16704	9075	19521986	19886076	54898358520221
1248698	1232618	16080	3998	9301532	9445394	54898369234627
1183182	1165774	17408	8427	18225062	18237402	54898388806937
853168	836324	16844	7191	15754290	15435574	54898405578783
1422100	1405288	16812	14544	30459930	30709642	54898437625451
1387008	1371020	15988	8891	19011112	19376782	54898458188209
1709836	1692780	17056	14101	29618102	30113444	54898489680819
1454922	1436596	18326	3295	7423496	8246962	54898498723803
1388282	1371244	17038	17535	36414402	36659988	54898536690899
765858	748790	17068	5027	11032446	11022304	54898548654349
1595766	1577342	18424	12511	26397002	26820160	54898576812051
1342918	1324926	17992	9626	20628422	20795284	54898598948997
1395660	1378954	16706	9697	20769560	20995062	54898621279591
1596728	1571828	24900	4859	11022718	11517076	54898634064551
1014368	997128	17240	6572	14186538	14364080	54898649431041
1398668	1381932	16736	5447	12268394	12495122	54898663264287
1459038	1438866	20172	3556	8377292	8772560	54898673266547
1462112	1445600	16512	4871	11134570	11406364	54898686029553
1643444	1625246	18198	8275	17923574	18393780	54898705762725
1387520	1370582	16938	11540	23898050	24668540	54898731214609
884064	865548	18516	18078	37387754	37245046	54898769652871
1457040	1440574	16466	1572	4522020	4804734	54898775799745
1049184	1031252	17932	11286	23949462	23825810	54898800965709
1545720	1528292	17428	9158	19720722	20069070	54898822400067
1898302	1880264	18038	156	1604060	2421572	54898826072669
908708	890952	17756	5590	12080944	12294806	54898839230933
749866	731694	18172	11788	24952690	24529706	54898865101917
734056	716578	17478	4822	11022918	10581574	54898877027993
645286	628256	17030	271	1924462	1395450	54898879767205
1492940	1464436	28504	2722	6825478	7141412	54898888254821
1044850	1027022	17828	8041	17469034	17332856	54898906940575
