# Loop @ Start frequency 1000000Hz took 2137.86 cycles
# Interval [2134 ; 2142]
# Q1 : 2120 ; Q3 : 2124
# Loop @ Target frequency 3300000Hz took 708.60 cycles
# Interval [707 ; 710]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1488170	1438730	49440	3567	480014416	480142214	1120546318285255
963920	931204	32716	4812	11249254	11021744	1120546330690869
1741376	1706156	35220	907	3444100	3987796	1120546336066237
1505720	1471284	34436	3036	7700338	8010220	1120546345462613
1427538	1393350	34188	4996	11604180	11852754	1120546358684319
1628900	1526280	102620	2463	6386536	6988328	1120546366889529
1688852	1656284	32568	4156	9938670	10441448	1120546378707377
1529802	1447702	82100	3982	8867072	9925378	1120546389294319
1307370	1275206	32164	4075	9764056	9889106	1120546400555811
1566796	1535320	31476	3998	9607320	9995680	1120546411923081
1435948	1403568	32380	3427	8253622	8723292	1120546421802189
773760	742024	31736	2191	6059482	5588132	1120546428825973
1418332	1374252	44080	4544	10441600	10939944	1120546440876429
1098872	1051932	46940	3891	9403756	9324940	1120546451568909
1722348	1687396	34952	4101	9942660	10356368	1120546463424321
1541360	1507108	34252	3295	7537734	8565088	1120546472693225
1768022	1729790	38232	2535	6680736	7268654	1120546481331863
1300642	1155550	145092	27	978120	1788238	1120546483800367
1627888	1595320	32568	2511	6669260	7084772	1120546492287577
1586710	1472566	114144	4626	10499674	11269662	1120546504564295
822480	790572	31908	4697	11029498	10649336	1120546516610021
1619374	1586538	32836	4859	11335204	11771472	1120546529754787
1407608	1375044	32564	1572	4594360	4983732	1120546535946953
1410992	1376772	34220	447	2512308	2737840	1120546540060329
1128914	1095648	33266	3556	8610680	8674872	1120546549990165
889270	857102	32168	4871	10967064	11063314	1120546562036455
0	0	0	0	0	0	0
826352	794484	31868	1540	4695360	4339092	1120546577287433
1547060	1515400	31660	3078	7343760	8147164	1120546586368061
796564	760976	35588	1572	4365270	4374760	1120546591719561
535170	501862	33308	1286	4201092	3539870	1120546596646067
1800704	1697888	102816	4158	9554764	10549400	1120546608191545
467410	360406	107004	156	1176952	1211754	1120546610026271
1410804	1379760	31044	590	2796370	3023628	1120546614423593
1646132	1612868	33264	1788	5139600	5654588	1120546621402837
1353376	1319352	34024	4822	10829796	11437972	1120546633776041
940584	909232	31352	271	2156890	1914572	1120546637063273
1408368	1373596	34772	2722	7092122	7305696	1120546645776949
1540822	1506550	34272	3041	7699480	8053502	1120546655207227
518430	486066	32364	1519	4243128	3996642	1120546660158803
1502636	1468732	33904	1506	4431398	4948728	1120546666283029
1832702	1724934	107768	4306	9931516	10878418	1120546678236999
1695578	1663558	32020	3273	8019776	8672990	1120546688141739
1517164	1484720	32444	1904	4812432	5757864	1120546694661385
1794202	1760778	33424	2294	5836376	6815306	1120546702482367
1600652	1568888	31764	1597	4803736	5226272	1120546709080733
1498312	1380460	117852	2113	5845754	6164852	1120546716614301
1630076	1598616	31460	412	2429574	2887076	1120546720864057
1859194	1820656	38538	138	1921780	2591022	1120546724835187
1234782	1202950	31832	3347	8080596	8359358	1120546734340675
1001092	969832	31260	16	1643364	1465404	1120546737174953
1016568	948136	68432	1746	5116700	4949104	1120546743498357
1537520	1504388	33132	4935	11413496	11838740	1120546756639189
742120	710340	31780	3464	8540286	8101172	1120546766111701
1432130	1397938	34192	3745	9104266	9353426	1120546776837651
1658802	1625074	33728	2732	6704312	7554082	1120546785390251
1464194	1432514	31680	1498	4161374	4900718	1120546791205667
955782	919306	36476	4146	9916148	9688662	1120546802267167
869872	837208	32664	1096	3401712	3495224	1120546806729173
1476230	1319814	156416	1260	4149806	4429730	1120546812545451
717948	685532	32416	4117	9396524	9385232	1120546822853093
1621196	1471520	149676	2011	5645780	6087672	1120546830310345
589516	557020	32496	172	2012876	1365388	1120546833102589
1544252	1512212	32040	2268	6160456	6526460	1120546840997333
1560432	1508600	51832	4094	9381444	10181280	1120546852129433
1565460	1461890	103570	745	3190114	3485950	1120546857074379
1509222	1477238	31984	2672	6964892	7296458	1120546865738059
838208	803716	34492	3355	8320650	7979436	1120546875087009
937144	903472	33672	1239	4153504	3915736	1120546880367833
1517452	1485124	32328	4099	9816896	10148280	1120546891892109
845036	812784	32252	3278	8172648	7832228	1120546901099601
1407632	1376540	31092	2673	6987126	7197688	1120546909684193
1122632	1090384	32248	2143	6154796	5841808	1120546917151057
1278224	1245180	33044	1737	5113742	5207684	1120546923732653
1512916	1481048	31868	1406	4432052	4758600	1120546929867293
1588018	1556094	31924	797	3170936	3615702	1120546934816303
1481834	1450470	31364	643	2908032	3207822	1120546939396135
643060	610176	32884	3558	8740048	8191828	1120546948969253
1742580	1710160	32420	4047	9223264	10269016	1120546960124753
1187134	1155242	31892	882	2758994	3384750	1120546964261199
1468994	1435698	33296	2473	6472918	6848122	1120546972393023
1633286	1578714	54572	1585	4381484	5236042	1120546978601223
1307222	1274626	32596	2540	6688670	6817938	1120546986787163
1523788	1493008	30780	4264	10160720	10506564	1120546998661629
1650466	1617744	32722	2738	7098032	7558266	1120547007600247
1470828	1436920	33908	2733	6921626	7368252	1120547016182525
1694392	1661868	32524	4271	10161194	10669844	1120547028227965
669032	637392	31640	2902	7422040	6904660	1120547036508601
665256	632268	32988	3628	8584016	8354084	1120547045950701
1001344	970344	31000	3111	7389404	7654848	1120547054530793
600558	568450	32108	266	2140946	1563698	1120547057465883
1302732	1270480	32252	4833	11283454	11401468	1120547070242093
1197004	1162644	34360	157	1657956	1943940	1120547073286285
1415374	1381574	33800	226	2079290	2301234	1120547076970635
1638736	1535810	102926	1531	4732756	5187426	1120547083531959
956470	925402	31068	3004	7515248	7397634	1120547092193543
1754712	1723140	31572	3731	9159828	9650300	1120547103297769
1575366	1543880	31486	4131	9329192	10270388	1120547114392361
1620424	1456912	163512	3481	8566896	9015524	1120547124773273
1552564	1521444	31120	587	2809672	3170188	1120547129325437
1629706	1578134	51572	4252	10005600	10574102	1120547141150527
3462444	3456508	5936	3693	8958164	11288484	1120547153761105
540098	506730	33368	3638	9037524	8248266	1120547163528623
820662	628784	191878	2737	6703582	6735984	1120547171243185
1406852	1375292	31560	1854	5389682	5546428	1120547178229373
1844098	1767786	76312	262	2053264	2800106	1120547182316543
1495864	1444956	50908	2312	5793794	6551160	1120547189796217
1761284	1728360	32924	533	2646452	3258844	1120547194393669
