# Loop @ Start frequency 2400000Hz took 885.36 cycles
# Interval [884 ; 887]
# Q1 : 882 ; Q3 : 884
# Loop @ Target frequency 1800000Hz took 1183.65 cycles
# Interval [1179 ; 1188]
# Q1 : 1176 ; Q3 : 1180
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
556214	533642	22572	8567	245294718	244310420	56585983537883
1178550	1158688	19862	14812	31296146	30997920	56586016261969
1173032	1155518	17514	5907	13743426	13184672	56586031426339
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1301852	1157364	144488	2463	6766358	6426968	56586111606561
1185100	1166006	19094	9156	19998802	19696420	56586133041635
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
447438	429730	17708	7191	15822310	15032032	56586222935259
1173322	1155806	17516	14544	30928946	30462828	56586255294881
400268	382228	18040	8891	19785044	18384368	56586275733683
1312782	1160406	152376	14101	29988068	29715636	56586307287951
0	0	0	0	0	0	0
1109946	1090820	19126	17535	36902782	36381884	56586355508713
1299872	1157942	141930	5027	11833008	11555600	56586368894539
1178646	1160334	18312	12511	26750410	26403372	56586397081071
1313434	1294164	19270	9626	20975442	20768216	56586419623731
1186600	1156336	30264	9697	21243638	20781950	56586442308709
0	0	0	0	0	0	0
1184646	1167114	17532	6572	14813832	14534646	56586471604513
524512	506776	17736	5447	12725722	11621368	56586485108285
0	0	0	0	0	0	0
1189218	1156592	32626	4871	11490436	11133390	56586508588793
1176142	1158782	17360	8275	18341730	17928078	56586528361585
763426	745578	17848	11540	25030792	24046212	56586554408619
1174816	1155904	18912	18078	38076480	37532630	56586593913729
1175148	1157914	17234	1572	5078920	4520504	56586600422023
542750	523736	19014	11286	24240460	23316406	56586625457405
1049804	939096	110708	9158	20037240	19567486	56586646798265
1173360	1156794	16566	156	1728930	1688040	56586649953799
0	0	0	0	0	0	0
662212	644222	17990	11788	25198276	24441280	56586690064361
1172630	1155244	17386	4822	11613568	11018950	56586703104649
1269404	1252796	16608	271	2519486	2015158	56586707147405
0	0	0	0	0	0	0
1197892	1169106	28786	8041	17779024	17481320	56586735571675
1180302	1157774	22528	16519	34816702	34419074	56586771821813
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1187680	1158048	29632	18273	38404624	37936250	56586889852219
864208	844350	19858	16904	35337026	34875038	56586926306485
1173204	1156734	16470	2294	6583508	5962826	56586934317391
1100738	1081464	19274	11597	25099702	24496902	56586960770739
1173258	1156352	16906	7113	15929472	15600968	56586978127131
0	0	0	0	0	0	0
1008150	990926	17224	138	2407144	1486204	56586985837973
0	0	0	0	0	0	0
1176344	1158034	18310	15016	32020528	31410836	56587028031823
1180032	1159936	20096	6746	15300082	14875056	56587044765375
529394	511210	18184	9935	21858464	20601990	56587067406539
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1176232	1158462	17770	2732	7310314	6842602	56587137284835
186846	168164	18682	1498	4774534	3384958	56587142499411
654894	637520	17374	4146	10173908	9148936	56587153581351
374140	355262	18878	6096	13903666	12768814	56587168112505
0	0	0	0	0	0	0
1174512	1155992	18520	9117	19842050	19610848	56587205050565
1184232	1156522	27710	17011	35865528	35410748	56587242360011
1177078	1160280	16798	15172	32290426	31724006	56587276080579
1180910	1160226	20684	7268	16461590	15920160	56587293976295
0	0	0	0	0	0	0
1175144	1155892	19252	5745	13102852	12866786	56587339370153
898842	881436	17406	17672	36912980	36448178	56587377435555
847568	828782	18786	18355	38665432	37759046	56587417201943
367528	337770	29758	16239	34306574	33047862	56587452129641
1174134	1155798	18336	19099	39971986	39574294	56587493529939
1175296	1158646	16650	8278	18422466	17934524	56587513380955
468134	449292	18842	12673	26792408	26019052	56587540895541
1173680	1155878	17802	17143	36309756	35666400	56587578636771
1172992	1154946	18046	11737	24852568	24849068	56587604915893
1176570	1158028	18542	1406	4674040	4190824	56587611025409
1173352	1155256	18096	15797	33500534	32972262	56587645955939
1173120	1156276	16844	10643	23086770	22660620	56587670469521
1177350	1159578	17772	8558	19048856	18495790	56587690949559
750280	733204	17076	4047	10185874	9047420	56587702148439
1219594	1202236	17358	10882	23442310	23186232	56587727063539
1231454	1213710	17744	12473	26992618	26378474	56587755545153
1171022	1153598	17424	1585	4716910	4543932	56587761686681
855316	720300	135016	12540	27131216	26136692	56587789926773
1182598	1163892	18706	14264	30098918	29911480	56587821461779
1174030	1156152	17878	7738	17184166	16853240	56587840073089
