# Loop @ Start frequency 1200000Hz took 1774.59 cycles
# Interval [1770 ; 1779]
# Q1 : 1766 ; Q3 : 1770
# Loop @ Target frequency 1400000Hz took 1521.40 cycles
# Interval [1516 ; 1526]
# Q1 : 1514 ; Q3 : 1516
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1205716	1159992	45724	3567	417695128	417630292	1120953551517637
1192928	1162258	30670	4812	11189136	11192392	1120953564232697
833134	803358	29776	907	3068498	3032954	1120953568464903
948616	919422	29194	3036	7636802	7396856	1120953577382251
680636	648738	31898	4996	11333782	11047900	1120953589732237
1190830	1161890	28940	2463	6496362	6496422	1120953597750309
1237744	1165734	72010	4156	9890164	9937134	1120953609209159
1190048	1158804	31244	3982	9713328	9529828	1120953620453339
1240422	1164932	75490	4075	9574812	9764726	1120953631599687
563646	535302	28344	3998	9578384	8941986	1120953642072807
835184	806160	29024	3427	8145524	8072860	1120953651384245
1189346	1159750	29596	2191	5935534	5945496	1120953658846377
281078	252250	28828	4544	10647242	9745298	1120953670106059
0	0	0	0	0	0	0
1235792	1161668	74124	4101	9423216	9811872	1120953691956577
1197440	1168422	29018	3295	8157592	8162310	1120953701642111
1189024	1158918	30106	2535	6450202	6633224	1120953709611633
1326218	1163068	163150	27	1634480	1765944	1120953712902829
921358	887728	33630	2511	6581026	6316464	1120953720735889
360338	329784	30554	4626	10811024	9986748	1120953732238793
1037600	1008546	29054	4697	10674646	10807050	1120953744282025
586912	423452	163460	4859	11278794	10680092	1120953756477183
943982	846972	97010	1572	4443310	4464704	1120953762194203
718320	690410	27910	447	2462760	1985748	1120953765706549
1183298	1155682	27616	3556	8681302	8676668	1120953775901383
1184246	1155412	28834	4871	11112510	11338562	1120953788528277
396778	367584	29194	3275	7831176	7321514	1120953797086739
1206818	1178698	28120	1540	4702490	4661158	1120953803326699
1187332	1158812	28520	3078	7733476	7718958	1120953812583133
1246574	1180240	66334	1572	4629610	4766008	1120953818790369
1331240	1168468	162772	1286	3822614	4278878	1120953824275019
1191906	1162346	29560	4158	9884102	9882796	1120953835681601
1194352	1165972	28380	156	1766362	1888158	1120953838974023
1187008	1159718	27290	590	2561674	2743930	1120953843052609
1115694	1086690	29004	1788	5080082	5067770	1120953849579269
563756	535484	28272	4822	10954748	10583616	1120953861429231
1081366	1053444	27922	271	1963962	1998696	1120953864810845
1188610	1159558	29052	2722	6731324	7007748	1120953873061979
922770	893146	29624	3041	7527204	7380246	1120953881842141
1149842	1121870	27972	1519	4609658	4567140	1120953887933089
1190632	1161482	29150	1506	4305386	4600376	1120953893759897
1199044	1152004	47040	4306	9923764	10186544	1120953905214145
1325968	1296040	29928	3273	8110558	8246722	1120953914987071
1187858	1158738	29120	1904	5284204	5371368	1120953921790939
910306	879926	30380	2294	6163572	5878226	1120953929195251
1194250	1162682	31568	1597	4757642	4762896	1120953935483201
1174612	1114234	60378	2113	5785678	5774458	1120953942773473
333364	210020	123344	412	2376842	1530778	1120953945814139
609208	579282	29926	138	1836958	1265772	1120953948589997
958392	929950	28442	3347	8249136	8026120	1120953958127121
977892	950072	27820	16	1589604	1384172	1120953961024553
413866	385042	28824	1746	5055260	4281118	1120953966824577
632358	600748	31610	4935	11427732	10875758	1120953979214949
487984	457412	30572	3464	8483760	7791514	1120953988522503
1202272	1172762	29510	3745	9084344	9067042	1120953999138777
1081624	1052860	28764	2732	7025592	6919968	1120954007582029
1148192	1113316	34876	1498	4560292	4523376	1120954013620497
1193568	1163118	30450	4146	9861126	9871668	1120954025005777
1189566	1161598	27968	1096	3751850	3757046	1120954030277737
334480	304648	29832	1260	3902948	3229538	1120954034846579
560936	532804	28132	4117	9793256	9168290	1120954045531065
753268	716454	36814	2011	5590558	5150052	1120954052205273
772996	744544	28452	172	1906764	1491006	1120954055214965
608150	580180	27970	2268	6093762	5517594	1120954062268129
230254	179138	51116	4094	9743216	8791814	1120954072572129
1192018	1163292	28726	745	3049126	3057192	1120954077143823
467178	436954	30224	2672	6908882	6184990	1120954084854979
1202234	1166052	36182	3355	8272062	8288594	1120954094659983
914888	885288	29600	1239	4031252	3766748	1120954099936503
412980	385028	27952	4099	9573564	8990870	1120954110254509
1186928	1157366	29562	3278	8116070	8118062	1120954119888407
459786	431062	28724	2673	6914110	6186658	1120954127593177
1196816	1165460	31356	2143	5857592	5866986	1120954134978145
1215356	1159516	55840	1737	5043590	5063834	1120954141566675
580884	552298	28586	1406	4392172	3772654	1120954146870193
1191584	1164050	27534	797	3152714	3159934	1120954151544829
516990	488806	28184	643	2655122	2177384	1120954155046225
1240684	1212436	28248	3558	8671688	8730698	1120954165287845
1016080	988026	28054	4047	9661654	9485054	1120954176313125
1187352	1159896	27456	882	3322122	3325690	1120954181152411
423138	395056	28082	2473	6564842	5744994	1120954188480057
1191964	1163214	28750	1585	4434408	4737310	1120954194436939
224964	179194	45770	2540	6283904	5679418	1120954201275799
1193010	1164116	28894	4264	10165736	10094354	1120954212971805
1188456	1160086	28370	2738	6859104	7039526	1120954221351137
1196426	1167988	28438	2733	6716118	7035026	1120954229599127
1183992	1155964	28028	4271	10228800	10109842	1120954241342543
1194086	1165732	28354	2902	7280388	7372818	1120954250154617
677354	649200	28154	3628	8588852	8313576	1120954259751765
733916	705816	28100	3111	7790044	7337184	1120954268606265
622210	477502	144708	266	2088652	1527940	1120954271646531
582568	553964	28604	4833	11099684	10623844	1120954283658829
717780	689204	28576	157	1876876	1412748	1120954286584039
1018746	990232	28514	226	2029684	1846160	1120954289962961
1202558	1173206	29352	1531	4710614	4639538	1120954296206697
750768	627562	123206	3004	14493152	7132776	1120954311780807
340900	311432	29468	3731	8774890	8177360	1120954321226831
1187056	1158616	28440	4131	9562086	9824520	1120954332310961
593096	563282	29814	3481	8348716	7929796	1120954341582871
416352	192624	223728	587	2541274	1964124	1120954344870113
973942	945892	28050	4252	9928174	9852522	1120954356101681
1174252	1142504	31748	3693	8945944	8935332	1120954366551883
1186464	1156434	30030	3638	8836704	8835690	1120954376906039
1212142	1183188	28954	2737	7050578	7061246	1120954385499617
1188178	1158410	29768	1854	4996608	5270658	1120954392185539
1188746	1160156	28590	262	2089174	2087440	1120954395794161
205152	175440	29712	2312	5867552	5202466	1120954402196481
1192748	1164598	28150	533	2627762	2632664	1120954406348059
1232286	1159710	72576	3593	8752420	8792744	1120954416663465
1188936	1158526	30410	99	1436656	1760314	1120954419620145
287440	195934	91506	4288	10152828	9245494	1120954430390565
0	0	0	0	0	0	0
1193102	1162884	30218	2408	6385538	6385432	1120954448982043
1128458	1099424	29034	3027	7309012	7557000	1120954457749339
1194908	1166770	28138	4985	11531442	11544328	1120954470805749
429848	402554	27294	678	2932732	2159856	1120954474498629
552850	500266	52584	2117	5488524	5160446	1120954480869585
1232680	1204366	28314	2293	6118404	6193408	1120954488551389
904628	876388	28240	1789	5133046	4857970	1120954494919259
1191882	1162472	29410	914	3389674	3392676	1120954499830517
0	0	0	0	0	0	0
1188088	1159304	28784	1515	4452192	4592582	1120954516816533
186414	158448	27966	1040	3644094	2640894	1120954520976793
1264250	1157502	106748	4496	10517226	10629896	1120954533088561
534582	505962	28620	3415	8393586	7737570	1120954542346851
885286	855524	29762	4104	9492708	9466486	1120954553055465
1187844	1159798	28046	3390	8334378	8341240	1120954562907939
1270150	1161276	108874	3186	7638140	8016552	1120954572146211
1194696	1163312	31384	4864	11293682	11298022	1120954584964677
1187272	1159836	27436	3823	9201772	9208450	1120954595683131
1113822	1085266	28556	4098	9537918	9685168	1120954606665617
722264	691490	30774	155	1874970	1405594	1120954609594035
1191528	1162634	28894	3875	9375574	9324918	1120954620491183
610710	583096	27614	4861	11122220	10706392	1120954632554241
1187174	1158404	28770	2928	7414748	7418114	1120954641486659
709224	681318	27906	110	1782366	1303312	1120954644308653
1260538	1232718	27820	1900	5378098	5434598	1120954651277939
1202006	1172448	29558	4545	10653504	10667198	1120954663471287
1186926	1159128	27798	3369	8297592	8299926	1120954673286191
1203170	1173674	29496	2297	6158730	6170736	1120954680986325
1188056	1159474	28582	4406	10487064	10373394	1120954692991105
427480	398146	29334	787	3058166	2376366	1120954696806585
1189116	1160520	28596	3521	8598280	8604666	1120954706923985
1206556	1176892	29664	2005	5571628	5591766	1120954714031447
285672	256856	28816	1318	4116880	3295880	1120954718764591
1197358	1168714	28644	4294	10148562	10160158	1120954730440173
653844	625384	28460	824	3150360	2676634	1120954734574609
1189734	1161698	28036	1278	4113064	4119090	1120954740208449
1191262	1162306	28956	2680	6801570	6924632	1120954748531937
1264766	1236218	28548	1094	3604270	3826782	1120954753731437
1186746	1156872	29874	3047	7668154	7661388	1120954762917343
655824	627728	28096	162	2048688	1355054	1120954765952369
580630	552446	28184	1420	4411764	3795770	1120954771275151
1260486	1158510	101976	1616	4794068	4868064	1120954777664939
1184382	1155562	28820	4621	10827136	10806952	1120954790006763
741006	712678	28328	1886	5290472	4887916	1120954796369277
862418	832020	30398	4189	9634804	9615568	1120954807196699
416410	388800	27610	4642	10842786	10074378	1120954818798539
317430	287298	30132	2200	5959658	5092068	1120954825405539
1170286	1135746	34540	4100	9568890	9744302	1120954836484307
1187708	1159176	28532	3859	9275274	9280070	1120954847277591
1048658	1020098	28560	1704	4738262	4832954	1120954853400513
1261368	1155902	105466	4153	9565472	9939906	1120954864563117
1272206	1156692	115514	3768	9101386	9183810	1120954875267931
1330304	1302364	27940	2718	7001770	7142360	1120954883935965
1186364	1158074	28290	3756	9081500	9072694	1120954894533933
1189824	1160302	29522	1692	4944610	4949576	1120954900999311
1197656	1169090	28566	4481	10181918	10535310	1120954912709151
1206848	1178850	27998	1863	5295300	5308328	1120954919542233
1191850	1161010	30840	2575	6611232	6716960	1120954927675125
474036	444256	29780	1574	4356688	3997910	1120954932837301
841726	810172	31554	4855	11271960	10926332	1120954945282857
972822	933676	39146	44	1676110	1435708	1120954948267997
1202822	1172524	30298	4716	10992092	11010232	1120954960793903
1191952	1162438	29514	3488	8664102	8543448	1120954970980873
1197532	1167064	30468	2537	6695806	6647044	1120954979204493
1052042	1022958	29084	3773	9090654	8973998	1120954989698857
510166	482928	27238	320	2207234	1533342	1120954992746937
1187026	1155798	31228	1013	3595706	3588880	1120954997859837
828232	799382	28850	613	2803756	2436036	1120955001822961
1205894	1165262	40632	4795	11178858	11188492	1120955014538513
1046712	1018712	28000	1000	3565336	3422612	1120955019481313
308716	272636	36080	2181	5621018	5045986	1120955025741277
1262244	1161138	101106	4979	11226564	11594178	1120955038560733
545728	517192	28536	1799	5183238	4520208	1120955044620087
1241120	1208508	32612	1483	4542454	4583034	1120955050733459
761544	733114	28430	1306	4170536	3748856	1120955055995925
1190336	1159822	30514	1083	3726764	3731766	1120955061244651
1196328	1167614	28714	2629	6832632	6829082	1120955069610543
749088	720292	28796	847	3181818	2818382	1120955073871313
1194546	1164656	29890	3437	8444566	8450296	1120955083840697
1191752	1159480	32272	2324	6213448	6217570	1120955091575791
536500	507402	29098	2335	6038354	5580922	1120955098480531
424088	394964	29124	4813	11180888	10424274	1120955110416013
1197378	1165916	31462	4546	10728122	10664326	1120955122671177
1185996	1158166	27830	3083	7653104	7727350	1120955131841711
1189832	1160732	29100	4348	10315340	10314252	1120955143677441
1186660	1158502	28158	1639	4744582	4845992	1120955149938271
845908	752896	93012	4708	11080500	10635868	1120955162195417
1188564	1159500	29064	3991	9241656	9555078	1120955172955959
1161228	1130124	31104	895	3347836	3325218	1120955177794623
1220160	1190080	30080	130	1828306	1861354	1120955181173549
1198144	1155768	42376	3547	8652750	8666266	1120955191359419
