# Loop @ Start frequency 3800000Hz took 707.97 cycles
# Interval [707 ; 709]
# Q1 : 706 ; Q3 : 708
# Loop @ Target frequency 2400000Hz took 887.76 cycles
# Interval [884 ; 892]
# Q1 : 882 ; Q3 : 884
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1190872	1156048	34824	3567	13743387828	219413054	1128414288158211
185666	167882	17784	4812	11677146	9994342	1128414300240903
1177978	1158572	19406	907	3679802	3176794	1128414305315197
1297936	1158630	139306	3036	8291638	7554228	1128414315121069
1174144	1157732	16412	4996	12303590	11351006	1128414328815169
1186944	1167276	19668	2463	6710970	6302456	1128414336929909
705204	687582	17622	4156	10706492	9201332	1128414348558081
1315924	1284284	31640	3982	10048572	9468420	1128414360142717
1102752	1087502	15250	4075	10185750	9437928	1128414371647331
1176652	1159870	16782	3998	10209996	9345652	1128414383239289
1179120	1159202	19918	3427	8876302	8218506	1128414393511663
414676	397840	16836	2191	6505794	4981394	1128414400649139
1190150	1173258	16892	4544	11341118	10463934	1128414413400575
398578	382232	16346	3891	10027146	8364482	1128414424042867
1187528	1168652	18876	4101	10132916	9575078	1128414435579749
1174996	1157578	17418	3295	8941236	7951232	1128414445913137
1178736	1161758	16978	2535	7542914	6433324	1128414454850807
304076	285642	18434	27	2205006	543136	1128414457576133
1180340	1163570	16770	2511	6531122	6388216	1128414465504297
1034446	1016140	18306	4626	11036584	10472134	1128414477792347
468586	445518	23068	4697	11453114	10047556	1128414489930341
649722	631938	17784	4859	11946680	10553784	1128414502743427
1067696	1048862	18834	1572	4963706	4400290	1128414508991335
911914	893378	18536	447	3125680	1991644	1128414513245523
1177602	1159932	17670	3556	8494330	8487924	1128414523133167
1126074	1109124	16950	4871	11891888	11053638	1128414536367535
1172558	1156130	16428	3275	8603594	7908284	1128414546359941
1177608	1159306	18302	1540	5450610	4443982	1128414553204921
1177156	1160184	16972	3078	8261348	7519298	1128414562860421
881266	864062	17204	1572	5368220	4211624	1128414569326475
904404	886456	17948	1286	4900324	3661348	1128414575347549
1176722	1159208	17514	4158	10343050	9678226	1128414587083801
1178540	1160388	18152	156	2196610	1676496	1128414590675573
855756	838588	17168	590	2401704	2222106	1128414594152749
1334368	1317606	16762	1788	5666084	5095972	1128414601369333
1173496	1155924	17572	4822	11505098	11001556	1128414614264333
1181628	1162118	19510	271	2377878	1910040	1128414618040439
1176530	1159724	16806	2722	6814346	6813308	1128414626247285
1176616	1158972	17644	3041	7896768	7444228	1128414635537305
1046914	1029806	17108	1519	4916582	4270564	1128414641717563
1179266	1161234	18032	1506	4922814	4376290	1128414648035867
1274682	1158338	116344	4306	10718164	10070612	1128414660245185
1144360	1115864	28496	3273	8371108	7874740	1128414669976809
1174296	1155588	18708	1904	6247540	5166980	1128414677614665
629846	612332	17514	2294	6696868	5402378	1128414685158167
480802	462858	17944	1597	5253450	3860478	1128414691109079
1177724	1159760	17964	2113	6524358	5588336	1128414699027921
1176784	1159574	17210	412	2659690	2186590	1128414703080967
1174590	1157470	17120	138	2176674	1634668	1128414706648733
1173624	1156090	17534	3347	8040974	8052036	1128414716083701
7379626	7376696	2930	16	2339640	7597198	1128414726019663
1176174	1159332	16842	1746	5727420	4853914	1128414733140103
1459166	1441472	17694	4935	11904174	11515090	1128414746719001
1182216	1163528	18688	3464	8734442	8298598	1128414756852001
456654	438772	17882	3745	9561050	8132052	1128414767086333
1174420	1158356	16064	2732	8008970	6822618	1128414776486017
1182838	1164650	18188	1498	4833046	4363002	1128414782718391
1175452	1159570	15882	4146	10482958	9652352	1128414794592915
1178948	1159832	19116	1096	4040494	3555492	1128414800032385
1173814	1156220	17594	1260	4727200	3878834	1128414806149195
369884	272490	97394	4117	10495640	8789412	1128414817231169
1174198	1157148	17050	2011	5946390	5381404	1128414824567461
1191196	1171984	19212	172	2329450	1723272	1128414828308449
1202766	1184430	18336	2268	5720248	5924870	1128414835447943
787938	768962	18976	4094	10241084	9162092	1128414846693011
666276	647944	18332	745	3403760	2343902	1128414850983317
559590	401750	157840	2672	7441158	6089906	1128414859200547
863418	846594	16824	3355	8753816	7757748	1128414869034309
1181868	1165428	16440	1239	4589640	3844818	1128414875022743
694442	677804	16638	4099	10177958	9077930	1128414886111239
1176376	1157842	18534	3278	8526776	7917614	1128414896031093
1189830	1170660	19170	2673	7287048	6720322	1128414904724467
993010	843450	149560	2143	6593934	5465214	1128414912527595
569256	552302	16954	1737	5765592	4228452	1128414919081783
1173322	1156618	16704	1406	4776950	4170798	1128414925247775
1191904	1159450	32454	797	4012396	2970672	1128414930668341
1174874	1158318	16556	643	3629326	2645086	1128414935693291
1178474	1160346	18128	3558	9427508	8478626	1128414946514799
1178042	1159900	18142	4047	10365534	9457546	1128414958278281
426666	408986	17680	882	3691104	2376940	1128414962612863
205178	188822	16356	2473	7089088	5336718	1128414970127317
1179582	1160992	18590	1585	5632664	4538148	1128414977155657
1182820	1164982	17838	2540	7461696	6447704	1128414986016823
1322682	1303756	18926	4264	10739126	10035328	1128414998294609
278712	260556	18156	2738	7596770	5938698	1128415006386589
