# Loop @ Start frequency 900000Hz took 2375.40 cycles
# Interval [2370 ; 2381]
# Q1 : 2352 ; Q3 : 2360
# Loop @ Target frequency 3300000Hz took 708.73 cycles
# Interval [708 ; 710]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
597146	541276	55870	3567	524854160	524090834	1120251276123141
797536	761834	35702	4812	11281232	10900314	1120251288395377
1954826	1920444	34382	907	2775888	4249586	1120251293316649
1567132	1532688	34444	3036	7756330	8139962	1120251302830927
964702	784760	179942	4996	11661462	11431348	1120251315724343
1422350	1386834	35516	2463	6590850	6825954	1120251323927977
1427342	1389106	38236	4156	9997232	10215204	1120251335542809
1681884	1635942	45942	3982	9615866	10121232	1120251347031325
623248	587118	36130	4075	9881552	9261580	1120251357726621
1467958	1434492	33466	3998	9650250	9938790	1120251369035253
1448538	1414552	33986	3427	8569694	8786798	1120251379243673
1152028	1115610	36418	2191	6085040	6046540	1120251386671193
565854	529406	36448	4544	10744494	10129606	1120251398174949
1083038	1048766	34272	3891	9435482	9341288	1120251408884003
1414066	1380480	33586	4101	9858094	10096216	1120251420346961
1403722	1368394	35328	3295	8333742	8476724	1120251430274897
1565936	1531910	34026	2535	6826012	7110492	1120251438856657
1276456	1220688	55768	27	1269978	1806996	1120251441593111
666882	632402	34480	2511	6706974	6166660	1120251449157505
1253558	1220346	33212	4626	10342168	10980340	1120251460944101
704952	670700	34252	4697	11051976	10575828	1120251472891433
1048896	1005840	43056	4859	11376452	11244698	1120251485507333
1216650	1182672	33978	1572	4800370	4836886	1120251491714993
292110	258038	34072	447	2564854	1663006	1120251494762483
1578442	1544574	33868	3556	8766218	9163432	1120251505300717
1514272	1478184	36088	4871	11365302	11754734	1120251518370939
1049408	1015558	33850	3275	7699264	8076980	1120251527309523
1676848	1641810	35038	1540	4222110	5233820	1120251533398913
671328	634528	36800	3078	7375154	7302190	1120251541635293
1130092	1095256	34836	1572	4800356	4749692	1120251547756057
902304	867992	34312	1286	4227984	3950912	1120251553076193
1441632	1406380	35252	4158	9987172	10246610	1120251564695393
1189920	1154360	35560	156	1884728	1977218	1120251567963641
1434026	1396236	37790	590	2836444	3090114	1120251572447769
1267510	1233764	33746	1788	5169816	5320488	1120251579075111
982826	948710	34116	4822	11314036	11120618	1120251591562413
413922	378184	35738	271	2261050	1433212	1120251594427407
923868	889268	34600	2722	7116154	6843256	1120251602657363
726504	677336	49168	3041	7833904	7283014	1120251611411909
1655710	1620230	35480	1519	4713394	5190230	1120251617971133
1120542	1085164	35378	1506	4791698	4731448	1120251624073089
1285892	1249532	36360	4306	10345800	10375700	1120251635895097
910078	875546	34532	3273	8270030	7933096	1120251645265221
1722752	1670076	52676	1904	5475090	6021498	1120251652653819
1416520	1381688	34832	2294	6242026	6480840	1120251660505503
1460356	1427160	33196	1597	4441272	5131360	1120251666597321
871572	834880	36692	2113	5921546	5575878	1120251673580453
301060	265812	35248	412	2478432	1601812	1120251676549977
1436618	1400436	36182	138	1928558	2188298	1120251680105481
866390	684504	181886	3347	8354654	8036864	1120251689517145
1192990	1157830	35160	16	1307678	1711768	1120251692207813
1405184	1371262	33922	1746	5158424	5372574	1120251698961877
1718582	1683152	35430	4935	11416374	12063702	1120251712287197
1076210	1034050	42160	3464	7989094	8480310	1120251721542805
1146760	1112206	34554	3745	8565532	9112298	1120251731445321
1614118	1578736	35382	2732	6762412	7563194	1120251740012559
1410828	1374890	35938	1498	4481692	4883250	1120251746095193
1350572	1315640	34932	4146	9951096	10124332	1120251757586813
1690366	1575526	114840	1096	3859684	4360326	1120251763326669
1192856	1058336	134520	1260	4076396	4212670	1120251768786217
1592718	1557958	34760	4117	9998286	10300322	1120251780574839
860366	823514	36852	2011	11496952	5359326	1120251793122367
824974	773736	51238	172	2029636	1664824	1120251796166949
1652424	1615304	37120	2268	6295328	6663698	1120251804304371
1019286	985334	33952	4094	9456820	9684974	1120251814971157
476610	440676	35934	745	2472242	2444214	1120251818110357
1481524	1447240	34284	2672	7109162	7303800	1120251826891241
1332618	1298268	34350	3355	8450640	8518610	1120251836864273
1366148	1318658	47490	1239	3785272	4320370	1120251842205815
1436822	1402164	34658	4099	9853344	10110110	1120251853686377
1128418	1094506	33912	3278	8228780	8160058	1120251863233841
1734704	1700704	34000	2673	7111356	7576002	1120251872270065
1286442	1253362	33080	2143	5945024	6049646	1120251879691847
1409562	1375886	33676	1737	4521274	5368472	1120251885812927
1186286	1152934	33352	1406	4468092	4474286	1120251891657549
1466154	1431866	34288	797	3297660	3584364	1120251896612049
1347376	1313434	33942	643	2575566	3108612	1120251900724497
1724124	1688512	35612	3558	8331196	9314870	1120251910973245
1485848	1449648	36200	4047	9895316	10064208	1120251922544813
1763070	1646888	116182	882	3007948	4003178	1120251927506013
1407822	1369764	38058	2473	6619078	6829608	1120251935722689
1800050	1764458	35592	1585	4638570	5443596	1120251942350993
1537870	1500910	36960	2540	6257630	7092936	1120251950336631
679718	643498	36220	4264	10151590	9684192	1120251961358393
1572854	1406854	166000	2738	7208220	7538654	1120251970329557
1432516	1387600	44916	2733	6962892	7375000	1120251978915161
1720778	1686760	34018	4271	10011320	10741246	1120251990837281
1377438	1284754	92684	2902	7049096	7656236	1120251999457879
681016	636486	44530	3628	8578068	8424434	1120252008907389
1485902	1449462	36440	3111	7879060	8184142	1120252018462143
808898	775398	33500	266	2200158	1827238	1120252021661821
1236514	1202216	34298	4833	11271174	11376374	1120252034384709
562682	528678	34004	157	1965062	1352882	1120252037102785
