# Loop @ Start frequency 2900000Hz took 732.24 cycles
# Interval [731 ; 733]
# Q1 : 730 ; Q3 : 732
# Loop @ Target frequency 1400000Hz took 1520.57 cycles
# Interval [1519 ; 1523]
# Q1 : 1514 ; Q3 : 1516
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
953574	928470	25104	8567	219130038	218230072	70183788276537
631210	616250	14960	14812	31573108	30425736	70183820789909
1112734	1097342	15392	5907	13381008	13096454	70183835589325
367168	351366	15802	18036	37963046	36612660	70183874231451
201908	169214	32694	14996	31632992	30364560	70183906371925
1185536	1169954	15582	2463	6639496	6283406	70183914503513
1175736	1160970	14766	9156	20341710	19659222	70183936333551
239696	222090	17606	8982	19617370	18375866	70183956497351
1182144	1164774	17370	9075	19761948	19505256	70183977749613
934404	919494	14910	3998	10010526	9104294	70183989003823
895784	880084	15700	8427	18630808	17923230	70184008841023
1191810	1157986	33824	7191	15894224	15748316	70184026244919
1175582	1159106	16476	14544	30716112	30438688	70184058448471
1172446	1156210	16236	8891	19748914	19130846	70184079681137
1171402	1155890	15512	14101	29769260	29549296	70184110937841
921438	895926	25512	3295	7901230	7686682	70184120069825
1172680	1156826	15854	17535	36768236	36416836	70184158320769
1174048	1157522	16526	5027	12014158	11404392	70184171820023
1189106	1158978	30128	12511	26653418	26389492	70184199972873
1050744	1035436	15308	9626	20917344	20478048	70184222252333
1183684	1168144	15540	9697	21344800	20753606	70184245093057
335846	318990	16856	4859	11629408	10228750	70184257369133
1017434	1002098	15336	6572	15137398	14336038	70184273836589
665014	649838	15176	5447	12573220	11736278	70184287386087
952466	927274	25192	3556	8903064	8239194	70184297553457
742014	726184	15830	4871	11372660	10660694	70184309994885
1174060	1158874	15186	8275	18204876	17901438	70184329684789
185232	169642	15590	11540	24923274	23444386	70184355111731
1191370	1160002	31368	18078	37985896	37522000	70184394599565
1071358	1055824	15534	1572	5051928	4392034	70184401033527
0	0	0	0	0	0	0
1284806	1266816	17990	9158	20244752	19775822	70184448566589
444154	428268	15886	156	2310358	933008	70184451631909
235210	204638	30572	5590	12538780	11589850	70184464724899
1172162	1156158	16004	11788	25208838	24923368	70184491417629
1277870	1160760	117110	4822	11420644	11096964	70184504433211
1173806	1157758	16048	271	2044914	1891130	70184507963127
1174578	1158008	16570	2722	6727610	6810388	70184516175851
1186112	1159632	26480	8041	17771404	17443818	70184535445201
655782	640002	15780	16519	34368270	33870290	70184570786613
1185028	1169590	15438	16506	34900796	34372680	70184607183543
809524	789832	19692	19306	40089178	39597236	70184648393739
1175256	1159608	15648	18273	38321252	37896966	70184688201149
726376	709210	17166	16904	35367130	34710478	70184724605971
1174472	1158220	16252	2294	6320796	5936990	70184732412039
901856	886562	15294	11597	24931520	24271200	70184758557185
370084	351434	18650	7113	16256666	14771156	70184775495279
423404	405950	17454	412	2692630	1422400	70184778928591
1146954	1128130	18824	138	1633140	1597784	70184782020113
1172480	1155892	16588	3347	8637242	8042784	70184792141551
1174220	1157802	16418	15016	32129866	31381696	70184825757047
1307244	1164200	143044	6746	15094138	14974632	70184842469921
263236	244804	18432	9935	21549322	20307952	70184864593731
402320	384458	17862	8464	18874624	17505442	70184884182653
821538	802906	18632	18745	39235554	38487514	70184924551577
1176176	1160572	15604	2732	7185950	6816240	70184933226145
1177474	1162432	15042	1498	4686612	4349520	70184939401385
1177810	1160598	17212	4146	10030414	9645144	70184950925643
1175096	1159284	15812	6096	13986298	13543600	70184966398805
1179934	1161898	18036	6260	14003422	13875632	70184981893493
215064	197206	17858	9117	19920724	18625208	70185002340459
1320194	1164268	155926	17011	35796032	35517944	70185039767309
1288052	1163050	125002	15172	32034442	31809334	70185073400899
1177564	1161732	15832	7268	16236890	15889192	70185091134273
795042	777726	17316	14094	29872772	29159650	70185122113517
850248	826906	23342	5745	13225018	12515146	70185136498617
1175362	1157342	18020	17672	37171486	36693892	70185175157413
1179762	1162506	17256	18355	37980944	38065262	70185214629525
919620	902616	17004	16239	34474752	33573316	70185250335109
1175052	1156298	18754	19099	39794106	39549652	70185291614177
1180064	1164764	15300	8278	18285492	17912510	70185311397033
210104	174952	35152	12673	26986888	25731608	70185338908851
1180390	1165162	15228	17143	36303098	35642718	70185376702861
849002	832412	16590	11737	25536976	24498708	70185403399277
1005708	989856	15852	1406	4775414	3993504	70185409495899
692652	676440	16212	15797	33314596	32462920	70185443820609
693782	678294	15488	10643	23048088	22155866	70185467873543
1176418	1159922	16496	8558	18743922	18470350	70185488106013
1173922	1156446	17476	4047	9772956	9443552	70185499363411
1063958	1047780	16178	10882	23698278	23003684	70185524437287
1174082	1156418	17664	12473	26830432	26295206	70185552753151
1174074	1157676	16398	1585	5017410	4518368	70185559255085
790996	775918	15078	12540	26984250	26047082	70185587341783
1214878	1198184	16694	14264	30282228	29917782	70185619149451
1078428	1063316	15112	7738	17103626	16730108	70185637642833
1289674	1161832	127842	12733	27139782	26931796	70185666389845
473842	456974	16868	14271	30490398	29191740	70185697665761
1174998	1159004	15994	12902	27401624	27155452	70185726558727
266732	250538	16194	3628	9241514	7699054	70185736378377
799600	784426	15174	8111	17839340	17197884	70185755329051
1208408	1160346	48062	10266	22408826	21916808	70185779257711
660994	644838	16156	14833	31507266	30501900	70185811736021
1184432	1168464	15968	15157	32162726	31674490	70185845393217
419650	401498	18152	5226	12248340	11047686	70185858376321
1237274	1221590	15684	16531	34748786	34474190	70185894673653
1175674	1159966	15708	13004	27674206	27359762	70185923833829
817772	800954	16818	3731	9243408	8456110	70185934205853
1179744	1157932	21812	4131	10240022	9618418	70185945937731
1075534	1058670	16864	3481	8247054	8212534	70185955571441
1176546	1159644	16902	10587	22783720	22526362	70185979848245
1202852	1161586	41266	4252	10429918	9882960	70185991792481
1179936	1162684	17252	3693	9029832	8745208	70186002311471
1172414	1156090	16324	8638	18968728	18623618	70186022763805
1204794	1164344	40450	2737	6899708	6855468	70186031180087
1173368	1156682	16686	16854	35399258	35057902	70186068064365
853608	838450	15158	5262	12134678	11552652	70186081362523
498848	483150	15698	7312	16563412	15297730	70186098735605
1179334	1162202	17132	5533	12754152	12420668	70186112979989
1179652	1163360	16292	13593	28708526	28539730	70186143178081
1186990	1169874	17116	99	1905942	1560540	70186146581371
1040998	1024726	16272	14288	29609258	29793074	70186177543169
