# Loop @ Start frequency 1500000Hz took 1417.69 cycles
# Interval [1416 ; 1419]
# Q1 : 1412 ; Q3 : 1416
# Loop @ Target frequency 3500000Hz took 708.93 cycles
# Interval [707 ; 710]
# Q1 : 706 ; Q3 : 708
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1480146	1438202	41944	3567	351281654	351805596	1122015189894593
1586076	1559070	27006	4812	10903554	11530336	1122015202596427
1681442	1654252	27190	907	3157226	3807354	1122015207625773
1649724	1622744	26980	3036	7575598	8033426	1122015217041907
1432108	1404450	27658	4996	11548018	11737894	1122015230212215
1571736	1546316	25420	2463	6413142	6810408	1122015238387775
1407258	1381066	26192	4156	9807570	10031608	1122015249793209
696934	644828	52106	3982	9336338	8978682	1122015260016843
1642402	1616394	26008	4075	9642904	10104230	1122015271492209
1674858	1650710	24148	3998	9151216	9983934	1122015282508585
1399854	1373902	25952	3427	8342634	8565086	1122015292441493
1530616	1506160	24456	2191	5881874	6224150	1122015300044183
1011464	986958	24506	4544	10579122	10411474	1122015311824989
1690546	1665400	25146	3891	9273954	9789422	1122015322979933
1004846	979934	24912	4101	9013648	9518466	1122015333188147
792296	765006	27290	3295	8078748	7694208	1122015342253549
1434266	1406776	27490	2535	6559402	6816088	1122015350437477
1185322	1161742	23580	27	1459268	1552266	1122015353272493
1506612	1480708	25904	2511	6515464	6840012	1122015361487705
1426838	1399452	27386	4626	10742828	10989286	1122015373847873
1401370	1377080	24290	4697	10818650	11114992	1122015386258317
896568	862326	34242	4859	10794400	10931342	1122015398139381
1413006	1387072	25934	1572	4631418	4868560	1122015404373781
936698	910928	25770	447	1758494	2147988	1122015407259489
631896	607606	24290	3556	8599876	8056856	1122015416684617
1266582	1239010	27572	4871	10838004	11319246	1122015428979205
889338	864272	25066	3275	8084696	7751398	1122015438143857
1540672	1516034	24638	1540	4572376	4932944	1122015444447173
1008934	983934	25000	3078	7645110	7477342	1122015453291369
560312	534230	26082	1572	4633994	4017208	1122015458678707
1519852	1493462	26390	1286	3701786	4404408	1122015464090227
1639178	1610020	29158	4158	9625592	10273028	1122015475545415
610930	586294	24636	156	1314726	1233938	1122015477661133
1620192	1595862	24330	590	2682804	3118000	1122015482154357
1470498	1435970	34528	1788	4981862	5358180	1122015488796639
1717950	1692018	25932	4822	10935106	11672810	1122015501639969
1118996	1094198	24798	271	1521952	1973698	1122015504471025
1582254	1557570	24684	2722	6944798	7338386	1122015513188197
1407022	1382586	24436	3041	7449732	7799344	1122015522238869
1471190	1445318	25872	1519	4474976	4821042	1122015528375021
1434930	1409706	25224	1506	4458530	4760192	1122015534458709
1420194	1391830	28364	4306	9989150	10345150	1122015546057875
1052730	1028148	24582	3273	7861630	7916350	1122015555162389
1472744	1447778	24966	1904	4927690	5591360	1122015561756325
1556782	1531528	25254	2294	6081102	6463054	1122015569584267
1439708	1415012	24696	1597	4157066	4945548	1122015575371225
1723876	1698820	25056	2113	5556136	6260578	1122015582841313
1669706	1638550	31156	412	2277638	2806170	1122015586979105
1193348	1161698	31650	138	1389970	1782298	1122015589752743
6924028	6919126	4902	3347	8197758	13935548	1122015605065687
1185928	1161520	24408	16	877208	1529676	1122015607319197
1401462	1376884	24578	1746	4759958	5206000	1122015613674641
1224410	1198402	26008	4935	10952386	11406810	1122015626041541
1303510	1271248	32262	3464	8415382	8544306	1122015635950509
1536332	1511970	24362	3745	8990264	9349846	1122015646667257
1542036	1517748	24288	2732	6515268	7319658	1122015654914905
1553892	1528314	25578	1498	4419940	4862876	1122015661078737
1582346	1557174	25172	4146	9651472	10186548	1122015672503049
682464	658056	24408	1096	3185486	3187134	1122015676561195
1576296	1551588	24708	1260	3601496	4409102	1122015681929017
840802	814160	26642	4117	9239098	9386758	1122015692199399
1398292	1374428	23864	2011	5508716	5732416	1122015699296737
607714	583548	24166	172	1848562	1272280	1122015701946429
1401128	1374448	26680	2268	6033372	6257092	1122015709571573
1656146	1588200	67946	4094	9595196	10156730	1122015721012509
729320	700220	29100	745	2851682	2530788	1122015724783689
1514242	1479378	34864	2672	6518318	7170470	1122015733006493
1560396	1536090	24306	3355	8181598	8582758	1122015742938617
1741372	1715868	25504	1239	3413312	4531884	1122015748283529
1609912	1583318	26594	4099	9606312	10118214	1122015759689993
1399880	1375774	24106	3278	7533968	8267296	1122015768813917
1019684	995512	24172	2673	6699996	6677942	1122015776723605
1296230	1272608	23622	2143	5784778	5894218	1122015783994089
1468412	1444252	24160	1737	4963736	5254610	1122015790616253
510946	486136	24810	1406	4301310	3633934	1122015795618773
1716482	1654242	62240	797	3080598	3622912	1122015800606261
1560442	1536066	24376	643	2775218	3159588	1122015805132177
1330610	1305402	25208	3558	8413552	8758594	1122015815066245
1401780	1376662	25118	4047	9580880	9808698	1122015826239339
775096	679628	95468	882	3102150	2851140	1122015830306647
1754150	1729936	24214	2473	6269056	7012438	1122015838519643
