# Loop @ Start frequency 900000Hz took 2377.05 cycles
# Interval [2373 ; 2381]
# Q1 : 2352 ; Q3 : 2360
# Loop @ Target frequency 2600000Hz took 819.56 cycles
# Interval [815 ; 824]
# Q1 : 814 ; Q3 : 816
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1510758	1457452	53306	8567	528954854	529912114	15266341043239
2173318	2137550	35768	14812	31273064	32291328	15266374705613
1738156	1702378	35778	5907	12532824	14023830	15266389190379
1178452	1140684	37768	18036	37039592	37721434	15266427618257
1589062	1549432	39630	14996	31633454	32050302	15266461048597
1480244	1444346	35898	2463	6054744	6876950	15266468793787
1411978	1369684	42294	9156	19981986	20204584	15266490397339
1437444	1396644	40800	8982	19339890	19871266	15266511396667
534076	497256	36820	9075	19758830	19153384	15266531899051
1566472	1494214	72258	3998	9648730	10035300	15266543321499
2011234	1977176	34058	8427	18503750	19335794	15266564045977
676792	638908	37884	7191	15243196	15528198	15266580175353
1640254	1485564	154690	14544	30805468	31199258	15266612830699
1065670	1006310	59360	8891	19452564	19330896	15266633557911
810928	776358	34570	14101	29850910	29482696	15266664428901
1121226	1084830	36396	3295	8236036	8181604	15266673999111
1539888	1504028	35860	17535	36715196	37080040	15266712463463
1927178	1859606	67572	5027	11721302	12453796	15266726324633
1518904	1375144	143760	12511	26678350	27011012	15266754734127
1679726	1643980	35746	9626	20695650	21401378	15266777318873
1493054	1459058	33996	9697	21047574	21357174	15266800067975
718372	684006	34366	4859	11383592	10908464	15266812377247
1452024	1417714	34310	6572	14403218	15064962	15266828448749
1249960	1215832	34128	5447	12561342	12614882	15266842472495
1574460	1540424	34036	3556	8766376	9157046	15266853026887
966450	931446	35004	4871	11233884	11190192	15266865436793
1447350	1410070	37280	8275	17998386	18468162	15266885091577
968790	932728	36062	11540	24670806	24532186	15266910940791
1450914	1416140	34774	18078	37842224	38101302	15266950446635
1745986	1511638	234348	1572	4267886	5361224	15266956675599
1024860	990038	34822	11286	24243106	24084708	15266982150265
811342	777266	34076	9158	20025788	19598800	15267003196583
504672	469258	35414	156	1962710	1289038	15267005875953
1605894	1570828	35066	5590	12823242	13255988	15267020517095
1948746	1914434	34312	11788	24990558	25998744	15267047665719
476412	437158	39254	4822	10514998	10605288	15267058869213
0	0	0	0	0	0	0
1489002	1450268	38734	2722	7103524	7402122	15267070915803
1003854	968664	35190	8041	17700892	17567814	15267089830389
952390	918212	34178	16519	34684572	34458956	15267125676635
2068966	1995618	73348	16506	34661840	35550708	15267162616953
1571094	1536186	34908	19306	39499000	40659894	15267203896747
2138460	2101926	36534	18273	38195574	39157412	15267244437847
1856558	1823638	32920	16904	35457404	36135336	15267281969661
1560192	1515994	44198	2294	6019924	6619952	15267289759247
2014436	1978822	35614	11597	24854392	25680036	15267316835237
1730436	1694152	36284	7113	15357710	16428526	15267334133139
1890500	1855922	34578	412	2037874	3184776	15267338271083
1201830	1163936	37894	138	1204510	1948714	15267340886497
1442696	1380132	62564	3347	8258848	8614994	15267350797177
1555650	1519100	36550	15016	31841932	32214290	15267384403927
866818	830768	36050	6746	15028128	14825778	15267400512933
1973476	1935026	38450	9935	21515848	22311338	15267424209471
1443278	1408344	34934	8464	17860260	18840878	15267443723119
1519520	1480320	39200	18745	38962362	39477706	15267484415041
1621382	1585636	35746	2732	6885760	7555088	15267493132823
760424	726394	34030	1498	4127128	4228402	15267498229807
1280654	1245036	35618	4146	9948186	10044650	15267509667877
1416464	1379994	36470	6096	13853800	14077238	15267525147639
976958	941850	35108	6260	14067994	13983330	15267540401993
1705510	1670400	35110	9117	19954170	20409438	15267562274333
1408920	1373996	34924	17011	35544848	35900498	15267599437521
1568812	1533144	35668	15172	31995302	32384304	15267633211087
1208218	1172760	35458	7268	16083204	16223330	15267650712335
1303408	1267648	35760	14094	29955750	29984376	15267682181271
895158	859460	35698	5745	12745064	12856998	15267696030901
1428792	1393654	35138	17672	36995114	37243452	15267734664307
1698756	1658290	40466	18355	38385138	38900188	15267774957833
1622872	1589604	33268	16239	34137446	34581644	15267810927707
1471160	1436266	34894	19099	39555230	40139332	15267852163747
2066110	2031968	34142	8278	18218954	19091506	15267872658533
1634556	1599556	35000	12673	26312544	27451356	15267900814699
871510	836570	34940	17143	35760142	35628030	15267937653333
2075608	2041394	34214	11737	25119520	26019034	15267965057301
0	0	0	0	0	0	0
1468532	1413154	55378	15797	32896270	33533762	15268004933857
1408248	1371798	36450	10643	22951434	23179648	15268029503351
1431280	1373588	57692	8558	18777792	19017562	15268049922215
745514	711624	33890	4047	9681654	9309526	15268060558447
894156	859076	35080	10882	23432450	23127204	15268085094819
1087650	1052010	35640	12473	26609666	26516810	15268113002077
730648	696700	33948	1585	4839202	4393780	15268118781123
3199884	3164506	35378	12540	32257620	28750956	15268154448081
1736900	1701336	35564	14264	30044632	30736388	15268186444763
1515598	1481558	34040	7738	16306740	17462420	15268204557353
1544070	1509412	34658	12733	26915052	27481812	15268233223613
1692506	1658588	33918	14271	29756278	30716302	15268264881787
1458636	1425118	33518	12902	27471996	27743988	15268294021611
1605492	1461440	144052	3628	8864474	9332520	15268304698387
1769800	1735820	33980	8111	17710916	18461254	15268324388615
2129480	2092160	37320	10266	21559368	23132658	15268348294121
1592598	1547780	44818	14833	30641008	31729130	15268380740993
760006	725318	34688	15157	31985618	31552624	15268413696021
1813422	1776542	36880	5226	11998186	12736600	15268427717423
751844	717470	34374	16531	34720676	34285520	15268463399525
1409920	1376242	33678	13004	27652800	27885282	15268492671397
950180	915972	34208	3731	8722890	8882480	15268502553515
1356832	1322852	33980	4131	9917502	10088872	15268514034167
2016786	1982836	33950	3481	8611592	9448310	15268524871911
1103958	1069780	34178	10587	21863290	22748080	15268548048923
1128664	998904	129760	4252	10157214	10103322	15268559543545
2207868	2172410	35458	3693	8563740	10069970	15268570524713
1073390	1036564	36826	8638	19134454	18841766	15268590942067
1820250	1785782	34468	2737	7134130	7776778	15268600104873
1971218	1935586	35632	16854	34556162	36148648	15268636841573
1533030	1497530	35500	5262	12207302	12548158	15268650789225
