# Loop @ Start frequency 3500000Hz took 709.16 cycles
# Interval [707 ; 712]
# Q1 : 706 ; Q3 : 708
# Loop @ Target frequency 1000000Hz took 2154.10 cycles
# Interval [2131 ; 2177]
# Q1 : 2120 ; Q3 : 2124
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
675358	542946	132412	3567	1705974130	220334822	1127283613994261
1076020	1058216	17804	4812	11047620	10884972	1127283626550849
1182194	1164278	17916	907	3501994	3181492	1127283631664961
1183672	1166272	17400	3036	7276956	7440148	1127283640556389
294276	270764	23512	4996	11354828	10471380	1127283652634901
1183368	1163166	20202	2463	6871112	6294828	1127283661117921
0	0	0	0	0	0	0
540606	522172	18434	3982	9659566	8691102	1127283682758965
1178646	1161316	17330	4075	9961394	9514324	1127283694328953
1177220	1161026	16194	3998	9449158	9358934	1127283705387285
1179928	1163944	15984	3427	8655860	8206690	1127283715641937
703866	688398	15468	2191	6039698	5258914	1127283722803817
247834	228544	19290	4544	10996950	9509668	1127283734465697
1175718	1160868	14850	3891	9572886	9130628	1127283745631485
1079938	1064546	15392	4101	9921550	9454764	1127283757049613
1193746	1176660	17086	3295	8023182	7957060	1127283766697373
1313476	1176678	136798	2535	6444240	6557220	1127283774873029
1181550	1164614	16936	27	1721006	1408884	1127283778193093
0	0	0	0	0	0	0
448786	433168	15618	4626	10902122	9874234	1127283796636149
688644	671962	16682	4697	11215228	10255504	1127283808958081
460736	443980	16756	4859	11457404	10364236	1127283821326053
1180848	1164358	16490	1572	4456344	4509644	1127283827400101
928454	911402	17052	447	2347390	2007782	1127283831105705
1171054	1132540	38514	3556	8941506	8471738	1127283841668233
1182104	1166148	15956	4871	11693604	11108492	1127283854973041
1314738	1160966	153772	3275	8214606	8036544	1127283864937601
1223740	1171648	52092	1540	4274344	4476994	1127283870860537
1181658	1166488	15170	3078	8059482	7510456	1127283880520401
1185680	1169892	15788	1572	4749624	4503252	1127283886874381
1126456	1111336	15120	1286	4059172	3871616	1127283892477093
1194134	1177584	16550	4158	9961962	9682570	1127283904050709
1162256	1137632	24624	156	1875628	1646408	1127283907506825
288576	272690	15886	590	2557092	1658742	1127283910769113
1177544	1161472	16072	1788	4567836	4925290	1127283916932021
645764	630156	15608	4822	11449888	10463512	1127283929452169
807744	655860	151884	271	2256134	1523124	1127283932934081
884900	866660	18240	2722	6579876	6513214	1127283940841309
741060	722532	18528	3041	7992260	7009228	1127283950003401
1184724	1163900	20824	1519	4588996	4407464	1127283956207025
629110	611844	17266	1506	4505526	3825840	1127283961771333
227490	210556	16934	4306	10273526	9024924	1127283972701621
1180472	1163138	17334	3273	8141788	7911640	1127283982452537
1180918	1164034	16884	1904	5168338	5174526	1127283989230937
387058	371066	15992	2294	6065274	5161144	1127283996122917
1087816	1065198	22618	1597	4775972	4453338	1127284002405621
311570	277284	34286	2113	5660082	4710364	1127284008793333
761264	745784	15480	412	2464084	1758228	1127284012435001
1204652	1187788	16864	138	1240136	1652956	1127284015296345
939238	921534	17704	3347	7985552	7805246	1127284024652983
591106	573926	17180	16	1967894	807580	1127284027640845
1105596	1088362	17234	1746	4636600	4783372	1127284033813297
1423088	1389310	33778	4935	11676288	11478762	1127284047342693
1174544	1159446	15098	3464	8870872	8287268	1127284057817941
1180182	1163166	17016	3745	8848974	8843050	1127284068265501
1196026	1177332	18694	2732	7355378	6832326	1127284077233265
812252	797474	14778	1498	4541316	3981560	1127284083013453
667596	652764	14832	4146	9976676	9132192	1127284094084697
0	0	0	0	0	0	0
263668	247578	16090	1260	4558468	2956238	1127284103944729
752210	725882	26328	4117	9513670	9159194	1127284114629181
394146	377040	17106	2011	5882214	4589638	1127284121323041
250712	234956	15756	172	2150976	765970	1127284124149589
1241866	1170304	71562	2268	5902394	5950140	1127284131710705
0	0	0	0	0	0	0
1187236	1168978	18258	745	3452750	2850054	1127284147861943
1177792	1161868	15924	2672	7213424	6693800	1127284156670449
925180	908184	16996	3355	8479240	7808254	1127284166493745
1183466	1166254	17212	1239	4055954	3835664	1127284172149993
