# Loop @ Start frequency 3800000Hz took 708.49 cycles
# Interval [707 ; 710]
# Q1 : 706 ; Q3 : 708
# Loop @ Target frequency 1400000Hz took 1521.01 cycles
# Interval [1518 ; 1524]
# Q1 : 1514 ; Q3 : 1516
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1200058	1168356	31702	3567	1823327460	221172814	1128280122951571
863708	845488	18220	4812	11061224	10673424	1128280135207437
809694	792296	17398	907	3401260	2808504	1128280139747385
1185686	1161732	23954	3036	7665524	7446022	1128280148926839
1183292	1164436	18856	4996	11893562	11361288	1128280162330833
269772	252466	17306	2463	6687262	5380140	1128280169615237
633246	616338	16908	4156	9927510	9129866	1128280180508523
797484	782738	14746	3982	9807626	8934234	1128280191428683
1272840	1162674	110166	4075	10029804	9594988	1128280203051937
580466	564808	15658	3998	9781632	8749382	1128280213729469
759920	745056	14864	3427	8356080	7787788	1128280223164857
1178798	1162002	16796	2191	6272052	5733332	1128280230931703
691632	675570	16062	4544	11098510	9952298	1128280243036439
1181012	1162184	18828	3891	9605358	9135736	1128280254137709
476406	402448	73958	4101	10015960	8852590	1128280264945023
778038	763136	14902	3295	8201116	7540296	1128280274238605
353954	338650	15304	2535	6887004	5596678	1128280281794451
1181558	1165614	15944	27	1743684	1412102	1128280285034039
1324524	1307432	17092	2511	6232142	6518640	1128280292906949
1199298	1180240	19058	4626	10987862	10624940	1128280305409633
1177222	1161744	15478	4697	11106206	10742952	1128280318007441
1176312	1159966	16346	4859	11431806	11066796	1128280330930445
1177226	1161778	15448	1572	4759660	4494524	1128280337181287
1190580	1174412	16168	447	2844420	2257722	1128280341530637
1087428	1069038	18390	3556	8908014	8372700	1128280351849493
323954	307138	16816	4871	11687722	10250944	1128280364187959
642660	626228	16432	3275	8527030	7377830	1128280373684561
1174844	1158046	16798	1540	4695906	4440452	1128280379888721
1176606	1160168	16438	3078	7751880	7520646	1128280389144407
655932	639086	16846	1572	4993736	3972900	1128280395121577
1038356	947024	91332	1286	4611332	3784416	1128280401085953
1174790	1158318	16472	4158	9826770	9662634	1128280412402291
265876	250610	15266	156	2099794	750148	1128280415081361
1176620	1160238	16382	590	2540242	2530148	1128280419114091
1203462	1186416	17046	1788	5583084	4952902	1128280426214873
1186622	1169012	17610	4822	11131478	11003484	1128280438847911
1179398	1163482	15916	271	2448048	1895430	1128280442788679
1184032	1166876	17156	2722	6508392	6801760	1128280450795249
777320	760644	16676	3041	7674904	7031758	1128280459562449
719036	703620	15416	1519	4954800	3933428	1128280465556153
1428006	1404720	23286	1506	4673372	4613898	1128280471979041
492426	476900	15526	4306	10401820	9277816	1128280483187377
198848	182986	15862	3273	8247812	6917184	1128280491947753
564522	450372	114150	1904	5333600	4548394	1128280498161351
1175758	1160046	15712	2294	6194460	5936880	1128280505846539
624674	607244	17430	1597	4985622	3992388	1128280511771525
803666	785642	18024	2113	5604240	5214560	1128280518506491
0	0	0	0	0	0	0
1076430	1058478	17952	138	2060672	1536528	1128280525543183
1179934	1161504	18430	3347	8064568	8058258	1128280535118633
716712	694358	22354	16	1891768	933680	1128280538053361
1229800	1169544	60256	1746	4865122	4909874	1128280544476411
1269860	1254900	14960	4935	11876766	11324188	1128280557950245
855840	840506	15334	3464	8624242	7957778	1128280567744173
282790	266688	16102	3745	9268000	7948882	1128280577609031
1183568	1168644	14924	2732	7023724	6819256	1128280586135765
1357906	1342300	15606	1498	4308354	4530588	1128280592116045
790112	775274	14838	4146	10115184	9254974	1128280603336167
1175098	1158322	16776	1096	3954766	3539814	1128280608781083
822524	805542	16982	1260	4118010	3515444	1128280614036485
931878	916510	15368	4117	9992798	9337596	1128280625275743
632442	607372	25070	2011	5623922	4827634	1128280631846273
1198322	1183608	14714	172	2071218	1718248	1128280635430137
464556	449212	15344	2268	5894570	5190028	1128280642108317
1187898	1171254	16644	4094	9619842	9551720	1128280653229551
1185550	1167972	17578	745	3278966	2849482	1128280658009201
1193016	1175614	17402	2672	6890810	6712602	1128280666406579
1174774	1159962	14812	3355	8489916	8056714	1128280676386273
1129112	1113846	15266	1239	4150224	3779388	1128280681980567
586926	571620	15306	4099	10050120	8957894	1128280692932283
1196922	1173214	23708	3278	8525414	7925902	1128280702968313
1174866	1158010	16856	2673	7114414	6706684	1128280711584197
0	0	0	0	0	0	0
771088	753022	18066	1737	5290714	4428982	1128280725352299
978408	961310	17098	1406	4791314	3974590	1128280731449591
273602	253600	20002	797	3004078	2052946	1128280735060771
229310	211766	17544	643	3201978	1700990	1128280738818439
1121606	1103994	17612	3558	8216218	8423380	1128280748482657
1175150	1159962	15188	4047	9615468	9454182	1128280759600023
475826	459768	16058	882	3306196	2412768	1128280763704641
1175408	1158354	17054	2473	6501122	6295332	1128280771702183
