metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",52,0,1.28754,0.13511
"perf-freq",265,26432,0.995084,0.000417807
"perf-ipc",266,26533,2.58614,0.00205787
"sysfs-powercap-rapl",265,26433,271.105,1.00578
"sysfs-powercap-rapl/package-0",265,26433,142.64,0.81028
"sysfs-powercap-rapl/package-0-dram",265,26433,12.0737,0.0778752
"sysfs-powercap-rapl/package-1",265,26433,105.115,0.52296
"sysfs-powercap-rapl/package-1-dram",265,26433,11.2758,0.0633507
