# Loop @ Start frequency 1800000Hz took 1765.24 cycles
# Interval [1763 ; 1767]
# Q1 : 1760 ; Q3 : 1764
# Loop @ Target frequency 1600000Hz took 1986.70 cycles
# Interval [1984 ; 1989]
# Q1 : 1980 ; Q3 : 1984
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1652158	1624688	27470	3567	553639258	554295392	12757669506716952
159784	126688	33096	4812	15916664	15005502	12757669523286472
657838	644112	13726	907	4765900	3816358	12757669529195742
351912	338138	13774	3036	11086510	9884652	12757669541118506
255628	242084	13544	4996	17001220	15652472	12757669558856862
1364388	1350914	13474	2463	8915806	9180748	12757669569638498
1555056	1541342	13714	4156	14124246	14437600	12757669585798970
1329536	1315886	13650	3982	13596886	13692242	12757669601208256
1132558	1119064	13494	4075	14276110	13775612	12757669617094962
1022636	1009028	13608	3998	13777624	13431328	12757669632377236
340036	326560	13476	3427	11957886	11039120	12757669645156530
1105448	1091948	13500	2191	8198170	8105474	12757669654942432
236328	222718	13610	4544	15166324	14280178	12757669670827358
1386684	1373154	13530	3891	13363630	13475188	12757669686062108
1652100	1638436	13664	4101	14325724	14370042	12757669702522010
1511844	1498514	13330	3295	11370670	11817088	12757669715912468
486366	472988	13378	2535	9467626	8517826	12757669726346606
1358328	1345108	13220	27	1752094	1884958	12757669729957088
760952	747328	13624	2511	9073090	8717306	12757669740274666
188018	174264	13754	4626	15878290	14474894	12757669756820932
1652252	1638398	13854	4697	15660046	16154532	12757669774614202
1660168	1646672	13496	4859	16109398	16644754	12757669792860552
164210	150826	13384	1572	6322734	5316804	12757669799831434
1592000	1578654	13346	447	2991504	3374426	12757669804898584
167078	153578	13500	3556	12255782	11255356	12757669817803586
160636	147200	13436	4871	16227370	15183976	12757669834670850
1422296	1408772	13524	3275	11421462	11668446	12757669847993686
524634	511374	13260	1540	6348358	5575048	12757669855347368
1165026	1151322	13704	3078	10902400	10821250	12757669867893320
228542	214946	13596	1572	6310150	5376636	12757669874911876
1082492	1069126	13366	1286	5600320	5373422	12757669882077736
953126	939668	13458	4158	14164996	13841768	12757669897699846
797896	784666	13230	156	2043554	1709136	12757669901025346
1452542	1439338	13204	590	3316246	3665382	12757669906276972
1476902	1463688	13214	1788	6961090	7272216	12757669915196146
521424	507608	13816	4822	16211094	15397950	12757669932410318
939182	925746	13436	271	2578150	2183408	12757669936395676
597322	583808	13514	2722	9778066	9180844	12757669947238152
1039538	1025888	13650	3041	10727938	10576782	12757669959472192
517018	504064	12954	1519	6166060	5495518	12757669966626372
689790	676352	13438	1506	6190846	5631162	12757669973976050
1417966	1404402	13564	4306	14520310	14739196	12757669990383720
439500	425960	13540	3273	11446336	10668542	12757670002741460
1022558	1008684	13874	1904	7276690	7155888	12757670011510012
1322364	1308770	13594	2294	8524716	8622686	12757670021826934
396976	383286	13690	1597	6532326	5611766	12757670029224780
1233538	1220172	13366	2113	8023840	7994104	12757670038950132
153486	140422	13064	412	2810368	1821486	12757670042383280
927474	914274	13200	138	2381368	1775220	12757670046162128
1317560	1303920	13640	3347	11832460	11768516	12757670059780624
1318264	1305250	13014	16	1644596	1801040	12757670063209924
1156674	1143404	13270	1746	7199830	6819000	12757670072034188
559780	546150	13630	4935	16805022	15765226	12757670089867290
449968	436382	13586	3464	11948218	11251378	12757670102734482
427056	413482	13574	3745	12973444	12070128	12757670116604576
1502814	1489198	13616	2732	9932728	10112160	12757670128508498
852828	839150	13678	1498	6170502	5769720	12757670135998988
454520	441096	13424	4146	14179120	13295814	12757670151103804
364064	350826	13238	1096	5147146	4078790	12757670157082804
1648284	1634718	13566	1260	5459800	5854984	12757670164658018
757764	744334	13430	4117	13942948	13513498	12757670179830158
754026	740520	13506	2011	7679228	7225612	12757670188733190
728420	715224	13196	172	2096110	1678074	12757670192026744
1663106	1649592	13514	2268	8828116	8885646	12757670202987466
1386800	1373346	13454	4094	13932506	14071242	12757670218779800
1089388	1075898	13490	745	3819906	3753954	12757670224156898
612308	598794	13514	2672	9758426	9045088	12757670234995928
907842	894286	13556	3355	12064120	11381958	12757670248436066
946716	933160	13556	1239	5242206	5087120	12757670255095160
697366	683870	13496	4099	14306380	13398382	12757670270570280
505806	492242	13564	3278	11449096	10750308	12757670282993666
716812	703308	13504	2673	9642136	9151682	12757670293820322
653424	639074	14350	2143	7990468	7501228	12757670302933118
1145668	1132462	13206	1737	6780580	6780304	12757670311329432
1245868	1232272	13596	1406	6021298	5906854	12757670319064452
1087626	1074396	13230	797	4464036	3909222	12757670325086480
1612806	1599610	13196	643	3602350	3971472	12757670330792300
1065788	1052348	13440	3558	12390730	12148034	12757670344718752
605016	591540	13476	4047	13697526	13148772	12757670359491620
904052	890526	13526	882	4439998	3979832	12757670365306576
1155644	1142324	13320	2473	8977032	8990726	12757670375907424
390716	377488	13228	1585	6513154	5569718	12757670383280176
815064	801698	13366	2540	9361900	8873074	12757670393925098
1194242	1180822	13420	4264	14857468	14392176	12757670410444786
480710	467464	13246	2738	9852430	9109466	12757670421244744
1283182	1269936	13246	2733	9785270	9897278	12757670432779756
471856	458390	13466	4271	14640760	13688272	12757670448384180
1660296	1646812	13484	2902	10314190	10776672	12757670460825710
419320	405622	13698	3628	12474586	11710256	12757670474193000
757488	743774	13714	3111	11365348	10504288	12757670486783948
539472	526248	13224	266	2372980	1769776	12757670490166256
205356	191810	13546	4833	16134958	15103452	12757670506975250
803664	790480	13184	157	2085966	1706184	12757670510333108
491968	478752	13216	226	2713270	1602814	12757670514004902
190196	176856	13340	1531	6283366	5209598	12757670520948826
1162640	1149172	13468	3004	10562162	10587262	12757670533144440
875182	861602	13580	3731	12824836	12476148	12757670547315492
1648206	1634700	13506	4131	14230704	14445386	12757670563666354
785018	771148	13870	3481	11934850	11635454	12757670576860762
948714	935590	13124	587	3517750	3141540	12757670581795088
1666742	1653072	13670	4252	14761918	14825852	12757670598692446
1080672	1067142	13530	3693	12755526	12599858	12757670613001856
769962	756598	13364	3638	12437876	12093122	12757670626679802
1667722	1654252	13470	2737	9773516	10293704	12757670638588372
1450104	1436758	13346	1854	7242970	7433430	12757670647753298
513560	500134	13426	262	2365750	1731416	12757670651099584
1553442	1540334	13108	2312	8928186	8908144	12757670662048792
