# Loop @ Start frequency 2900000Hz took 1095.54 cycles
# Interval [1094 ; 1098]
# Q1 : 1094 ; Q3 : 1094
# Loop @ Target frequency 1300000Hz took 2445.68 cycles
# Interval [2443 ; 2449]
# Q1 : 2436 ; Q3 : 2442
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1034402	1016630	17772	3567	376788192	376034356	12756300091943488
1529102	1520136	8966	4812	15725620	16215562	12756300109760922
1160602	1151818	8784	907	4060552	4157464	12756300115518872
1332020	1323142	8878	3036	10644880	10701292	12756300128033022
736124	727274	8850	4996	16746306	15972556	12756300146083006
594066	585272	8794	2463	9267128	8248288	12756300156481888
801194	792254	8940	4156	14089884	13521406	12756300171910990
207266	198354	8912	3982	13301804	12407642	12756300185955268
607998	599184	8814	4075	13887544	13086886	12756300200988328
439054	430220	8834	3998	13879796	12688484	12756300215843772
1315074	1306312	8762	3427	11735846	11853638	12756300229430706
567808	559020	8788	2191	8121630	7407122	12756300238652800
1153426	1144670	8756	4544	15009670	15034406	12756300255349168
187516	178648	8868	3891	12944172	12116040	12756300269012608
671656	662962	8694	4101	13646170	13228664	12756300283865652
1339110	1330400	8710	3295	11196952	11484456	12756300296959660
704474	695896	8578	2535	9135522	8574042	12756300307335960
1611752	1603020	8732	27	1501024	1975586	12756300310984674
788390	779752	8638	2511	8838030	8584752	12756300321151306
1093822	1085116	8706	4626	15261984	15220946	12756300338043378
1238622	1229876	8746	4697	15883330	15580714	12756300355702652
1540336	1531450	8886	4859	15761762	16366484	12756300373719378
689138	680338	8800	1572	6097800	5677438	12756300381044778
686020	677402	8618	447	3034644	2305218	12756300385300606
233788	224948	8840	3556	12021102	11158496	12756300398091974
994196	985246	8950	4871	16458232	15856416	12756300416079546
1001268	992446	8822	3275	11693518	11086326	12756300429309258
767982	759366	8616	1540	6178554	5660744	12756300436791678
796550	787534	9016	3078	10572734	10291216	12756300448693098
223264	214504	8760	1572	6164152	5210204	12756300455617062
1669918	1661074	8844	1286	5158210	5802392	12756300462980726
841980	833212	8768	4158	13845770	13570432	12756300478206656
1570326	1561808	8518	156	1911946	2320154	12756300482224172
1589308	1580804	8504	590	3651616	3637228	12756300488004580
1113456	1104614	8842	1788	7242144	6747606	12756300496896558
1008766	999842	8924	4822	15814042	15726684	12756300514258466
489874	481238	8636	271	2250322	1585504	12756300517540542
890992	882100	8892	2722	9483448	9323180	12756300528455706
1678278	1669394	8884	3041	10508272	11067270	12756300541181704
1199158	1190246	8912	1519	6096920	6032852	12756300549022878
731116	722228	8888	1506	5912356	5526126	12756300556207692
1098346	1089510	8836	4306	14361366	14271680	12756300572206856
1669274	1660404	8870	3273	11584894	11752722	12756300586000386
1283678	1274868	8810	1904	7269944	7268740	12756300595099300
983936	975228	8708	2294	8411182	8135224	12756300605059320
923602	914842	8760	1597	6627346	6004554	12756300613151644
834198	825284	8914	2113	7769892	7443860	12756300622295306
1622982	1614290	8692	412	2722716	3141776	12756300627181352
950938	942254	8684	138	1754020	1652310	12756300630429992
1375772	1366912	8860	3347	11520804	11679340	12756300643868022
1468464	1459772	8692	16	1949198	1801816	12756300647826582
234492	225846	8646	1746	6591950	5744834	12756300655195136
1662506	1653674	8832	4935	16153616	16719692	12756300673551040
319400	310582	8818	3464	11885318	10972974	12756300686298520
937282	928372	8910	3745	13010410	12433092	12756300700785558
1359934	1351052	8882	2732	9514512	9822268	12756300712201166
212620	203814	8806	1498	5933286	4981990	12756300718886292
1659556	1650636	8920	4146	13757024	14355732	12756300734842818
