# Loop @ Start frequency 2900000Hz took 1094.91 cycles
# Interval [1094 ; 1096]
# Q1 : 1092 ; Q3 : 1094
# Loop @ Target frequency 2600000Hz took 1221.16 cycles
# Interval [1220 ; 1223]
# Q1 : 1218 ; Q3 : 1222
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
647868	629810	18058	3567	368372234	367315272	12756185161927208
1214770	1205964	8806	4812	16001390	15900354	12756185179454864
166176	157652	8524	907	4402104	3164516	12756185184329230
479898	471036	8862	3036	10753962	9848056	12756185195869364
786934	778202	8732	4996	16832582	16021822	12756185213795648
1335758	1327112	8646	2463	9148976	8988342	12756185224586114
262100	253342	8758	4156	14126914	12984002	12756185239297074
1058806	1050050	8756	3982	13578706	13258696	12756185254241266
905632	896954	8678	4075	13988204	13384704	12756185269441644
1649142	1640486	8656	3998	13764038	13896328	12756185285161616
459916	451076	8840	3427	12135788	10998716	12756185298063060
480336	471834	8502	2191	8306934	7319644	12756185307157956
1035838	1027162	8676	4544	15212446	14918256	12756185323713512
1269510	1260774	8736	3891	13237934	13199482	12756185338528540
542860	534142	8718	4101	13974466	13101468	12756185353353048
281774	273032	8742	3295	11547700	10425810	12756185365488610
1173520	1164790	8730	2535	9380552	9044194	12756185376349728
1200188	1191782	8406	27	1736362	1562282	12756185379593740
256984	248310	8674	2511	9168966	8055510	12756185389326186
952744	944024	8720	4626	15543838	15079976	12756185406129766
935490	926788	8702	4697	15665550	15275496	12756185423037426
0	0	0	0	0	0	0
841608	833074	8534	1572	6406246	5830352	12756185447982210
0	0	0	0	0	0	0
190982	182326	8656	3556	12522164	11115736	12756185465902478
0	0	0	0	0	0	0
1572094	1563438	8656	3275	11488242	11657438	12756185497697490
0	0	0	0	0	0	0
906206	897570	8636	3078	11007926	10399338	12756185516862592
1425786	1417160	8626	1572	6489392	6412876	12756185525082880
825252	816596	8656	1286	5730866	4958852	12756185531943734
406318	397660	8658	4158	14326208	13133702	12756185546983132
831900	823186	8714	156	2352142	1582938	12756185550473446
1554282	1545824	8458	590	3450004	3603704	12756185555783934
1310496	1301832	8664	1788	7228224	6943350	12756185564629562
722874	714088	8786	4822	15959346	15435312	12756185581619282
637928	629194	8734	271	2504312	1730984	12756185585068956
685538	676816	8722	2722	10027934	9116320	12756185596088522
1262722	1254068	8654	3041	10676498	10647334	12756185608335104
1655276	1646584	8692	1519	6352982	6486368	12756185616649854
794072	785424	8648	1506	6128890	5585440	12756185623878458
1386460	1377698	8762	4306	14483244	14558180	12756185640054888
1298932	1290118	8814	3273	11665768	11379212	12756185653324724
1238656	1229966	8690	1904	7260162	7218778	12756185662129364
554744	545916	8828	2294	8546224	7703116	12756185671537566
304378	295930	8448	1597	6530540	5365172	12756185678679618
1658200	1649398	8802	2113	8203612	8263982	12756185688847652
254962	246354	8608	412	2952876	1770644	12756185692361686
1016688	1008184	8504	138	2192030	1714406	12756185695876890
678284	669302	8982	3347	11854162	10978464	12756185708716252
1447042	1438550	8492	16	1581730	1777504	12756185712052036
1407238	1398542	8696	1746	7106106	6916958	12756185720872072
1306706	1297932	8774	4935	16647198	16359312	12756185739132996
1676380	1667622	8758	3464	12154142	12328122	12756185753270058
1198696	1189988	8708	3745	13086562	12691122	12756185767861682
240520	231766	8754	2732	9774764	8700308	12756185778183708
1072944	1064248	8696	1498	6264238	5838362	12756185785828026
941676	932978	8698	4146	14008880	13633268	12756185801086218
1645606	1637038	8568	1096	5162386	5209962	12756185808201032
1501742	1493004	8738	1260	5619752	5556700	12756185815629194
201104	192452	8652	4117	13889150	12806880	12756185830026280
1553662	1545018	8644	2011	7599584	7854786	12756185839486672
1316378	1307946	8432	172	2096310	2113570	12756185843205998
0	0	0	0	0	0	0
1347060	1338310	8750	4094	13957860	13882710	12756185869499436
724690	715900	8790	745	3820466	3252094	12756185874351044
1568888	1559978	8910	2672	9674020	9849740	12756185885900864
1400194	1391426	8768	3355	11679694	11724760	12756185899287016
1239262	1230742	8520	1239	5364698	5229992	12756185906198324
0	0	0	0	0	0	0
732168	723468	8700	3278	11595138	10824022	12756185934866064
1548966	1540206	8760	2673	9580574	9831954	12756185946301686
165384	156762	8622	2143	8020844	6862656	12756185954794694
1267074	1258450	8624	1737	6771822	6750102	12756185963154166
747062	738308	8754	1406	6085798	5236464	12756185970293024
1075686	1067122	8564	797	4192078	3743124	12756185975868180
1172592	1163882	8710	643	3613304	3380470	12756185980960240
492508	483658	8850	3558	12525086	11424720	12756185994283998
176392	167562	8830	4047	13996326	12575750	12756186008767764
506952	498294	8658	882	4186126	3434292	12756186013773264
1222718	1213884	8834	2473	9046904	8919050	12756186024362604
398440	389646	8794	1585	6311952	5434450	12756186031391748
1256560	1247732	8828	2540	9155564	9146262	12756186042117392
1294078	1285362	8716	4264	14517062	14343266	12756186058241804
0	0	0	0	0	0	0
216716	208064	8652	2733	9817684	8683696	12756186079204118
0	0	0	0	0	0	0
1275506	1266792	8714	2902	10247444	10248864	12756186106609442
1061676	1052878	8798	3628	12424288	12209330	12756186120408400
691950	683190	8760	3111	10885662	10292584	12756186132300608
0	0	0	0	0	0	0
1390654	1381912	8742	4833	16092184	16143158	12756186154039424
0	0	0	0	0	0	0
850584	841940	8644	226	2460954	1814678	12756186160828986
0	0	0	0	0	0	0
556614	547946	8668	3004	10530332	9834818	12756186179073104
1591464	1582746	8718	3731	13055452	13048620	12756186194033882
1228426	1219790	8636	4131	14251154	13880442	12756186209826516
