# Loop @ Start frequency 2000000Hz took 1589.14 cycles
# Interval [1586 ; 1592]
# Q1 : 1584 ; Q3 : 1588
# Loop @ Target frequency 1500000Hz took 2117.58 cycles
# Interval [2115 ; 2120]
# Q1 : 2112 ; Q3 : 2116
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1669116	1643232	25884	3567	507263932	508276164	12757504820839716
1384992	1371962	13030	4812	16434244	16198182	12757504839173916
1665462	1652352	13110	907	4426362	4789408	12757504845775240
314826	301668	13158	3036	10769170	9814758	12757504857368668
1405672	1392682	12990	4996	16654312	16766328	12757504875937948
680432	667656	12776	2463	8930020	8461998	12757504886052744
1063694	1051000	12694	4156	14456026	13910072	12757504902079724
1664544	1651616	12928	3982	13637024	13993538	12757504917887304
1656330	1643480	12850	4075	13883082	14262710	12757504933935756
590632	577276	13356	3998	13445772	12966728	12757504948477760
1362624	1349794	12830	3427	11737184	12026734	12757504962083212
160728	147994	12734	2191	8142100	7126870	12757504970892316
1242964	1230170	12794	4544	15148116	15250852	12757504987788848
1086200	1073348	12852	3891	13216416	13142044	12757505002596440
469434	456636	12798	4101	13946054	13152642	12757505017515532
218292	205360	12932	3295	11589312	10489980	12757505029828420
652744	640090	12654	2535	9097512	8645080	12757505040088472
1599744	1587480	12264	27	2056680	2091518	12757505044246824
1360528	1347654	12874	2511	9248236	9288100	12757505055362488
431748	418896	12852	4626	15560592	14685664	12757505071858156
1317376	1304588	12788	4697	15573768	15781804	12757505089258364
1371838	1358884	12954	4859	16030618	16324514	12757505107168136
1259090	1246502	12588	1572	6149374	6369266	12757505115103188
700958	688632	12326	447	3193894	2448036	12757505119495320
565700	552960	12740	3556	12358544	11616756	12757505132920668
302012	289100	12912	4871	16604104	15292574	12757505150335772
316862	303792	13070	3275	11629182	10528758	12757505162785920
1304486	1291650	12836	1540	6440358	6323468	12757505171028264
1161562	1148758	12804	3078	11202442	10780992	12757505183898328
412768	400466	12302	1572	6411492	5526698	12757505191224296
1113462	1100920	12542	1286	5587458	5371584	12757505198425480
1665144	1652332	12812	4158	14141628	14521342	12757505214734428
1013088	1000722	12366	156	1929912	1891536	12757505218200648
1612680	1600346	12334	590	3303980	3786888	12757505223624720
1481574	1468714	12860	1788	6825918	7242136	12757505232433288
1666892	1654058	12834	4822	16143524	16508222	12757505250752280
552696	540244	12452	271	2314528	1775032	12757505254142344
373676	360360	13316	2722	9810788	8926160	12757505264830428
848194	835400	12794	3041	10573594	10361392	12757505276758628
1531288	1518890	12398	1519	6000980	6482954	12757505284801136
415146	402426	12720	1506	6087430	5331642	12757505291801608
451282	438442	12840	4306	14576382	13747568	12757505307337820
417036	404148	12888	3273	11517520	10622722	12757505319780724
910188	897000	13188	1904	7209616	7016160	12757505328399468
1671068	1658430	12638	2294	8396476	8946236	12757505338976976
1670616	1658058	12558	1597	6259084	6860088	12757505347416324
848658	836234	12424	2113	7970002	7582766	12757505356740144
117632	105102	12530	412	2730848	1759674	12757505360085456
946344	933928	12416	138	2356856	1768810	12757505363894992
1664686	1651970	12716	3347	11514970	12091826	12757505377572488
1389802	1377376	12426	16	1553370	1847668	12757505381025460
961158	948468	12690	1746	7250578	6597468	12757505389735216
1663830	1651106	12724	4935	16268054	16841378	12757505408170620
1475370	1462464	12906	3464	12348522	12252296	12757505422491516
753460	740874	12586	3745	12702808	12368644	12757505436455572
176796	164070	12726	2732	9860052	8764944	12757505446991316
325160	312756	12404	1498	6037324	5209866	12757505453858748
443808	430956	12852	4146	13980804	13263810	12757505468786056
1174216	1161568	12648	1096	4747624	4860362	12757505475211784
944696	931912	12784	1260	5632424	5125244	12757505482287896
795470	782784	12686	4117	13925714	13525296	12757505497512888
966024	953496	12528	2011	7555412	7394482	12757505506533316
812580	800238	12342	172	2022224	1735246	12757505509872628
1296948	1284076	12872	2268	8399344	8496150	12757505520065812
1042872	1030192	12680	4094	13939980	13706868	12757505535557164
985706	973016	12690	745	3783226	3623998	12757505540827256
765900	753306	12594	2672	9644416	9173286	12757505551734972
1664036	1651330	12706	3355	11550588	12114970	12757505565454412
1088632	1076176	12456	1239	5396460	5203328	12757505572439000
869444	856102	13342	4099	13806740	13572722	12757505587621124
823402	810682	12720	3278	11325274	11043632	12757505600270744
1472934	1460250	12684	2673	9738266	9882970	12757505611984912
1664708	1652172	12536	2143	8433708	8487974	12757505622582840
1063200	1050748	12452	1737	6756348	6670596	12757505630908948
336842	324006	12836	1406	5796190	4953212	12757505637539064
635018	622622	12396	797	4132978	3428316	12757505642811396
1032478	1019768	12710	643	3443106	3366164	12757505647787960
1574504	1561836	12668	3558	12258424	12627426	12757505662124088
1230120	1217346	12774	4047	13608248	13752380	12757505677459176
197462	184834	12628	882	4139262	3245120	12757505682301568
1235568	1223028	12540	2473	9007244	9046026	12757505693039568
1591748	1579022	12726	1585	6766988	6746202	12757505701898400
523988	511200	12788	2540	9636856	8534742	12757505712559632
1666584	1653844	12740	4264	14449480	14835964	12757505729181352
594088	581276	12812	2738	9895776	9199114	12757505740172960
207580	194708	12872	2733	9776328	8791016	12757505750665508
332772	319886	12886	4271	14258504	13524566	12757505765755092
1601152	1588594	12558	2902	10351520	10694140	12757505778231712
1437952	1424870	13082	3628	12602520	12705188	12757505792772440
1672232	1659402	12830	3111	10777668	11392908	12757505805726240
557810	545396	12414	266	2327822	1766246	12757505809116192
633620	620958	12662	4833	16130448	15506616	12757505826385968
1298346	1286034	12312	157	2034966	2176348	12757505830217128
1052822	1040484	12338	226	2219298	2137698	12757505833990920
226936	213976	12960	1531	6607772	5220660	12757505841332656
1668910	1656182	12728	3004	10525070	11068052	12757505854033664
459608	446792	12816	3731	12870756	12036204	12757505867863560
1133800	1120892	12908	4131	14050248	13903316	12757505883555848
161712	148894	12818	3481	11974420	11016358	12757505896192240
1608120	1595460	12660	587	3243604	3769490	12757505901550380
928112	915336	12776	4252	14215416	14060714	12757505917199364
932612	919760	12852	3693	12641712	12390918	12757505931279240
1056988	1044264	12724	3638	12381104	12350748	12757505945215708
1437540	1424920	12620	2737	9785400	10038526	12757505957049988
597422	584844	12578	1854	7568522	6555630	12757505965742040
544598	532326	12272	262	2300382	1739454	12757505969092176
894900	882366	12534	2312	8940796	8221598	12757505979456540
1330770	1318246	12524	533	3161282	3355972	12757505984447548
807652	794916	12736	3593	12388000	11964526	12757505998149508
1031036	1018574	12462	99	2075980	1739406	12757506001754844
369872	357012	12860	4288	14433424	13607198	12757506017063520
1400376	1387642	12734	4109	14355272	14110306	12757506033339664
1450232	1437356	12876	2408	8736284	9069258	12757506044032140
337430	324704	12726	3027	11085258	9808904	12757506055956204
538796	525818	12978	4985	16946620	15866208	12757506073947060
1089212	1076536	12676	678	4051392	3529336	12757506079585412
1027304	1014808	12496	2117	7836196	7771316	12757506088953944
269774	257288	12486	2293	8885606	7544846	12757506098626596
873598	860842	12756	1789	6971502	6636464	12757506106972856
534416	521688	12728	914	4759236	3679548	12757506112763064
1668808	1655994	12814	4153	13886236	14502766	12757506128843848
1364650	1352208	12442	1515	6230762	6305800	12757506136949596
527270	514582	12688	1040	5138618	4050652	12757506143121440
543668	530880	12788	4496	15368188	14406108	12757506159532680
200316	187448	12868	3415	11905852	10827030	12757506172142472
716522	703886	12636	4104	13752830	13408802	12757506187117208
302154	289488	12666	3390	11930786	10856538	12757506199853520
504468	491796	12672	3186	11028192	10450498	12757506211886536
810636	797976	12660	4864	16576976	15777348	12757506229778704
845948	833166	12782	3823	12933812	12697820	12757506244060056
985628	972792	12836	4098	14110064	13660934	12757506259660836
728276	715910	12366	155	1973316	1601568	12757506262863264
1410726	1398016	12710	3875	13207842	13417102	12757506277983184
246534	233656	12878	4861	16569042	15204886	12757506295296868
1661966	1649294	12672	2928	10346750	10834388	12757506307812840
838472	826060	12412	110	1853400	1577546	12757506311008832
549012	536288	12724	1900	7720996	6646172	12757506319781772
236450	223508	12942	4545	15118390	14245236	12757506335642508
1667280	1654638	12642	3369	11742732	12159796	12757506349550668
1204382	1191740	12642	2297	8550498	8488758	12757506359811120
950066	937280	12786	4406	14915978	14548784	12757506376173204
713850	701124	12726	787	3966050	3478698	12757506381372000
482672	469934	12738	3521	12163956	11432736	12757506394515804
523008	510410	12598	2005	7758516	6935210	12757506403301388
604526	592112	12414	1318	5556562	4958642	12757506409961148
651760	638924	12836	4294	14897644	13940492	12757506426011204
387902	375402	12500	824	4178146	3263268	12757506431080680
1004942	991170	13772	1278	5314098	5240418	12757506437901840
