# Loop @ Start frequency 1700000Hz took 1870.62 cycles
# Interval [1868 ; 1874]
# Q1 : 1864 ; Q3 : 1868
# Loop @ Target frequency 2200000Hz took 1443.62 cycles
# Interval [1442 ; 1446]
# Q1 : 1440 ; Q3 : 1442
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
805052	777932	27120	3567	571706026	572157310	12757799167117564
1571258	1556750	14508	4812	16274442	16428876	12757799185344212
1110430	1095956	14474	907	4624480	4282510	12757799191455692
465804	451436	14368	3036	10986790	10006218	12757799203279430
850250	835688	14562	4996	16844558	16252256	12757799221348730
1652330	1637868	14462	2463	9268684	9476902	12757799232643756
0	0	0	0	0	0	0
1208334	1193988	14346	3982	13677844	13580854	12757799263472180
543298	528832	14466	4075	14087760	13190504	12757799278477880
0	0	0	0	0	0	0
1282310	1267548	14762	3427	12051394	11992642	12757799307065416
1559818	1545700	14118	2191	8398926	8564662	12757799317398976
1657840	1643504	14336	4544	15381918	15711316	12757799334831694
258174	243650	14524	3891	13443250	12357770	12757799348908096
782436	768136	14300	4101	14123164	13508348	12757799364187262
760612	746296	14316	3295	11960736	11074008	12757799377283060
969080	955030	14050	2535	9357914	9008780	12757799387993626
1050932	1036686	14246	27	2146718	1586146	12757799391565052
1657292	1642896	14396	2511	9319444	9623662	12757799402915818
898552	884304	14248	4626	15518822	15196192	12757799419707226
266764	252496	14268	4697	15753876	14778110	12757799436099016
1004638	989176	15462	4859	16604322	15998486	12757799454081740
1090256	1076288	13968	1572	6454622	6250464	12757799461999610
1601332	1587398	13934	447	3392372	3392266	12757799467368106
960874	946662	14212	3556	12514444	12055686	12757799481216120
339552	325424	14128	4871	16253632	15370848	12757799498183836
334376	320142	14234	3275	11858792	10590758	12757799510751650
1555778	1541568	14210	1540	6481950	6618784	12757799519162040
859284	845210	14074	3078	11289934	10549464	12757799531682050
1442366	1428204	14162	1572	6582734	6598198	12757799540082380
578236	563988	14248	1286	5676082	4880394	12757799546709440
1656760	1642520	14240	4158	14214598	14552106	12757799562955760
984638	970690	13948	156	2193032	1907816	12757799566506572
1602360	1588090	14270	590	3632900	3819688	12757799572113452
1363944	1349990	13954	1788	7195514	7167356	12757799581045190
1347598	1333340	14258	4822	16338222	16230612	12757799599114760
875362	861594	13768	271	2500126	2139116	12757799602862450
1129570	1115298	14272	2722	10234830	9755600	12757799614600292
753832	739654	14178	3041	10895016	10307846	12757799626621040
308964	294716	14248	1519	6385740	5307698	12757799633691166
1652778	1638456	14322	1506	6255610	6610584	12757799641972430
967136	953012	14124	4306	14941964	14307328	12757799658256370
910256	896000	14256	3273	11546564	11160314	12757799671086812
1414810	1400576	14234	1904	7465828	7562322	12757799680342430
1511758	1497548	14210	2294	8641296	8828712	12757799690869520
215532	201584	13948	1597	6839918	5449410	12757799698297572
1055638	1041412	14226	2113	8117168	7834964	12757799707843852
246416	232596	13820	412	2938922	1929890	12757799711401310
926532	912398	14134	138	2346072	1790730	12757799715047254
1660418	1646192	14226	3347	11819916	12131626	12757799728901870
1206250	1192470	13780	16	1754930	1702646	12757799732235472
588320	574238	14082	1746	7284194	6270550	12757799740480726
918702	904504	14198	4935	16440060	16139530	12757799758211584
1649966	1635824	14142	3464	12037862	12469628	12757799772273080
1324384	1309938	14446	3745	12882106	12985644	12757799786998652
1512922	1498730	14192	2732	9865578	10141802	12757799798751556
177448	163598	13850	1498	6217780	5114036	12757799805520850
186862	172744	14118	4146	14111118	13047376	12757799820192256
1660444	1646444	14000	1096	5241750	5393976	12757799827492886
1449606	1435598	14008	1260	5598634	5670578	12757799834913932
1118152	1103926	14226	4117	13987242	13892142	12757799850393826
1313384	1299178	14206	2011	8093904	7787674	12757799860175120
750578	736888	13690	172	2302422	1720792	12757799863601792
519730	505436	14294	2268	8578668	7757830	12757799873073890
1155536	1141252	14284	4094	14305818	13859540	12757799888910360
1356444	1342358	14086	745	4291062	4038906	12757799894932528
1660914	1646858	14056	2672	9766844	10110874	12757799906735480
1591496	1577326	14170	3355	11811642	12087342	12757799920514090
792956	778784	14172	1239	5390678	4953422	12757799927072036
1047940	1033566	14374	4099	14359932	13769300	12757799942854022
1496642	1482616	14026	3278	11519074	11759462	12757799956243888
496880	482696	14184	2673	9679630	8949514	12757799966793642
648098	634126	13972	2143	8062202	7516626	12757799975878412
1683508	1669648	13860	1737	7266642	7338212	12757799985225092
688032	673880	14152	1406	5876172	5346086	12757799992163766
792690	778726	13964	797	4066234	3629432	12757799997398066
964822	950776	14046	643	3984122	3341630	12757800002717896
1125268	1111158	14110	3558	12583870	12226910	12757800016801250
1052020	1037786	14234	4047	13789470	13618290	12757800032015596
210310	196132	14178	882	4692092	3303910	12757800037291264
821400	807458	13942	2473	9286210	8674160	12757800047772872
1668624	1654606	14018	1585	6601500	6865746	12757800056434366
375350	361328	14022	2540	9381374	8432316	12757800066564976
949472	935466	14006	4264	14525088	14161026	12757800082414680
164776	150742	14034	2738	9865928	8810856	12757800092817316
277272	263098	14174	2733	10233010	8907150	12757800103704094
670074	655866	14208	4271	14470474	13903082	12757800119216780
496216	482096	14120	2902	10714908	9636270	12757800130801976
1418534	1396958	21576	3628	12533772	12727410	12757800145126362
604718	590618	14100	3111	11073240	10368232	12757800157178880
493906	480078	13828	266	2557884	1740326	12757800160602622
1655992	1641672	14320	4833	16335042	16576262	12757800178967660
895198	881130	14068	157	2112174	1823472	12757800182349034
644756	630900	13856	226	2674322	1770670	12757800186043190
1254504	1240154	14350	1531	6248374	6285670	12757800193919630
613718	599140	14578	3004	11004124	10058712	12757800205911694
1548414	1534204	14210	3731	13226586	13168236	12757800221059462
320378	306126	14252	4131	14424240	13136074	12757800236178600
1461608	1447534	14074	3481	12473324	12331978	12757800250485454
1177030	1162884	14146	587	3429012	3385538	12757800255465272
839626	824884	14742	4252	14505822	14016484	12757800271184570
934264	920082	14182	3693	12842778	12438998	12757800285336692
407178	393254	13924	3638	12761016	11770654	12757800298879006
551440	536962	14478	2737	10244742	9196088	12757800310049102
579200	564810	14390	1854	7476648	6582684	12757800318477860
938226	924278	13948	262	2500630	2172362	12757800322290568
1657058	1643060	13998	2312	8657084	9027822	12757800332978668
1352304	1338376	13928	533	3470824	3404292	12757800338177720
257950	243798	14152	3593	12579184	11464074	12757800351386256
1429794	1415966	13828	99	2138650	2180194	12757800355329496
211676	197544	14132	4288	14569218	13496408	12757800370482410
1047970	1033740	14230	4109	13969980	13794356	12757800385876052
