# Loop @ Start frequency 3001000Hz took 1060.53 cycles
# Interval [1058 ; 1063]
# Q1 : 1056 ; Q3 : 1058
# Loop @ Target frequency 1600000Hz took 1987.66 cycles
# Interval [1984 ; 1991]
# Q1 : 1980 ; Q3 : 1984
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
793338	774772	18566	3567	364330842	364470722	12755944589863718
926266	917472	8794	4812	15801764	15601408	12755944607035252
476458	467992	8466	907	4599152	3464672	12755944612580194
707874	699374	8500	3036	10570836	10067824	12755944624304420
1215278	1206752	8526	4996	16621864	16439678	12755944642580648
499340	490824	8516	2463	8777774	8140182	12755944652300952
1407282	1398762	8520	4156	14315820	14117194	12755944668463696
251094	242572	8522	3982	13514230	12442460	12755944682670110
275370	266934	8436	4075	13737212	12744244	12755944697123182
482846	474414	8432	3998	13845266	12722192	12755944711894062
415098	406634	8464	3427	12137768	10943184	12755944724884332
554456	545976	8480	2191	8122124	7383964	12755944734002482
454180	445792	8388	4544	15173008	14327522	12755944750069820
1665404	1656998	8406	3891	13443694	13583560	12755944765617004
1244456	1236040	8416	4101	13745552	13788730	12755944781052470
1712582	1704204	8378	3295	11738930	11845498	12755944794943722
522454	513978	8476	2535	9019002	8378980	12755944804926110
1606624	1598292	8332	27	1956814	1959750	12755944808928372
1550244	1541864	8380	2511	9090264	9344524	12755944820011560
161296	152912	8384	4626	15723414	14278184	12755944836334616
343962	335472	8490	4697	15637072	14674436	12755944852759752
969774	960930	8844	4859	15959492	15782988	12755944870127880
1671374	1662918	8456	1572	6499186	6648246	12755944878739714
631012	622780	8232	447	3241314	2241696	12755944883056666
1046558	1038074	8484	3556	12526522	11961626	12755944897068960
1503558	1495152	8406	4871	16123088	16353740	12755944915133172
1552376	1543984	8392	3275	11597032	11625378	12755944928721896
619268	610840	8428	1540	6484068	5500702	12755944936264672
689302	680942	8360	3078	10857586	10171444	12755944948249478
997412	989054	8358	1572	6362260	5973080	12755944956051792
1143098	1134648	8450	1286	5465496	5264326	12755944963099140
1274926	1266512	8414	4158	14239150	13990338	12755944979057452
1089320	1081024	8296	156	2345526	1827326	12755944982927160
1306064	1297820	8244	590	3164300	3341860	12755944987836770
1673760	1665326	8434	1788	6903264	7296620	12755944996851016
1693640	1685208	8432	4822	15842598	16398198	12755945014831264
525886	517624	8262	271	2239650	1610158	12755945018036176
759242	750794	8448	2722	10026308	9177780	12755945029259456
813120	804760	8360	3041	10770994	10186366	12755945041284994
1658120	1649812	8308	1519	6241352	6474510	12755945049627146
884486	876076	8410	1506	5955012	5664104	12755945056910460
1048178	1039790	8388	4306	14767660	14208750	12755945073163946
526096	517696	8400	3273	11423692	10595208	12755945085553268
1439160	1430712	8448	1904	7090150	7410510	12755945094523200
819010	810636	8374	2294	8465104	7958942	12755945104249522
1672952	1664618	8334	1597	6579318	6724172	12755945112944832
1008700	1000434	8266	2113	7975236	7601604	12755945122372640
151704	143396	8308	412	3020714	1656718	12755945125984080
1090206	1081998	8208	138	1926298	1774754	12755945129442600
580710	572264	8446	3347	11632976	10870156	12755945142092902
1376812	1368502	8310	16	1638538	1695066	12755945145548742
1666122	1657524	8598	1746	6623040	7162914	12755945154278952
1099110	1090718	8392	4935	16183316	16139316	12755945172004606
1385350	1376970	8380	3464	12177370	12024480	12755945186010260
749156	740498	8658	3745	13085074	12227180	12755945200284724
1033214	1024676	8538	2732	9666372	9480228	12755945211424032
1380046	1371618	8428	1498	6079924	6133948	12755945219324960
188908	180536	8372	4146	14285442	12868392	12755945234241622
1568824	1560448	8376	1096	5160104	5122210	12755945241412834
1396522	1388148	8374	1260	5102952	5438650	12755945248450418
497976	489420	8556	4117	13843672	13089448	12755945263234640
1158702	1150220	8482	2011	7677186	7449264	12755945272511974
1144212	1135918	8294	172	2224908	1930328	12755945276319360
1356494	1347962	8532	2268	8521134	8416114	12755945286638670
865380	856978	8402	4094	13660512	13390920	12755945301602900
1113328	1105020	8308	745	3727186	3613144	12755945306917834
671018	662630	8388	2672	9870096	8939126	12755945317899442
274036	265526	8510	3355	11473990	10589742	12755945330090618
1065364	1057108	8256	1239	5588108	5046522	12755945337184992
954642	946334	8308	4099	13751054	13494166	12755945352347082
1691810	1683434	8376	3278	11291032	11774124	12755945365768182
448264	439840	8424	2673	9464250	8720024	12755945376125104
921426	913046	8380	2143	8173038	7607330	12755945385657766
