# Loop @ Start frequency 1600000Hz took 1985.52 cycles
# Interval [1983 ; 1988]
# Q1 : 1980 ; Q3 : 1984
# Loop @ Target frequency 2400000Hz took 1322.82 cycles
# Interval [1321 ; 1325]
# Q1 : 1320 ; Q3 : 1324
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
166326	139126	27200	3567	601904378	600355682	12757964927022302
569098	553892	15206	4812	16127584	15454400	12757964944086122
166294	151350	14944	907	4707482	3358196	12757964949318852
1667322	1652158	15164	3036	11006148	11234398	12757964962354412
1601360	1586326	15034	4996	16825420	17032910	12757964981143592
1667398	1652454	14944	2463	9464404	9521720	12757964992636442
1671830	1656760	15070	4156	14166496	14592016	12757965008835182
1668398	1653410	14988	3982	14016752	14071830	12757965024882582
833818	818934	14884	4075	14098446	13533920	12757965040176486
807530	792436	15094	3998	13774362	13253170	12757965055120652
1479792	1464680	15112	3427	12071898	12217862	12757965069033302
230224	215018	15206	2191	8663176	7271164	12757965078288736
263188	248090	15098	4544	15588482	14339582	12757965094498202
1654936	1639858	15078	3891	13356374	13779846	12757965109869542
1491670	1476632	15038	4101	13992802	14244020	12757965125715152
1546174	1531028	15146	3295	11555402	11891332	12757965139177748
988886	973856	15030	2535	9295904	9055182	12757965149822742
1067982	1053308	14674	27	1771654	1627640	12757965153023488
259556	244474	15082	2511	9244178	8257488	12757965162887520
1504876	1489808	15068	4626	15580536	15830746	12757965180333298
1094066	1078878	15188	4697	16088976	15651056	12757965197876778
645750	630698	15052	4859	16348362	15670286	12757965215232912
590618	575610	15008	1572	6845254	5781154	12757965223028112
597870	583190	14680	447	3065196	2414700	12757965227051802
988524	973258	15266	3556	12736922	12116136	12757965241137872
1239838	1224762	15076	4871	16394252	16301710	12757965259133912
1663588	1648630	14958	3275	11618678	11947300	12757965272777102
1495874	1480678	15196	1540	6286798	6587706	12757965280920618
1668298	1653320	14978	3078	11000488	11362266	12757965293950472
468742	453852	14890	1572	6793670	5652712	12757965301573838
1046428	1031412	15016	1286	5582432	5370522	12757965308562332
1669280	1654332	14948	4158	14131752	14595196	12757965324724138
820288	805452	14836	156	2371882	1770726	12757965328277672
1151210	1136622	14588	590	3519696	3396350	12757965333310382
1126490	1111576	14914	1788	7299760	6959570	12757965342096602
573046	558216	14830	4822	16287454	15489096	12757965359317862
465098	449404	15694	271	2905082	1758140	12757965363043842
1663966	1649154	14812	2722	9958234	10283896	12757965375025982
338236	323262	14974	3041	11200244	9927980	12757965386925692
1109836	1095054	14782	1519	6634360	6133850	12757965395029802
1676756	1661720	15036	1506	6596174	6665116	12757965403662522
522620	507642	14978	4306	14640788	13896084	12757965419187688
376252	361256	14996	3273	11840510	10652330	12757965431764002
