# Loop @ Start frequency 1700000Hz took 1870.46 cycles
# Interval [1867 ; 1874]
# Q1 : 1864 ; Q3 : 1868
# Loop @ Target frequency 1800000Hz took 1764.85 cycles
# Interval [1763 ; 1767]
# Q1 : 1762 ; Q3 : 1764
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
479830	451518	28312	3567	565090336	565379944	12757834651207384
1188432	1173966	14466	4812	16254728	16045122	12757834669091738
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1247606	1233200	14406	2463	9040300	9073940	12757834715112380
0	0	0	0	0	0	0
1032194	1017952	14242	3982	13533796	13402252	12757834746468734
0	0	0	0	0	0	0
1374454	1360390	14064	3998	13811240	13790522	12757834777924838
0	0	0	0	0	0	0
416974	402934	14040	2191	8410246	7427094	12757834801344214
0	0	0	0	0	0	0
1672668	1658474	14194	3891	13461698	13767990	12757834834581610
0	0	0	0	0	0	0
1661188	1646794	14394	3295	11921172	11975480	12757834864085844
0	0	0	0	0	0	0
1173636	1159698	13938	27	2183920	1706528	12757834877901270
762156	748014	14142	2511	9507494	8727198	12757834888605210
189386	175088	14298	4626	15460664	14484120	12757834904684754
0	0	0	0	0	0	0
645070	630846	14224	4859	16153002	15639528	12757834939109470
1654226	1639720	14506	1572	6423084	6807364	12757834947615810
380212	366194	14018	447	2970034	2169712	12757834951396694
0	0	0	0	0	0	0
633228	619026	14202	4871	16351628	15664636	12757834982943190
0	0	0	0	0	0	0
548342	534308	14034	1540	6245590	5611610	12757835002775850
270522	256126	14396	3078	10858836	9950252	12757835014337708
747970	733828	14142	1572	6408484	5904462	12757835021929204
0	0	0	0	0	0	0
1228192	1213832	14360	4158	14175332	14124772	12757835045086394
0	0	0	0	0	0	0
986032	971858	14174	590	3869274	3206798	12757835054041380
0	0	0	0	0	0	0
911712	897552	14160	4822	16120778	15818314	12757835080268254
0	0	0	0	0	0	0
301256	286972	14284	2722	9971384	8900084	12757835094403704
0	0	0	0	0	0	0
0	0	0	0	0	0	0
437718	423664	14054	1506	6173558	5394866	12757835120829580
176474	162252	14222	4306	14628228	13514626	12757835136068380
1497012	1482990	14022	3273	11477888	11744772	12757835149489114
0	0	0	0	0	0	0
532862	518442	14420	2294	8581862	7868562	12757835167787004
0	0	0	0	0	0	0
396274	382170	14104	2113	8339226	7170086	12757835184141154
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1293462	1279360	14102	3347	12033036	11764976	12757835206769468
1180360	1166334	14026	16	1684296	1679440	12757835210061094
0	0	0	0	0	0	0
563978	549752	14226	4935	16398938	15789434	12757835236118340
0	0	0	0	0	0	0
919160	904990	14170	3745	12923270	12574916	12757835263977984
0	0	0	0	0	0	0
165018	150738	14280	1498	6176138	5098484	12757835282078860
0	0	0	0	0	0	0
1187680	1173634	14046	1096	4902220	4923852	12757835303270494
620866	606506	14360	1260	5815154	4857508	12757835310146860
1672620	1658454	14166	4117	14129766	14458514	12757835326393494
0	0	0	0	0	0	0
735962	722130	13832	172	2588658	1715228	12757835339885374
0	0	0	0	0	0	0
516938	502750	14188	4094	13861442	13234672	12757835365207464
0	0	0	0	0	0	0
834816	820550	14266	2672	9684000	9298736	12757835382333304
0	0	0	0	0	0	0
169822	154596	15226	1239	5552258	4342324	12757835401466204
0	0	0	0	0	0	0
151806	137592	14214	3278	11521904	10425778	12757835428389874
0	0	0	0	0	0	0
685776	671394	14382	2143	8090026	7561586	12757835449559730
0	0	0	0	0	0	0
1139542	1125452	14090	1406	6304938	5835572	12757835464983714
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1294778	1280628	14150	882	4481468	4393446	12757835509412460
933984	919976	14008	2473	9050236	8801478	12757835519834930
1385098	1371030	14068	1585	6454142	6587010	12757835528121418
0	0	0	0	0	0	0
877438	863352	14086	4264	14461968	14102370	12757835554980570
0	0	0	0	0	0	0
1540080	1526098	13982	2733	9786996	10183712	12757835578721154
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1083900	1069758	14142	3111	11019890	10856820	12757835634393244
0	0	0	0	0	0	0
1652638	1638462	14176	4833	16238498	16583434	12757835656848744
0	0	0	0	0	0	0
641540	627582	13958	226	2743930	1779832	12757835664151874
496514	482680	13834	1531	6178906	5539932	12757835671264540
1664228	1650052	14176	3004	10824702	11118162	12757835684200324
0	0	0	0	0	0	0
163740	149496	14244	4131	14453230	12992312	12757835714166774
0	0	0	0	0	0	0
