# Loop @ Start frequency 1300000Hz took 2444.16 cycles
# Interval [2442 ; 2447]
# Q1 : 2438 ; Q3 : 2442
# Loop @ Target frequency 1700000Hz took 1870.24 cycles
# Interval [1868 ; 1873]
# Q1 : 1864 ; Q3 : 1868
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1669750	1637484	32266	3567	715573644	715807496	12758382855792776
1668968	1650614	18354	4812	16079004	16649980	12758382874030226
171152	153484	17668	907	4434794	3464852	12758382879104690
449316	431538	17778	3036	11078484	10115650	12758382891097102
690092	672272	17820	4996	17139444	16206490	12758382909379010
1657432	1639186	18246	2463	9554090	9595672	12758382921042826
585258	567244	18014	4156	14198618	13583396	12758382936284810
314554	296658	17896	3982	13850464	12793906	12758382950903760
518926	500920	18006	4075	14248088	13275608	12758382966123350
1665350	1647340	18010	3998	13745764	14190522	12758382981988762
539230	521222	18008	3427	11964624	11356174	12758382994950028
215252	197432	17820	2191	8329538	7332812	12758383003948818
1665444	1647498	17946	4544	15335732	15824894	12758383021404978
1658466	1640598	17868	3891	13457044	13895346	12758383036975920
908992	891000	17992	4101	13971156	13740804	12758383052310258
552190	534334	17856	3295	11765132	10976470	12758383065083248
766944	749164	17780	2535	9623160	8914614	12758383075928630
1095928	1078550	17378	27	1814404	1739976	12758383079292322
996244	978542	17702	2511	9695988	9078680	12758383090437074
519064	501294	17770	4626	15652252	14931444	12758383107064070
1437284	1419524	17760	4697	16245020	16063574	12758383125230186
1673436	1655682	17754	4859	16735132	16782604	12758383144091062
1423044	1405208	17836	1572	6412504	6692228	12758383152382370
294360	276830	17530	447	3391044	2194620	12758383156521138
1675306	1657500	17806	3556	12514494	12883066	12758383171163500
210784	192710	18074	4871	16404504	15351710	12758383188236870
1000264	982652	17612	3275	11583144	11365172	12758383201273130
942570	924730	17840	1540	6541590	6146282	12758383209209576
167156	149136	18020	3078	11136152	9940952	12758383220965190
276826	258932	17894	1572	6580958	5544416	12758383228275890
404810	387144	17666	1286	5775426	4818480	12758383234910358
1553368	1535722	17646	4158	14179674	14562524	12758383251095154
1390920	1373604	17316	156	2362312	2423424	12758383255302318
1612962	1595636	17326	590	3473118	3942720	12758383260842640
1665628	1648028	17600	1788	7097556	7602640	12758383270059414
1664238	1646580	17658	4822	16225740	16658604	12758383288407438
856464	839178	17286	271	2538778	2233214	12758383292256498
314410	296604	17806	2722	10326174	9029506	12758383303350904
574836	557108	17728	3041	10916032	10237912	12758383315295538
229538	212030	17508	1519	6486780	5337406	12758383322465192
1689748	1672346	17402	1506	6586342	6761460	12758383331213154
274642	256854	17788	4306	15077252	13729104	12758383347022070
904296	886558	17738	3273	11723156	11260828	12758383360102014
1356628	1339096	17532	1904	7500272	7615924	12758383369413322
1356512	1338798	17714	2294	8817070	8784692	12758383380037850
266586	248968	17618	1597	6685320	5607374	12758383387444800
347640	329976	17664	2113	8169932	7233568	12758383396414614
1608444	1591344	17100	412	3086192	3405600	12758383401560178
1209452	1192074	17378	138	2138062	2183460	12758383405363166
290068	272296	17772	3347	11754932	10872356	12758383417860922
1225630	1206582	19048	16	1790082	1834588	12758383421330114
618472	600952	17520	1746	7409584	6411712	12758383429810578
490704	472598	18106	4935	16507412	15827124	12758383447263078
965756	947958	17798	3464	12150568	11899084	12758383460831990
928524	910818	17706	3745	13029572	12698450	12758383475244378
