# Loop @ Start frequency 2900000Hz took 1095.12 cycles
# Interval [1093 ; 1097]
# Q1 : 1092 ; Q3 : 1094
# Loop @ Target frequency 2700000Hz took 1176.79 cycles
# Interval [1175 ; 1179]
# Q1 : 1174 ; Q3 : 1176
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
894510	876616	17894	3567	374299086	373640766	12756173867224704
215428	206344	9084	4812	16285590	14904902	12756173884035960
753290	744470	8820	907	4298216	3757438	12756173889395364
0	0	0	0	0	0	0
812270	803442	8828	4996	16708460	16051486	12756173919302568
0	0	0	0	0	0	0
763038	754294	8744	4156	14020778	13489940	12756173944857648
0	0	0	0	0	0	0
967276	958346	8930	4075	13993370	13453642	12756173975613444
1334620	1325728	8892	3998	13737604	13590980	12756173990993172
1545188	1536360	8828	3427	12026556	12092052	12756174004872362
1464922	1456026	8896	2191	8443260	8311154	12756174015087710
176738	167972	8766	4544	15173762	14064756	12756174030745328
192692	183898	8794	3891	13474358	12127406	12756174044720160
797138	788246	8892	4101	13810196	13360058	12756174059633648
0	0	0	0	0	0	0
956566	947732	8834	2535	9275850	8832136	12756174083775290
1248754	1240182	8572	27	1654000	1617588	12756174086985492
1000052	991066	8986	2511	9093160	8803126	12756174097385630
0	0	0	0	0	0	0
1332506	1323682	8824	4697	15844324	15680074	12756174132265114
1068660	1059804	8856	4859	16189814	15898520	12756174149829992
445668	436888	8780	1572	6588250	5440054	12756174157171122
105632	97054	8578	447	2895344	1731736	12756174160479454
1271992	1263240	8752	3556	12451550	12203974	12756174174509280
872066	863302	8764	4871	16291338	15740650	12756174191980022
207042	198174	8868	3275	11595692	10296248	12756174204088712
283892	275160	8732	1540	6356570	5181896	12756174211034274
931810	923222	8588	3078	10787252	10431606	12756174223061204
0	0	0	0	0	0	0
1467716	1458976	8740	1286	5564328	5605334	12756174238618488
1162784	1153984	8800	4158	14013174	13896726	12756174254101098
958766	950246	8520	156	2353338	1715314	12756174257719082
1314670	1305970	8700	590	3380852	3369356	12756174262719960
1480214	1471642	8572	1788	7033168	7120292	12756174271540920
1122474	1113708	8766	4822	16010596	15842230	12756174288982022
639474	630994	8480	271	2649522	1739026	12756174292578364
237010	228208	8802	2722	9945732	8686050	12756174303067090
619968	611240	8728	3041	10636640	10010676	12756174314631468
300990	292254	8736	1519	6310094	5136414	12756174321549432
539540	530936	8604	1506	6311700	5335212	12756174328707532
355894	347170	8724	4306	14474736	13539534	12756174343844548
523228	514392	8836	3273	11359024	10607364	12756174356034364
1000320	991626	8694	1904	7582902	6988726	12756174364924512
1336360	1327614	8746	2294	8749064	8491230	12756174375316702
623116	614414	8702	1597	6524750	5693506	12756174382771044
708416	699688	8728	2113	7900034	7323376	12756174391685418
242548	233980	8568	412	2815266	1765582	12756174395050492
916100	907532	8568	138	2298942	1618250	12756174398573322
1176294	1167504	8790	3347	11668310	11482284	12756174411723948
1531518	1523004	8514	16	1751126	1866634	12756174415313544
1548138	1539524	8614	1746	7011800	7064262	12756174424178178
0	0	0	0	0	0	0
1293720	1284942	8778	3464	12173824	11949966	12756174454948182
0	0	0	0	0	0	0
1293986	1285174	8812	2732	9741506	9758326	12756174479843410
937708	929024	8684	1498	6240104	5708522	12756174487328524
0	0	0	0	0	0	0
155602	146934	8668	1096	4868840	3723696	12756174508173120
967338	958514	8824	1260	5601194	5043130	12756174515048520
1276262	1267486	8776	4117	14207456	13886700	12756174530836680
941092	932428	8664	2011	7778528	7250262	12756174539863322
839584	831030	8554	172	2052202	1644216	12756174543062968
0	0	0	0	0	0	0
1328690	1319910	8780	4094	13863938	13870250	12756174569012762
997550	988836	8714	745	4113686	3518136	12756174574431000
503606	494802	8804	2672	9639820	8790830	12756174584882040
1542224	1533470	8754	3355	11816338	11873296	12756174598547810
946294	937696	8598	1239	5285852	4943210	12756174605086928
0	0	0	0	0	0	0
536574	527772	8802	3278	11452164	10635192	12756174633358258
759282	750540	8742	2673	9584068	9050896	12756174644008218
1651556	1642968	8588	2143	8303810	8352988	12756174654268240
330790	322210	8580	1737	6849670	5819064	12756174661755610
1278850	1270104	8746	1406	5782150	5776270	12756174669123480
1362042	1353466	8576	797	4276232	4035508	12756174675069712
1611592	1602944	8648	643	3813748	3825498	12756174680802252
0	0	0	0	0	0	0
1341126	1332334	8792	4047	13995482	13740102	12756174710658368
415432	406172	9260	882	4224066	3344114	12756174715604742
692886	684212	8674	2473	9070074	8382374	12756174725675020
1519412	1510858	8554	1585	6328516	6553412	12756174733831108
746728	737994	8734	2540	9173514	8638944	12756174744057412
399178	390398	8780	4264	14404102	13450110	12756174759168178
597140	588402	8738	2738	9976206	9080404	12756174770047804
1654984	1646176	8808	2733	10065466	10123536	12756174782074660
574064	565162	8902	4271	14666250	13645412	12756174797622318
1651748	1642976	8772	2902	10383518	10628092	12756174809965280
789268	780434	8834	3628	12560084	11936404	12756174823621334
410356	401564	8792	3111	10874668	10009872	12756174835214098
602626	594024	8602	266	2637644	1686670	12756174838761408
0	0	0	0	0	0	0
855410	846738	8672	157	2030706	1615294	12756174859811834
612154	603660	8494	226	2359462	1577716	12756174863091214
262928	254220	8708	1531	6467822	5135944	12756174870128488
1229488	1220826	8662	3004	10731554	10506938	12756174882396290
642644	633848	8796	3731	12776794	12099538	12756174896121472
1158442	1149830	8612	4131	14244316	13809714	12756174911832258
1341714	1333024	8690	3481	12303916	12049008	12756174925785928
1597824	1589148	8676	587	3340304	3644852	12756174931031160
772624	763842	8782	4252	14409152	13787086	12756174946520318
445458	436698	8760	3693	12894494	11787530	12756174960167010
941714	932962	8752	3638	12502440	12120852	12756174973918784
1569530	1560768	8762	2737	10074014	10049638	12756174985868762
1157494	1148788	8706	1854	7129096	6996864	12756174994462348
479750	471328	8422	262	2620290	1552534	12756174997869972
148974	140222	8752	2312	8605420	7357648	12756175006930912
0	0	0	0	0	0	0
1084888	1076166	8722	3593	12386164	12127672	12756175025764442
1141148	1132610	8538	99	1975122	1726214	12756175029187638
1548448	1539738	8710	4288	14722518	14671118	12756175045765668
285878	276976	8902	4109	13875652	12873872	12756175060233790
1265044	1256242	8802	2408	8912602	8762904	12756175070718388
371068	362220	8848	3027	10739164	9720970	12756175082134260
584834	576100	8734	4985	16807532	15793032	12756175099832584
0	0	0	0	0	0	0
696252	687522	8730	2117	7936464	7318532	12756175114154230
1096490	1087570	8920	2293	8663522	8249120	12756175124221560
1266456	1257874	8582	1789	7242862	6910376	12756175133038080
262274	253650	8624	914	4622470	3287494	12756175138229164
1144484	1135680	8804	4153	14158466	13863582	12756175153839458
511864	503058	8806	1515	6144844	5334474	12756175160802840
1479080	1470512	8568	1040	4849440	4880310	12756175167438604
269956	261098	8858	4496	15235048	14016652	12756175183250142
1420452	1411718	8734	3415	11915398	11931228	12756175196893000
1658216	1649378	8838	4104	14167448	14231382	12756175213026082
865886	857090	8796	3390	11895390	11298370	12756175226093880
294952	286122	8830	3186	11435024	10120356	12756175238132044
1114582	1105710	8872	4864	16461358	15960550	12756175256014260
1307622	1298810	8812	3823	13312180	13038290	12756175270941314
999372	990592	8780	4098	13844206	13552726	12756175286091410
0	0	0	0	0	0	0
1665948	1657172	8776	3875	13175678	13546628	12756175304981790
0	0	0	0	0	0	0
375780	366968	8812	2928	10404878	9420968	12756175333013118
1050744	1042192	8552	110	2054714	1660362	12756175336417630
398918	390276	8642	1900	7406068	6369266	12756175344523058
349706	340928	8778	4545	15138568	14234388	12756175360309238
0	0	0	0	0	0	0
1026630	1018022	8608	2297	8558578	8183686	12756175383567638
1061044	1052288	8756	4406	14786460	14530334	12756175399715814
477046	468454	8592	787	3952676	3116850	12756175404444260
241912	233152	8760	3521	12323186	11061804	12756175417309048
888060	879268	8792	2005	7752740	7172664	12756175426248518
731226	722544	8682	1318	5652706	4959554	12756175432933484
808368	799600	8768	4294	14478102	13943024	12756175448519808
619070	610458	8612	824	4345704	3367112	12756175453783652
1344292	1335532	8760	1278	5492078	5453304	12756175460919648
507324	498678	8646	2680	9679466	8812460	12756175471404822
721692	713036	8656	1094	4954346	4277816	12756175477380562
1078754	1069968	8786	3047	10825540	10480406	12756175489583494
979262	970592	8670	162	2182782	1744912	12756175493045582
892870	884116	8754	1420	5814876	5425644	12756175500052358
435010	426392	8618	1616	6459004	5554274	12756175507244432
1656926	1648158	8768	4621	15560346	15768896	12756175524759660
890634	881898	8736	1886	7429992	6819514	12756175533379138
1649652	1640834	8818	4189	14328626	14469628	12756175549656372
1652938	1643984	8954	4642	15550404	15827946	12756175567159110
425840	417002	8838	2200	8252116	7293884	12756175576134784
1648440	1639684	8756	4100	13978050	14201314	12756175592061564
0	0	0	0	0	0	0
371510	362772	8738	1704	6900446	5750948	12756175613862884
958114	949410	8704	4153	14210526	13670554	12756175629330218
232064	223386	8678	3768	12858076	11793134	12756175642718692
331350	322458	8892	2718	9730802	8748952	12756175653080712
507020	498254	8766	3756	12899594	12030650	12756175666784238
0	0	0	0	0	0	0
1105664	1096776	8888	4481	15172438	14799250	12756175691966674
1104960	1096158	8802	1863	7321588	6964846	12756175700693280
1009588	1000812	8776	2575	9451382	9000278	12756175711453112
784280	775662	8618	1574	6404978	5778232	12756175718940508
