# Loop @ Start frequency 1600000Hz took 1987.58 cycles
# Interval [1985 ; 1991]
# Q1 : 1980 ; Q3 : 1984
# Loop @ Target frequency 3001000Hz took 1060.58 cycles
# Interval [1058 ; 1063]
# Q1 : 1056 ; Q3 : 1058
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
172882	143736	29146	3567	582500490	582000738	12757894456701776
858364	843410	14954	4812	16171498	15732582	12757894474039302
185678	170768	14910	907	4464280	3371262	12757894478999214
1013920	999326	14594	3036	10958290	10565846	12757894491275156
570472	554910	15562	4996	16780172	15992508	12757894508929470
805676	790470	15206	2463	9150114	8648108	12757894519193940
1016984	1001278	15706	4156	14228596	13925094	12757894534743636
255656	240952	14704	3982	13671228	12643148	12757894548976620
1020562	1005726	14836	4075	13988998	13715264	12757894564289816
1460924	1446090	14834	3998	13738712	13894034	12757894579793306
1661962	1647216	14746	3427	12018454	12383114	12757894593779456
1288454	1273684	14770	2191	8335716	8314394	12757894603707386
1073708	1058794	14914	4544	15345716	15140588	12757894620432290
593078	578468	14610	3891	13610800	12730922	12757894634939994
830002	815174	14828	4101	14239288	13574016	12757894650311786
157796	142984	14812	3295	11792848	10491098	12757894662565770
227228	212260	14968	2535	9571896	8282374	12757894672667280
1117900	1103316	14584	27	1855476	1667954	12757894675943336
305620	290774	14846	2511	9586526	8289734	12757894686141866
1069360	1054346	15014	4626	15605516	15383224	12757894703120936
1561852	1547016	14836	4697	16132768	16087484	12757894721118596
218878	204020	14858	4859	16620902	15231318	12757894738262710
877942	862878	15064	1572	6568918	6049106	12757894746011846
1615142	1600622	14520	447	3119578	3420804	12757894751049756
1044880	1029880	15000	3556	12722806	12157888	12757894765120626
397908	383166	14742	4871	16561262	15447424	12757894782388886
178826	163894	14932	3275	11635024	10447268	12757894794506460
169664	155018	14646	1540	6542646	5248548	12757894801521630
406252	391094	15158	3078	10995658	10085430	12757894813226876
1658672	1643950	14722	1572	6540778	6832844	12757894821728020
726558	711674	14884	1286	5857956	5040378	12757894828616160
813434	798580	14854	4158	14224232	13726274	12757894843957706
784038	769514	14524	156	2541576	1716210	12757894847585610
1041428	1026798	14630	590	3536926	3278414	12757894852466970
1471822	1457302	14520	1788	7340658	7289894	12757894861582736
381502	366784	14718	4822	16200558	15284058	12757894878467546
609028	594572	14456	271	2580662	1884234	12757894881960336
316510	301590	14920	2722	10116610	8930204	12757894892696516
422246	407396	14850	3041	10836388	9994436	12757894904258880
1277738	1262914	14824	1519	6623256	6294428	12757894912461860
1671230	1656654	14576	1506	6262068	6649482	12757894920699714
988578	973886	14692	4306	14929172	14346176	12757894936920720
1216754	1202066	14688	3273	11870436	11482368	12757894950311640
821180	806420	14760	1904	7446388	6989292	12757894958885604
1467678	1453076	14602	2294	8826542	8800684	12757894969483496
1662902	1648296	14606	1597	6525542	6910308	12757894977986920
1370418	1355680	14738	2113	8287694	8161672	12757894987948012
1609938	1595496	14442	412	3309958	3313398	12757894993170596
800890	786186	14704	138	2345200	1682962	12757894996620506
1659680	1644916	14764	3347	11871062	12145776	12757895010459268
1077176	1062932	14244	16	2052650	1592336	12757895013891982
878660	863776	14884	1746	7201828	6573162	12757895022275154
706882	692200	14682	4935	16733762	15942708	12757895040018780
1145340	1130648	14692	3464	12280776	11979844	12757895053748506
160570	145958	14612	3745	12986504	11836500	12757895067198420
1662442	1648354	14088	2732	9997588	10307620	12757895079160286
569344	554768	14576	1498	6456538	5518346	12757895086489058
485632	470812	14820	4146	14181328	13363484	12757895101459526
1333582	1319062	14520	1096	5039454	5082438	12757895108134616
792352	777626	14726	1260	5597334	5031164	12757895114827106
906914	891712	15202	4117	14287296	13695094	12757895130325016
684226	669342	14884	2011	7988698	7172112	12757895139302454
1232088	1217530	14558	172	2412388	2216110	12757895143250212
202668	187762	14906	2268	8762826	7457468	12757895152519230
796856	781930	14926	4094	14008438	13516568	12757895167628820
1184392	1169864	14528	745	3999598	3883586	12757895173116266
491376	476830	14546	2672	10088488	8959364	12757895184011590
174670	159764	14906	3355	11868276	10683198	12757895196357742
1038038	1023290	14748	1239	5714740	5213912	12757895203413414
874162	859192	14970	4099	14119708	13608074	12757895218710626
1447222	1432496	14726	3278	11575104	11724724	12757895232036356
304162	289474	14688	2673	9965634	8772664	12757895242610216
658796	643874	14922	2143	8167844	7538644	12757895251740086
1362394	1347558	14836	1737	6976872	7031234	12757895260383716
801652	787192	14460	1406	6232478	5478648	12757895267721150
215372	199978	15394	797	4458988	3072024	12757895272698576
1212524	1198064	14460	643	3755208	3604266	12757895277969588
455496	440624	14872	3558	12475716	11569102	12757895291204148
1558028	1543314	14714	4047	14080140	14139508	12757895307145434
507648	493136	14512	882	4594308	3612034	12757895312550566
1060570	1045946	14624	2473	9275320	8929424	12757895323189496
1664984	1650360	14624	1585	6645516	6876708	12757895331802886
447428	432932	14496	2540	9502930	8515112	12757895342056974
268088	252938	15150	4264	14833330	13497582	12757895357461464
219690	204728	14962	2738	10124874	8879422	12757895368115520
1662442	1647776	14666	2733	10060588	10306084	12757895380141016
673790	659128	14662	4271	14593764	13922262	12757895395712034
1381720	1367044	14676	2902	10435386	10532264	12757895407831706
660236	645580	14656	3628	12618088	11984054	12757895421413220
747954	733118	14836	3111	11108850	10535282	12757895433580164
882168	867906	14262	266	2582972	2159444	12757895437356566
160852	146002	14850	4833	16547208	15106628	12757895454371070
1229792	1215462	14330	157	2260476	2181608	12757895458169484
861086	846348	14738	226	2468038	2013446	12757895461808280
379058	364564	14494	1531	6458890	5443572	12757895468954994
1679922	1665098	14824	3004	11130786	11149532	12757895482074744
369370	354596	14774	3731	13061650	12018544	12757895495815226
688882	674404	14478	4131	14449918	13535864	12757895511263790
1198776	1184070	14706	3481	12244690	12096194	12757895525017076
1209518	1195082	14436	587	3845800	3451198	12757895530382094
1443320	1427278	16042	4252	14816278	14673422	12757895546950944
559366	544662	14704	3693	13100642	12090122	12757895560920564
1410694	1396206	14488	3638	12649936	12779628	12757895575290776
172052	157270	14782	2737	10291564	8844284	12757895586062526
823568	808654	14914	1854	7638070	6854532	12757895594833614
546622	532338	14284	262	2749288	1812926	12757895598438446
1468442	1453838	14604	2312	8649852	8866258	12757895608865634
1607542	1593216	14326	533	3356158	3682710	12757895614137536
986990	972214	14776	3593	12572728	12242802	12757895628005424
861200	846886	14314	99	2160358	1635492	12757895631342324
286362	271914	14448	4288	14639916	13599054	12757895646578754
1519418	1504868	14550	4109	14261800	14293842	12757895662668564
818420	803972	14448	2408	9035698	8507458	12757895672831634
227742	213102	14640	3027	10838306	9765988	12757895684206434
249074	234460	14614	4985	17007246	15652324	12757895701768976
1228822	1214370	14452	678	3838082	3738870	12757895707145190
1658252	1643682	14570	2117	8291626	8467418	12757895717403264
995092	980584	14508	2293	8955982	8342066	12757895727664024
1246038	1231728	14310	1789	7387596	7081748	12757895736606270
738374	724080	14294	914	4538440	3953864	12757895742192120
701666	687284	14382	4153	14255068	13611708	12757895757457950
429128	414560	14568	1515	6399340	5443592	12757895764595694
1653680	1639328	14352	1040	5143254	5242472	12757895771701314
1091894	1077416	14478	4496	15288606	15026100	12757895788399406
1502194	1487894	14300	3415	12118896	12205912	12757895802328466
1373186	1358710	14476	4104	14380338	14136082	12757895818390770
170450	155836	14614	3390	12048984	10793382	12757895830919364
454430	439906	14524	3186	11339758	10467272	12757895843022174
935348	920960	14388	4864	16643706	15974822	12757895860909584
1666488	1651980	14508	3823	13261142	13585904	12757895876147186
1532298	1517614	14684	4098	14353352	14281180	12757895892339056
1603340	1589112	14228	155	2268408	2546588	12757895896519374
1054244	1039706	14538	3875	13521672	13129226	12757895911404506
939716	925270	14446	4861	16531524	15966468	12757895929184310
1669218	1654646	14572	2928	10675882	10913486	12757895941837406
776332	762040	14292	110	2136032	1583006	12757895945056740
718332	703838	14494	1900	7775692	6888032	12757895953860594
579890	565434	14456	4545	15397854	14662468	12757895970146964
1519598	1505240	14358	3369	11843080	12082592	12757895983818414
873610	859086	14524	2297	8667760	8228434	12757895993668406
1661090	1646506	14584	4406	15144268	15328152	12757896010778994
1024510	1010054	14456	787	4114176	3861974	12757896016226966
1666252	1651736	14516	3521	12502862	12684168	12757896030704704
1150558	1135930	14628	2005	7961136	7633128	12757896040125250
621818	607532	14286	1318	5834020	5042942	12757896046890144
1075160	1060764	14396	4294	14631648	14403912	12757896062912424
164594	150266	14328	824	4555076	3115086	12757896067939766
1163142	1148582	14560	1278	5649486	5468142	12757896075061614
542240	527694	14546	2680	9990418	9043842	12757896085903494
165194	150870	14324	1094	5068418	3919802	12757896091446232
425720	410892	14828	3047	11021784	10022716	12757896103202484
910928	896724	14204	162	2348890	1874792	12757896106770324
765584	750990	14594	1420	6080530	5500418	12757896113939430
992082	977124	14958	1616	6688026	6310546	12757896121929594
273946	259456	14490	4621	15611552	14582158	12757896138124014
986712	972264	14448	1886	7737486	7112416	12757896147157074
1410356	1395434	14922	4189	14378028	14427878	12757896163254360
730846	716450	14396	4642	15781952	15104532	12757896180077124
1237634	1223400	14234	2200	8677780	8305508	12757896190301760
1207676	1193048	14628	4100	14258278	13959768	12757896206077080
711310	696602	14708	3859	13639236	12744540	12757896220736602
1343058	1328314	14744	1704	6886716	6923678	12757896229275480
538600	524178	14422	4153	14287536	13448324	12757896244411106
161046	146606	14440	3768	13177544	11920774	12757896258058166
806770	792078	14692	2718	9945250	9420116	12757896269119046
742640	728218	14422	3756	13334278	12470022	12757896283504404
1544936	1530464	14472	1692	7074838	7088966	12757896292432470
1154710	1140154	14556	4481	15307690	15042828	12757896309203276
620654	606074	14580	1863	7649620	6680838	12757896317782470
375284	360006	15278	2575	9680126	8564264	12757896328146836
525052	510566	14486	1574	6704784	5716294	12757896335686046
483322	468904	14418	4855	16572918	15496128	12757896353050830
1154212	1139936	14276	44	2223666	1770712	12757896356738554
341780	327174	14606	4716	16150648	14939056	12757896373539054
1667072	1652304	14768	3488	12329206	12588102	12757896387844464
701536	687020	14516	2537	9331082	8772152	12757896398186034
692798	678078	14720	3773	13379296	12467948	12757896412567050
265192	250998	14194	320	2894128	1704116	12757896416036036
160400	145992	14408	1013	4788724	3674356	12757896421288464
1610918	1596680	14238	613	3697180	3923522	12757896426905034
1661900	1647418	14482	4795	16231914	16492558	12757896445107924
1661666	1647368	14298	1000	4912828	5134234	12757896451991160
1464344	1449870	14474	2181	8634066	8494214	12757896462397556
1561482	1546884	14598	4979	16881186	16943432	12757896481149264
173324	159066	14258	1799	7260572	6040736	12757896488892322
873830	859144	14686	1483	6519258	5789334	12757896496596114
1323560	1308346	15214	1306	5677678	5711892	12757896503905524
923378	908922	14456	1083	5334186	4648984	12757896510472764
295164	280444	14720	2629	9674210	8642330	12757896520750644
882326	867880	14446	847	4322368	3893898	12757896526264050
433134	418592	14542	3437	12212410	11198818	12757896539219920
1368310	1353896	14414	2324	9041980	8805944	12757896549938696
1599282	1584758	14524	2335	8747106	9069564	12757896560605854
861846	847078	14768	4813	16138288	15748330	12757896577915360
572840	558032	14808	4546	15397528	14657780	12757896594194964
1389822	1375396	14426	3083	11315106	11100662	12757896607207824
642844	628320	14524	4348	14881196	14138130	12757896623041346
1184050	1169426	14624	1639	6997030	6574064	12757896631531560
827852	813196	14656	4708	15860152	15400692	12757896648528144
1553420	1538776	14644	3991	13881538	13978408	12757896664271874
161122	146624	14498	895	4437208	3322840	12757896669179546
1225910	1211408	14502	130	2479528	2094424	12757896673195314
1431906	1417310	14596	3547	12414228	12526618	12757896687351100
1091546	1076940	14606	2350	9087594	8603730	12757896697838850
613516	598838	14678	3611	12575642	11896992	12757896711337554
529826	515054	14772	3071	11156128	10201132	12757896723333000
479676	464848	14828	3121	11384128	10301128	12757896735505720
873736	859202	14534	3537	12526866	11942942	12757896749215168
161466	146740	14726	1541	6706656	5259390	12757896756392122
362022	347574	14448	4851	16633480	15366066	12757896773696938
793850	779390	14460	3520	12359608	11808962	12757896787159614
316702	302314	14388	3752	13018502	12027052	12757896800802810
182332	167666	14666	1926	7590678	6427398	12757896808883906
1029098	1014568	14530	4751	15993186	15726002	12757896826215294
1658166	1643938	14228	2108	8111514	8447912	12757896836292970
1208712	1193994	14718	3409	12246416	11887088	12757896850056594
167452	153160	14292	1582	6518358	5380260	12757896857051186
654586	640152	14434	1307	6000332	5045866	12757896864014934
290974	276354	14620	3269	11798264	10553952	12757896876412914
663942	649558	14384	1444	6415986	5470918	12757896883801134
1610876	1596296	14580	367	2867874	3191684	12757896888587876
739530	725050	14480	4526	15485990	14765078	12757896905123010
194366	179980	14386	1010	5114278	3699364	12757896910740270
442212	427494	14718	3218	11510976	10551950	12757896923001534
420522	405978	14544	4507	15577692	14390952	12757896939308854
726536	712080	14456	3592	12543868	11953368	12757896952888200
1541064	1526498	14566	4429	15346104	15280032	12757896970082784
638562	624098	14464	2363	8936916	8194302	12757896979966464
729978	715214	14764	3697	13155602	12274806	12757896994160276
864860	850534	14326	765	4157664	3634940	12757896999490884
719692	705228	14464	3037	10944444	10287404	12757897011463766
1293008	1278320	14688	1186	5415126	5321788	12757897018480760
230936	216400	14536	2722	9944638	8856938	12757897028965260
943390	929100	14290	2586	9697990	9164080	12757897039916246
488138	473614	14524	2562	9755710	8636622	12757897050468744
1296828	1282038	14790	3618	12625562	12607024	12757897064700536
1614082	1599876	14206	410	3024208	3324210	12757897069656596
886654	871268	15386	4858	16283624	15906522	12757897087134864
1514936	1500390	14546	1582	6505764	6733358	12757897095463770
718382	703968	14414	3846	13281314	12707670	12757897109772142
