# Loop @ Start frequency 3000000Hz took 1058.93 cycles
# Interval [1057 ; 1061]
# Q1 : 1056 ; Q3 : 1058
# Loop @ Target frequency 2500000Hz took 1271.49 cycles
# Interval [1269 ; 1274]
# Q1 : 1268 ; Q3 : 1270
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1344162	1329362	14800	3567	348212228	349224488	12756025457712476
863624	855390	8234	4812	16008734	15522080	12756025474886964
781558	773032	8526	907	4562810	3746952	12756025480530296
1520302	1512102	8200	3036	10702058	10861262	12756025493052096
432600	424384	8216	4996	16800528	15639982	12756025510583184
1253620	1245424	8196	2463	8924678	8878914	12756025521059394
1023492	1015404	8088	4156	13949472	13717622	12756025536329496
685610	677276	8334	3982	13511536	12855928	12756025550824416
1532956	1524876	8080	4075	13784358	13980968	12756025566438720
1655056	1646854	8202	3998	13676792	13871804	12756025582070040
1409186	1401058	8128	3427	11949082	11920208	12756025595726264
535920	527932	7988	2191	8112524	7345088	12756025604672714
1650402	1642168	8234	4544	15393304	15503176	12756025622014650
1374626	1366566	8060	3891	13498512	13271234	12756025637185274
1361940	1353702	8238	4101	13931742	13885760	12756025652777604
422822	414770	8052	3295	11398280	10537176	12756025664896452
926882	918888	7994	2535	9236046	8767534	12756025675357910
1271570	1263642	7928	27	1635392	1606090	12756025678563834
1160644	1152348	8296	2511	9273526	8931242	12756025689296222
274976	266864	8112	4626	15567136	14375330	12756025705437144
1666746	1658608	8138	4697	15606312	15977532	12756025723008570
258170	249980	8190	4859	16402482	15052438	12756025739967464
348178	340102	8076	1572	6498608	5306398	12756025747111722
1594256	1586450	7806	447	3183822	3186904	12756025752188708
1172484	1164354	8130	3556	12420738	12068474	12756025766078988
1039254	1031092	8162	4871	16430814	15874072	12756025783846296
502978	494912	8066	3275	11349626	10558468	12756025795996926
196160	188070	8090	1540	6456850	5059976	12756025802947950
1659158	1651046	8112	3078	11079384	11124610	12756025815984482
1572060	1563910	8150	1572	6562358	6528580	12756025824418184
1304176	1296262	7914	1286	5441558	5406620	12756025831461984
1379598	1371482	8116	4158	13993984	14077652	12756025847133336
1001784	993900	7884	156	2255316	1721984	12756025850688228
1313126	1305236	7890	590	3390406	3331552	12756025855689456
1663004	1654926	8078	1788	6916004	7267632	12756025864566132
1103754	1095636	8118	4822	16184802	15789914	12756025882152798
633366	625290	8076	271	2386932	1696720	12756025885471440
667840	659772	8068	2722	9933224	9063922	12756025896370148
1139064	1130924	8140	3041	10725004	10495294	12756025908531678
327950	320076	7874	1519	6162348	5125744	12756025915319528
730928	722894	8034	1506	6359316	5493910	12756025922707916
951778	943660	8118	4306	14540984	14089874	12756025938497864
1650618	1642502	8116	3273	11563278	11701448	12756025952009292
653128	645042	8086	1904	7544668	6601504	12756025960505348
291656	283526	8130	2294	8450398	7409846	12756025969544558
