# Loop @ Start frequency 2100000Hz took 1513.34 cycles
# Interval [1511 ; 1515]
# Q1 : 1510 ; Q3 : 1512
# Loop @ Target frequency 2700000Hz took 1176.70 cycles
# Interval [1175 ; 1179]
# Q1 : 1174 ; Q3 : 1176
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1030310	1005980	24330	3567	475229004	475008354	12757224349338852
0	0	0	0	0	0	0
652790	640954	11836	907	4543530	3755544	12757224371889792
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1665910	1653946	11964	2463	9043400	9423642	12757224411873498
0	0	0	0	0	0	0
626494	614362	12132	3982	13593510	12929236	12757224442385362
0	0	0	0	0	0	0
431060	419070	11990	3998	13691644	12779832	12757224472304562
161214	149226	11988	3427	12030160	10801658	12757224484823362
467652	455844	11808	2191	8242242	7408384	12757224493860132
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
831206	819346	11860	2535	9203632	8800038	12757224564212838
0	0	0	0	0	0	0
883218	871258	11960	2511	9160644	8783562	12757224577750894
0	0	0	0	0	0	0
768356	756398	11958	4697	15685264	15212884	12757224611847948
397212	385212	12000	4859	16313318	15325178	12757224628886588
222016	210264	11752	1572	6374654	5310166	12757224635810508
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1202150	1190274	11876	3275	11606644	11388004	12757224686035992
0	0	0	0	0	0	0
1566474	1554480	11994	3078	10918740	11165136	12757224707000502
0	0	0	0	0	0	0
1524404	1512540	11864	1286	5653360	5758302	12757224722886732
0	0	0	0	0	0	0
1403600	1392002	11598	156	2194714	2254836	12757224742300632
0	0	0	0	0	0	0
1669610	1657920	11690	1788	7189850	7405284	12757224757064232
0	0	0	0	0	0	0
360938	349290	11648	271	2804638	1558384	12757224777358374
1186874	1174920	11954	2722	9782256	9714918	12757224788656482
1263944	1251736	12208	3041	10730650	10749074	12757224800977514
671530	659366	12164	1519	6437684	5601484	12757224808415082
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1657458	1645756	11702	1904	7455604	7739284	12757224853702060
1652358	1640600	11758	2294	8541366	8904792	12757224864223062
1669750	1657624	12126	1597	6457454	6834550	12757224872677362
0	0	0	0	0	0	0
1592582	1580942	11640	412	3221314	3211494	12757224886436484
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1313674	1302062	11612	1746	7210680	6915024	12757224914982112
373514	361820	11694	4935	16601976	15518146	12757224932280844
1166416	1154806	11610	3464	12348064	11908710	12757224946116778
957148	945448	11700	3745	12994266	12543812	12757224960390212
359594	348084	11510	2732	10121076	8912382	12757224971192622
1562018	1550220	11798	1498	6464712	6422430	12757224979542060
845770	833920	11850	4146	14047430	13632086	12757224994757170
1576622	1564948	11674	1096	4943480	5235744	12757225001599560
888560	876982	11578	1260	5487794	5035020	12757225008297938
1480168	1468466	11702	4117	14023952	14179870	12757225024123390
917468	906000	11468	2011	7675602	7313776	12757225033039320
845512	834162	11350	172	2157914	1739824	12757225036364230
1473328	1461632	11696	2268	8642036	8637646	12757225046802814
1463120	1451616	11504	4094	13892992	14093902	12757225062481452
1159350	1147796	11554	745	4062664	3766388	12757225068025778
1251688	1240066	11622	2672	9979058	9625038	12757225079587054
216500	204902	11598	3355	11662742	10633826	12757225091789404
950492	939074	11418	1239	5322748	5035916	12757225098398498
550486	538986	11500	4099	14263460	13195186	12757225113534718
1168554	1156962	11592	3278	11647154	11355564	12757225126672080
396134	384526	11608	2673	9642218	8771276	12757225137033254
310268	298440	11828	2143	8248090	7101670	12757225145914200
1399054	1386006	13048	1737	7043754	6976172	12757225154679698
1251590	1240018	11572	1406	5828892	5838528	12757225162083440
356584	344916	11668	797	4166022	3140438	12757225166928800
772716	761236	11480	643	3909786	3075168	12757225171933040
1435760	1423978	11782	3558	12634884	12462792	12757225186324568
625394	613642	11752	4047	13882526	13116180	12757225201155138
1370970	1359494	11476	882	4350196	4388850	12757225207198118
154794	143088	11706	2473	9176058	7931112	12757225216852244
1663892	1652226	11666	1585	6418148	6785742	12757225225256978
