# Loop @ Start frequency 2200000Hz took 1443.98 cycles
# Interval [1442 ; 1446]
# Q1 : 1440 ; Q3 : 1444
# Loop @ Target frequency 2400000Hz took 1323.77 cycles
# Interval [1322 ; 1326]
# Q1 : 1320 ; Q3 : 1324
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1387850	1365152	22698	3567	471366414	472573794	12757084391858256
437626	425872	11754	4812	16230178	15214472	12757084408886262
605598	594024	11574	907	4348686	3694278	12757084414192972
755760	744486	11274	3036	10872380	10216956	12757084426174192
1653722	1642088	11634	4996	16684990	16981896	12757084444864992
1663604	1651844	11760	2463	8981472	9409926	12757084455861836
1661230	1648286	12944	4156	14222964	14474880	12757084472099002
267712	255952	11760	3982	13866346	12558296	12757084486585778
1147944	1136290	11654	4075	13933190	13718304	12757084502020492
155008	143264	11744	3998	13949368	12496824	12757084516477016
158062	146476	11586	3427	11892298	10787442	12757084528879712
1590270	1578612	11658	2191	8188356	8521032	12757084539012298
185472	173802	11670	4544	15581338	14160306	12757084555130962
1193256	1181602	11654	3891	13382434	13231456	12757084570058682
746276	734588	11688	4101	14118948	13393820	12757084585276656
752862	741190	11672	3295	11584322	10989858	12757084597967116
466844	455280	11564	2535	9220134	8427266	12757084608006600
1159518	1148172	11346	27	2062542	1615584	12757084611581428
769962	758262	11700	2511	9244152	8658690	12757084621948462
1509006	1497356	11650	4626	15502184	15729286	12757084639313112
1668820	1657186	11634	4697	15768946	16101496	12757084657104086
565546	553880	11666	4859	16321414	15481976	12757084674344402
287166	275424	11742	1572	6694036	5364264	12757084681679968
1609502	1598278	11224	447	2945138	3318908	12757084686587828
1478284	1466686	11598	3556	12449256	12494276	12757084700867438
693526	681944	11582	4871	16246902	15645310	12757084718159846
588330	576804	11526	3275	11781590	10763430	12757084730882256
438096	426544	11552	1540	6410988	5421324	12757084738085566
1213402	1201822	11580	3078	11046052	10798468	12757084750697822
316222	304956	11266	1572	6365292	5396276	12757084757731862
854402	842846	11556	1286	5433534	5077056	12757084764372548
1203050	1191334	11716	4158	14326302	14021084	12757084780254360
1351204	1339942	11262	156	2089748	2192992	12757084784047898
1130450	1118986	11464	590	3749686	3271254	12757084789280256
1659882	1648394	11488	1788	7014202	7386862	12757084798306602
1422740	1411192	11548	4822	16212216	16229076	12757084816293242
824640	813456	11184	271	2423382	2009366	12757084819894182
161396	149902	11494	2722	9864294	8684378	12757084830271778
775754	764120	11634	3041	10929634	10269074	12757084842327960
353280	341266	12014	1519	6157450	5275882	12757084849190262
338574	327192	11382	1506	6350670	5219004	12757084856232856
1557372	1545870	11502	4306	14901286	14821068	12757084873065658
412010	400570	11440	3273	11474804	10582862	12757084885304520
1094346	1082792	11554	1904	7325800	7165762	12757084894076712
1087596	1076136	11460	2294	8483030	8325582	12757084904000458
185154	173720	11434	1597	6764700	5339140	12757084911322476
408966	397216	11750	2113	8289518	7106596	12757084920372392
571920	560586	11334	412	2914014	2179692	12757084924210672
1478314	1466964	11350	138	2045174	2263686	12757084928085976
907276	895204	12072	3347	11996902	11300582	12757084941354156
1609442	1598042	11400	16	1650908	2031546	12757084944967308
1665620	1654024	11596	1746	6997244	7264020	12757084953982442
1403042	1391362	11680	4935	16540778	16548130	12757084972278792
371480	360020	11460	3464	12084192	11111624	12757084985086440
523716	512126	11590	3745	13190474	12106826	12757084999152762
1663722	1652082	11640	2732	9890008	10214474	12757085011058176
226950	215396	11554	1498	6077510	5085586	12757085017714212
1245242	1233666	11576	4146	14056210	14026166	12757085033367852
1364392	1352886	11506	1096	4969294	5017342	12757085040053468
1215958	1204456	11502	1260	5533932	5362172	12757085047156892
509516	497994	11522	4117	14049238	13205840	12757085062067376
381252	369852	11400	2011	7739360	6773458	12757085070540778
1015364	1003904	11460	172	2173938	1905040	12757085074083960
1192140	1180798	11342	2268	8386368	8355206	12757085084014646
421862	410296	11566	4094	14234768	13049116	12757085099022902
985780	974480	11300	745	4212500	3588630	12757085104573052
161184	149670	11514	2672	9673164	8531116	12757085114759356
187484	175972	11512	3355	11828370	10601730	12757085127128472
1301240	1289640	11600	1239	5318026	5384472	12757085134099272
601420	589826	11594	4099	13990324	13241444	12757085149043376
667392	655738	11654	3278	11399888	10854170	12757085161464092
253456	241870	11586	2673	9621154	8626464	12757085171689976
349430	337986	11444	2143	8376340	7136796	12757085180767602
296924	285542	11382	1737	6796348	5871058	12757085188212318
506164	494680	11484	1406	6065260	5087750	12757085195134680
805652	794340	11312	797	4375614	3565586	12757085200668762
1425816	1414458	11358	643	3594910	3723944	12757085206041646
983102	971682	11420	3558	12258990	12004446	12757085219635738
174354	162892	11462	4047	13806492	12661288	12757085233968088
782274	770960	11314	882	4622070	3797078	12757085239723776
1652298	1640928	11370	2473	9089356	9429064	12757085250817560
158970	147440	11530	1585	6576180	5277160	12757085257904902
811782	800350	11432	2540	9332922	8789016	12757085268401402
1512290	1500820	11470	4264	14547306	14650420	12757085284814636
345340	333714	11626	2738	9831336	8913060	12757085295344062
154978	143434	11544	2733	9862054	8708000	12757085305712640
398718	387162	11556	4271	14521202	13557168	12757085320986712
831578	820086	11492	2902	10696142	9912130	12757085332867512
1003282	991668	11614	3628	12834844	12234872	12757085347058018
1274454	1263160	11294	3111	11022036	10958246	12757085359716816
414166	402856	11310	266	2429594	1585826	12757085362911912
900450	888974	11476	4833	16181658	15738894	12757085380346976
877692	866408	11284	157	2109814	1721664	12757085383688218
654086	642772	11314	226	2400854	1702286	12757085387095092
1659894	1648564	11330	1531	6563896	6613456	12757085395669956
913988	902550	11438	3004	10616252	10279754	12757085407551126
486826	475232	11594	3731	12803406	12026310	12757085421193552
1469662	1458028	11634	4131	14182038	14206326	12757085437197812
345332	333728	11604	3481	12001886	11137084	12757085449897800
1329944	1318650	11294	587	3737424	3461186	12757085455317886
654410	642608	11802	4252	14560434	13753854	12757085470884816
802158	790584	11574	3693	13034542	12229472	12757085485072372
1663312	1651826	11486	3638	12733806	12923896	12757085499820586
1663242	1651676	11566	2737	9810042	10228158	12757085511645532
1233102	1221506	11596	1854	7273812	7154312	12757085520505302
988956	977682	11274	262	2404274	2147980	12757085524250716
667016	655480	11536	2312	8759528	7961504	12757085534029856
1472488	1461250	11238	533	3575932	3441934	12757085539432382
822650	811060	11590	3593	12583758	11950440	12757085553190376
1248248	1237042	11206	99	2030228	1918832	12757085556821388
819268	807782	11486	4288	14565708	14026646	12757085572557148
816168	804492	11676	4109	13936262	13489770	12757085587662262
1409990	1398700	11290	2408	8831034	8990770	12757085598255416
1028526	1016976	11550	3027	10763764	10461262	12757085610399228
651024	639298	11726	4985	16561240	15946240	12757085627973206
722972	711600	11372	678	3698042	3127252	12757085632746972
438032	426464	11568	2117	7979054	7176096	12757085641515618
1656952	1645320	11632	2293	8472372	8894532	12757085651997512
1255316	1243888	11428	1789	7164450	6982592	12757085660769168
240056	228650	11406	914	4674948	3347946	12757085666036022
1672998	1661396	11602	4153	14407416	14475934	12757085682469486
569272	557852	11420	1515	6277108	5478154	12757085689668068
375916	364296	11620	1040	4744112	3863666	12757085695140336
1660114	1648522	11592	4496	15358290	15489370	12757085712511376
318944	307504	11440	3415	12071416	10912710	12757085725254806
1163918	1152492	11426	4104	14278408	13820392	12757085741049298
172182	160666	11516	3390	12129014	10693914	12757085753702302
1663602	1652040	11562	3186	11213552	11573906	12757085766931792
1435780	1424210	11570	4864	16408866	16367042	12757085785128362
