# Loop @ Start frequency 1500000Hz took 2119.28 cycles
# Interval [2117 ; 2122]
# Q1 : 2112 ; Q3 : 2116
# Loop @ Target frequency 1200000Hz took 2650.52 cycles
# Interval [2647 ; 2654]
# Q1 : 2640 ; Q3 : 2648
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
223848	193600	30248	3567	613917570	613786144	12758238960251448
1040280	1023916	16364	4812	15967300	15937756	12758238977854608
1559016	1543132	15884	907	4305854	4768792	12758238984314188
1652534	1636586	15948	3036	10691358	11228894	12758238997256110
596286	580442	15844	4996	16550616	16042682	12758239015001130
356590	340454	16136	2463	8992310	8231770	12758239024958198
334492	318548	15944	4156	13934918	13267768	12758239039837600
196698	180822	15876	3982	13470812	12619422	12758239054113490
1250552	1234704	15848	4075	13781668	13945748	12758239069778520
1656640	1640704	15936	3998	13478050	14128292	12758239085520128
1655180	1639168	16012	3427	11778370	12409456	12758239099567308
289062	273078	15984	2191	8237390	7352850	12758239108709110
1664742	1648814	15928	4544	15112438	15768546	12758239126096630
363342	347570	15772	3891	13315488	12509994	12758239140385110
1663408	1647628	15780	4101	13880770	14436288	12758239156535808
969592	953736	15856	3295	11412910	11334240	12758239169531380
452746	436970	15776	2535	9362026	8540770	12758239179956650
1092808	1077328	15480	27	1611194	1681256	12758239183269320
874596	858812	15784	2511	9210292	8895660	12758239193960108
622500	606788	15712	4626	15532720	14969904	12758239210725528
338762	322778	15984	4697	15564298	14896690	12758239227234698
299032	283324	15708	4859	16064950	15341200	12758239244209480
412132	396432	15700	1572	6818916	5623500	12758239252050248
1517964	1502604	15360	447	2780216	3359088	12758239256960060
852286	836522	15764	3556	12221714	12001646	12758239270645178
962522	946642	15880	4871	16186170	16046258	12758239288404430
1663178	1647474	15704	3275	11386454	11969578	12758239302064170
720856	705044	15812	1540	6518642	5836960	12758239309915028
1519992	1504164	15828	3078	10755800	11227300	12758239322802280
329810	313798	16012	1572	6418328	5543170	12758239330162778
653844	638272	15572	1286	5469548	5000612	12758239336894600
180834	164842	15992	4158	13956908	13131582	12758239351637290
751580	735744	15836	156	2149712	1746580	12758239355150020
1193182	1177714	15468	590	3761350	3461442	12758239360712530
975860	960104	15756	1788	6907720	6818440	12758239369201360
1282460	1266760	15700	4822	15924910	16220680	12758239387016408
294750	279026	15724	271	2305122	1603430	12758239390224650
501532	485412	16120	2722	9625700	9154624	12758239400957360
1096492	1081104	15388	3041	10592360	10702520	12758239413278360
456748	441196	15552	1519	6141964	5496880	12758239420512940
228782	213142	15640	1506	6183638	5237382	12758239427530670
402524	386896	15628	4306	14771006	13785496	12758239443315228
1457270	1441558	15712	3273	11430788	11761010	12758239456811418
1022160	1006216	15944	1904	7200552	7219688	12758239465645280
1088832	1072876	15956	2294	8487680	8458744	12758239475830900
259042	243510	15532	1597	6436830	5536218	12758239483138690
262252	246540	15712	2113	7941100	7117872	12758239491952900
1660582	1645326	15256	412	2752180	3394610	12758239496975510
799220	783960	15260	138	1983512	1718136	12758239500382080
1516278	1500578	15700	3347	11603712	12035198	12758239514112098
1194596	1179272	15324	16	2172224	1752324	12758239518092928
1656420	1640480	15940	1746	6941172	7385172	12758239527298280
1665242	1649450	15792	4935	16376830	16941430	12758239545955610
597738	582010	15728	3464	11998542	11468610	12758239559161118
842412	826612	15800	3745	13191738	12552724	12758239573804660
1654604	1638704	15900	2732	9685004	10332132	12758239585753248
279792	264100	15692	1498	5927050	5262052	12758239592572920
676778	661086	15692	4146	14211174	13593134	12758239608092950
1541692	1526168	15524	1096	5034878	5323900	12758239615278820
881570	865790	15780	1260	5490802	5151458	12758239622265470
172042	156162	15880	4117	14218836	13000786	12758239637262618
224456	208708	15748	2011	7734392	6751764	12758239645829768
558324	543084	15240	172	1963276	1576092	12758239648958920
1041312	1025580	15732	2268	8333930	8326088	12758239658941240
899574	883670	15904	4094	13958126	13657562	12758239674410410
877086	861238	15848	745	3914012	3614838	12758239679814078
250842	235110	15732	2672	9606738	8751034	12758239690279390
482156	466372	15784	3355	11762756	11027880	12758239703134560
826404	810588	15816	1239	5704778	5038448	12758239710275620
1229200	1212920	16280	4099	14057832	14024396	12758239726172620
1659220	1643348	15872	3278	11411472	11979016	12758239739855020
543220	527516	15704	2673	10154382	9052536	12758239751171400
202082	186510	15572	2143	8490778	7122330	12758239760473358
1045596	1029836	15760	1737	6426694	6749000	12758239768817028
615142	599382	15760	1406	5686248	5326122	12758239775728190
415836	400300	15536	797	3930304	3306108	12758239780682508
789060	773476	15584	643	3480760	3215184	12758239785560028
416020	400228	15792	3558	12372570	11571920	12758239798960128
491592	475648	15944	4047	14224190	13109652	12758239814284540
758638	743102	15536	882	4703162	3900038	12758239820354718
329420	313924	15496	2473	9167110	8230148	12758239830484328
1669028	1653312	15716	1585	6377032	6944348	12758239839138608
1184544	1168864	15680	2540	9359678	9282500	12758239850296420
569694	553886	15808	4264	14309166	13836138	12758239865783178
437892	422068	15824	2738	9879170	9138004	12758239876710100
1395418	1379842	15576	2733	9684462	10076234	12758239888400058
371848	356176	15672	4271	14432182	13656480	12758239903813348
1344312	1328948	15364	2902	10182168	10533700	12758239915967200
248812	233180	15632	3628	12510658	11610992	12758239929363220
187278	171642	15636	3111	11158642	10001618	12758239941318078
701944	686488	15456	266	2365876	2003660	12758239944993160
536142	520502	15640	4833	16174160	15504250	12758239962311770
727612	711992	15620	157	1954268	1726296	12758239965600820
597382	581994	15388	226	2347358	1775546	12758239969154770
1334124	1318676	15448	1531	6117018	6424216	12758239977212200
1663880	1648128	15752	3004	10602288	11147956	12758239990088008
350722	335118	15604	3731	12785198	12019206	12758240003838010
1663034	1647310	15724	4131	13811956	14523254	12758240019920178
1124946	1109174	15772	3481	12063102	12050046	12758240033720978
1164190	1148658	15532	587	3211852	3424982	12758240038704430
