# Loop @ Start frequency 2600000Hz took 1221.14 cycles
# Interval [1220 ; 1222]
# Q1 : 1218 ; Q3 : 1222
# Loop @ Target frequency 3000000Hz took 1060.12 cycles
# Interval [1058 ; 1063]
# Q1 : 1056 ; Q3 : 1058
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
938484	918842	19642	3567	401119610	400965150	12756506821433178
1661030	1650946	10084	4812	16250256	16377610	12756506839634022
829022	819204	9818	907	4414620	3854986	12756506845161962
1157938	1147220	10718	3036	10909844	10557036	12756506857516334
1330256	1320466	9790	4996	16719186	16595508	12756506875852622
798172	788332	9840	2463	9024798	8481354	12756506885957318
534150	524346	9804	4156	14117304	13289038	12756506900891326
1655286	1645604	9682	3982	13627800	13888296	12756506916456234
218246	207806	10440	4075	13823050	12728424	12756506930779744
1505740	1496006	9734	3998	13789542	13783204	12756506946355450
829510	819656	9854	3427	11925996	11399722	12756506959392670
611240	601460	9780	2191	8406564	7480078	12756506968691824
873732	863844	9888	4544	15245286	14787264	12756506985092058
197888	188106	9782	3891	13562226	12158926	12756506999135370
677498	667774	9724	4101	14190490	13267278	12756507014286168
583372	573624	9748	3295	11775538	10760852	12756507026926838
1485500	1475668	9832	2535	9402018	9388384	12756507038094630
1282590	1273124	9466	27	1994392	1678168	12756507041650814
1359814	1350050	9764	2511	9197356	9189954	12756507052490630
1644332	1634558	9774	4626	15567034	15804306	12756507069984294
1656032	1646348	9684	4697	15922342	16028062	12756507087842658
1663200	1653510	9690	4859	16221218	16521284	12756507106010874
191726	182188	9538	1572	6455600	5214566	12756507112940414
1596268	1586880	9388	447	2988450	3249186	12756507117810734
201018	191358	9660	3556	12460368	11158900	12756507130754538
1409920	1399876	10044	4871	16218634	16302480	12756507148666826
457212	447402	9810	3275	11550816	10574072	12756507160960758
421662	411858	9804	1540	6307430	5344736	12756507167973468
964042	954238	9804	3078	11133256	10488948	12756507180352794
889240	879564	9676	1572	6334402	5910114	12756507187858974
1354938	1345300	9638	1286	5521964	5518912	12756507195016862
569918	560220	9698	4158	14361560	13326670	12756507210231926
1600128	1590746	9382	156	2235574	2377018	12756507214350734
1599360	1589852	9508	590	3586986	3682108	12756507219818026
1657514	1647772	9742	1788	7206908	7322802	12756507228962654
258186	248286	9900	4822	16146224	15004986	12756507245649410
612990	603644	9346	271	2495612	1738338	12756507249042014
332420	322768	9652	2722	9792634	8793380	12756507259449162
445964	436386	9578	3041	10974530	9881064	12756507271151270
156130	146516	9614	1519	6422460	5032112	12756507278011510
263618	254142	9476	1506	6430712	5083682	12756507284990666
157040	147364	9676	4306	14807532	13361852	12756507300252686
1664738	1654698	10040	3273	11613496	11777912	12756507313812714
837198	827474	9724	1904	7339290	6850404	12756507322272204
1010016	1000564	9452	2294	8484786	8186606	12756507332049306
1563726	1554020	9706	1597	6693340	6660006	12756507340591026
484040	474290	9750	2113	8076150	7122696	12756507349432790
291124	281632	9492	412	2882010	1837946	12756507352888334
896886	887588	9298	138	2324644	1622786	12756507356391142
153400	143898	9502	3347	11942782	10482092	12756507368768582
1330302	1320948	9354	16	1961422	1687264	12756507372338764
1267506	1258206	9300	1746	7089410	6803144	12756507380974386
970398	960754	9644	4935	16676654	16051972	12756507398912968
1261424	1251716	9708	3464	12237804	11943958	12756507412690094
506188	496474	9714	3745	12869278	12030480	12756507426348734
150880	141100	9780	2732	9981814	8641278	12756507436761890
932988	923336	9652	1498	6120502	5733046	12756507444095494
159830	150072	9758	4146	14318924	12883130	12756507458852494
1661204	1651614	9590	1096	5192358	5257244	12756507465983510
1553314	1543838	9476	1260	5518678	5639884	12756507473337000
1650636	1640974	9662	4117	14239866	14286044	12756507489506174
266294	256804	9490	2011	7877158	6600706	12756507497932560
892078	882598	9480	172	2425252	1724178	12756507501533294
1652668	1643226	9442	2268	8633794	8755472	12756507512098674
611498	601764	9734	4094	14162140	13177738	12756507527153318
804390	794852	9538	745	4140584	3348670	12756507532380302
1661710	1652004	9706	2672	9798576	9970024	12756507544119806
319298	309690	9608	3355	11659272	10676066	12756507556380134
1658218	1648428	9790	1239	5450840	5679088	12756507563770738
