# Loop @ Start frequency 2100000Hz took 1515.82 cycles
# Interval [1512 ; 1519]
# Q1 : 1508 ; Q3 : 1512
# Loop @ Target frequency 2900000Hz took 1095.10 cycles
# Interval [1093 ; 1097]
# Q1 : 1092 ; Q3 : 1094
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1661234	1635812	25422	3567	480697388	480652562	12757212814052430
0	0	0	0	0	0	0
781600	769554	12046	907	4627842	3913934	12757212836876370
0	0	0	0	0	0	0
462016	449880	12136	4996	16829972	15807984	12757212866970720
1030118	1018002	12116	2463	9288908	8809614	12757212877606950
0	0	0	0	0	0	0
1176428	1164498	11930	3982	13582934	13490248	12757212907915710
448778	436794	11984	4075	14199158	13038676	12757212922882920
954308	942308	12000	3998	13967546	13314564	12757212938122560
0	0	0	0	0	0	0
503550	491534	12016	2191	8232478	7455356	12757212961178106
0	0	0	0	0	0	0
691096	679110	11986	3891	13286252	12729428	12757212992045940
468318	456296	12022	4101	14278814	13135318	12757213007110960
1099420	1087574	11846	3295	11861858	11353254	12757213020389970
0	0	0	0	0	0	0
0	0	0	0	0	0	0
403958	392022	11936	2511	9509352	8313066	12757213044418950
1556078	1544140	11938	4626	15697364	15792720	12757213061990130
928358	916396	11962	4697	15924974	15379950	12757213079161320
0	0	0	0	0	0	0
1661646	1649718	11928	1572	6577426	6759392	12757213104753690
543728	532008	11720	447	3334848	2276364	12757213108951140
546080	534088	11992	3556	12644812	11582144	12757213122460476
604588	592478	12110	4871	16426342	15578060	12757213139809050
0	0	0	0	0	0	0
371672	359606	12066	1540	6464088	5375462	12757213159077964
1183296	1171346	11950	3078	11153894	10788174	12757213171732498
0	0	0	0	0	0	0
481176	468042	13134	1286	5553402	4722418	12757213185168778
636010	623808	12202	4158	14170820	13474800	12757213200294152
1297452	1285736	11716	156	2213034	2159114	12757213204122194
1227998	1216350	11648	590	3627884	3390268	12757213209308280
1668662	1656874	11788	1788	7041250	7412726	12757213218335486
0	0	0	0	0	0	0
506872	495400	11472	271	2672928	1702210	12757213239375130
262658	250812	11846	2722	9926742	8794430	12757213249875350
496884	485164	11720	3041	11110892	10003984	12757213261793932
473464	461572	11892	1519	6221760	5403204	12757213268800834
0	0	0	0	0	0	0
351274	339474	11800	4306	14548542	13624024	12757213292017342
1356772	1344980	11792	3273	11784458	11537358	12757213305470410
1241834	1229946	11888	1904	7367390	7326350	12757213314390956
0	0	0	0	0	0	0
1543474	1531886	11588	1597	6774116	6709624	12757213333559966
0	0	0	0	0	0	0
1604874	1593246	11628	412	3237730	3223738	12757213348499034
927258	915654	11604	138	2113994	1726850	12757213351852942
1659400	1647558	11842	3347	11798252	12061018	12757213365622202
1482508	1470866	11642	16	1868286	1914338	12757213369283984
1659940	1648116	11824	1746	7053648	7271836	12757213378309584
1665808	1654014	11794	4935	16546052	16819354	12757213396832636
790554	778726	11828	3464	12015042	11541880	12757213409949302
608092	596250	11842	3745	13066354	12201026	12757213423935142
1578222	1566446	11776	2732	10166446	10140906	12757213435991058
1666104	1654458	11646	1498	6469064	6533992	12757213444438162
0	0	0	0	0	0	0
197684	185800	11884	1096	4953854	3863096	12757213465141152
624918	613170	11748	1260	5736402	4784706	12757213471814602
693172	681336	11836	4117	14048370	13398526	12757213486868332
469786	457962	11824	2011	8010082	6875878	12757213495659554
682192	670558	11634	172	2187060	1585414	12757213498841002
1584712	1572984	11728	2268	8577350	8758454	12757213509314842
1547888	1536172	11716	4094	13990358	14184314	12757213525164412
889752	878036	11716	745	4000412	3503028	12757213530366318
676004	664268	11736	2672	9664340	9059182	12757213541019846
1669010	1657294	11716	3355	12028626	12093804	12757213555029002
1159928	1148268	11660	1239	5505524	5253628	12757213562005124
0	0	0	0	0	0	0
0	0	0	0	0	0	0
524718	512954	11764	2673	9883556	8908706	12757213601786170
313346	301606	11740	2143	8400802	7112738	12757213610810858
1520418	1508616	11802	1737	7093092	7103410	12757213619736686
954414	942662	11752	1406	6197664	5548192	12757213627200712
869298	857316	11982	797	4144446	3639038	12757213632526766
1434738	1422994	11744	643	3685916	3745926	12757213637958670
0	0	0	0	0	0	0
0	0	0	0	0	0	0
205258	193562	11696	882	4628600	3232600	12757213673060042
0	0	0	0	0	0	0
1066378	1054766	11612	1585	6504554	6192124	12757213690902926
950780	939072	11708	2540	9276040	8937060	12757213701442136
1160288	1148528	11760	4264	14462848	14308794	12757213717376346
1431610	1419886	11724	2738	10186438	10012612	12757213729305052
1584494	1572524	11970	2733	10173556	10150458	12757213741375646
760310	748570	11740	4271	14787280	13930284	12757213757233952
656768	644648	12120	2902	10671978	9727430	12757213768874586
679432	667484	11948	3628	12547526	11921510	12757213782413234
279972	268150	11822	3111	11049340	9975030	12757213794054262
418644	407130	11514	266	2669454	1600736	12757213797452212
0	0	0	0	0	0	0
825480	813744	11736	157	2458042	1681306	12757213817815672
680554	668996	11558	226	2412104	1742996	12757213821220312
551308	539564	11744	1531	6271574	5518114	12757213828354916
1657862	1646148	11714	3004	10761020	11036322	12757213841085932
770698	758962	11736	3731	13159502	12325294	12757213855327850
441992	430218	11774	4131	14123168	13191836	12757213870206122
0	0	0	0	0	0	0
1612492	1600900	11592	587	3519568	3752032	12757213889944702
1442506	1430706	11800	4252	14716542	14553886	12757213906415190
1669434	1657650	11784	3693	12953466	13108120	12757213921349302
692310	680268	12042	3638	12719578	11965224	12757213935073350
248768	237100	11668	2737	10066542	8826540	12757213945700572
0	0	0	0	0	0	0
838680	827102	11578	262	2554662	2009068	12757213958016652
184802	172922	11880	2312	8579788	7490264	12757213967092772
1221540	1209920	11620	533	3586352	3203884	12757213972211788
964354	952602	11752	3593	12631168	12103522	12757213986120124
876092	864516	11576	99	2282892	1557690	12757213989590354
1221628	1209754	11874	4288	14640344	14440716	12757214005765406
845302	833504	11798	4109	14062722	13528924	12757214020985114
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1462896	1451156	11740	4985	16798266	16765616	12757214061483206
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1587946	1576190	11756	2293	8656858	8835852	12757214086317710
1468864	1457166	11698	1789	7144442	7208424	12757214095243202
899414	887898	11516	914	4624612	4018918	12757214101078550
0	0	0	0	0	0	0
632604	620682	11922	1515	6294116	5552112	12757214124063714
1662060	1650222	11838	1040	4819986	5174728	12757214130857450
1547122	1535422	11700	4496	15275022	15388698	12757214147990646
1523698	1511658	12040	3415	12116710	12144992	12757214161944190
649590	637710	11880	4104	14034710	13317966	12757214176953372
753826	741488	12338	3390	11922974	11292450	12757214189942130
0	0	0	0	0	0	0
1137468	1125548	11920	4864	16364216	16088780	12757214219698144
409662	397720	11942	3823	13254882	12264360	12757214233680484
913426	901518	11908	4098	13985862	13570596	12757214248906356
721948	710200	11748	155	2162722	1581084	12757214252108850
