# Loop @ Start frequency 1600000Hz took 1986.29 cycles
# Interval [1984 ; 1988]
# Q1 : 1982 ; Q3 : 1984
# Loop @ Target frequency 2000000Hz took 1587.18 cycles
# Interval [1585 ; 1589]
# Q1 : 1584 ; Q3 : 1586
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1381896	1353722	28174	3567	594001300	594113088	12758000481150220
1564870	1549854	15016	4812	16142486	16450150	12758000499278260
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
340708	325712	14996	4544	15693228	14423556	12758000647386370
0	0	0	0	0	0	0
0	0	0	0	0	0	0
708460	693320	15140	3295	11588646	11037632	12758000689965430
581140	566298	14842	2535	9264660	8632986	12758000700211420
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1025532	1010326	15206	4626	15604720	15334508	12758000731889536
0	0	0	0	0	0	0
1416880	1401984	14896	4859	16319600	16430248	12758000767291390
1656306	1641318	14988	1572	6331690	6831212	12758000775674380
0	0	0	0	0	0	0
1663180	1648300	14880	3556	12342480	12775784	12758000793734290
0	0	0	0	0	0	0
483758	468714	15044	3275	11832578	10755038	12758000824060846
0	0	0	0	0	0	0
987584	972656	14928	3078	10862464	10660994	12758000844485268
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1089110	1074560	14550	156	2447650	2024206	12758000878286394
1290336	1275572	14764	590	3486940	3522966	12758000883461800
1249922	1235380	14542	1788	7284818	7069292	12758000892394150
914166	899346	14820	4822	16295400	15809616	12758000910003520
1100980	1086422	14558	271	2928126	2381748	12758000914428280
0	0	0	0	0	0	0
788548	773688	14860	3041	10854068	10358600	12758000937415360
211656	196640	15016	1519	6456336	5225934	12758000944479186
1664702	1649920	14782	1506	6232568	6640626	12758000952773920
195006	179998	15008	4306	14674270	13550268	12758000968043320
597338	582440	14898	3273	11452298	10860840	12758000980492066
1387202	1372408	14794	1904	7400348	7552712	12758000989676860
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
769232	754326	14906	138	2481514	1644358	12758001026781130
0	0	0	0	0	0	0
1603036	1588546	14490	16	1759046	2117746	12758001043128706
1648602	1633752	14850	1746	6995566	7342718	12758001052169056
0	0	0	0	0	0	0
165740	150722	15018	3464	12045322	11001294	12758001082838616
0	0	0	0	0	0	0
349866	335290	14576	2732	9950830	8997108	12758001107911450
386496	371612	14884	1498	6514120	5339072	12758001115208800
877178	862212	14966	4146	14181128	13750914	12758001130663846
149462	134518	14944	1096	4950458	3899154	12758001136161340
0	0	0	0	0	0	0
0	0	0	0	0	0	0
422192	407368	14824	2011	7918754	6903108	12758001166027450
591276	576748	14528	172	2173486	1566778	12758001169189450
459096	444392	14704	2268	8635990	7708896	12758001178682440
0	0	0	0	0	0	0
474932	460394	14538	745	4268788	3171100	12758001199319140
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1007944	993072	14872	4099	13956288	13742404	12758001245047456
1663626	1648780	14846	3278	11886660	11941550	12758001258994450
0	0	0	0	0	0	0
1333540	1318566	14974	2143	8319516	8218506	12758001280871530
826506	810350	16156	1737	7272820	6495448	12758001289367020
0	0	0	0	0	0	0
0	0	0	0	0	0	0
863016	848290	14726	643	3789834	3255114	12758001306409030
0	0	0	0	0	0	0
0	0	0	0	0	0	0
153404	138544	14860	882	4457690	3281152	12758001339168664
414294	399380	14914	2473	9033196	8277620	12758001349012810
0	0	0	0	0	0	0
451356	436326	15030	2540	9232090	8518742	12758001367605610
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1468742	1453794	14948	3628	12727748	12793382	12758001448188400
0	0	0	0	0	0	0
0	0	0	0	0	0	0
694518	679646	14872	4833	16120986	15626522	12758001480913398
914118	899676	14442	157	2416282	1851108	12758001484640620
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1384266	1369164	15102	3004	10763230	10841702	12758001508751530
1207806	1192840	14966	3731	12858706	12841562	12758001523216120
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1538136	1523510	14626	587	3609190	3760862	12758001557913610
1389668	1374624	15044	4252	14501144	14576464	12758001574201996
1550526	1535398	15128	3693	12940020	13063562	12758001589090810
1062182	1046990	15192	3638	12603484	12410758	12758001603153820
0	0	0	0	0	0	0
812890	797960	14930	1854	7616376	6823068	12758001622753090
418232	403158	15074	262	2438624	1672952	12758001626006860
1125726	1110966	14760	2312	8994580	8516946	12758001636521980
125676	111078	14598	533	3267634	2188952	12758001640310410
0	0	0	0	0	0	0
934900	920226	14674	99	2136876	1701542	12758001657481690
884316	869372	14944	4288	14467000	14177570	12758001673230490
968428	953304	15124	4109	14212248	13733120	12758001688811770
0	0	0	0	0	0	0
0	0	0	0	0	0	0
681516	666504	15012	4985	16624420	16061102	12758001729039220
0	0	0	0	0	0	0
1647954	1633254	14700	2117	8407798	8451698	12758001744631876
1338066	1323280	14786	2293	8573350	8664606	12758001754940650
851366	836662	14704	1789	7478294	6676278	12758001763686934
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
748358	733350	15008	1040	5009554	4331408	12758001799121412
0	0	0	0	0	0	0
0	0	0	0	0	0	0
756396	741134	15262	4104	14404324	13514252	12758001845737390
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
417966	402920	15046	3823	13524940	12329030	12758001905292250
157902	142838	15064	4098	14224840	12887606	12758001920071426
714280	700248	14032	155	2454906	1660288	12758001923637160
1549854	1534926	14928	3875	13338922	13616376	12758001938923720
1220204	1205216	14988	4861	16625404	16238936	12758001957170808
1097740	1082808	14932	2928	10508264	10323686	12758001969175488
0	0	0	0	0	0	0
1182786	1168160	14626	1900	7383916	7338438	12758001982189660
0	0	0	0	0	0	0
886154	871136	15018	3369	12058870	11436404	12758002013120628
845582	830748	14834	2297	8944964	8190842	12758002023306730
0	0	0	0	0	0	0
393434	378686	14748	787	4385910	3216928	12758002044535008
1369022	1354188	14834	3521	12410714	12376832	12758002058712100
282696	267770	14926	2005	7765204	6742270	12758002067158090
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1020508	1005828	14680	1278	5667108	5303930	12758002103178760
0	0	0	0	0	0	0
1021296	1006626	14670	1094	5176510	4763046	12758002120858570
0	0	0	0	0	0	0
752690	738114	14576	162	2577748	1711472	12758002136943006
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1035992	1020988	15004	4642	15637364	15395308	12758002212344260
271582	256882	14700	2200	8415408	7324016	12758002221432484
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1657052	1641786	15266	1704	7205654	7227440	12758002262323870
905706	890788	14918	4153	14362054	13803902	12758002277991310
1161840	1146998	14842	3768	13384492	12909244	12758002292933476
0	0	0	0	0	0	0
296170	281282	14888	3756	13128696	12002796	12758002317187030
311260	296286	14974	1692	6806910	5844242	12758002324705270
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1662062	1646806	15256	2575	9584890	9837234	12758002361551416
0	0	0	0	0	0	0
336776	321776	15000	4855	16600748	15335082	12758002387389514
967834	953660	14174	44	2024598	1586764	12758002390779406
0	0	0	0	0	0	0
1659396	1644498	14898	3488	12330940	12564460	12758002422776890
0	0	0	0	0	0	0
0	0	0	0	0	0	0
249848	234870	14978	320	2695684	1700760	12758002451146512
503316	488620	14696	1013	5109550	4006310	12758002457155120
874590	860100	14490	613	3913396	3179712	12758002462338976
1485344	1470224	15120	4795	16099270	16305302	12758002480320408
719166	704110	15056	1000	4910370	4178582	12758002486348030
414362	399336	15026	2181	8411504	7412238	12758002495572460
960036	945088	14948	4979	16776670	16349856	12758002513707280
1165244	1150534	14710	1799	7067356	7019070	12758002522340494
894072	879214	14858	1483	6301540	5800208	12758002529934466
490626	475600	15026	1306	5658460	4868934	12758002536483550
