# Loop @ Start frequency 3001000Hz took 1060.17 cycles
# Interval [1057 ; 1064]
# Q1 : 1056 ; Q3 : 1058
# Loop @ Target frequency 2900000Hz took 1095.09 cycles
# Interval [1093 ; 1097]
# Q1 : 1092 ; Q3 : 1094
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1654486	1636322	18164	3567	389393764	390720490	12755830854869354
1105628	1097122	8506	4812	16029252	15778548	12755830872295806
736580	728548	8032	907	4522138	3742434	12755830877841864
1413358	1405018	8340	3036	10785304	10772286	12755830890327520
733078	724652	8426	4996	16642458	15962310	12755830907993724
891500	882886	8614	2463	9169412	8543366	12755830918343006
662798	654306	8492	4156	14045322	13379670	12755830933342230
1521854	1513340	8514	3982	13512336	13718094	12755830948665832
504642	496088	8554	4075	13763334	12975086	12755830963232660
1238970	1230278	8692	3998	13544516	13476934	12755830978303006
304810	296232	8578	3427	11842892	10838540	12755830990741190
319488	310880	8608	2191	8139242	7155042	12755830999489114
0	0	0	0	0	0	0
1656214	1647806	8408	3891	13392848	13577562	12755831031862202
1290372	1281840	8532	4101	13837440	13834712	12755831047274892
334204	325706	8498	3295	11439482	10470282	12755831059334930
1145868	1137212	8656	2535	9173228	9009978	12755831069945394
1334638	1326400	8238	27	1717810	1694970	12755831073288628
0	0	0	0	0	0	0
1648462	1640046	8416	4626	15431340	15774360	12755831100918650
1114796	1106380	8416	4697	15715984	15451172	12755831118040080
1277884	1269454	8430	4859	16212756	16093090	12755831135816422
1217074	1208602	8472	1572	6570088	6191816	12755831143890274
1597300	1589012	8288	447	3246624	3213060	12755831149020322
1450518	1442082	8436	3556	12457920	12369666	12755831163218512
1449056	1440564	8492	4871	16394744	16304726	12755831181351024
0	0	0	0	0	0	0
464500	456108	8392	1540	6205336	5351368	12755831200697210
0	0	0	0	0	0	0
1656016	1647684	8332	1572	6292966	6641216	12755831220860786
1034438	1025912	8526	1286	5478378	5160808	12755831227664520
1089958	1081266	8692	4158	14089572	13812500	12755831243133464
828680	820496	8184	156	2334968	1571650	12755831246583378
1093348	1084906	8442	590	3557834	3132640	12755831251519988
1661734	1653466	8268	1788	7135196	7286174	12755831260603132
1099008	1090480	8528	4822	16084434	15800524	12755831278072722
671150	662896	8254	271	2417272	1760382	12755831281451830
529286	520834	8452	2722	9940686	8953806	12755831292213086
935498	927038	8460	3041	10910242	10314698	12755831304348504
256794	248276	8518	1519	6426748	5081186	12755831311322572
301052	292764	8288	1506	6150936	5085212	12755831318064928
1391946	1383510	8436	4306	14774590	14571734	12755831334521450
915920	907292	8628	3273	11420366	10992358	12755831347148310
1510670	1502374	8296	1904	7290736	7484670	12755831356239926
1302670	1294342	8328	2294	8597588	8448786	12755831366429212
804792	796242	8550	1597	6590030	5861298	12755831374113956
769984	761490	8494	2113	7929062	7371038	12755831383102740
380416	372284	8132	412	2853290	1885752	12755831386621834
1015036	1006860	8176	138	2119764	1704820	12755831390042870
