# Loop @ Start frequency 1600000Hz took 1986.21 cycles
# Interval [1984 ; 1989]
# Q1 : 1980 ; Q3 : 1984
# Loop @ Target frequency 1800000Hz took 1765.07 cycles
# Interval [1762 ; 1768]
# Q1 : 1760 ; Q3 : 1764
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1059040	1030198	28842	3567	598867884	598659588	12758012376168554
258650	243402	15248	4812	16037060	15140106	12758012392914988
1674870	1660046	14824	907	4413714	4869314	12758012399451994
1568074	1552788	15286	3036	10721480	11137058	12758012412178714
165682	150622	15060	4996	16804412	15598882	12758012429586514
954544	939172	15372	2463	9124314	8807880	12758012440108118
1059446	1044498	14948	4156	14212596	13978308	12758012455817940
380310	365494	14816	3982	13603854	12804896	12758012470240714
582090	567124	14966	4075	13927314	13259412	12758012485188484
1658584	1643528	15056	3998	13729340	14103824	12758012501013874
1663646	1648500	15146	3427	12346378	12404636	12758012515465444
371280	356172	15108	2191	8464164	7431758	12758012524741024
1661640	1646644	14996	4544	15301074	15741012	12758012542141924
1390866	1375840	15026	3891	13285524	13516558	12758012557263400
1214576	1199134	15442	4101	14139390	13967760	12758012573054134
259054	243824	15230	3295	11960142	10601992	12758012585710264
576404	561422	14982	2535	9221022	8642016	12758012595945914
1033124	1018508	14616	27	1739406	1593038	12758012599156140
1231200	1216328	14872	2511	9365724	9225432	12758012610197344
1106028	1090972	15056	4626	15554004	15431558	12758012627299140
933274	918184	15090	4697	15987442	15471818	12758012644658704
886200	871004	15196	4859	16301934	15909896	12758012662287454
286812	271914	14898	1572	6582066	5475590	12758012669598268
1605510	1590746	14764	447	2950614	3422730	12758012674592074
1668090	1652970	15120	3556	12434964	12791472	12758012689134274
1131480	1116424	15056	4871	16368264	16189392	12758012707075534
1151340	1136212	15128	3275	11439384	11426464	12758012720105404
1650026	1634898	15128	1540	6689026	6735896	12758012728882410
1667044	1652002	15042	3078	10861794	11361004	12758012741849558
300844	285742	15102	1572	6468950	5482362	12758012749060954
