# Loop @ Start frequency 2700000Hz took 1177.13 cycles
# Interval [1175 ; 1179]
# Q1 : 1174 ; Q3 : 1176
# Loop @ Target frequency 2400000Hz took 1324.19 cycles
# Interval [1322 ; 1326]
# Q1 : 1320 ; Q3 : 1322
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1661752	1643354	18398	3567	401108738	401673300	12756379810037432
943920	934200	9720	4812	15994872	15657920	12756379827318792
797804	788586	9218	907	4383870	3822592	12756379832838246
1110294	1100832	9462	3036	10914152	10506538	12756379845200152
923128	913714	9414	4996	16720618	16185044	12756379863179942
1159688	1150304	9384	2463	8999950	8839574	12756379873676166
887028	877494	9534	4156	14000868	13634320	12756379888900712
974732	965334	9398	3982	13828092	13202964	12756379904039832
684224	674814	9410	4075	14106078	13189394	12756379919165702
1478204	1468892	9312	3998	13855720	13754798	12756379934852346
1660070	1650718	9352	3427	11823564	12226064	12756379948672902
1655530	1645986	9544	2191	8094796	8522276	12756379958760488
1523818	1514494	9324	4544	15137162	15433574	12756379975757192
508646	499268	9378	3891	13227158	12464078	12756379989829226
213414	204044	9370	4101	14116536	12797282	12756380004495552
222772	213282	9490	3295	11455122	10392804	12756380016509436
151158	141904	9254	2535	9345292	8046534	12756380026341302
1419818	1410522	9296	27	1846336	1812958	12756380029944480
614130	604718	9412	2511	9421556	8439294	12756380040317242
151776	141944	9832	4626	15471900	14307530	12756380056277008
555040	545608	9432	4697	15590370	14924164	12756380072758142
578706	569278	9428	4859	16077914	15430816	12756380089751516
621784	612402	9382	1572	6288482	5636918	12756380096998502
1536100	1526740	9360	447	2977106	3204024	12756380101848518
1647294	1637906	9388	3556	12314062	12599612	12756380116146076
549348	539814	9534	4871	16382386	15437730	12756380133415602
1028668	1019256	9412	3275	11491222	11139600	12756380146270578
1655674	1646348	9326	1540	6264896	6574910	12756380154526472
617008	607632	9376	3078	10997924	10137838	12756380166477012
413920	404594	9326	1572	6369844	5429394	12756380173597632
1560314	1551094	9220	1286	5442938	5716204	12756380180936332
972742	963362	9380	4158	14205752	13729330	12756380196450600
1197436	1188246	9190	156	2202284	1972190	12756380200185960
1264682	1255522	9160	590	3538782	3339360	12756380205326160
1406402	1396742	9660	1788	6893628	7068240	12756380213961822
265064	255470	9594	4822	16316012	15010846	12756380230885688
537132	527832	9300	271	2728680	1663280	12756380234491812
463576	454114	9462	2722	9773590	8925018	12756380245069948
1657514	1648104	9410	3041	11027666	11072824	12756380258094912
259148	249826	9322	1519	6463194	5120434	12756380265160528
870808	861264	9544	1506	6275586	5692364	12756380272646886
266642	257184	9458	4306	14470078	13467292	12756380287725446
615158	605758	9400	3273	11374666	10724512	12756380300057582
677328	668010	9318	1904	7620738	6701218	12756380308697372
1645516	1636142	9374	2294	8446254	8828546	12756380319129156
723268	713872	9396	1597	6576418	5818712	12756380326769632
205868	196608	9260	2113	7894478	6843554	12756380335209972
267592	258282	9310	412	3070458	1815554	12756380338890156
844154	834912	9242	138	2076546	1571256	12756380342151366
1658620	1649182	9438	3347	11931860	11989924	12756380356083712
1598372	1589104	9268	16	1734678	1959502	12756380359757622
1540840	1531452	9388	1746	6811090	7080538	12756380368449352
799134	789710	9424	4935	16605510	15882858	12756380386194822
1552128	1542680	9448	3464	12287780	12233606	12756380400376920
1044714	1035320	9394	3745	12946356	12566394	12756380414708372
1315334	1305942	9392	2732	9825866	9806724	12756380426190342
343958	334790	9168	1498	6391568	5136150	12756380433260912
1479246	1469998	9248	4146	14041766	14196916	12756380449118318
1460612	1451378	9234	1096	4970708	5051570	12756380455884572
1268722	1259290	9432	1260	5691472	5360744	12756380463180922
290516	281166	9350	4117	14066190	12920698	12756380477873598
714094	704790	9304	2011	7972952	7043210	12756380486895792
739168	730074	9094	172	2430752	1562112	12756380490401552
1653828	1644422	9406	2268	8462388	8749904	12756380500854672
1437544	1428242	9302	4094	13866156	14001498	12756380516494802
866532	857204	9328	745	3854222	3407940	12756380521553382
359904	350614	9290	2672	9646826	8667960	12756380531896122
1315052	1305692	9360	3355	11766244	11665614	12756380545313732
1486492	1477378	9114	1239	5548908	5503156	12756380552686036
931440	922184	9256	4099	13907980	13509810	12756380567861722
444454	435026	9428	3278	11719162	10565464	12756380580360908
616310	606982	9328	2673	9721170	8925714	12756380591034912
1660802	1651632	9170	2143	8319920	8385182	12756380601351442
151958	142818	9140	1737	6963656	5662022	12756380608815312
1042240	1032946	9294	1406	5778986	5558636	12756380615972678
539128	529888	9240	797	4209926	3232566	12756380621057306
913096	903978	9118	643	3827526	3146104	12756380626133218
1121800	1112400	9400	3558	12291932	12079960	12756380639881858
1657224	1647724	9500	4047	13866260	14078702	12756380655740932
602880	593460	9420	882	4199590	3556628	12756380660884908
995322	985788	9534	2473	8953448	8710490	12756380671174842
1664028	1654548	9480	1585	6430806	6721348	12756380679610166
739640	730122	9518	2540	9416774	8654878	12756380690106752
741798	732272	9526	4264	14669078	13817468	12756380705857542
420266	410664	9602	2738	9948864	8927666	12756380716567816
1572362	1562762	9600	2733	10014942	10067882	12756380728497472
399824	390518	9306	4271	14517266	13493730	12756380743755822
1656532	1647204	9328	2902	10343714	10653294	12756380756092332
586006	576564	9442	3628	12667108	11755284	12756380769681066
269394	260098	9296	3111	10981800	9892026	12756380781270196
479464	470324	9140	266	2352850	1584192	12756380784437242
1653500	1644154	9346	4833	16218034	16426784	12756380802643952
1045142	1036252	8890	157	2125034	1822490	12756380806150742
728134	718950	9184	226	2320536	1715408	12756380809535972
1666972	1657674	9298	1531	6301198	6558590	12756380817840372
675388	666054	9334	3004	10659268	9977640	12756380829511812
1190514	1181140	9374	3731	12821542	12667008	12756380843860118
1658662	1649348	9314	4131	14075338	14332132	12756380859930282
1451402	1442074	9328	3481	12225062	12178748	12756380873942336
465832	456454	9378	587	3603254	2531652	12756380878346952
643616	634256	9360	4252	14441284	13677324	12756380893767568
754330	744870	9460	3693	12639198	12116160	12756380907496048
1468448	1459018	9430	3638	12539332	12664754	12756380921839892
1655862	1646540	9322	2737	9901128	10156478	12756380933732492
1648440	1638980	9460	1854	7197580	7508840	12756380942913312
557112	547862	9250	262	2511808	1651640	12756380946317342
1490552	1481028	9524	2312	8646290	8721302	12756380956789162
1600142	1591004	9138	533	3180740	3503330	12756380961905842
1645438	1636088	9350	3593	12504622	12709194	12756380976391946
