# Loop @ Start frequency 1500000Hz took 2120.35 cycles
# Interval [2118 ; 2123]
# Q1 : 2116 ; Q3 : 2116
# Loop @ Target frequency 2600000Hz took 1221.38 cycles
# Interval [1220 ; 1223]
# Q1 : 1218 ; Q3 : 1222
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1547790	1518106	29684	3567	621601576	622046978	12758119457433318
814134	797986	16148	4812	16444470	15726594	12758119475042874
1665288	1649896	15392	907	4837538	4895480	12758119481888808
1687768	1671988	15780	3036	10989516	11274536	12758119494909348
1679360	1663528	15832	4996	16865316	17135088	12758119513797828
1656508	1640428	16080	2463	9113308	9524024	12758119524911508
844676	828960	15716	4156	14367776	13783828	12758119540467704
1668980	1653220	15760	3982	13678116	14078988	12758119556157648
243150	227334	15816	4075	14384186	12950746	12758119571126718
642332	626600	15732	3998	14093346	13121736	12758119586205960
1670310	1654558	15752	3427	12382464	12436522	12758119600600126
1666134	1650478	15656	2191	8372318	8745474	12758119610981094
268888	253136	15752	4544	15576952	14370168	12758119627170076
1231020	1215400	15620	3891	13502696	13372756	12758119642246668
1069310	1053458	15852	4101	14136934	13845518	12758119657794526
1495016	1479344	15672	3295	11649030	11864912	12758119671281148
867304	851184	16120	2535	9556458	8957740	12758119682047192
1216092	1200664	15428	27	2198612	1809208	12758119685804856
883590	867906	15684	2511	9527628	8906514	12758119696557918
686188	670508	15680	4626	15632150	15058912	12758119713219408
1656628	1641124	15504	4697	16025516	16219424	12758119731243196
931512	915964	15548	4859	16304724	15967952	12758119748825612
1205084	1189808	15276	1572	6714940	6418896	12758119757087116
1608774	1593390	15384	447	3459094	3456142	12758119762497954
1666458	1650758	15700	3556	12621186	12815294	12758119777127866
599300	583604	15696	4871	16395996	15686048	12758119794466848
830716	815004	15712	3275	11605034	11139708	12758119807244416
1665858	1650542	15316	1540	6536026	6781054	12758119815789270
981508	964796	16712	3078	11001116	10697384	12758119828114876
1375608	1360068	15540	1572	6584348	6609528	12758119836419088
1072926	1057342	15584	1286	5650022	5422654	12758119843484926
716930	701262	15668	4158	14213480	13668598	12758119858757762
695084	679800	15284	156	2234794	1665576	12758119862031048
1433516	1417976	15540	590	3885116	3710852	12758119867692824
1107756	1092508	15248	1788	7228000	6965404	12758119876369576
1542652	1527052	15600	4822	16241382	16476616	12758119894495260
347128	331960	15168	271	2578106	1661524	12758119897762096
1669840	1654232	15608	2722	10027122	10316732	12758119909802264
1125234	1109678	15556	3041	10857712	10733250	12758119922127166
277810	262262	15548	1519	6671168	5338058	12758119929420318
158554	143186	15368	1506	6507386	5169794	12758119936430002
577212	560428	16784	4306	14628162	13963876	12758119951977684
1239258	1223758	15500	3273	11970186	11544186	12758119965529966
859930	844662	15268	1904	7623700	7049310	12758119974356730
1507622	1492350	15272	2294	8784114	8872158	12758119984991658
1653826	1638266	15560	1597	6886682	6928502	12758119993873990
287090	271546	15544	2113	8198344	7110154	12758120002700994
1612098	1596974	15124	412	3044648	3345962	12758120007701298
712386	697002	15384	138	2380712	1650806	12758120011135306
471144	455588	15556	3347	12071646	10988712	12758120024020792
1305870	1290798	15072	16	2167160	1864958	12758120027835166
1314480	1298832	15648	1746	7194068	7038048	12758120036685960
1561414	1544386	17028	4935	16725776	16825726	12758120055315166
1002954	987406	15548	3464	12346766	11889394	12758120069008666
611146	595538	15608	3745	13318668	12323830	12758120083281986
1428538	1412826	15712	2732	10306588	10108490	12758120095358478
1665260	1649848	15412	1498	6593192	6658092	12758120103957348
625008	609152	15856	4146	14262224	13528800	12758120119189344
1050306	1034942	15364	1096	5399530	4836806	12758120125980586
944970	929530	15440	1260	5885816	5217962	12758120133153918
1454862	1439358	15504	4117	14138046	14273906	12758120149088958
203268	187704	15564	2011	7880828	6719492	12758120157516348
901064	885896	15168	172	2448978	1913572	12758120161207044
255776	240072	15704	2268	8562582	7539840	12758120170369320
959496	943928	15568	4094	14374704	13724348	12758120186046556
633408	617956	15452	745	4342130	3364972	12758120191365000
328776	313204	15572	2672	10095506	8833368	12758120202130884
1073096	1057548	15548	3355	11922328	11617896	12758120215469296
1283242	1267826	15416	1239	5733168	5499554	12758120222829386
1666232	1650532	15700	4099	14412964	14457740	12758120239251152
796152	780600	15552	3278	11656328	11102508	12758120252046556
1025242	1009646	15596	2673	10114196	9526562	12758120263528934
1654256	1638976	15280	2143	8501150	8576620	12758120274025336
1665888	1650576	15312	1737	6962510	7372672	12758120282997660
730258	714598	15660	1406	6198894	5461446	12758120290268414
1428270	1412834	15436	797	4250612	4321194	12758120296290774
1613026	1597414	15612	643	3784152	4040654	12758120302030274
1063660	1048040	15620	3558	12514568	12211448	12758120315951568
980622	964942	15680	4047	14229032	13598902	12758120331503190
624268	608720	15548	882	4449868	3760308	12758120336920128
765404	749768	15636	2473	9141742	8664128	12758120347168296
1485118	1469694	15424	1585	6626818	6733186	12758120355624558
695006	679482	15524	2540	9399860	8797998	12758120366060746
628648	613024	15624	4264	14868238	13889240	12758120381901408
1444244	1428880	15364	2738	10156274	10140720	12758120393844584
1658970	1643590	15380	2733	10287836	10341754	12758120406132558
1529966	1514278	15688	4271	14591636	14822210	12758120422596018
1380348	1364764	15584	2902	10668998	10568348	12758120434989468
1345306	1329670	15636	3628	12624440	12707334	12758120449302202
743934	728314	15620	3111	11156676	10552250	12758120461546342
565522	550718	14804	266	2697930	1867266	12758120465151138
1020264	1004568	15696	4833	16577338	15985664	12758120483090024
803670	788418	15252	157	2596366	1786034	12758120486833006
399656	384284	15372	226	2796612	1577932	12758120490373620
295168	279672	15496	1531	6349218	5379948	12758120497362196
669588	653964	15624	3004	10872724	10162688	12758120509247208
1664302	1648582	15720	3731	12914320	13331662	12758120524167722
1038730	1022922	15808	4131	14271584	13898586	12758120539829506
1665964	1650380	15584	3481	12196862	12587628	12758120554035292
1094688	1079456	15232	587	3569684	3346716	12758120559042676
994412	978884	15528	4252	14864304	14225184	12758120575241688
734218	718530	15688	3693	12956390	12291514	12758120589275478
567230	551806	15424	3638	12758418	11957938	12758120602944510
1455624	1439912	15712	2737	10096020	10152544	12758120614837756
1308890	1293318	15572	1854	7362906	7361922	12758120623852098
430740	415500	15240	262	2562076	1718408	12758120627185036
747740	732192	15548	2312	9028562	8166884	12758120637303588
1616994	1601810	15184	533	3557226	3719090	12758120642820802
312910	297350	15560	3593	12862010	11571414	12758120656337490
1568850	1553598	15252	99	2043772	2366030	12758120660293038
844010	828390	15620	4288	14953266	14189658	12758120676432978
1658446	1642922	15524	4109	14230004	14463838	12758120692666642
1073050	1057422	15628	2408	9056468	8783650	12758120703139998
561574	546050	15524	3027	10905094	10126466	12758120714947194
1006000	989556	16444	4985	16879558	16425180	12758120733175080
1674514	1659238	15276	678	3864876	4206274	12758120739057302
1428566	1413006	15560	2117	8451692	8271318	12758120749280454
471508	455896	15612	2293	8770638	7838376	12758120758864336
1182816	1167160	15656	1789	7141516	7041668	12758120767530584
747596	732240	15356	914	4681770	3989300	12758120773302588
1370870	1355946	14924	4153	14196906	14295566	12758120789213478
1674664	1659136	15528	1515	6650560	6712316	12758120797882364
234958	218166	16792	1040	4962538	3906582	12758120803422078
1133824	1118180	15644	4496	15254576	15091828	12758120820153232
1392958	1377398	15560	3415	12189598	12113046	12758120834077758
1583354	1567694	15660	4104	14401928	14366026	12758120850405678
422966	407266	15700	3390	12105710	11059746	12758120863276006
699584	683784	15800	3186	11316850	10741504	12758120875634792
1662994	1647622	15372	4864	16466052	16729514	12758120894106586
395250	379766	15484	3823	13550336	12330166	12758120908392738
356562	340902	15660	4098	14213142	13107954	12758120923297434
761884	746664	15220	155	2204744	1717996	12758120926599884
1116202	1100498	15704	3875	13478370	13200498	12758120941529418
1429188	1413484	15704	4861	16488510	16499832	12758120959781748
1142178	1126366	15812	2928	10588160	10397918	12758120971846290
753252	738000	15252	110	2108672	1566684	12758120975042916
906012	890316	15696	1900	7404956	7081732	12758120983689360
472054	456450	15604	4545	15376070	14566186	12758120999871954
1668054	1652426	15628	3369	12200946	12249814	12758121014074966
886738	871106	15632	2297	8977490	8257642	12758121024274458
791820	776252	15568	4406	15034554	14471512	12758121040436836
1082594	1067238	15356	787	4236312	3930966	12758121046090758
317892	302476	15416	3521	12339884	11348056	12758121059084388
182792	166104	16688	2005	8101348	6677560	12758121067703512
556740	541488	15252	1318	5716132	4994796	12758121074311488
629736	614116	15620	4294	14949294	13967648	12758121090225840
553208	537848	15360	824	4489180	3511512	12758121095602308
1257662	1241826	15836	1278	5926686	5580226	12758121103121550
1189124	1173496	15628	2680	9757694	9699492	12758121114401964
1663008	1647412	15596	1094	5106106	5423620	12758121121505040
954908	939288	15620	3047	10990060	10567788	12758121133786068
779316	763780	15536	162	2300360	1752576	12758121137201808
1197158	1181866	15292	1420	6353560	5941598	12758121145086918
1291652	1276020	15632	1616	6668796	6641516	12758121153381900
1373346	1357738	15608	4621	15741454	15694258	12758121170831162
1121284	1105684	15600	1886	7577188	7255332	12758121179872044
881488	865988	15500	4189	14405716	13907116	12758121195494384
1663558	1648082	15476	4642	15834522	16045990	12758121213327002
1653116	1637472	15644	2200	8535506	8730800	12758121223851344
