# Loop @ Start frequency 1600000Hz took 1988.16 cycles
# Interval [1984 ; 1992]
# Q1 : 1980 ; Q3 : 1984
# Loop @ Target frequency 2100000Hz took 1513.59 cycles
# Interval [1511 ; 1516]
# Q1 : 1508 ; Q3 : 1512
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1661762	1632640	29122	3567	581833874	581928242	12757988588897886
239628	224354	15274	4812	16390518	15110564	12757988605922936
504312	489184	15128	907	4413266	3685520	12757988611227582
1424994	1384198	40796	3036	10951498	10980744	12757988623991196
418824	403696	15128	4996	16653674	15839574	12757988641448008
907164	891906	15258	2463	9222984	8748584	12757988651965330
1522562	1507322	15240	4156	14465792	14431820	12757988668338246
1655166	1640770	14396	3982	13753532	14067614	12757988684132542
1447982	1432666	15316	4075	14325940	14117180	12757988700293372
1663830	1648470	15360	3998	13983316	14097664	12757988716323570
284514	269642	14872	3427	12065118	11030226	12757988729058610
1663796	1648628	15168	2191	8658104	8684108	12757988739766770
153764	138610	15154	4544	15441530	14223652	12757988755747016
1503338	1488406	14932	3891	13306996	13618024	12757988770941492
264546	249346	15200	4101	14019180	13008602	12757988785609888
349552	334470	15082	3295	11717926	10680348	12757988798064476
280912	265476	15436	2535	9659888	8338620	12757988808390116
1594408	1579666	14742	27	1936684	2143602	12757988812307372
1654638	1639462	15176	2511	9241676	9660724	12757988823587790
186164	171262	14902	4626	15541402	14498224	12757988839702556
1395196	1380114	15082	4697	15762626	15919786	12757988857243618
1189256	1174162	15094	4859	16216492	16199888	12757988875033800
1472604	1457570	15034	1572	6391910	6645298	12757988883284098
1468678	1453554	15124	447	3106458	3275378	12757988888242408
301300	286210	15090	3556	12460196	11410702	12757988901386872
983722	968624	15098	4871	16263076	16025182	12757988919020936
898276	883096	15180	3275	11817384	11166010	12757988932122062
207500	192470	15030	1540	6378112	5302924	12757988939093004
178648	163738	14910	3078	11281512	9860626	12757988950939982
1667614	1652726	14888	1572	6404904	6842932	12757988959396362
621426	606298	15128	1286	5576660	4940148	12757988965978870
1594706	1579616	15090	4158	14145496	14509604	12757988982105120
1142998	1128174	14824	156	2512700	2080670	12757988986145702
907464	892656	14808	590	3613372	3140360	12757988991051928
1529474	1514468	15006	1788	7427514	7350438	12757989000395070
1425594	1410246	15348	4822	16151936	16323310	12757989018356222
592880	578082	14798	271	2895366	1878670	12757989022231262
1660012	1644588	15424	2722	9862932	10271362	12757989034138616
1438826	1423782	15044	3041	10948586	11011662	12757989046912422
1655020	1640744	14276	1519	6293062	6669632	12757989055245352
287936	273198	14738	1506	6290644	5266458	12757989062210430
802348	787966	14382	4306	14959414	14158452	12757989078356612
883314	867876	15438	3273	11554938	11148856	12757989091181248
1079608	1064742	14866	1904	7500466	7247604	12757989100146572
862734	847572	15162	2294	8643952	8189154	12757989110039702
1667984	1652846	15138	1597	6850848	6916334	12757989118946516
1651608	1636496	15112	2113	8444576	8444496	12757989129429176
487130	472426	14704	412	2913858	2189942	12757989133214964
712198	697362	14836	138	2139862	1590486	12757989136453772
1497836	1482558	15278	3347	11668062	11984392	12757989150007080
1046116	1031398	14718	16	1678288	1560916	12757989153118622
1322650	1307696	14954	1746	7093104	7016084	12757989161920136
732658	717148	15510	4935	16652594	15967674	12757989179691302
871256	856166	15090	3464	12081770	11708118	12757989193031550
1659684	1644482	15202	3745	12917178	13334192	12757989207994206
1285794	1270366	15428	2732	9886670	9931448	12757989219552808
369714	354500	15214	1498	6212984	5313396	12757989226519948
1280968	1265980	14988	4146	14094978	14158090	12757989242281862
1150582	1135376	15206	1096	5224402	4896666	12757989249043976
1341802	1326832	14970	1260	5474086	5580216	12757989256244684
1655656	1640706	14950	4117	14001234	14440542	12757989272286028
1668022	1652954	15068	2011	8145712	8157518	12757989282486030
1046542	1031670	14872	172	2370140	2029480	12757989286288080
1525940	1510996	14944	2268	8624840	8780990	12757989296826422
468656	453416	15240	4094	14000302	13189060	12757989311679330
803358	788434	14924	745	4103924	3503344	12757989316973224
1342298	1327338	14960	2672	10066020	9808410	12757989328765268
1658600	1644376	14224	3355	11741910	12187176	12757989342561606
902378	887462	14916	1239	5416418	5076008	12757989349263448
694842	679738	15104	4099	13997578	13430266	12757989364340484
1587776	1572544	15232	3278	11463994	11869174	12757989377776560
1194084	1179302	14782	2673	9651440	9667340	12757989389004246
1359836	1345080	14756	2143	8497220	8246632	12757989399246960
1296772	1281528	15244	1737	6945042	6962996	12757989407875256
1002142	986358	15784	1406	6097626	5674982	12757989415359052
537168	521894	15274	797	4193824	3393348	12757989420475882
1605080	1590196	14884	643	3631460	3998476	12757989426095904
977240	962056	15184	3558	12368726	12096550	12757989439827782
159068	143772	15296	4047	13789730	12739702	12757989454162482
1663678	1648730	14948	882	4422554	4766904	12757989460632328
1263042	1247664	15378	2473	9104900	9133914	12757989471383072
285134	269710	15424	1585	6608992	5497920	12757989478662536
1143848	1128640	15208	2540	9289028	9214612	12757989489481560
613558	598382	15176	4264	14654714	13843442	12757989505136702
1453568	1438280	15288	2738	9878112	10117624	12757989516852792
853504	837990	15514	2733	9912330	9504490	12757989528005636
922388	907118	15270	4271	14657612	14175134	12757989543969750
520340	505006	15334	2902	10384422	9676302	12757989555257784
881432	865946	15486	3628	12498962	12209970	12757989569023972
159128	143750	15378	3111	11386902	9940168	12757989580955510
324420	309406	15014	266	2877696	1590708	12757989584541668
281038	265754	15284	4833	16135070	15218290	12757989601342090
751984	736962	15022	157	2240140	1687894	12757989604719188
421844	406958	14886	226	2465876	1567324	12757989607992510
1652884	1637764	15120	1531	6649582	6699998	12757989616681718
890818	875506	15312	3004	10653612	10343802	12757989628609472
1525728	1510420	15308	3731	12849380	13159612	12757989643367692
797694	782536	15158	4131	14051484	13629590	12757989658600622
1253384	1238086	15298	3481	12133596	12140196	12757989672371556
1530232	1515082	15150	587	3639672	3753044	12757989677924902
1241172	1225662	15510	4252	14591562	14435934	12757989694144516
619264	603394	15870	3693	12879076	12136500	12757989708029018
153266	138008	15258	3638	12763618	11507996	12757989721330200
228262	212970	15292	2737	9925724	8888718	12757989731868356
537234	521960	15274	1854	7378512	6554462	12757989740168188
557188	542282	14906	262	2657086	1808840	12757989743767712
711678	696280	15398	2312	8583502	8099618	12757989753445470
235808	220830	14978	533	3372856	2295878	12757989757438002
1049682	1034458	15224	3593	12492340	12271978	12757989771363538
1163288	1148030	15258	99	2186300	1928780	12757989775098612
1569342	1554226	15116	4288	14480232	14870386	12757989791528484
1663168	1647958	15210	4109	14152806	14429110	12757989807729872
853600	838660	14940	2408	8891908	8529536	12757989817886190
520922	505666	15256	3027	11126624	10042604	12757989829920096
1362602	1347396	15206	4985	16986990	16747858	12757989848653262
948084	933162	14922	678	3820446	3445490	12757989853805308
585610	570674	14936	2117	8003182	7411360	12757989862777702
1195434	1180250	15184	2293	8543056	8525496	12757989872901902
1663806	1648536	15270	1789	7110782	7484924	12757989882058570
1660306	1645528	14778	914	4540106	4863812	12757989888642302
682394	667312	15082	4153	14270904	13581892	12757989903978600
1528642	1513686	14956	1515	6331424	6537906	12757989912235196
1608510	1593438	15072	1040	4753678	5202780	12757989918992044
1480930	1466032	14898	4496	15367982	15417104	12757989936235136
1385382	1370596	14786	3415	11967080	12083814	12757989949981584
823886	808664	15222	4104	14362276	13580684	12757989965560680
489262	474052	15210	3390	11964824	11115476	12757989978406676
1104650	1089504	15146	3186	11381254	11119846	12757989991286784
409070	393924	15146	4864	16476388	15446950	12757990008566342
543148	528012	15136	3823	13164346	12465072	12757990022668232
971180	956176	15004	4098	14080098	13714314	12757990038114422
1238334	1223522	14812	155	2481438	2182264	12757990042227504
1656446	1641292	15154	3875	13635016	13736652	12757990057912204
1658778	1643782	14996	4861	16679484	16683862	12757990076646960
464546	448492	16054	2928	10554708	9710460	12757990088061570
873056	858128	14928	110	2413926	1684860	12757990091741400
933758	918466	15292	1900	7763082	7102080	12757990100834562
1297552	1282308	15244	4545	15368068	15381194	12757990117895644
1028804	1013384	15420	3369	12216362	11594242	12757990131534630
1499624	1484554	15070	2297	8596158	8856310	12757990142022600
1411068	1395664	15404	4406	15211048	15076028	12757990159038360
371484	356428	15056	787	4176042	3197424	12757990163981458
907796	892518	15278	3521	12471920	11925728	12757990177755240
899606	884182	15424	2005	7733234	7382504	12757990186782570
941306	926358	14948	1318	5618870	5363932	12757990193737800
161046	145822	15224	4294	14738134	13491104	12757990209032276
509878	494954	14924	824	4325846	3456088	12757990214262516
807348	792272	15076	1278	5645412	5114400	12757990221108262
593244	578112	15132	2680	9686236	9098916	12757990231779298
153002	138268	14734	1094	4965076	3906370	12757990237291862
786726	771670	15056	3047	10775080	10388890	12757990249247650
652108	637056	15052	162	2277526	1612644	12757990252572752
902928	887832	15096	1420	6138660	5629358	12757990260009484
324872	309608	15264	1616	6949448	5648146	12757990267676784
186444	171534	14910	4621	15573656	14499790	12757990283831496
450710	435466	15244	1886	7389420	6574528	12757990292068742
697780	682600	15180	4189	14673944	13720058	12757990307830920
1204546	1189468	15078	4642	15692124	15575600	12757990325121628
1262866	1248042	14824	2200	8287102	8324690	12757990335065424
152646	137706	14940	4100	14360278	12902642	12757990349970142
