# Loop @ Start frequency 2900000Hz took 1095.09 cycles
# Interval [1094 ; 1096]
# Q1 : 1092 ; Q3 : 1094
# Loop @ Target frequency 3001000Hz took 1060.33 cycles
# Interval [1058 ; 1063]
# Q1 : 1056 ; Q3 : 1058
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
300016	282880	17136	3567	367402368	367527240	12756151364334768
618156	609380	8776	4812	16234636	15303386	12756151381466874
152374	143774	8600	907	4319400	3149858	12756151386211680
887768	878976	8792	3036	10859356	10255896	12756151398233356
751150	742432	8718	4996	16583518	15987728	12756151415841592
853414	844516	8898	2463	9201996	8508438	12756151426170594
435130	426378	8752	4156	14019294	13157048	12756151440896448
1396366	1387764	8602	3982	13571808	13598756	12756151456136824
1176556	1167872	8684	4075	13818658	13656022	12756151471405272
200304	191610	8694	3998	13574810	12451190	12756151485453404
170526	161712	8814	3427	11914522	10709640	12756151497811302
1513616	1504888	8728	2191	8177658	8352640	12756151507776920
1225938	1217220	8718	4544	15236606	15109864	12756151524512864
0	0	0	0	0	0	0
1307800	1299134	8666	4101	13878004	13863912	12756151554125712
262254	253426	8828	3295	11461850	10405912	12756151566126268
870000	861292	8708	2535	9251268	8737520	12756151576520816
1225830	1217286	8544	27	1685186	1588994	12756151579704904
1157762	1149018	8744	2511	9225166	8956432	12756151590360434
145316	136484	8832	4626	15705856	14271576	12756151606485304
0	0	0	0	0	0	0
823406	814646	8760	4859	16146364	15647432	12756151641357330
488746	480058	8688	1572	6344382	5476204	12756151648463036
105344	96806	8538	447	2948554	1727264	12756151651790864
957044	948268	8776	3556	12356206	11889942	12756151665377314
1158980	1150036	8944	4871	16381948	16026324	12756151683198508
168058	159178	8880	3275	11471648	10258496	12756151695115954
490150	481636	8514	1540	6382948	5388150	12756151702270854
0	0	0	0	0	0	0
1658508	1649792	8716	1572	6327588	6669600	12756151722788314
1275980	1267260	8720	1286	5453978	5413100	12756151729798330
1646280	1637582	8698	4158	14050378	14377508	12756151745773586
0	0	0	0	0	0	0
1605634	1596930	8704	590	3384720	3658446	12756151754606886
926160	917624	8536	1788	7082438	6567580	12756151762894148
586974	578282	8692	4822	16316888	15307432	12756151780075446
601422	593004	8418	271	2415732	1700754	12756151783373064
206716	198012	8704	2722	9956866	8641500	12756151793815672
1228242	1219550	8692	3041	10907856	10618728	12756151806231220
523036	514280	8756	1519	6136566	5359672	12756151813169836
228834	220116	8718	1506	6218698	5024490	12756151819896982
1653660	1644972	8688	4306	14772152	14829270	12756151836600612
404186	395494	8692	3273	11559816	10491254	12756151848843174
1486566	1478116	8450	1904	7579090	7474548	12756151858185966
0	0	0	0	0	0	0
155536	146776	8760	1597	6618476	5221546	12756151874144906
1651740	1643224	8516	2113	8206828	8262102	12756151884284614
650374	641884	8490	412	2948416	2172946	12756151888161676
1043314	1034840	8474	138	2051268	1743738	12756151891535562
398712	389948	8764	3347	11821952	10703696	12756151904032848
1559778	1551358	8420	16	1927230	1894910	12756151907799820
1655622	1647116	8506	1746	7112068	7171464	12756151916845278
1643986	1635150	8836	4935	16552574	16703280	12756151935320850
1329942	1321212	8730	3464	11940002	11985418	12756151948869910
652606	643780	8826	3745	13094948	12147968	12756151962896686
1657890	1649094	8796	2732	10061410	10123142	12756151974894920
