# Loop @ Start frequency 1600000Hz took 1986.20 cycles
# Interval [1984 ; 1989]
# Q1 : 1980 ; Q3 : 1984
# Loop @ Target frequency 2700000Hz took 1177.71 cycles
# Interval [1175 ; 1180]
# Q1 : 1174 ; Q3 : 1176
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
0	0	0	0	0	0	0
511756	496416	15340	4812	16185444	15382696	12757929617578078
1536112	1521252	14860	907	4561316	4723096	12757929624004508
1664848	1649740	15108	3036	11148652	11220268	12757929637146340
835320	820226	15094	4996	17059824	16289176	12757929655369362
753108	737192	15916	2463	9201462	8591526	12757929665654508
1121834	1106726	15108	4156	14381352	14030096	12757929681484338
761536	746228	15308	3982	13809994	13147796	12757929696384668
226808	211826	14982	4075	14051536	12885710	12757929710990922
172536	157404	15132	3998	13698110	12605814	12757929725188664
1291366	1276456	14910	3427	12369646	12016860	12757929739176890
0	0	0	0	0	0	0
1511984	1496830	15154	4544	15453976	15578856	12757929765480258
1663762	1648628	15134	3891	13345382	13782120	12757929780817902
1082796	1067762	15034	4101	14049902	13857928	12757929796284738
1319736	1304612	15124	3295	11836884	11662146	12757929809777058
958224	943458	14766	2535	9673494	9028138	12757929820743580
1067608	1053084	14524	27	1832534	1624990	12757929823980400
563896	548994	14902	2511	9605736	8562938	12757929834484520
393048	377952	15096	4626	15839552	14715552	12757929851052848
1283968	1268698	15270	4697	16153824	15826936	12757929868826450
840138	824822	15316	4859	16294598	15865796	12757929886297998
0	0	0	0	0	0	0
1518372	1503868	14504	447	3295910	3337470	12757929898989560
1172520	1157396	15124	3556	12728124	12293820	12757929913225062
926526	910164	16362	4871	16534666	15985678	12757929931023040
242790	227660	15130	3275	11672574	10521000	12757929943274472
1032026	1017316	14710	1540	6307168	6121580	12757929950950242
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
841932	826742	15190	4158	14529478	13763322	12757929993666028
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1255484	1241186	14298	1788	7313806	7107036	12757930011502488
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
212350	197008	15342	3041	10843786	9788650	12757930054303394
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1668608	1653510	15098	3273	11658066	11937170	12757930099467522
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
180256	163640	16616	2113	8346732	6976328	12757930135189430
0	0	0	0	0	0	0
679006	663988	15018	138	2226196	1589232	12757930143472700
681798	666858	14940	3347	11956692	11176248	12757930156446678
1096120	1081592	14528	16	1900516	1619942	12757930159777634
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1126920	1111778	15142	2732	10091650	9778280	12757930226969682
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1692670	1677906	14764	4094	14224584	14415096	12757930318799992
1113374	1098374	15000	745	3987590	3818616	12757930324236472
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
274784	259826	14958	4099	14332782	13017122	12757930370855718
438478	423474	15004	3278	11672574	10731348	12757930383302080
300328	285168	15160	2673	9949288	8776882	12757930393887494
912732	897724	15008	2143	8181192	7809710	12757930403316912
1054562	1039736	14826	1737	7299774	6759486	12757930412006268
558758	543784	14974	1406	6304176	5253356	12757930419205152
925556	910836	14720	797	4481134	3792442	12757930424947218
812798	798304	14494	643	3909680	3219158	12757930430006150
1177126	1162114	15012	3558	12741754	12311966	12757930444260398
0	0	0	0	0	0	0
725380	710698	14682	882	4399416	3847180	12757930465267424
1665366	1650756	14610	2473	9279050	9549918	12757930476547724
401454	386526	14928	1585	6609294	5627718	12757930483894360
606538	591520	15018	2540	9359150	8689228	12757930494194440
1655978	1641142	14836	4264	14638486	14900150	12757930510824642
279816	264198	15618	2738	9913486	8958298	12757930521354220
229112	214014	15098	2733	9913804	8890224	12757930531835454
190558	175526	15032	4271	14542928	13456012	12757930546904838
1117826	1102912	14914	2902	10468348	10309770	12757930558827852
1525284	1510416	14868	3628	12700408	12893398	12757930573388680
578552	564164	14388	3111	11178494	10369758	12757930585481804
463738	449170	14568	266	2624032	1740658	12757930588904530
988372	973350	15022	4833	16565072	15940860	12757930606793832
602576	587704	14872	157	2252354	1575560	12757930609984482
568972	554374	14598	226	2377590	1723216	12757930613267022
1476914	1462262	14652	1531	6677506	6543532	12757930621755858
455760	440790	14970	3004	10758060	9928380	12757930633304892
1659050	1643962	15088	3731	13125482	13302998	12757930648425012
1009300	994154	15146	4131	14272816	13849532	12757930664041514
1461418	1446400	15018	3481	12504954	12361858	12757930678344580
1008764	993782	14982	587	3736216	3260932	12757930683425718
1474718	1459790	14928	4252	14774286	14681596	12757930700011182
1432166	1417298	14868	3693	13141408	12965048	12757930714921092
1668428	1653474	14954	3638	12673402	13039764	12757930729597970
1574274	1559540	14734	2737	9920598	10246438	12757930741430320
1551096	1536320	14776	1854	7255756	7579188	12757930750574290
299454	284466	14988	262	2695086	1593006	12757930753904758
164228	149494	14734	2312	8622924	7564148	12757930763026580
1607972	1593118	14854	533	3364108	3686066	12757930768334058
546250	531254	14996	3593	12743360	11778922	12757930781961348
891456	876926	14530	99	2222656	1671374	12757930785413092
1574280	1509218	65062	4288	14574474	14891472	12757930801898262
1667490	1652570	14920	4109	14068460	14446680	12757930817970522
1658124	1643000	15124	2408	8963516	9345084	12757930828926880
915906	900782	15124	3027	10816060	10458606	12757930840994238
407460	392632	14828	4985	16683594	15807320	12757930858418982
1394738	1379708	15030	678	4008496	3902498	12757930864159032
1515798	1500836	14962	2117	8122618	8329582	12757930874132584
816006	801384	14622	2293	8954602	8164108	12757930884237100
319052	304382	14670	1789	7239198	6156078	12757930892132050
207602	192808	14794	914	4829174	3430124	12757930897503644
237698	222780	14918	4153	14339042	13148340	12757930912417152
828240	813450	14790	1515	6501114	5844922	12757930920082812
338770	324112	14658	1040	5205854	3933670	12757930925962244
0	0	0	0	0	0	0
1413016	1397708	15308	3415	12086740	12140342	12757930956004464
1667494	1652378	15116	4104	14415678	14436890	12757930972423392
1139692	1124696	14996	3390	11910842	11765746	12757930985809512
1536570	1521592	14978	3186	11575824	11555930	12757930999258272
428852	414626	14226	4864	16305926	15468596	12757931016329178
235750	220892	14858	3823	13191410	12159456	12757931030091918
1241380	1226328	15052	4098	14350306	13985098	12757931046019904
1385648	1370956	14692	155	2569364	2332272	12757931050309332
878790	863690	15100	3875	13509564	12955920	12757931065033122
1440340	1425532	14808	4861	16283116	16467782	12757931083091024
1465506	1450514	14992	2928	10474304	10707546	12757931095366038
1333470	1318834	14636	110	2176284	2140628	12757931099211492
1654954	1639976	14978	1900	7791786	7823336	12757931108993498
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1560608	1545770	14838	3521	12585646	12597038	12757931183580222
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
