# Loop @ Start frequency 1300000Hz took 2444.60 cycles
# Interval [2442 ; 2447]
# Q1 : 2438 ; Q3 : 2442
# Loop @ Target frequency 2000000Hz took 1589.31 cycles
# Interval [1587 ; 1592]
# Q1 : 1584 ; Q3 : 1588
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
810756	777784	32972	3567	704402376	704865110	12758358523548276
309314	291028	18286	4812	16150024	15273984	12758358540417370
310002	291702	18300	907	4695774	3589324	12758358545826216
1669528	1651078	18450	3036	10888602	11320696	12758358558786010
1260528	1242632	17896	4996	17013204	16778862	12758358577459662
990112	971964	18148	2463	9115532	8924504	12758358587990530
1561874	1543708	18166	4156	14399482	14560910	12758358604349820
1354632	1336364	18268	3982	13713998	13833386	12758358619819152
1660856	1642640	18216	4075	13963262	14420106	12758358635837992
704152	686144	18008	3998	13825490	13255870	12758358650770390
1056556	1038476	18080	3427	11986322	11877554	12758358664210782
181054	162962	18092	2191	8421370	7299774	12758358673214706
1294226	1275820	18406	4544	15454062	15450378	12758358690384612
1681506	1663296	18210	3891	13569372	13889328	12758358706035616
537792	519552	18240	4101	14174610	13373286	12758358721149366
1503774	1485788	17986	3295	11574234	11927482	12758358734649460
1553556	1535670	17886	2535	9309580	9700066	12758358745907500
1090104	1072386	17718	27	2255704	1738284	12758358749652130
1660118	1641850	18268	2511	9317516	9740230	12758358761026264
1170922	1151740	19182	4626	15579770	15580042	12758358778180060
1665762	1647582	18180	4697	15866640	16286108	12758358796108416
767762	749424	18338	4859	16269544	15872242	12758358813547894
419528	401250	18278	1572	6528992	5689428	12758358820894234
1355712	1338012	17700	447	3516774	3260318	12758358826167186
742524	724136	18388	3556	12582414	11946430	12758358839889762
736930	718816	18114	4871	16733618	15876164	12758358857760730
1399876	1381746	18130	3275	11675414	11765992	12758358871233190
1165222	1146826	18396	1540	6355910	6334974	12758358879154060
728422	710510	17912	3078	11060150	10504758	12758358891341316
380092	362240	17852	1572	6526742	5644560	12758358898645726
538000	519866	18134	1286	5614328	4947738	12758358905196432
847282	829110	18172	4158	14527310	13857248	12758358920969980
670690	652998	17692	156	2432064	1702246	12758358924471604
1198430	1180162	18268	590	3524306	3527370	12758358929593456
662030	643794	18236	1788	7224376	6576914	12758358937879980
961134	943110	18024	4822	16621052	15957262	12758358955863948
241682	224068	17614	271	2562302	1617582	12758358959065228
1279920	1261596	18324	2722	10338490	9986146	12758358971084440
1664326	1645678	18648	3041	11199914	11326886	12758358984347020
423826	405852	17974	1519	6521278	5534898	12758358991690212
1669698	1651486	18212	1506	6259940	6740446	12758359000017132
1675206	1657058	18148	4306	14911592	15124668	12758359017004326
1674334	1656154	18180	3273	11643234	12031106	12758359030722712
632488	614490	17998	1904	7542366	6921384	12758359039300090
1678748	1660126	18622	2294	8632786	9107118	12758359050010332
746368	728202	18166	1597	6997190	6092908	12758359058155186
875592	857868	17724	2113	8515310	7765640	12758359067942466
423892	405676	18216	412	3422456	2218104	12758359072189690
1150782	1133090	17692	138	2340270	2127618	12758359076076996
195196	176632	18564	3347	12201692	10779592	12758359088873710
1183806	1166152	17654	16	1884116	1795360	12758359092339126
170700	152756	17944	1746	7111212	5959764	12758359100045502
352526	334018	18508	4935	16952912	15695794	12758359117750792
1089438	1071308	18130	3464	12129656	12019690	12758359131371916
1502384	1484226	18158	3745	13040170	13275104	12758359146315372
213742	195688	18054	2732	10158830	8952046	12758359157087980
200296	182560	17736	1498	6666654	5255416	12758359164350254
1122914	1104838	18076	4146	14307514	14094502	12758359180180240
989086	971398	17688	1096	5371402	4835058	12758359186938972
728572	710258	18314	1260	5975066	5063836	12758359194041050
600172	582224	17948	4117	14284044	13482224	12758359209322930
523064	505120	17944	2011	7813256	7103326	12758359218059800
1211768	1194202	17566	172	2617624	2293030	12758359222286136
1161588	1143400	18188	2268	8862836	8533008	12758359232711106
783016	764470	18546	4094	14374770	13603694	12758359248266590
1303522	1285872	17650	745	4169418	4096942	12758359254141400
1670778	1652948	17830	2672	9881310	10231532	12758359266091032
677964	659646	18318	3355	11946054	11295772	12758359279116850
782436	764412	18024	1239	5789950	5068934	12758359286096020
1668244	1649866	18378	4099	14522660	14516968	12758359302700426
384204	366134	18070	3278	11631954	10770356	12758359315126722
424104	406170	17934	2673	9873700	8999624	12758359325836150
1675426	1657136	18290	2143	8609110	8667980	12758359336527000
1027634	1009500	18134	1737	7107124	6803924	12758359345079380
399346	381676	17670	1406	5970272	5183146	12758359351855482
777760	759966	17794	797	4139546	3740808	12758359357184046
848538	831128	17410	643	3757380	3348834	12758359362199092
856192	838192	18000	3558	12577998	12083590	12758359376045950
1120456	1102390	18066	4047	14305320	13811836	12758359391875990
1665000	1647244	17756	882	4628636	4877700	12758359398579858
807856	788464	19392	2473	9284300	8785386	12758359409080690
1072334	1053908	18426	1585	6944188	6397868	12758359417506940
344092	326456	17636	2540	9670488	8524844	12758359427933110
1366126	1348236	17890	4264	14953166	14711602	12758359444661740
395494	377520	17974	2738	10008326	9165314	12758359455471120
174552	156174	18378	2733	9987046	8929402	12758359466045380
496122	475578	20544	4271	14975288	13858806	12758359481923920
1100550	1082256	18294	2902	10616976	10361814	12758359494053868
919532	901500	18032	3628	12704746	12354046	12758359508086152
908964	891052	17912	3111	11511662	10801860	12758359520917998
194440	176692	17748	266	3018780	1596916	12758359524537034
762502	744548	17954	4833	16627340	15812234	12758359542338260
1158326	1140972	17354	157	2418194	2204026	12758359546322500
900382	882570	17812	226	2616950	2154886	12758359550251600
1663780	1645876	17904	1531	6802980	6824604	12758359559122714
1045950	1027890	18060	3004	11186404	10616902	12758359571850076
434446	416476	17970	3731	13149242	12177196	12758359585837782
507984	489908	18076	4131	14157378	13447804	12758359600914618
1664746	1646770	17976	3481	12217598	12656566	12758359615204204
1293376	1276030	17346	587	3574226	3629872	12758359620486310
1508362	1490474	17888	4252	14509328	14809102	12758359636910754
272958	255008	17950	3693	12864320	11902600	12758359650460176
1531234	1513198	18036	3638	12770292	12997272	12758359665168340
1591252	1573552	17700	2737	10195698	10386536	12758359677364510
811972	794104	17868	1854	7397640	6963586	12758359685982826
345206	327752	17454	262	2635428	1705286	12758359689376932
1685040	1667390	17650	2312	8848674	9181200	12758359700317878
1195126	1177214	17912	533	3810242	3376666	12758359705738960
1577514	1558572	18942	3593	12521604	12908126	12758359720244652
1140082	1122622	17460	99	2250806	2013802	12758359724045200
169234	152014	17220	4288	14576574	13576782	12758359739197048
1223182	1205248	17934	4109	14492786	14102758	12758359755326020
961900	944006	17894	2408	9426782	8753412	12758359766120526
1082202	1063902	18300	3027	11262708	10723098	12758359778876796
865390	847432	17958	4985	16818156	16358956	12758359796967310
758424	740458	17966	678	4017894	3387172	12758359802154670
1668226	1650300	17926	2117	8523140	8583682	12758359812755560
1286422	1268790	17632	2293	8750674	8726094	12758359823207868
865582	847608	17974	1789	7546584	6798950	12758359832026036
198708	180796	17912	914	4932114	3516316	12758359837566514
1561932	1543196	18736	4153	14386380	14565340	12758359853920986
170194	152052	18142	1515	6731410	5288240	12758359861232526
1545816	1528314	17502	1040	4973190	5236390	12758359868156856
1674884	1656704	18180	4496	15676574	15734692	12758359885920130
1670418	1652564	17854	3415	12004194	12470058	12758359900006032
860714	842662	18052	4104	14130844	13720042	12758359915417780
1216484	1198588	17896	3390	12016774	11938784	12758359929061990
493090	475020	18070	3186	11516580	10600896	12758359941477184
728712	710660	18052	4864	16367538	15858874	12758359958984730
914216	896456	17760	3823	13641714	12941336	12758359973952042
355992	338094	17898	4098	14479404	13204420	12758359989193266
551866	533998	17868	155	2238612	1590086	12758359992393940
1668946	1650900	18046	3875	13378616	13844594	12758360007846882
384894	366902	17992	4861	16263356	15510294	12758360024912292
517306	499288	18018	2928	10876094	9857274	12758360036713780
713872	696084	17788	110	2220086	1616668	12758360040058930
806148	788736	17412	1900	7471860	7069274	12758360048743722
772522	754214	18308	4545	15509466	14953590	12758360065437220
287120	269082	18038	3369	12027626	10950720	12758360078159506
268042	250198	17844	2297	9071696	7727638	12758360087909140
1552908	1534866	18042	4406	14979294	15317078	12758360104846746
796678	779112	17566	787	4132026	3729802	12758360110187080
1102496	1084722	17774	3521	12306290	12217396	12758360123999710
918580	901124	17456	2005	7979484	7494014	12758360133309220
1683948	1665720	18228	1318	5826624	6204288	12758360141227506
1547092	1528930	18162	4294	14710114	14974422	12758360157901584
311330	293682	17648	824	4194082	3356442	12758360162843136
321324	303840	17484	1278	5784654	4721590	12758360169359710
1095688	1077500	18188	2680	10093344	9695400	12758360180956426
1376268	1358282	17986	1094	5464550	5227026	12758360188207386
429390	411238	18152	3047	11108520	10127678	12758360200156764
531602	514082	17520	162	2227306	1594364	12758360203326616
336704	318744	17960	1420	6218432	5165812	12758360210287690
454062	436380	17682	1616	7037308	5874376	12758360218189570
674626	656718	17908	4621	15701672	15083550	12758360234972712
626212	608236	17976	1886	7851686	6852284	12758360243861050
840374	822688	17686	4189	14369824	13957134	12758360259482500
1428946	1411088	17858	4642	15721908	15897886	12758360277040624
1664002	1645836	18166	2200	8772986	8822814	12758360287888480
420486	402420	18066	4100	14196846	13296500	12758360302914246
1228468	1210498	17970	3859	13342370	13353472	12758360317896550
1201216	1183500	17716	1704	6889524	6880972	12758360326393090
625492	607256	18236	4153	14196920	13633404	12758360341625590
953838	935600	18238	3768	13170836	12808768	12758360356158264
1659664	1641752	17912	2718	10131908	10369338	12758360368356576
1665448	1647460	17988	3756	13033638	13482120	12758360383470526
1253404	1235540	17864	1692	7054252	6922744	12758360392189650
189322	170940	18382	4481	15280542	14177058	12758360408071264
256508	238608	17900	1863	7820576	6411160	12758360416554574
232888	215114	17774	2575	9458114	8516152	12758360426655730
1430408	1412274	18134	1574	6678422	6720106	12758360435170864
585946	568052	17894	4855	16721240	15697790	12758360452888204
944244	926762	17482	44	1924098	1653676	12758360456167482
1076782	1058768	18014	4716	16299738	15768534	12758360473955140
218484	200550	17934	3488	12246174	11232434	12758360486825202
552318	534414	17904	2537	9329432	8720966	12758360497119252
1381200	1363252	17948	3773	13199724	13251084	12758360512107438
315370	298010	17360	320	2831072	1850442	12758360515659576
1605726	1587814	17912	1013	4905560	5215170	12758360522582628
1579848	1562520	17328	613	3572484	3990688	12758360528138502
938692	920770	17922	4795	16535118	15865298	12758360546023090
1237922	1220346	17576	1000	5192662	4814070	12758360552858748
1688174	1670714	17460	2181	8478984	8795876	12758360563445922
792592	774554	18038	4979	16674116	16270768	12758360581327606
556368	539318	17050	1799	7260510	6516102	12758360589549342
1552732	1534718	18014	1483	6450626	6570730	12758360597965090
974116	955990	18126	1306	5868930	5457916	12758360605218790
1140484	1122866	17618	1083	5216816	4960508	12758360611987522
757498	739510	17988	2629	10056356	9200926	12758360623207804
1287434	1269340	18094	847	4302124	4418354	12758360629208740
1290946	1272982	17964	3437	12063990	12153718	12758360642973460
847086	829086	18000	2324	9079070	8386018	12758360653310064
526698	508698	18000	2335	8761698	8093478	12758360663003736
193754	175952	17802	4813	16603546	15181182	12758360680212000
1667570	1649510	18060	4546	15491242	15850730	12758360697778656
224382	206354	18028	3083	11108786	10029558	12758360709522120
1668560	1650756	17804	4348	15099722	15263520	12758360726699866
993444	975496	17948	1639	6697790	6474836	12758360734802742
1095618	1077580	18038	4708	15873000	15764394	12758360752176732
1493476	1475348	18128	3991	13832816	14014216	12758360767916134
1669952	1652048	17904	895	4866238	4925598	12758360774862544
742680	725106	17574	130	2593752	1712512	12758360778616158
