# Loop @ Start frequency 2000000Hz took 1589.05 cycles
# Interval [1587 ; 1591]
# Q1 : 1584 ; Q3 : 1588
# Loop @ Target frequency 1300000Hz took 2446.53 cycles
# Interval [2444 ; 2449]
# Q1 : 2438 ; Q3 : 2442
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
724022	699140	24882	3567	501062346	499992690	12757516748023974
349610	336840	12770	4812	16277410	15151032	12757516765223334
1459338	1446798	12540	907	4112516	4575464	12757516771358040
704150	691608	12542	3036	10618310	10192472	12757516783241754
759858	747132	12726	4996	16394374	16113694	12757516800961306
1552080	1539360	12720	2463	8816350	9323086	12757516811893348
562754	550130	12624	4156	14175120	13402566	12757516827197118
1663994	1651316	12678	3982	13396750	13982726	12757516842846582
1193096	1180590	12506	4075	13681476	13786512	12757516858288758
1683078	1670580	12498	3998	13658230	14047798	12757516874191966
1690256	1677822	12434	3427	12254584	12346146	12757516888699458
1399136	1386760	12376	2191	8078250	8355494	12757516898736746
1509710	1497006	12704	4544	14967508	15506772	12757516915792938
1555370	1542818	12552	3891	13152978	13601052	12757516931063274
1665156	1652586	12570	4101	14284136	14338952	12757516947576858
1256692	1244070	12622	3295	11322054	11519092	12757516960717024
508398	496020	12378	2535	9061362	8495286	12757516970853798
1280210	1268040	12170	27	1441354	1761456	12757516974169518
176202	163570	12632	2511	9193546	8091874	12757516984103146
839464	826652	12812	4626	15378636	15087806	12757517000885966
1511150	1498616	12534	4697	15871666	15971376	12757517018832498
1337908	1325352	12556	4859	16141158	16280512	12757517036888668
526678	514024	12654	1572	6697814	5626720	12757517044675946
145614	133378	12236	447	2768074	1882240	12757517048152666
903816	890358	13458	3556	12521392	11947280	12757517062139382
1267864	1255808	12056	4871	16116816	16245854	12757517080083386
387134	374636	12498	3275	11463032	10590966	12757517092499982
224504	212238	12266	1540	6047060	5230212	12757517099331618
1159196	1146572	12624	3078	10882356	10772856	12757517111935458
390704	378062	12642	1572	6299294	5491980	12757517119190892
206968	194662	12306	1286	5277092	4455180	12757517125238326
1012402	999886	12516	4158	13978246	13855214	12757517140792466
1033220	1021020	12200	156	1898200	1900602	12757517144285082
1295478	1283310	12168	590	3637122	3463038	12757517149778866
1393400	1380896	12504	1788	6871176	7143876	12757517158606902
960470	947964	12506	4822	15912754	15794016	12757517176044318
785408	773186	12222	271	2480628	1997318	12757517179867694
977662	965138	12524	2722	9683778	9520784	12757517191091666
385458	372624	12834	3041	10509582	9888394	12757517202545686
965478	953214	12264	1519	5976610	5910874	12757517210048206
865434	853050	12384	1506	6523026	5775460	12757517218019866
1000150	987594	12556	4306	14311994	14286298	12757517233891030
1283202	1270960	12242	3273	11809554	11481718	12757517247564220
1299410	1287114	12296	1904	7099228	7394286	12757517256529038
710480	698106	12374	2294	8356518	7992180	12757517266157682
1666278	1653652	12626	1597	6306170	6842058	12757517274694420
730034	717552	12482	2113	8072806	7453332	12757517284062558
1615280	1603010	12270	412	2770444	3249396	12757517289009162
863750	851510	12240	138	1809822	1676022	12757517292250158
1380450	1367936	12514	3347	11443322	11797482	12757517305636122
1309614	1296950	12664	16	1468986	1757502	12757517308975878
801912	789694	12218	1746	7190862	6428754	12757517317531780
1003956	991386	12570	4935	16209918	16173844	12757517335307860
242254	229650	12604	3464	12035126	11009134	12757517348145706
943706	931140	12566	3745	13218730	12550392	12757517362868718
1346096	1333454	12642	2732	10187052	9922568	12757517374964154
179490	167078	12412	1498	6499756	5062836	12757517382204612
1676796	1664214	12582	4146	14142444	14484926	12757517398588278
203758	191290	12468	1096	4786660	3883754	12757517404145576
1321056	1308804	12252	1260	5202982	5493476	12757517411233572
909658	897208	12450	4117	14257340	13630534	12757517426962684
947868	935396	12472	2011	7920132	7366326	12757517436395478
1267646	1255200	12446	172	2009166	2181068	12757517440234878
784382	771824	12558	2268	8387412	7972518	12757517449969200
1588000	1575634	12366	4094	14267928	14240822	12757517466386534
961334	948988	12346	745	3972042	3595768	12757517471904254
761598	749034	12564	2672	9547570	9191740	12757517482790086
205284	192746	12538	3355	11463132	10652406	12757517495037114
1672304	1659842	12462	1239	5732320	5794202	12757517503019718
717280	704714	12566	4099	13986680	13389406	12757517518306934
1668110	1655418	12692	3278	11345794	11890292	12757517531899518
175820	163188	12632	2673	9853872	8582946	12757517542507398
258170	245562	12608	2143	7850142	7081910	12757517551194198
980856	968248	12608	1737	6717798	6588058	12757517559470800
750710	738416	12294	1406	5668714	5369222	12757517566465482
450100	437642	12458	797	3824932	3244856	12757517571318614
1015134	1002882	12252	643	3320514	3348926	12757517576229186
1668078	1655394	12684	3558	12542534	12724028	12757517591017458
1251110	1238648	12462	4047	14158838	13796432	12757517607007362
295908	283464	12444	882	4243502	3345938	12757517612124558
319736	307136	12600	2473	9426978	8132330	12757517622446880
216798	204420	12378	1585	6347114	5371408	12757517629586686
0	0	0	0	0	0	0
1214712	1202090	12622	4264	14366430	14380452	12757517656128714
314900	302340	12560	2738	9993002	8919192	12757517667011598
589754	577850	11904	2733	9788650	9180686	12757517677967802
1245906	1233276	12630	4271	14230494	14436122	12757517694019398
1450874	1438254	12620	2902	10317094	10544670	12757517706363462
1665034	1652440	12594	3628	12284634	12933790	12757517720886466
550300	537686	12614	3111	11297328	10268702	12757517733317414
985476	973178	12298	266	2266196	2191362	12757517737143558
1295472	1282660	12812	4833	16171474	16171168	12757517755210180
1005526	993304	12222	157	2263270	1885504	12757517759053334
779534	767000	12534	226	2690718	1859550	12757517763101202
1253024	1240590	12434	1531	6014374	6244932	12757517770942998
523396	510866	12530	3004	11029540	9918484	12757517783073734
909012	896128	12884	3731	13188482	12483724	12757517797750246
1659526	1646656	12870	4131	13813758	14432538	12757517813803186
871194	858696	12498	3481	11945494	11697510	12757517827195006
1276730	1264530	12200	587	3324934	3438746	12757517832371178
1063302	1050712	12590	4252	14300898	14197654	12757517848313266
1355084	1342502	12582	3693	12833148	12814206	12757517863078518
709218	696598	12620	3638	12431572	12006694	12757517876795350
