# Loop @ Start frequency 2400000Hz took 1322.41 cycles
# Interval [1321 ; 1324]
# Q1 : 1320 ; Q3 : 1324
# Loop @ Target frequency 1300000Hz took 2447.11 cycles
# Interval [2444 ; 2450]
# Q1 : 2438 ; Q3 : 2442
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1652954	1631394	21560	3567	431717580	432246000	12756991912653720
1665478	1654832	10646	4812	15850262	16403482	12756991930731234
783352	772538	10814	907	4154422	3853588	12756991936224000
954164	943454	10710	3036	10467824	10378930	12756991948195846
379174	368414	10760	4996	16420518	15667594	12756991965545346
189194	178410	10784	2463	8921520	7896282	12756991975205082
422602	412042	10560	4156	14035552	13197672	12756991990214454
1480490	1469720	10770	3982	13523794	13735130	12756992005767042
338440	327796	10644	4075	13600018	12871880	12756992020253898
1074282	1063704	10578	3998	13441262	13376674	12756992035316710
1221810	1211164	10646	3427	11857502	11815190	12756992048947346
767102	756394	10708	2191	8257334	7658284	12756992058518830
978480	967854	10626	4544	14978450	14914320	12756992075023652
950478	939872	10606	3891	13313582	12933368	12756992089837454
909958	899348	10610	4101	13732096	13521018	12756992105027874
530268	519694	10574	3295	11808656	10727554	12756992117915726
621908	611258	10650	2535	9164436	8544418	12756992128249150
1612166	1601838	10328	27	1562720	2029888	12756992131974844
521280	510448	10832	2511	9458696	8373706	12756992142508408
595964	585230	10734	4626	15434312	14775100	12756992159088972
602888	592178	10710	4697	16006136	14996576	12756992176248304
1513606	1502982	10624	4859	16055438	16391586	12756992194365222
839204	828584	10620	1572	6306434	5881384	12756992202058960
776130	765910	10220	447	2914670	2449020	12756992206299692
260056	249462	10594	3556	12059630	11253552	12756992219170938
488188	476990	11198	4871	16531886	15404690	12756992236739966
559246	548676	10570	3275	11195302	10697972	12756992249043014
1169202	1158498	10704	1540	6554998	6113268	12756992257317774
819678	809120	10558	3078	10670062	10368294	12756992269358906
836578	826062	10516	1572	6305190	5877388	12756992277049680
1676016	1665392	10624	1286	5432082	5861002	12756992284706884
