# Loop @ Start frequency 1700000Hz took 1869.32 cycles
# Interval [1867 ; 1871]
# Q1 : 1864 ; Q3 : 1868
# Loop @ Target frequency 2100000Hz took 1513.13 cycles
# Interval [1511 ; 1516]
# Q1 : 1508 ; Q3 : 1512
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
1253404	1225762	27642	3567	578182328	578013972	12757810981109070
1644752	1629906	14846	4812	16099416	16509458	12757810999253880
352106	337816	14290	907	4342568	3529590	12757811004345052
1286816	1272828	13988	3036	10942400	10832222	12757811016969808
1318586	1304410	14176	4996	16609596	16732406	12757811035294012
953818	939754	14064	2463	9045008	8791362	12757811045688624
1580046	1565812	14234	4156	14504916	14481036	12757811062168052
1021474	1007110	14364	3982	13578936	13397742	12757811077163400
753610	739394	14216	4075	13974782	13413074	12757811092287822
528304	514232	14072	3998	13740370	12957040	12757811106952018
1503796	1489334	14462	3427	11905536	12220686	12757811120758062
1572114	1557752	14362	2191	8429668	8594326	12757811131154712
1255098	1240650	14448	4544	15381862	15322200	12757811148187332
1242532	1228210	14322	3891	13539982	13351210	12757811163363484
1670240	1655858	14382	4101	14141420	14406462	12757811179569684
152038	137956	14082	3295	11667402	10492272	12757811191785652
668186	654058	14128	2535	9244694	8747336	12757811202094432
1596584	1582586	13998	27	2020368	2140586	12757811206105604
676940	662946	13994	2511	9349580	8654216	12757811216525904
1029512	1015154	14358	4626	15736778	15337916	12757811233686360
1260636	1245638	14998	4697	15720818	15780864	12757811251063684
858828	843596	15232	4859	16310372	15859008	12757811268627984
1672716	1658370	14346	1572	6640116	6836194	12757811277334050
307728	293522	14206	447	3283566	2107946	12757811281320398
999158	984584	14574	3556	12493722	12106456	12757811295207370
873514	859104	14410	4871	16301022	15907962	12757811312775480
670656	656328	14328	3275	11515716	10935078	12757811325373110
327724	313452	14272	1540	6344556	5398894	12757811332437510
1203606	1189348	14258	3078	10882846	10879258	12757811344916710
1648648	1634160	14488	1572	6775996	6818474	12757811353735856
878310	864176	14134	1286	5591736	5186730	12757811360600276
881606	867326	14280	4158	14373282	13789946	12757811376271312
1218604	1204550	14054	156	2204976	2144794	12757811380088970
1231774	1217844	13930	590	3640436	3457644	12757811385354600
1171118	1156606	14512	1788	7167336	6986972	12757811394086944
151354	136898	14456	4822	16286050	15047222	12757811410916756
584920	570788	14132	271	2606062	1856846	12757811414501702
1311024	1296630	14394	2722	9809388	9921328	12757811426017076
172298	157910	14388	3041	11170358	9736818	12757811437753772
187048	173036	14012	1519	6219252	5195476	12757811444556236
1471370	1457306	14064	1506	6390670	6443404	12757811452825904
404644	390392	14252	4306	14560062	13754248	12757811468184156
1546182	1531920	14262	3273	11864460	11807364	12757811481988384
548646	534356	14290	1904	7372378	6710032	12757811490304680
1651352	1637068	14284	2294	8692692	8977252	12757811501044440
1654036	1639870	14166	1597	6902210	6898330	12757811509992836
1057622	1043208	14414	2113	8443624	7847942	12757811519886356
1603058	1589152	13906	412	3078518	3295312	12757811524963080
924530	910638	13892	138	2478110	1801384	12757811528761830
1644094	1629914	14180	3347	11956838	12120906	12757811542754816
1082866	1069016	13850	16	1698384	1595000	12757811545927440
877954	863716	14238	1746	7293326	6566134	12757811554495796
1648968	1633520	15448	4935	16448078	16876936	12757811572987542
203332	189062	14270	3464	12488800	11032230	12757811586072356
556376	542220	14156	3745	13076390	12225436	12757811600099802
404702	390740	13962	2732	10240058	9043678	12757811611159404
1660536	1646424	14112	1498	6380046	6611340	12757811619595084
516240	501842	14398	4146	14231134	13381774	12757811634737936
1027092	1012688	14404	1096	5188806	4771762	12757811641345262
720468	706256	14212	1260	5536892	4951710	12757811647994082
930444	916242	14202	4117	14411806	13718280	12757811663748992
1585112	1571174	13938	2011	7646382	8050380	12757811673364356
1222332	1208416	13916	172	2351368	2188382	12757811677323256
1563284	1548902	14382	2268	8485648	8800582	12757811687756222
754968	740568	14400	4094	13881796	13456946	12757811702777088
628772	614866	13906	745	3868302	3312564	12757811707657956
480038	465726	14312	2672	9724698	8929052	12757811718247560
1571550	1557282	14268	3355	11790970	12083660	12757811731992984
761076	747076	14000	1239	5769784	4920308	12757811738930970
1659792	1645608	14184	4099	14351978	14382566	12757811755326726
166416	150578	15838	3278	11566120	10433128	12757811767442072
523442	509162	14280	2673	9675960	8973034	12757811778028584
1361436	1347078	14358	2143	8290930	8245184	12757811788066650
1556618	1542162	14456	1737	7129782	7207266	12757811797138712
525274	511080	14194	1406	5986144	5182308	12757811804035528
648004	634056	13948	797	4449524	3490598	12757811809518512
866680	852784	13896	643	3649364	3241712	12757811814417908
574780	560732	14048	3558	12427594	11675870	12757811827803418
1296638	1282192	14446	4047	13776490	13861002	12757811843277152
285828	271770	14058	882	4698430	3379062	12757811848644222
1145520	1131262	14258	2473	9125700	8999774	12757811859299422
1661314	1647062	14252	1585	6475318	6853054	12757811867821168
590748	575766	14982	2540	9446584	8644242	12757811878243242
590874	576604	14270	4264	14707482	13804116	12757811893925938
1262670	1248296	14374	2738	10253002	9911968	12757811905826996
1163480	1149250	14230	2733	9842146	9795010	12757811917217364
1110368	1096056	14312	4271	14449296	14342066	12757811933161142
660274	646140	14134	2902	10722982	9799908	12757811944930920
950310	936154	14156	3628	12911256	12261058	12757811959176744
859546	845672	13874	3111	11229210	10624024	12757811971658948
511458	497538	13920	266	2490138	1760672	12757811975046072
152498	138088	14410	4833	16519898	15070058	12757811992102592
824700	810826	13874	157	2170486	1743868	12757811995483342
613584	599624	13960	226	2544430	1741700	12757811999025264
1648282	1634022	14260	1531	6640012	6686064	12757812007697750
1167106	1153156	13950	3004	10712576	10610882	12757812019960242
528502	514332	14170	3731	13218564	12145268	12757812034091342
1341240	1327072	14168	4131	14206044	14156872	12757812050024128
1269348	1255086	14262	3481	12473298	12137410	12757812064150376
129042	114834	14208	587	3562330	2338726	12757812068226516
1024596	1010238	14358	4252	14696890	14203014	12757812084331830
1094986	1080774	14212	3693	12933636	12603512	12757812098747112
442708	428528	14180	3638	12624130	11782246	12757812112197142
1324596	1310342	14254	2737	10210534	9967134	12757812124116782
1054836	1040680	14156	1854	7601884	7058598	12757812133157790
367718	353802	13916	262	2534100	1606390	12757812136445270
1652404	1638202	14202	2312	8782508	9021876	12757812147265230
269456	255550	13906	533	3228582	2319480	12757812151149742
1032208	1017998	14210	3593	12571604	12239540	12757812165137876
1437502	1423692	13810	99	2160784	2184950	12757812169119616
731816	717212	14604	4288	14652008	14020826	12757812184886722
324924	309904	15020	4109	14373864	13093580	12757812199971000
1023390	1009396	13994	2408	9263050	8683848	12757812210641610
1364696	1350656	14040	3027	10751704	10879658	12757812223154930
1446820	1432698	14122	4985	16814226	16817740	12757812241801858
1383938	1370122	13816	678	3692736	3866648	12757812247263664
563262	549236	14026	2117	8144716	7349986	12757812256358442
1652850	1638814	14036	2293	8610462	8967764	12757812267007262
1387040	1372972	14068	1789	7190992	7198248	12757812275971464
1652130	1638168	13962	914	4604228	4837410	12757812282614276
1004688	990346	14342	4153	14292332	13887038	12757812298304922
1661018	1647056	13962	1515	6309098	6646728	12757812306658920
1657330	1643354	13976	1040	4896726	5224538	12757812313610672
417694	403814	13880	4496	15408006	14330328	12757812329819336
1364618	1350720	13898	3415	11994872	12038650	12757812343563840
949964	935896	14068	4104	14213848	13685750	12757812359113096
1649380	1634762	14618	3390	12158040	12245030	12757812373307342
1082958	1068816	14142	3186	11319974	11071380	12757812386095162
152378	138264	14114	4864	16615690	15163820	12757812403247372
1652702	1638708	13994	3823	13197998	13548236	12757812418481996
738870	724870	14000	4098	13989692	13456992	12757812433595032
941170	927398	13772	155	2409352	1855192	12757812437328872
737198	723250	13948	3875	13602926	12789408	12757812452053320
1106100	1092102	13998	4861	16597692	16106222	12757812470139956
1652874	1638814	14060	2928	10822952	10867240	12757812482999388
925088	911310	13778	110	2178818	1705752	12757812486488550
1165326	1151400	13926	1900	7432380	7301342	12757812495471028
794154	779924	14230	4545	15278974	14849838	12757812511931698
696386	682186	14200	3369	11791036	11228648	12757812524804938
159842	145992	13850	2297	8644478	7487634	12757812533995262
1586848	1572914	13934	4406	15005244	15225016	12757812550991216
905608	891702	13906	787	4412804	3712862	12757812556693676
254628	240524	14104	3521	12282328	11246218	12757812569615392
160686	146726	13960	2005	7878792	6607742	12757812578039102
1046614	1032628	13986	1318	5603858	5440376	12757812585075448
157062	142924	14138	4294	14721878	13458656	12757812600338316
289684	275744	13940	824	4171870	3208878	12757812605187658
601774	587526	14248	1278	5882082	4882072	12757812612057240
558610	544520	14090	2680	10091770	9030494	12757812623093590
1277330	1263470	13860	1094	5334556	5008070	12757812630091430
434838	420708	14130	3047	11122514	10004672	12757812642034364
977344	963538	13806	162	2577248	1916402	12757812645973830
390348	376484	13864	1420	6099226	5093638	12757812652848084
1661378	1647320	14058	1616	6527290	6952686	12757812661421640
1558924	1544768	14156	4621	15674300	15844366	12757812679039988
492752	478736	14016	1886	7423962	6586916	12757812687341436
1186982	1172994	13988	4189	14396024	14177140	12757812703308302
1655438	1641392	14046	4642	15799744	16001644	12757812721147352
390664	376542	14122	2200	8335392	7425124	12757812730258832
1192368	1178268	14100	4100	14047700	13911302	12757812745884204
810152	795854	14298	3859	13279124	12811944	12757812760355552
476586	462196	14390	1704	6857100	6029880	12757812768072808
1445466	1431348	14118	4153	14437744	14324548	12757812784341240
163708	149700	14008	3768	13171460	11894752	12757812798059792
336610	322804	13806	2718	10063358	8920566	12757812808842332
378848	364678	14170	3756	12923858	12068796	12757812822529022
520390	506238	14152	1692	6892260	6036730	12757812830326352
1413182	1399096	14086	4481	15465916	15275906	12757812847590182
921778	907914	13864	1863	7414334	6951650	12757812856310702
1000478	986270	14208	2575	9339830	9159744	12757812867035072
911070	896938	14132	1574	6745320	6104984	12757812875074312
734572	720398	14174	4855	16585224	15715358	12757812892777232
984338	970308	14030	44	1818392	1568576	12757812895962960
1661874	1647076	14798	4716	15743858	16226468	12757812913753668
743284	729188	14096	3488	12169608	11636912	12757812927051188
820294	806018	14276	2537	9646658	8896654	12757812937902596
1664006	1649844	14162	3773	12975650	13408452	12757812952926486
269470	255470	14000	320	3016732	1679840	12757812956607872
1653088	1639164	13924	1013	4862618	5137096	12757812963507356
1171996	1157804	14192	613	3669468	3458384	12757812968733648
207794	193776	14018	4795	16025432	15011862	12757812985352556
1324890	1310808	14082	1000	4740926	4770348	12757812991802812
258240	244440	13800	2181	8586616	7237686	12757813001031720
1059338	1045250	14088	4979	16557784	16409206	12757813019059772
1188094	1173892	14202	1799	7437932	7022762	12757813028071288
1660930	1647038	13892	1483	6496466	6552042	12757813036612892
1309116	1295190	13926	1306	5688330	5667848	12757813044009570
1660658	1646346	14312	1083	5116990	5353270	12757813051170032
1651982	1637734	14248	2629	9673232	9971684	12757813062881336
336668	322554	14114	847	4383004	3322448	12757813067985782
1075172	1061166	14006	3437	12214358	11816276	12757813081659480
176746	162716	14030	2324	8740482	7584802	12757813090960610
1199346	1185274	14072	2335	8729046	8638570	12757813101273148
1235406	1221446	13960	4813	16285024	16095080	12757813119176526
1070300	1056052	14248	4546	15486862	15129624	12757813136118762
156934	142796	14138	3083	11281478	9836840	12757813147942948
1141642	1127524	14118	4348	14690340	14606316	12757813164158324
269652	255612	14040	1639	6754446	5624764	12757813171564628
551336	537360	13976	4708	15879074	15094256	12757813188378960
1660092	1646046	14046	3991	13696532	14057504	12757813204119846
191608	177410	14198	895	4561658	3323990	12757813209256610
1449276	1435406	13870	130	2066612	2292682	12757813213156950
1153410	1139408	14002	3547	12323176	12218690	12757813227017370
1362786	1348500	14286	2350	9097838	8847994	12757813237863388
1476488	1462378	14110	3611	12542400	12736748	12757813252265112
695012	680774	14238	3071	10935600	10339972	12757813264298972
1561302	1547224	14078	3121	11046598	11358032	12757813277316336
1465410	1451184	14226	3537	12611110	12502622	12757813291777796
167908	153688	14220	1541	6339010	5233354	12757813298668768
1551310	1537236	14074	4851	16223460	16539892	12757813316827172
1094896	1080926	13970	3520	12520566	12079670	12757813330826232
1140836	1126806	14030	3752	12912868	12824000	12757813345264888
843638	829550	14088	1926	7514364	7056724	12757813354006172
555810	541404	14406	4751	15901564	15231690	12757813370846484
1656436	1642280	14156	2108	7939510	8416110	12757813380826930
359222	345080	14142	3409	12003056	11012474	12757813393572296
262704	248488	14216	1582	6462096	5446098	12757813400682530
480446	466290	14156	1307	5546534	4842806	12757813407095610
1665136	1650910	14226	3269	11807196	11906812	12757813420951990
551472	537478	13994	1444	6022902	5326120	12757813427910126
1612352	1598644	13708	367	3153876	3163392	12757813433062258
285576	271660	13916	4526	15603484	14287144	12757813449336450
676794	662768	14026	1010	4793032	4151602	12757813455189658
1205314	1191394	13920	3218	11524722	11288494	12757813468303320
356150	342082	14068	4507	15123456	14295682	12757813484166316
637236	622956	14280	3592	12806550	11838798	12757813497996036
313194	299178	14016	4429	14938024	14023878	12757813513633018
285936	271984	13952	2363	8747424	7809636	12757813523051190
739156	725142	14014	3697	12757984	12254974	12757813536930430
609122	595174	13948	765	3950742	3349252	12757813541876216
1657558	1643512	14046	3037	10752854	11201832	12757813554671664
1199770	1185950	13820	1186	5175336	5200804	12757813561432624
1659624	1645630	13994	2722	9820674	10258662	12757813573298436
984572	970624	13948	2586	9492884	9175386	12757813584160800
414222	399990	14232	2562	9389796	8532016	12757813594349830
690824	676768	14056	3618	12489282	11974184	12757813607914690
1548744	1534884	13860	410	3075854	3228582	12757813612923716
156218	142238	13980	4858	16595668	15153586	12757813630060144
1655764	1641904	13860	1582	6485968	6846990	12757813638586830
1656278	1642308	13970	3846	13395370	13620476	12757813654024598
288930	274802	14128	3808	13056888	12135428	12757813667756222
1003858	989948	13910	616	3733340	3300964	12757813672879710
664974	650892	14082	730	4246044	3302988	12757813678173330
874830	861034	13796	4975	16626176	16217914	12757813696059144
539650	525712	13938	3171	11244540	10483234	12757813708228108
1461218	1447260	13958	3263	11537918	11677340	12757813721612040
550448	536500	13948	3658	12580030	11952548	12757813735126862
1058286	1044056	14230	2970	10652878	10401196	12757813747223068
457922	444102	13820	1899	7483718	6590236	12757813755550376
476442	462360	14082	4467	15349774	14298246	12757813771760400
1383676	1369690	13986	4256	14394692	14573582	12757813787922190
1297686	1283612	14074	1769	7185882	7046358	12757813796790840
616904	602906	13998	4276	14653302	13867542	12757813812445118
829646	815500	14146	301	2522888	2190976	12757813816192492
1651224	1637278	13946	3424	12087600	12359488	12757813830326304
1660288	1646022	14266	2861	10212380	10689320	12757813842594212
877336	863110	14226	4112	14284758	13647670	12757813858149232
720456	706516	13940	4151	14204322	13607058	12757813873468470
1552308	1538382	13926	2256	8434182	8765822	12757813883847582
919084	904848	14236	4034	13916954	13453204	12757813899079590
677466	663398	14068	4903	16564962	15810992	12757813916714280
725278	711118	14160	1688	6700896	6239434	12757813924534672
296372	282396	13976	2109	7981094	7072780	12757813933206996
1657946	1643850	14096	1608	6590474	6933940	12757813941850192
1577596	1563434	14162	962	4761554	4918096	12757813948584642
200102	185996	14106	3338	11676050	10649282	12757813960854596
804718	790784	13934	735	3881862	3468328	12757813965936504
174966	160912	14054	1482	6196580	5074724	12757813972702196
922004	907962	14042	3071	10870496	10575358	12757813984887924
1516564	1502418	14146	4014	14076688	13991022	12757814000874922
737580	723600	13980	1443	6178364	5517948	12757814008185628
677128	663370	13758	1781	7220088	6468080	12757814016478200
355750	341618	14132	2561	9506916	8507798	12757814026736524
1657618	1643488	14130	2849	10180582	10644930	12757814038968370
587868	574050	13818	1244	5847804	4777840	12757814045799930
1652106	1638204	13902	2967	10948656	10992804	12757814058796560
1277666	1263876	13790	1604	6752328	6542158	12757814067221218
1556254	1542370	13884	39	1972568	2135646	12757814071145040
282042	254280	27762	1695	6958414	5815026	12757814078777640
1436772	1422694	14078	4374	14823482	14993504	12757814095429446
1166772	1152772	14000	3531	12235002	12195792	12757814109225938
946110	932216	13894	2513	9258664	8929124	12757814119824564
713116	699208	13908	2483	9088624	8605904	12757814130018670
781166	767116	14050	4695	15795474	15296560	12757814146990432
155492	141530	13962	2080	8327212	6846370	12757814155866996
624506	610432	14074	4985	16630148	16005878	12757814173518112
885604	871664	13940	4703	15746888	15425462	12757814190542310
888958	875064	13894	3532	12262750	11919850	12757814204085292
151132	136910	14222	2604	9897434	8412712	12757814214528858
1330488	1316448	14040	4218	14277130	14418266	12757814230531876
993484	979462	14022	596	3449350	3242588	12757814235369538
1661998	1647838	14160	4133	14146734	14495158	12757814251574004
885206	871308	13898	4664	15726396	15306686	12757814268580792
1663406	1649486	13920	3903	13351934	13807130	12757814283988170
284124	270120	14004	1905	7836192	6453274	12757814292503280
1051656	1037690	13966	3540	12426250	12110224	12757814306376630
477062	463152	13910	4592	15808964	14685638	12757814323055918
626104	611534	14570	4918	16750742	15808674	12757814340826956
1146396	1132294	14102	1158	5265250	5076474	12757814347635270
236224	222196	14028	856	4233668	3262244	12757814352498270
1508680	1494644	14036	3235	11442666	11657066	12757814365844084
1612144	1598150	13994	553	3317414	3730134	12757814371167030
168806	154654	14152	3179	11485704	10145300	12757814383215542
500104	485856	14248	4849	16415636	15470464	12757814400525270
1247716	1233518	14198	4083	13926670	13932478	12757814416090690
199530	185202	14328	4279	14787816	13467298	12757814431470324
283704	269776	13928	3894	13385664	12402716	12757814445534172
1161528	1147570	13958	1731	7054434	6800130	12757814454142482
736648	722756	13892	2542	9333944	8805838	12757814464605744
913536	899758	13778	1197	5237470	4958256	12757814471148390
1030944	1016886	14058	4572	15751760	15202136	12757814488325156
523576	509638	13938	4725	16058496	15123394	12757814505302050
1659694	1645500	14194	1616	6554634	6959106	12757814513911440
1302446	1288456	13990	2907	10570946	10464880	12757814526181072
316330	302330	14000	2035	7815296	6871638	12757814534706244
491970	478220	13750	251	2767956	1705450	12757814538359696
1267590	1253328	14262	4439	14936348	15017476	12757814554955576
