# Loop @ Start frequency 2900000Hz took 1096.33 cycles
# Interval [1094 ; 1098]
# Q1 : 1094 ; Q3 : 1094
# Loop @ Target frequency 1700000Hz took 1869.80 cycles
# Interval [1867 ; 1873]
# Q1 : 1864 ; Q3 : 1868
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
Change time (with write) [cycles]	Change time [cycles]	Write cost [cycles]	Wait time [us]	Time since last frequency change request [cycles]	Time since last frequency change [cycles]	Detected frequency change timestamp [cycles]
292010	274090	17920	3567	380889698	379449088	12756265277979410
1537048	1527948	9100	4812	16034554	16230408	12756265295993488
1048472	1039668	8804	907	4615356	4050896	12756265302095288
880668	871806	8862	3036	10491746	10256410	12756265313905052
1658746	1649952	8794	4996	16534774	16899412	12756265332535846
886158	877432	8726	2463	8963198	8545610	12756265342825062
875124	866376	8748	4156	13891348	13601810	12756265358029902
438492	429712	8780	3982	13810576	12644176	12756265372713402
1394638	1385810	8828	4075	13632870	13879530	12756265388179208
204178	195402	8776	3998	13772660	12457626	12756265402593692
1654804	1646080	8724	3427	11709154	12199256	12756265416396064
261144	252402	8742	2191	8218790	7106480	12756265425312932
861914	853122	8792	4544	15269086	14748940	12756265441880880
1257304	1248616	8688	3891	13543856	13191494	12756265457118072
176760	167962	8798	4101	14167172	12739440	12756265471899912
1656100	1647332	8768	3295	11336426	11801150	12756265485317958
1077154	1068436	8718	2535	9201386	8945982	12756265496022234
1347360	1338802	8558	27	1969214	1710336	12756265499767226
1392894	1384218	8676	2511	9399418	9190188	12756265510985238
1668760	1660042	8718	4626	15743480	15796062	12756265528823560
1372258	1363508	8750	4697	15497514	15713716	12756265546125318
523818	515144	8674	4859	16093016	15349222	12756265563168434
351102	342386	8716	1572	6275634	5340534	12756265570220606
1603144	1594658	8486	447	2909664	3223264	12756265575159826
1404132	1395346	8786	3556	12260328	12331518	12756265589251988
168174	159378	8796	4871	16421296	15029602	12756265606263752
192872	184208	8664	3275	11391226	10279326	12756265618275078
466358	457764	8594	1540	6162968	5358434	12756265625330492
1650818	1642070	8748	3078	11044944	11146930	12756265638453568
931766	923188	8578	1572	6346786	5919020	12756265646156574
1220180	1211452	8728	1286	5743656	5350208	12756265653547182
199346	190756	8590	4158	13991394	12926286	12756265668161326
842552	833960	8592	156	1926548	1593682	12756265671357442
123312	114712	8600	590	3301706	2171632	12756265675208322
258572	250000	8572	1788	6961532	5892910	12756265682855814
381380	372552	8828	4822	16074286	15095218	12756265699735892
702660	694112	8548	271	2331226	1796644	12756265703196686
455674	447024	8650	2722	10022226	8885812	12756265714101294
1669738	1661048	8690	3041	10687634	11054440	12756265726885886
773454	764810	8644	1519	6085834	5601602	12756265734172254
465930	457300	8630	1506	6166742	5258258	12756265741233272
268502	259836	8666	4306	14431906	13439230	12756265756356480
660928	652284	8644	3273	11340792	10739892	12756265768786374
964026	955310	8716	1904	7230318	6944820	12756265777403796
1570768	1562062	8706	2294	8533940	8720090	12756265787934928
1363420	1354702	8718	1597	6436942	6425406	12756265796161662
1090516	1081874	8642	2113	8213076	7697762	12756265805891022
110338	101798	8540	412	3047148	1624788	12756265809472020
1491096	1482510	8586	138	2090646	2185984	12756265813480532
320946	312282	8664	3347	11619508	10619922	12756265825844368
1368362	1359880	8482	16	1548336	1697834	12756265829186404
1576952	1568240	8712	1746	7115574	7084988	12756265838302780
720104	711396	8708	4935	16601254	15771936	12756265856049820
1505002	1496220	8782	3464	12252564	12154592	12756265870233942
1648512	1639798	8714	3745	12787940	13138238	12756265885096518
1354484	1345744	8740	2732	9709180	9813490	12756265896585554
1016904	1007406	9498	1498	5952632	5782492	12756265903981708
1654774	1646110	8664	4146	14296106	14347306	12756265920359206
541762	533068	8694	1096	4758394	4104224	12756265926088028
1666944	1658294	8650	1260	5580372	5720598	12756265933761608
159760	151066	8694	4117	13899844	12766052	12756265948251506
1319406	1310750	8656	2011	7449726	7620484	12756265957444166
1131062	1122502	8560	172	2063972	1927118	12756265961065736
1301988	1293286	8702	2268	8674950	8372980	12756265971487412
500248	491434	8814	4094	13786218	13050158	12756265986203922
1307722	1298880	8842	745	4127592	3823824	12756265992066360
1574700	1565684	9016	2672	9702854	9858646	12756266003775254
1563026	1554240	8786	3355	11613462	11891246	12756266017381296
136532	127726	8806	1239	5287246	4129204	12756266023236520
1344624	1335746	8878	4099	13875640	13897732	12756266038888324
299018	290146	8872	3278	11283018	10397428	12756266050900786
462398	453576	8822	2673	9518666	8749932	12756266061311842
1347410	1338324	9086	2143	8073606	8046894	12756266071163668
1659852	1651144	8708	1737	6838240	7143616	12756266080092618
418334	409492	8842	1406	5707054	4912246	12756266086653628
1248938	1240252	8686	797	3956842	3920112	12756266092290862
1123618	1114916	8702	643	3498680	3334146	12756266097343240
995868	987022	8846	3558	12254708	11931472	12756266111024782
1571760	1562940	8820	4047	14003782	13968738	12756266127032030
170692	161782	8910	882	4354836	3114290	12756266131984942
1665110	1656288	8822	2473	8929538	9352440	12756266143011720
387862	379154	8708	1585	6387824	5419206	12756266150222400
1670032	1661100	8932	2540	9508666	9558130	12756266161830120
1407658	1398834	8824	4264	14310542	14455274	12756266177983800
1666000	1657350	8650	2738	9873856	10148058	12756266189953370
749048	740390	8658	2733	10086702	9217548	12756266201214590
1664808	1655986	8822	4271	14674350	14733482	12756266217983708
1671774	1662958	8816	2902	10168788	10644530	12756266230258568
1176042	1167214	8828	3628	12522410	12321568	12756266244392192
280200	271314	8886	3111	10985626	9877484	12756266256087466
1179146	1170498	8648	266	2701566	2259800	12756266260398326
208090	198700	9390	4833	16078264	14959862	12756266277133296
988050	979336	8714	157	1876722	1743750	12756266280427332
1153942	1145298	8644	226	2150166	2117988	12756266284160760
159512	150704	8808	1531	6196496	5029082	12756266290965816
1174874	1166008	8866	3004	10454462	10452958	12756266303024968
1303606	1294708	8898	3731	13057912	12756504	12756266317815960
164094	155284	8810	4131	13841886	12812318	12756266332251554
1100676	1091650	9026	3481	12042038	11804908	12756266345845130
1273680	1265094	8586	587	3314354	3316754	12756266350863660
1199678	1190868	8810	4252	14616014	14211232	12756266367106888
1207296	1198408	8888	3693	12955634	12548700	12756266381698938
735298	726454	8844	3638	12373430	11909976	12756266395236702
674370	664874	9496	2737	9636356	9153530	12756266405980166
1088804	1080116	8688	1854	7451832	6922598	12756266414951386
535272	526454	8818	262	2677104	1604774	12756266418593884
1602174	1593484	8690	2312	8377374	8807850	12756266429004628
1604514	1595936	8578	533	3489432	3485242	12756266434528888
439806	430980	8826	3593	12481378	11480302	12756266447876786
1102950	1094312	8638	99	1952028	1684882	12756266451362192
1659194	1650206	8988	4288	14558220	14779488	12756266468008320
1529242	1520444	8798	4109	14207928	14114358	12756266484177702
1564492	1555592	8900	2408	8880462	9056380	12756266495053306
756808	747958	8850	3027	10961802	10104130	12756266507201862
383012	374196	8816	4985	16730140	15589350	12756266524746640
1541074	1532396	8678	678	3500052	3855368	12756266530217380
1485580	1476690	8890	2117	7784686	8108126	12756266539918766
169424	160598	8826	2293	8350040	7317906	12756266548868256
1307016	1298248	8768	1789	6820422	6945272	12756266557425340
394522	385644	8878	914	4235056	3416570	12756266562483688
1486430	1477616	8814	4153	13855510	14203532	12756266578255768
922064	913290	8774	1515	6105450	5742288	12756266585715382
1499422	1490524	8898	1040	4529550	4899514	12756266592176760
1145398	1136442	8956	4496	15111672	14886792	12756266608864362
686442	677618	8824	3415	11732562	11194702	12756266621711908
723442	714604	8838	4104	13796106	13290812	12756266636662500
354174	345328	8846	3390	11573536	10785178	12756266649021992
1664696	1655122	9574	3186	11431316	11487910	12756266662546606
1664818	1655874	8944	4864	16052412	16506870	12756266680695692
1667890	1658968	8922	3823	12914250	13398094	12756266695708194
