metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",25,0,6.53398,0.0353519
"perf-freq",65,6405,3.29392,0.00578464
"perf-ipc",66,6505,3.96386,0.00395246
"sysfs-powercap-rapl",65,6405,557.738,2.73731
"sysfs-powercap-rapl/package-0",65,6405,349.712,2.3944
"sysfs-powercap-rapl/package-0-dram",65,6405,12.7025,0.0885441
"sysfs-powercap-rapl/package-1",65,6405,184.055,1.3316
"sysfs-powercap-rapl/package-1-dram",65,6405,11.2682,0.0642055
