metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",19,0,2.33764,0.143654
"perf-freq",61,6005,1.59613,0.000729685
"perf-ipc",62,6105,2.9331,0.0116228
"sysfs-powercap-rapl",61,6005,406.776,1.88803
"sysfs-powercap-rapl/package-0",61,6005,201.436,1.10686
"sysfs-powercap-rapl/package-0-dram",61,6005,12.0626,0.145153
"sysfs-powercap-rapl/package-1",61,6005,182.05,1.28852
"sysfs-powercap-rapl/package-1-dram",61,6005,11.2274,0.0685194
