metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",16,0,1.38175,0.133124
"perf-freq",62,6107,0.995959,0.000943934
"perf-ipc",63,6207,2.76622,0.0165096
"sysfs-powercap-rapl",62,6107,239.9,0.884785
"sysfs-powercap-rapl/package-0",62,6107,111.499,0.657288
"sysfs-powercap-rapl/package-0-dram",62,6107,12.0973,0.121228
"sysfs-powercap-rapl/package-1",62,6107,105.041,0.516433
"sysfs-powercap-rapl/package-1-dram",62,6107,11.2632,0.0573349
