metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",4,0,1.29451,0.12393
"perf-freq",61,6007,0.995936,0.000500425
"perf-ipc",62,6107,2.59152,0.0660653
"sysfs-powercap-rapl",61,6007,228.258,0.957648
"sysfs-powercap-rapl/package-0",61,6007,99.8826,0.566873
"sysfs-powercap-rapl/package-0-dram",61,6007,12.0077,0.0660892
"sysfs-powercap-rapl/package-1",61,6007,105.082,0.6264
"sysfs-powercap-rapl/package-1-dram",61,6007,11.2856,0.0776548
