metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",51,0,5.56252,0.0826777
"perf-freq",63,6205,2.81366,0.0361448
"perf-ipc",64,6305,3.94039,0.000858233
"sysfs-powercap-rapl",63,6205,502.907,5.69292
"sysfs-powercap-rapl/package-0",63,6205,351.398,5.5008
"sysfs-powercap-rapl/package-0-dram",63,6205,12.6995,0.151745
"sysfs-powercap-rapl/package-1",63,6205,127.535,0.872521
"sysfs-powercap-rapl/package-1-dram",63,6205,11.2747,0.0603967
