metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",49,0,1.31627,0.141203
"perf-freq",265,26433,0.995035,0.00044312
"perf-ipc",266,26533,2.64339,0.0090431
"sysfs-powercap-rapl",265,26433,267.385,1.05012
"sysfs-powercap-rapl/package-0",265,26433,138.902,0.805688
"sysfs-powercap-rapl/package-0-dram",265,26433,12.107,0.0812811
"sysfs-powercap-rapl/package-1",265,26433,105.105,0.589363
"sysfs-powercap-rapl/package-1-dram",265,26433,11.2713,0.0606276
