metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",44,0,3.81161,0.21432
"perf-freq",62,6105,3.09322,0.000650424
"perf-ipc",63,6205,2.4438,0.00577143
"sysfs-powercap-rapl",62,6105,444.119,2.29301
"sysfs-powercap-rapl/package-0",62,6105,293.225,1.54151
"sysfs-powercap-rapl/package-0-dram",62,6105,12.338,0.0702618
"sysfs-powercap-rapl/package-1",62,6105,127.283,1.02435
"sysfs-powercap-rapl/package-1-dram",62,6105,11.2723,0.0646084
