metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",3,0,2.64155,0.256872
"perf-freq",261,26026,1.99433,0.000862699
"perf-ipc",262,26126,2.64393,0.0819449
"sysfs-powercap-rapl",261,26026,232.34,0.77443
"sysfs-powercap-rapl/package-0",261,26026,103.746,0.583853
"sysfs-powercap-rapl/package-0-dram",261,26026,12.329,0.0651912
"sysfs-powercap-rapl/package-1",261,26026,104.983,0.558828
"sysfs-powercap-rapl/package-1-dram",261,26026,11.2827,0.0614955
