metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",20,0,2.11772,1.09725
"perf-freq",541,54048,0.184392,0.000220172
"perf-ipc",542,54148,3.74252,0.000754787
"sysfs-powercap-rapl",541,54048,285.115,1.35305
"sysfs-powercap-rapl/package-0",541,54048,142.719,0.929463
"sysfs-powercap-rapl/package-0-dram",541,54048,12.6652,0.0899019
"sysfs-powercap-rapl/package-1",541,54048,118.428,0.853735
"sysfs-powercap-rapl/package-1-dram",541,54048,11.3037,0.0602624
