metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",55,0,2.86376,0.0263743
"perf-freq",77,7606,1.99392,0.000395467
"perf-ipc",78,7707,2.8935,0.000837801
"sysfs-powercap-rapl",77,7605,486.67,2.0497
"sysfs-powercap-rapl/package-0",77,7605,336.642,1.81712
"sysfs-powercap-rapl/package-0-dram",77,7605,12.3135,0.0700658
"sysfs-powercap-rapl/package-1",77,7605,126.455,0.815687
"sysfs-powercap-rapl/package-1-dram",77,7605,11.2606,0.0615222
